,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X002292.SZ,X600690.SH,X600703.SH,X000100.SZ,X600741.SH,X600031.SH,X600066.SH,X600118.SH,X002506.SZ,X002241.SZ,X002236.SZ,X002475.SZ,X000559.SZ,X000157.SZ,X600372.SH,X600177.SH,X000568.SZ,X000338.SZ,X300003.SZ,X002074.SZ,X300124.SZ,X600089.SH,X002294.SZ,X002085.SZ,X002465.SZ,X600867.SH,X002049.SZ,X600498.SH,X601877.SH,X002456.SZ,X000981.SZ,X300001.SZ,X002180.SZ,X002007.SZ,X600582.SH,X000869.SZ,X000623.SZ,X000050.SZ,X002249.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0676252646155043,0.114873674090119,0,0,0.293506840470651,0,0,0,0,-0.0182423281816681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00332223850287414,0,0,0,-0.053976201648936,0,0,0.0603384299581719,0,1.38777878078145e-17,0,0,0,0,0,0.123970423362135,0,0,0,0,-0.015040797753735,-3.46944695195361e-18,0,0,0,0,0,0
X600104.SH,0.00256247043612144,0,0.196413831633959,0.118648516159323,0,1.73472347597681e-18,0,0,0,0,-0.0231631291979764,0,0,0,0.333216439792117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620188772062273,0,0,0,0,0,0,0,-0.00756613303416865,-0.0148284736501791,0,0,0,0,0,0
X002415.SZ,0,0.0649293071856278,0,0,0,0,0,0,0,0,0,0,0,0.425353206603065,0.167270673431113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.69630404874283e-05,0,0,0,0.0676798183381608,0,0,0,0,0,0.131105207949013,0,0,0,0,0,0,0,0,0,0,0.0432674759094789,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.373747821128923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140115844834484,0,0,0,0.0169066389267746,-0.058633292982907,0.0477140208186141,0,0,0,0,0,0.0771115463579695,0.266409703063048,0,0,0,0,0,0,0,0.0579037028018094,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0498472744987041,0,0,0,0,0.0302012429790274,0,0,0,0,0,0,0,0.0162290264755603,0,0,0,0.0283237200887066,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.145935683643824,0,0,0,0.0927941933701137,0.0630777569266404,0,0.0445315276322176,0,0,0,0.109406488598656,0,0.00339735879211484,0,0,0,0,0,0,0
X002304.SZ,0.0535612342875319,0.296767266575605,-3.46944695195361e-18,0,0,0,0,0,0,0.146251020554045,0,0,0,0,0,0,0,0.00756935978843373,0,0,0,0,0,0,0,0.0971481447804033,0.103718968660368,0,0.0387500152658114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716537090166214,0,0,0,0,0,0.0121383644873531,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.0111789100088163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262729732851178,0,0,0,0.0523108542956901,0,0,0,0,0,0,0,0.0555055661550755,0,0.00244371147608156,0,0,0,0,0,0,0,0,0,0,-0.00952330672761663,0,0,0,0,0,0,0
X000725.SZ,0,0,0.145791118682834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375494810175877,0,0.067058956804918,0,0.0844029378243333,0.0813796202295159,0,0.132525074715239,0,0,0,0,0,0.135158207728764,0,0,0,0,0,0.0144349805203289,0,0.0917396800114765,0,0,0,0,0,0,0.0353148844748675,0,0,0,0.00508131170779991,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.22359123575714,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0767161038755065,0.0226883177448249,0,0,0,0,0,0,0,0,0,0,0,0.0620680899142568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925306592214522,0,0.0656977977312065,0,0.194535257332139,0.023835928893435,0,0.0688389095173322,0,0,0,0.00301195979971654,-0.0162268211693028,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0113690870842746,0,0,0,0,0,0,0,0.0550686366648985,0,0,0,0,0,0,0,0,0,0,0,0.247128834968687,0.0318313182000762,0.0673002695595625,0,0,0,0,0,0,0,0.0638751727600979,0,0,0,0.0610567621030149,0,0.0913139455072775,0.0873183488864684,0.136385024849456,0,0,0,0,0,0,-0.00529337020570051,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135495103156404,0,0,0,0,0,0,0.147480667440276,0,0,0,-0.121037085520015,0,0,0,0,0,0,0,0.203093677646044,0,0,-0.193025288371507,0,0,0.689938722831999,0.157453292619643,0,0.0870205080179646,-0.172082634840143,0,0,0,0,0,0
X600690.SH,0,0,0,-0.258130412281116,0,0,0,0,0,-0.0395590021577349,0,0,0.235624778307419,0,0,0.330808289837467,0,0.0564041807204401,0,0,0,0,0,0.11045739410297,-4.33680868994202e-19,0,0,0,0,0.0190479770382027,0,0,0,0,0.182345452417069,0,0,0,-0.383238663148169,0,0,0.0608358178207916,-0.220043073838787,0,-0.0476455260664616,0,0,0,0.252707258794388,0,0.0617078054815266,-0.334697151569011,0,0,0,0,0,0
