,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X600690.SH,X002304.SZ,X002475.SZ,X300124.SZ,X300014.SZ,X000651.SZ,X600104.SH,X003816.SZ,X002371.SZ,X002049.SZ,X000725.SZ,X002129.SZ,X600031.SH,X000625.SZ,X000596.SZ,X002179.SZ,X000063.SZ,X600522.SH,X600089.SH,X002241.SZ,X000338.SZ,X600703.SH,X002180.SZ,X000661.SZ,X000733.SZ,X300142.SZ,X601877.SH,X002074.SZ,X000100.SZ,X600487.SH,X600741.SH,X000157.SZ,X300003.SZ,X600460.SH,X600884.SH,X600702.SH,X002414.SZ,X600563.SH,X600584.SH,X601799.SH,X600372.SH,X000799.SZ,X002236.SZ,X002025.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.200666547939889,0.390195046332551,0,3.46944695195361e-18,0,0.0624139497739854,0,0,0,1.0842021724855e-19,0,0,0,0.0339111203970544,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0623316223057815,0,-0.170277200368068,0,0,0,0,0,0.00693679257704165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167486919413825,0.0106137639955039,0,0,0,0,0,0
X000858.SZ,0,0,0.121407360002972,0,0.0988117827863511,0,0,0,0,0,0,0.0972402147675469,0,0,0.0922951255581285,0.0154777505196952,0,0,0,0,0.0366121251456083,0,0,0,0,0,0,0,0,0,0,0,0,0.065812825228632,0,0,0,0,0,0,0,0.213245548836629,-0.0923876684690212,0,0,0,0,0.0836804692262745,0,0,0,0.00610655749945379,0.0221865153962046,0,0,0,0,0,0
X600809.SH,0.0640365857835277,0,0,0,0.908119341700492,0,0,0,0,-0.0532502006125835,0,0,0,0,0.00257338946198348,0,0,0,0,0,0,0,0,-0.0164126579957796,-0.0111555465659696,0,0,0,0,0.184312240547898,0,0.0220759554926347,0,0,0,0,0,0,0.00801774292058782,0,-0.217832827379371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,-0.0920140471284762,0,-0.0351081468072069,0,0,0,0,0,0,0,0,0,0,0,0,-0.150865860241376,-3.46944695195361e-18,0,0,0,0,0,0,0,0.285258618985723,0,0,0,0,0,0,0,0,0,0,-0.228896211034296,0.268457740809039,0,0,0,0.198930603598939,0,0.0249802370446988,0,0.00731296906105712,0,0,0,0,0,0
X000568.SZ,0.379333405950558,0,0.575420341239266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222613907503087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073578638772255,0,-0.181514389078709,0,0.0554157453259383,0,0,0.17835559481769,0,0,0,0.0122429816591624,0,0,0,0,0,0
X600276.SH,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.123859421543901,0,0,0,0,0.0360833945528615,0,0,0,0,0,0,0,0.315165822617478,0,0,0,0,0.0540846310289618,0,0.0193950334063717,0.0970675688135462,0,0,0,0,-0.14842736087651,0,0,0.0774613194793296,0,0,0,0,-0.0598559881953733,0,0,0,0,0,-0.249154435404444,0,0.0713233702407374,-0.113714863023631,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.341377270189742,-0.0155551834930815,0,0,-0.0517877992256921,0,0,0.351676295847022,0,0,0,0,0,0.125233310131891,0,-0.100971856315,0,0.018938586430486,0,0.0722071270604659,0.0704747559131589,0.112158212389188,0,0.0555902749827914,0,0,0,0,0,0,0.212594394270038,0,0,0,0,0,0,0,-0.124762253281894,0,0,0,0,0,0,0,0,-0.0694420372737015,0.0071342432159516,0.110013551979474,0,0,0,0,0
X002304.SZ,0,0.0640979788162013,-1.38777878078145e-17,0,0.180541431497768,0,0,0,0,0.0230878976182137,-0.0533596154325466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466862344128523,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.211628237584232,-0.226535891396107,0,0,0.0588615657894057,0,0,0,0,0,0.0543369317845351,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.333941213371155,0.160044456346392,0,0,0,0.00964679798710185,0,0,0,0,0,-0.0225969201358834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018786357267643,0,0,0,0,0,0,0.0214860801347897,0,0,0,0,0,0.190615509520839,0,0,0,0.0168344035303114,0,0,0,0,0,0
X300124.SZ,0,0,-0.0740176775762965,0,0,0,-0.19492875854161,0,0.102979845166748,0,0,0,0,0,-0.0427114867177665,0,0,0,0,0.0926409193260133,0,0,0,0,0,0.231158127180571,0,0,-0.156556352190404,0,0,0,0,0.0558836559642159,0,-0.0817223605155247,0,0,0,0,0,0,-0.130350168018228,0,0,0,0,0,0,0.196821392064662,0,0,0.00194413568994174,0,0,0,0,0,0
X300014.SZ,0,0,-0.00652254515740562,0,0,0,0,0,0,0.0870927435700207,0,0,0,0,-0.0331588119081574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514912865399553,0,0,0,0,0,0,0,0,0.145370523917364,0.374295518460159,0,0,0,0,0,-0.197745035891299,0,-0.0215100459274397,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.110654241288542,0.49917566241893,0,0,0,-0.0465431969811093,0,0,0,0,0.00264415449162744,0,0,0.228939649891337,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0387951915080121,-0.0590101048296105,0,0,0,0,0,0,0,0.0906451456342988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0480253478136608,0,0,0,0.0127301907428881,0,0,-0.0128153019045765,0.0639342902387611,0,0,0,0,0,0,0,0,0,0,0,0,0.0123383095707863,0.0196722447298668,0,0,0,0.0736080485085835,0.110713459752307,0,0.103638655893339,0,0,0,0,0,0,0,0.145836764150364,0,0,0,0,0,0,0,-0.00749538218927996,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158402094949615,-0.0117277170454789,0,0,0,0.0796893161048128,0,0,0,0,0.0320392503715293,0,0.112583875112988,0,0,0.088419744791653,0,0,0,8.67361737988404e-19,0,0.0482077029726463,0.0781157616920772,0.0111142843015823,0.00597251096432637,0,-0.147107215555151,0,0,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,-0.221462270125981,0,0,0,0.182514634339429,0,-0.307068151117217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102574886656512,0,0,0,0.0887481638958349,0.0461827614942236,0,0,0,0,0,0,0,0,0.111292677756214,0,0,0,0,0,0,0,0,0.583341996556913,0.341564516304012,0,-0.42968794765349,0.116714351305655,-0.141954416621189,0,0,0.235507453996537,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.186310730074827,0,0,0,0.113742909704437,0,0,0,0.159846322499349,0,0.0276279189739074,0,0,0,0,0.0391095380765278,0,0,0,0,0,-0.044873234458379,0,-3.46944695195361e-18,0,-0.0212550628869272,0,0,0,0,0,0.0380385480529033,0,0,0,-0.0790134896548014,0,0,0,0.347227664708965,-0.279882277734292,0,0.0134031506647897,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0708651722887307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01363234606121,0,0.175691655116421,0,-0.0401752621477055,0,0,0,0.00527288047274289,0,0.354014654340218,0,0,0,0,0,0,0,0,0,0,-0.0885118199283437,0,0.0247475195155766,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0.0831827286037121,0,0,0.0972197634651823,0,0,0,0.0278414036397027,0,0,0,-0.0729529068903463,0,0,0,0,0.131829968979345,0.0266949194406567,0,0,-8.67361737988404e-19,0,0.129970029864797,0,0,0,0.0974937844654195,0,0.152135542028329,0,0,0.0778235769226935,0,0,0,0.0859280670631783,0.13975807994586,0,0.0431383726366669,0,0,0,0,0,-0.0310553881641876,0.0409483986889435,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0725837161600883,0.119191961012363,0.156436779126119,0,0,0,0.13613741471794,0,0.313219563322362,0,0,0,0,0.0541819458416392,0,0,0,0,0,0,0.041489785244795,0.0366915064695177,0,0,0.140538879204094,0,0,0,0.0136832975626569,0,0,1.73472347597681e-18,0,0,0,0,0,-0.00429307576530564,-0.0129019031144347,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.28436223384977,0,0.182727398482586,0,0,0,0,0,0,0,0,0,0,0,0,0.0378452720413912,0,0,0,0,0,0,0,0,0.0202996061238884,0,0,0.0127699691043244,0,0,0.150985560366259,0,0,0,0.0268061918595712,0.140361270878019,0,0.0890253179453381,0,0,0,0,0,0,-0.0533871013428029,0,0,0,0,0,0
X000596.SZ,0,0,0.458738370341546,0,0,0,0,0.447745802329244,0,-0.343865031349065,0.0707265242572611,0,0,0,-0.0212459757922544,0.151829561163358,0,0.0941675459473153,0,0,0,0,0,0,0,0,0,0,-0.110401218082462,0,0,-0.0880203000436565,0,0,-0.507206931299962,0,0,0.11537002873526,0,0,0,0,0,0.176828847597123,0,0,0,0,0,0.190860493293649,0,0.0358979919738034,-0.0224194408115013,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353272954129298,0.224905985532371,0,0,0,0,0,0,0,0.0587389876654571,0,0.0627864074527292,0,0,0,-0.00848725147393422,0.240901049981821,0,0,0,0,0,0,0,0,0,0.123780246478884,0,0,0.0344992085951461,-0.1030727291954,0,0,0,0,0.0183305450328535,0,-0.0260982767677942,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,-0.115444884173433,0,0,0,-0.0141414716558862,0,0,0,0.269945824880885,-0.00513268309075648,0,0,0,0,0,0,0,0.192036529520424,0.102213560283115,0.0226216906996888,0,0,0,0,0.054009612669501,-0.107976383304843,0,0,0,0,0,0,0.0962355634923467,0,0,0,0,0,0.208496388997002,0,0,0,0.00239822020633577,0.130036943254116,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,-0.0755521552406722,0,0,0,0,0.171516151511453,0,0,0.0452411674722463,0,0.0962051415679795,-0.175687232582785,0,0,0,0.172302102400361,0,0,0,0,0,0,0,0,0,0,0.5951826015059,0,0,0,0.0237658645180832,0,0,0,0.0688904265341383,0,0.153623652668903,0,0,0,0,0,0.129181033687185,-0.0247460891616602,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.0200380675039243,0,0,0,0,0.0333301263441025,0,0,0,-0.107429705579245,0,0,0,0,0,0,0,0,0.118461239125478,0,0.17388605328383,0.00235274030840378,0,0,0.00442226343496886,0,0,0.388541393275302,0,0,0,0,0,0,0,0.0830522959076605,0,0,0,0,0,0,0.0594241943435646,-0.12798983447233,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.378501317156522,0.149467348406307,0,0,0,0,0.0779000755138087,0,0,0,0,0,0.101560902817423,0,0,0,0.187881322616568,0,0,0.0999750602303686,0.0473129511661641,0,0,0.110725408755706,0,0,0,-0.217310471300027,0,0,0,0,0,0,0,0.111773102586351,0,0,0,0,0,0.0927763251769969,0.110638979082935,0,0.028009184711287,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.114305886367817,0,0,0.222624584374733,0,0.0778362323788303,0,0.0334456955783989,0,0,0.0635298837451364,0,0,0,0,0,0.133951955092735,0,0,0,0,0,0,0,0,0,0.143048218137195,0,0.0476912861060093,0,0,0,0.124331333582353,0.0237952473284175,0.0241450984258061,0,0.0862249140099653,0,0,0.0194844200084726,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,-0.0462613527086506,0,0,0,0,0,0.0839821014254728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208892990639362,0,0,0,0,0.244795472093873,0,0,0,0,0,0,0,0.309109933852528,0,-0.172999376040384,-0.323432291993802,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.00588648495266883,0.0340171345838326,0,0,0,0,0,0
