,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X600690.SH,X600372.SH,X600031.SH,X002241.SZ,X000338.SZ,X000157.SZ,X600703.SH,X600741.SH,X600089.SH,X002236.SZ,X000100.SZ,X000581.SZ,X000050.SZ,X600118.SH,X000559.SZ,X002475.SZ,X601877.SH,X000550.SZ,X002294.SZ,X600066.SH,X000568.SZ,X600271.SH,X600435.SH,X002129.SZ,X002456.SZ,X002292.SZ,X000869.SZ,X300003.SZ,X000800.SZ,X000400.SZ,X300124.SZ,X002007.SZ,X600839.SH,X002038.SZ,X002049.SZ,X000623.SZ,X000977.SZ,X002008.SZ,X600177.SH,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0.10282563019408,0,0,0,0,0,0,0.00949075489938839,0,0,0,0,0,0.440364479922588,-1.73472347597681e-18,0,0,0,0,0,0.0104932829741391,0,0,0.0970195579199892,0,0,0,0,0,0,0.0154462490667999,0,0,0,0,0.0335085096784536,0.0343340196960267,0,0,0,0,0,0,0,0,0,0,-0.00254236659235675,0,0,0,0,0,0,0
X600519.SH,0,0,0,0.0261511629621809,0,0,0.0125457824622023,0.168418910452938,0,0,0,0.00369182627214691,0,0,0,0,0,0,0,0,0,0,0.00583959350037909,0,0,0,0,0,0,0,0.0367383318919637,0,0,0,0,0,0,0,0,0,0,-0.0483392446498065,0,0,0.0721545607427662,0,0,0,0,0,0,-0.0108073780431662,4.33680868994202e-19,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582369918249692,0.0686541311777202,0.181356141406834,0,-0.0117535892767469,0.02838639475409,0,0,0,0.075596054532509,0.0795888469105622,0,0,0,0,0.167317062938878,0,0,0,-0.0850056279535335,0,0,0,0.0442707395293508,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0069893750920685,0,0,0,0,0,0,0
X000651.SZ,0,0.16931136817755,0.0944733521137781,0,0,0,0,0,0,0,0.173421582744347,0,0,0.120694002541501,0.196405923909433,0,0.0448087037135565,0,0,-0.00283601135285579,0,0,-0.0233200251750937,0,-0.0667288509382596,0,0.0476910870119646,3.46944695195361e-18,0,0,0,-0.0457747288931008,0,0,0,0.0881576663055234,0,0,0,0,0,0,0,0,0,0,0.169855523300907,-0.0377764552836493,0,0,0,0.0408426785781499,-0.0564021021232938,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0585987259736626,0,0,0,0,0.0886531736708424,-0.0115822978221543,0,0.301772707748716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651806253474117,0,0,0,0,0,0.156915350342183,0.136269364640412,0,0,0.181353860405654,0,0,0,-0.0172437514209994,0.0342046858129366,0,0,0,0,0,0
X000625.SZ,0.437841785354441,0,0,0,0,0,0,-0.016545710997615,0,0,0,0,0,0,0,0,0.226937796489682,0,0,1.73472347597681e-18,0,0,0,0.00203054315860651,0.0343759169077937,0,0,0,0,0,0,0,0,0,0.0656376049651214,0,0,0,0.0507376549702327,0,0,0,0,0,0,0,0,0.0810593808727964,0,-0.0417366264118294,0,0,-0.0338823225757386,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0259180882442392,0,0,0,0,0,0.222297171031284,0,0,0,0,-0.0389000614063195,0,0,-0.0729009688793578,0,0,0,0,0.217775416772991,0,0,0,0,0,0.191823265084172,0.0651994374693155,-0.0339201738502102,0,0.0879930586882161,0,0,-0.00711338022714519,0,0,0,0,0,0,0,0,-0.0172057343582355,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.460610125944466,0,0,0,0,0,0,0,0,0,0,0.0245543537855661,0,0,0.0191892822892487,0,-0.10829197083019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273303202272352,0,0.17210352070295,0,-0.0417507552915131,0,0,0.260174886737149,0,0,0,0,0,-0.0609570381548365,0,0.0131840792573594,0.0413871259615423,0.183514563755713,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427745805403969,0,0,0,0,0,0,0,0.129172053312184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916255404419979,-0.0828717688068451,0,0,0,-0.0469834706844969,0,0,0,0,0.0115051288340609,0.00922430024559765,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0377767208386194,0.094133703315375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577037797469738,0,0,0,0,0,0,0,0,0,0,0,0,0.031793516443309,0,0.146786592553332,0,0,0.0909285391704723,0.0302344415223795,0.0147822219352297,0,0.0414748458689976,0,0,0,0.0122742751086596,0,0.0223991724111651,0,0,0,0.00438443155436147,0,0,0,0,0,0,0
X600690.SH,0.0884524314860396,0,0,0.358274452581055,0,0,0,0,0,0,0,0.0698589938668553,0,0,0,0,0,0,0,0,0,0,0,0,0.0863889946508819,-0.0064561624968236,0,-0.0942522670512592,0,0,0,0,0.14496472721829,0,0,0,0,0,0.112305382899185,0,0,0,0.0253968558096098,0,0,0,0,0,0,0,0,-0.052609746309172,0.146747615964849,0,0,0,0,0,-0.206003910097261
X600372.SH,0,0,0,0,0,0,0,0.0118965168353789,0,0,0,0,0,0,0,0,0,0,0,-0.037308175869377,0,0,0.0547239858826143,0.351424653809044,0,0,0,0,0,0,0,0.378095616202956,0,0.111783131329242,0,0,0,0,0,0,0,0,0,0,0,0,0.0252859656718476,0,0,0,0,0.0153760162534922,0.0544356875064924,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.158532717195342,0.018640733305125,0,0,0,0.336204494553839,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0643787444365941,0,0,0.252998960051308,4.33680868994202e-19,0,0,-4.33680868994202e-19,0.0100124059192743,0,0,0,0,0,0,0,0,0,0.0491134998841734,0,0,0,0,0,0.0146796260971294,-0.0310717811777876,0,0,0,0,0,0
X002241.SZ,0,0,0,0.037255282283651,0,0,0,0,0,0,0.225848021977252,0,0,0,0,0,0,0,0,0,0,0,0.0207411809400264,0,0,0,0.117805704564196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338228964106935,0.138868046196858,0.0740085393187271,0,0.101390064762063,0,-0.00390320504565752,0.0065450586350602,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0729578467848191,0,0,0,0,0,0,0,0,0,0.0143614395442081,0,0,0,0.255865449584152,0,0,0,0,0,0.0432851238534218,0.0504043292651914,0,0.102950189227754,0,0,0.00709190301099449,0.00873953117354057,0,0,0,0,0,0.260936285282888,0,0,0,0,0,0.0596873800927131,0,0,0,0,0.0215192089272421,0,0,0,0.0010948828719565,-0.014205969592284,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0736865708538602,0,0,0,0.0205444908263844,0.263118176782142,0,0,0,0,0,0,0,0,0.0670040552355174,0,0.0155543801253685,0,0,0,0,0,0,0,0,0,0,0,0,0.0111145885264321,0,0,0,0.0290786027871991,0,0,0,0.0306615505708274,0,0,0,0,0,0,0.0148015715828945,-0.0247828019806991,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0058418123316101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221511539304002,0.187564288047738,0.0595975139608476,0,0,0,0,0,0,0,0,0.121979062814806,0,0,0,0,0,0,0,0,0,0,0.0270354357452073,0,0.0313177246822975,0,0,0,0,0.00701234735259507,-5.42101086242752e-20,0,0,0,0,0,0
X600741.SH,0.145292940459771,0,0,0,0,0,0.249026522216935,0,0,0,0,8.67361737988404e-19,0.18294133382984,0,0,0,0,0,0.228117991443725,0,0,0,-0.00820220033920775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270302551433639,0,0,0,0,0.0243969001969943,0,0,0.0211810639351432,0,0,0,0,0,-0.0276549667418359,-2.16840434497101e-19,0,0,0,0,0,0
X600089.SH,0.0819791215505079,0,0,0,0.0707993814800884,0,0,0,0,0,0.136742518405856,0.0615424391283179,0,0,0,0,-0.0829934200724101,0,0,0,-0.112655332358418,0,0,0,0,0,0,0,0,0,0,0,0,0.0503986618812276,0.165627304098803,0,0.147077276255072,0,0,0,0,0,0,0,0.0994946069377247,0,4.33680868994202e-19,0,0,0,0,0.0167019043036505,-0.056737039352247,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.313339691380329,0,0,0,0,0,0,0,0,0.0288403448196948,0,0,0,0,0,0,0,0,0.117243714680035,0,0,0,0.0482255714475491,0.0451459629917712,0,0,0,0,0.0423203806000839,0,0.114920840093639,0,0,0,0,0,0,0,0.147837529457278,0,0.161175300568089,0,0,0,0,0.141582830042788,0,-0.0259721706639785,0,0,0,0,0,0,0
X000100.SZ,0,0,0.473821590835289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272461935291513,0.0968488240295317,0,0,0,0,0.0985949777468458,0.0896165121880848,0,0,0,0,0,0,-0.0900122817737924,0.0480364647558429,0,0.126164084301411,0.046448529688431,0,0,0,0,0,0,0,0,0,0,-0.0241531366498993,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0.0693296325953522,0,0,0,0.0640186262746136,0.0669280962604126,0.0393202220075599,0,0,0,0,0.00796722716201661,0,0.00635122917520914,0,0,0,0,0,0,0,0,0,0.139763948606813,0,0.0588198755786333,0,0,0,0.0725603421748998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086526877553459,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,-0.424638639900239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17330289299982,0,0,0.495636647772206,0,-0.622219407096335,0,0,0.200143963998471,0,0,0,0.861130415397421,0.166437045372865,0,0,0,0,0,0,-0.100856904869206,0,0,0.0244912507699034,0,0.181125740211128,0,-0.0454111223956811,-0.0264626494607771,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.195992278846263,0,0,0,0,0,0,0,0,0,0,-0.0166150710844218,0,0.00888643485405318,0,0.0752784269475307,0,0.00538258005721798,0,0,0.0265355345047395,0.0880005572699955,0.134533834147648,0,0,0,0,0,0,0.149826747767199,0,0,0,0,0,0.143253557687838,0,0,0,0,0.0169142099099666,0,0,0,0,0,0,0
X000559.SZ,0,0,0.101708472653616,0,0,0.17264270786526,0,-0.0252446571053499,0,0,0,0.0735057523406984,0,0,0,0,0,0,0,0,0.150406388267849,0,0,0,0,0.195859381033056,0,0,0,0,0,0,0,0,0.0381335663264494,-0.169769217890292,0,0,0,0.468913618112002,0,0,0,0,-0.0300443247817274,0.264316796441916,0,0,0,0,0,-0.0117110989798135,0,0,0,0,0,0,0
X002475.SZ,0,0,-0.0652450297335528,0,0,0,0,0,0,0,-0.0219397503911662,0.0855780908004101,0,0.072104496485489,0,0,0.0422000999347311,0,0,8.67361737988404e-19,0,0,0.00557395467432497,0.0697536425024046,0,0,0,0.0473458292987561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777992115899743,0.043480395437796,0,0,0,0,0,0.0341297272888486,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360585720005713,0,0.0499842227127012,0,0,0.0756255594095494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227022769966448,0.132530008380605,0,0.0460207936733939,-0.0162988243821728,0,0,0,0,0,0,0,0,0,0,0,0,0.0407028192838074,-0.0264809629211394,0,0,0,0,0,0
X000550.SZ,0.0143970766150018,0,0,0.049197212410918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125704092228028,-0.085256306014487,0,0,0.0279431922798398,0,0.0260889920081419,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.312247344733526,0,0,0.103929533020125,0,0.255577709394014,0.0114862552879826,0.0541032232385551,0,0.0476763376582104,0,0,0,0,0,0,-0.0280821811998503,0.0428536793570427,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0.199197195648553,0,0,0,0,0,0,0,0,0,0,0.0047841195527969,0,0,0,0,0,0,0,0,0,0,0.129132238953323,0,0,0,0,0,0,0,0.0298388700475721,0,0,0,0,0,0,0,0,0,0.0174240366724863,0,0,0,0,0,0,0
X600066.SH,0.024550680961122,0,0,0,0,0,0,0,0,0,0,0.104531055981169,0,0,0,0,0,0,0,0,0.0894308302744466,0,0,0,0.0891261065715771,-0.051948682073368,0.0748933959362044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117804879103669,0,0.148730407152107,0,-0.00197224488335359,-0.0309337634922969,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0.317401466762761,0.0620082127016466,0.0312221677728628,0,0,0,0,0.0667521607942823,0,0.0576041456827742,0.0254344053439968,0,0,0,0,0,0,0.0169362078115154,0,0,0,0,0,0,0,0,0,-0.135709098748986,0,0,0.00656389227905837,0,0,0,0,0,0,0,0,0,0,-0.00637111224843112,-1.0842021724855e-19,0,0,0,0,0,0
