,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X000568.SZ,X002475.SZ,X600066.SH,X002241.SZ,X600031.SH,X000100.SZ,X002236.SZ,X002456.SZ,X600271.SH,X000338.SZ,X002085.SZ,X600118.SH,X600177.SH,X002292.SZ,X002180.SZ,X000157.SZ,X002007.SZ,X600867.SH,X600372.SH,X000559.SZ,X300124.SZ,X300003.SZ,X002294.SZ,X002074.SZ,X002506.SZ,X002426.SZ,X600498.SH,X600089.SH,X601877.SH,X600522.SH,X600566.SH,X002508.SZ,X002465.SZ,X000981.SZ,X000050.SZ,X000869.SZ,X300115.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0174332419888142,0,0.148920501055037,0,0.108538811831001,0,0,0,0,0,0,0.0189873899712426,0,0,0.0287839228829597,0,0,0,0.0540713254802118,0,0,0,0,0.141551285802321,0,0,0,0,0.100558599724379,0,0,0,0,0,0,0,-0.0230643364189989,0,0,0,0.136675457071939,-0.0975542907895699,0,0,0,0,0,0.0240009119118646,0,0.0783956849836532,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.0435613016140205,0,0,1.73472347597681e-18,0,0,0,0,0.0249301635706512,0,0,0.0380113535267692,0.00804433999610528,0,0,-0.0466814066294404,0,0.319355206871007,0,0.117901917224084,0,0,0,0,0,0.0628728173596084,0,0,0,0,0,0.0389462450081481,0,0,0,0,0,0,0.1481411686823,0,0,0.00611735881306797,0,0.0158497027324224,3.46944695195361e-18,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.12583121815131,0,0,-0.271332401136744,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119390914111232,0.0439797302943976,0,0,0,0.135918809190746,0,0.0172905487511363,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.334517929936286,0,0.0234948269538889,0,0.15104900758844,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0662712999145124,0,-0.00294106091015139,0.010431979225756,0,0,0,0,-0.0692902011542209,0,0.0384958001741111,0,0,0,0,0.1119711383419,0,0,0,0,0,0,0,0.0964546353599761,0,0,0,0,0.118021983674426,0,0.018112481592912,0,0.202878234076999,0,0,0,0,0,-0.0910109981956805,0.0843987030966961,-0.105968463820732,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0.0508168489989168,0,0,0.307350902293124,0,0,0,0,0,0,0,0,0,0.0397846117515835,0,0,0,0,0,0.137492009951773,0,0,0,0,0,0,0.075900971866035,0,0,0.128779445964181,0,0,0,0.0141412628574932,0,0,0,0,0.0774589937817969,0.0340576789595395,0,0.00384535471544379,0,0,0,0,0,0,0
X600276.SH,0.0504679886314117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00036318791149547,0,0,0.000115789184682254,0,0,0,0,0,0,0.120712381723528,0,0,0,-0.199347586370507,0,0,0,0.327373242719948,0.105067331301497,0,0,0.0272462151555647,0,0.0576337604227509,0,0.0792492927947625,0,0,0,-0.0334776402519983,0,0,0,-0.041543342745861,-0.0311449029891283,0,0,0,0,0,0
X002304.SZ,0.226801873823353,0,0,0,0.0351039289297834,0,0,0,0,0,0,0.0511285857796101,-0.0375114088848087,0.0644611863007937,0,0,0,-0.0775067648799028,0,0,0,0,0,0.0348285333715624,0,0,0,0,0,0,0,0,0,0.030097049603967,0,0,0,0,0,0,0,-0.00658846875942383,0.136929923982006,0,0,0,0,0,0.179016860580349,0,0,-0.0144057368774007,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0680164401250251,0,0,0,0,0,0,0,0,0.0186206131121087,0.0352095948011511,0,0,0.0156720484733907,0.055408719843584,0,0,0.0745636955703968,0,0,0.0989006938000439,0,0,0.0336069550654512,0,0,0,0,0,0,0,0.0348841871694764,0,0,0,0,0.0776903324847395,0,0,0,0,-0.0983827044956424,0,0.014903907882479,0,0,0.0151332933078003,0,-0.0935994006329859,0,0,0,0,0,0,0
X000625.SZ,-0.0695821573037137,0,0,0.00863227812269257,0,0,0,0,0,0,0,0,0,0,0,0.00912881444440137,0,0,0,0,0,0,0,0.0447559627906158,0,0,0,0,0,0.00956597021791977,0,0,0.0985203464847342,0,0,0,0,0,0.162870227645559,0,0,0,0,0,0.23733149972123,0,0.0486984240224007,0,0,0.0792510800158471,0,0.0793310376438052,-0.00484369195202678,0,0,0,0,0,0
X000063.SZ,0,0,0.115710270609528,0,0,0,0,0,0,0,0,0,0,0.0663309818114362,0,0,0,0.0461948692198524,0,0,0,0,0.0392134420863452,0.12814569203186,0,0.0640569382654497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14096885851195,0,0,0.0814581580867808,0,0,0,-0.0294290484055867,0,0,0.011699283554105,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.14794501975853,0,0,0,0,0,0,0,0,0.0907069206481523,0,0,0.096012187650158,0.0905563715582715,0,0,0,0,0,0,0,0,0,0,0,0.0695958120278798,0,0,0,0,0,0,0,0,0,0.0695449062349594,0.0670007762057541,0.189119716642721,0.0545442943161379,0,0,0,-0.111919908604211,0,0,-0.0346454373518161,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.212165662638048,0,0,0,0,0,0,0,0,0,0,0.0156363958389525,0,4.33680868994202e-19,0,0.0493306038196171,0,0,-0.0403695743843745,0,0,0,0,0,0.457887876496366,0,0.0415862629347806,0,0,0,0,0,0.0357367542666364,0,0,0,0,0,0.0675004847082153,0,0,0,0.0563726940677786,0,0,0.0117897632699829,0,0,-0.00161075728744164,0,0,0.0219414866473437,0,0,0,0,0,0
X600703.SH,0,0,0,0.239201312198398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189390092532709,0,-0.0668705491052249,0.0609617755827396,0,0,-0.120079808806045,0,0,0,0,0,0.0381733067628472,0,0,0,0,0,0,0.0401031783435589,0.0603238521086946,-0.0245642306683455,0.0730371803837821,0,0.00506216457918396,0,0.00283775030670782,0,0,-0.0929059461424185,0,0,-0.137132229491377,0,-0.0347219217469841,0.0614201750515268,0,0,0,0,0,0
