,X600519.SH,X000858.SZ,X000568.SZ,X600809.SH,X002415.SZ,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X300014.SZ,X000725.SZ,X000596.SZ,X600031.SH,X003816.SZ,X002129.SZ,X000625.SZ,X002371.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X600703.SH,X002179.SZ,X000661.SZ,X600089.SH,X002180.SZ,X601877.SH,X000100.SZ,X300142.SZ,X002241.SZ,X000733.SZ,X002074.SZ,X600741.SH,X600702.SH,X600522.SH,X000157.SZ,X600460.SH,X600584.SH,X000799.SZ,X300003.SZ,X600884.SH,X002007.SZ,X002294.SZ,X300146.SZ,X600779.SH,X600563.SH,X002236.SZ,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.179398616460355,0,0,0,0,0.0864523200233772,0.00545719956211715,0,0,0,0,0,0.105817771484752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424693504439236,0,0,0,0.0748103445854542,-0.00155159843610152,0,0,0,0.0139201438450891,0,0,0,0,0,0.193849985948382,0,0,0,0,-0.00506086695335094,0.0219118669595894,0,0,0,0,0,0
X000858.SZ,0,0,0.299353330106727,0.14996102148928,0,0,0.180444671027481,0,0,0,0,0,0,0,0.0461137121268081,0.132966161704333,0,0,0.0266251996980534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206432161022729,0,0,0,0,0,0,-0.088038940167236,0,0,0,-0.0157989602098441,0.00689597164968843,0,0,0,0,0,0
X000568.SZ,0.229439395494753,0.515474241992909,0,0.440545605959235,0,0,0,0.0626395609282392,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.174357832447081,0,0.0182563883715036,0,0,0,0,0,0,0,0,0.04222357854248,0,0,-0.0559144067414259,0,0,0,-0.108526358169248,0,0,0,-0.0238674636505402,0,0,0,-0.0210088833913703,0.0104443518711204,0,0,0,0,0,0
X600809.SH,0,0,0.482952605651688,0,0,0,0.107534747038188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910593011208295,0,0.0175123097855297,0,-0.082981182185561,0,0,0,-0.0222561222737185,0,-0.0898942590706079,0,0,0,0,0,0,0,0.0658828946495075,0,0,0,0,-5.42101086242752e-20,-0.00334741894976905,-0.054031052984469,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.165518639469607,0,0,0,0,0,0,0.0460665586485506,0,0,0,0,0,0.119310421912616,0,0.100268918366299,0,0,0.0654714268841462,0,0,0,0,0,0,0.0463105179694796,0.0203764561489393,0,0,0,0,-0.0654283840849572,0,0,0,0,0,0.053725274778123,0,0,0,0,-0.0141956495228554,0.0341652631043569,0.101047893591653,0,-0.0126984112732455,-0.00445957808761936,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240785194983854,0,0,-0.203544358817847,0,0,0.0276096646097346,0,0,0.37139844931748,0,-0.0987003109151117,0,0,0,0,0.0485215104299543,0,0,0.169587604907388,0,0,0,0,0,-0.0730911044298503,-0.0123464602966668,0,0,0,0,0,0,0
X002304.SZ,0,0,0.432520176778216,0.0977118949605335,0,0,0,0.0388609251533683,0,0,0,0,0.0185146215792081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020539013103581,-0.0165070553491206,0,0,0,0,-0.0592957876324259,0,-0.0299373210575939,0,0,0,0,0,0,0.0949656409156051,0.00124128005406451,0.0263821467128434,0,0,0,0.0140879570680171,0.00526837311274728,-0.0339605584600635,0,0,0,0,0
X600690.SH,0.177333163156613,0,0.0356941395310963,0,0,0,0,0,0,0,0,0,0,0,0,0.260081660698917,0,0,0.122937848415438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117861544051321,0,0,0,0,0,-0.0124093813634048,0,0,0,0,0,0,0,0,0,-0.00189199260204666,0.0031974514217876,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.293926313212006,0,0.113755371102501,0,0,0,0,0,0,0.116277799160782,0,0,0,0,0,0,0,0,0.0444624822725178,0,0.120531900397746,0.202023978508914,0,0,0,0,0.275485448045624,0,0,0,0,0,0,0.0677972899217246,0,0,0,0.223219981295122,0,0,0.455053320262508,0,-0.00741216002655575,0,0,0,0,0,0
X000651.SZ,0,0.0474661330728474,0,0,0,-0.0609136942694326,0,0.135057286805214,-0.00411739886592943,0,0,0,0,0,0,0.130495043231439,0,0,0,0,0,0,0,0,0,0.233081129235191,0,-0.076907941181344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252164183542085,-0.0695777840739645,0,0,-0.0542718750561523,0,-0.0296924834718314,0,-0.00411436209383271,0.00803462787870682,0,0,0,0,0,0
