,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X000568.SZ,X600809.SH,X600690.SH,X600031.SH,X600104.SH,X002304.SZ,X002475.SZ,X000725.SZ,X000661.SZ,X000338.SZ,X003816.SZ,X300124.SZ,X300014.SZ,X000063.SZ,X000100.SZ,X000596.SZ,X600703.SH,X000157.SZ,X002241.SZ,X002129.SZ,X002179.SZ,X600741.SH,X002371.SZ,X000625.SZ,X002007.SZ,X601877.SH,X002236.SZ,X300142.SZ,X002049.SZ,X600584.SH,X000799.SZ,X002414.SZ,X600183.SH,X000800.SZ,X300003.SZ,X601799.SH,X300146.SZ,X002074.SZ,X002008.SZ,X600089.SH,X600779.SH,X600707.SH,X000977.SZ,X000066.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.171896584206785,0,0,0.0613826746584841,0,0.118196573919867,0,0,0.0418568087821533,-0.00880819383229003,0,0,0,0,0.0484473904342554,0,0,0.00933093169177114,0,0,0,0,-0.0415006833208033,0,0,0,0,0,0.0296201208345848,0,0.164819749820222,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0126532051901726,0,0,0,0,0.0628202055963103,-0.0933451983674999,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.370185952456447,0.0339919340164973,0,0,0,0.175883233704365,0,0,0.012678162406193,0,0,0,0,0,0,0.0337995548380034,0,0,0,0,0.10893130356975,0,0,0,0,0,0,0,0,0,0.114419227081193,0.0161589390967946,0,0,0,0,0.04088490795233,0,0,0,0,0,0,0,0,0,-0.0108459412423664,-0.0020796681249067,0,0,0,-0.00599716335820496,0,0
X002415.SZ,0,0,0,0,0,0.0620517621333316,0,0,0,0,0.0343087314165826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265636038875027,0,0.181537873321809,0,0,0,0.0736715902173685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618547059901182,-1.0842021724855e-19,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.015529398534061,0.0955461084879023,0,0,0,0,0,0,0.030889934549966,0,0,0,0,0,0,0,0,0.068434276464404,0,0,0.178883061374952,0,0,0,0.0682420719541704,0,0,0,0,-0.00438870165793506,0,0,-0.0133486263303801,0,0,0,-0.151234109449422,0,0,0,0.0125640085300719,0,-0.021364013542709,0,0,0,0,-0.000317627621646467,0,0,0,0.00325797515878591,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0483230033561812,0,0,0.0707791439509137,0,0,0.0814387262978822,0,0,0,0,0,0.138007917429592,0,0,0.102104844089716,0,0,0,0,0,0,0.0215204562843371,0,0,0,0,0,0,0,0,0,0,-0.127311296026214,0,0.0394023025206693,0,0,0,0,0,0,0,0,-0.0161351585943776,0,0,0,0,-0.0392377300739676,0,0
X000568.SZ,0,0.322509400996678,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.112507244339303,0.112401066966297,0,0,0,-0.0665500537198559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22547670000046,0,0,0,0,0,-0.0433337781400184,0,0,2.16840434497101e-19,0.180457192583875,0,0,0,0,0,0,-0.0378082129168654,0,0,0,-0.0126900175994652,0,0
X600809.SH,0,0,0,0,0,0.0728349705051337,0,0,0.340712477735944,0,0,0,0,0.0700785103597759,0,0,0.0472913183414957,0.180518794108876,0,0,0.134326827459523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222945915391108,0,0,0,0,2.77555756156289e-17,0,0.00068925779582997,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0636062217657638,0,0,0,-0.0360854611197283,0,0
X600690.SH,0,0.0561249704362782,0.0551895169256779,0,0.226885955565549,0,0.1954189790539,0,0,0,0.092265895454641,0,0,0.137410929470965,0,0,0,0,0,0,0,0,0,0,-0.10757724655995,0.129115696157984,0.0440303632108334,0,0,0,0.0557092604602151,0.0821901074544428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019543992776519,0,0,0,0,0.0151577987499942,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0726237759542543,0,0,0,0,0,0,0,0,0,0.203860107806277,-0.0717351100971875,0,0,0,0.158856609805061,0.128108382988795,0.0289658236375783,0.319673215324047,0.295732071100176,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-3.46944695195361e-18,0,0,0,-0.212089906342394,0.0692732406250447,0,0,0,0,0,0.0214639626798083,0,0,0,0,-0.0375547582496719,0.0122694983590968,0,0,0,0.0598454025691107,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.0210343505059726,0,0,0,0,0.0216425957612967,-0.0424696611615302,0,0,0,0,0.0287439283143829,0.0306235738423676,0,0,0,0,-0.11804688687276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127499351965738,0,0,0,0,0.039517665411019,0,0,-0.00326390085264876,-0.0500766156684794,0.0382290850232777,0,0,0,-0.0844763341913456,0,0
X002304.SZ,0,0.163887529554543,0,0,0,0.332586974232316,0,0,0,0,0,0,0,0,-0.246619021226734,0,0,0,0,0,0,0.132450489316768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00520382157285416,0.0804344643758821,0,0.0471409303526153,0,-0.00252962514347761,0,0.029822029031534,0,0,0,0,0,-0.0486682354198236,0,0,0,-0.00574374540378692,0,0
X002475.SZ,0,0,0.0157010645206786,0,0,0,0,0,0,0,0,0,0,0.0172870314511848,0,0,0.0686079787634906,0,0,0,-0.0391242567271848,0,0.0917896551260993,0.650728644196018,0.0116105106153855,0,0,0,0,0,0,0,0,-0.0213274434850539,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459806784557837,0,0,0.124881735053008,0,0.00976249889421993,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.00289573713332623,0,0.0465125348022843,0,0,0,0,0,0,0,0,0,0,0.256013096598273,0,0.108129515663778,0,0,0.12964312941964,0,0,0,0,0,0,0,0,0,0.00363046864448057,0.0128728452659006,0,0,0,0,0,0,0,0,0.0487650665935497,0,0,0,0,0,0,0,0.0455797161468069,0,0,0,-0.0531414287770818,0,0
X000661.SZ,0,0,0,0,0,0.0467846636988026,0,0.104253078031803,0,0,5.42101086242752e-20,0,0,0,0,0,0.0875123186634207,0,0.137730659092213,0.0957375820889197,0,0,0.0679851192422737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110678981998542,0,0.0583997982652151,0,0.106078642120903,0,-0.0260014488025332,0,0,0,0.0836256631968415,0,-0.024886300244948,0,0,0,0,0,0
X000338.SZ,0,0,0,-0.071791921740592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22711290188085,0,0,0,0,0.0752434125886906,0,0,0,0,0.0817636163769766,0.198050689876791,0,0,0,-0.0713886670744135,0,0,0,0,-0.0155292584670624,0,0,0,0.0639782517848237,0,0,0,0,0,0.0894837948479675,0,0,0,-0.0203946381340754,-0.0411378808035232,0,0,0,0.0250906110204553,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124028107344718,0,0,0,0.0404165767448345,0,0,0,0,0.0511302112619736,0,0,0,0,-0.0345826996400563,0,0,0,0.0110201892658909,0,-0.17451155650428,0,0,0.0111630803249694,0,0,0,0,0,0,0,0.0444011622904717,0,0.0033302347784493,0.0744140195446171,0,0,0,0,0.00175637316332424,0,0,0,0,0,0
X300124.SZ,0,0,0.0130769159907027,0,0,0.0205408016386483,0.317417901476903,0,0.25423010086629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132231723035262,-0.162780019559699,0,0,0,0,0,0,0,0,0,0,0.10755568212419,0,0,0,0.310966272263341,0,0,0.0702618148041368,0,0,0,0,0.246790193618261,0,0.0201074033181361,0,-0.0551793171876914,0,0,0,-0.0219388287751936,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.599648289396365,0.282108982638316,0.337051271679661,0,0,0.378254917463128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18370532070983,0,0.394996792687818,0,0,-0.903404184608832,0,0,-0.809510436310138,0,-2.77555756156289e-17,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.024863572026555,0,0.220231572006569,0,0,0,0,0,0,0,0,0,0.0227103232173925,-0.186384929822115,0,-0.0600993126079571,0,0,0,0,0,0,0,0.336964184475794,0,0,0.123936772029409,0,0,0.197282350407898,0.152686893884355,0,0,0,0,-0.0359773994746409,0.0341264204416785,0,0,0,0.00715209209615337,0,0,0,0,-0.0200956915791802,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0219412587947319,0,0,0,0.508737705259011,0,0,0,0,0,0,0,0,0.330430093496531,0,0,0.199328124198203,-0.072448277463575,0,0,0,-0.0293731983670992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174720553660058,0,0,0.240652137053299,0,0.0369123421215123,0,0,-0.0512705832320997,0.0201104746257234,0,0,0,-0.0274007302449439,0,0
X000596.SZ,0,0,0,0.0338484776880664,0,0.285579722685365,0.227602350717726,0,-0.133191357591966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597174118140514,0,0,0,0,0,0,0,0.0265395056477934,0,0,0,0,0,0,0,0,-0.0242680505610197,0.196456023093866,0,0,0,0,0,0,0,-0.0343760834944692,0,-0.00594701028240798,0,0,0,-0.0146339134809549,0,0
X600703.SH,0,-0.294027929590234,0.175073834177317,0,0,0,0,0,0.157845185121644,0,-0.084834124628095,0,0,0,0,0,0,-0.00305855478192715,0,0.285724640546118,0,0,0.0574754842862083,0,-0.0355096249004293,0,0,0.459123174563745,0,0,0,0,0,0.128856924871156,0,0,0,0.0142862018895761,0,0,0,0,0.317005197636132,0,-0.125402205209384,0,-0.0811002741623171,0,0,0,0,-0.0637442814839328,0,0,0,0,-0.0848342604628082,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.283875971528769,0,0,0,0,0.025044897914424,0.225732432893068,0,0,0,0,0,0,0,0,0,0.0888024702214234,0,0,0,0,0,0,0,0,0.188361282450724,0,0.0123214281270442,0,-0.0992764339804913,0,0,0,-0.00188259219556994,0.241839265598062,0,0,0,0.0943253048001702,0,0,0,0,0,2.16840434497101e-19,0,0,0,-0.0744958391851654,0,0
