,X600519.SH,X600104.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600276.SH,X600031.SH,X000100.SZ,X600118.SH,X600703.SH,X600372.SH,X000157.SZ,X600271.SH,X000338.SZ,X600741.SH,X000559.SZ,X002241.SZ,X002129.SZ,X002292.SZ,X600839.SH,X600089.SH,X000568.SZ,X600066.SH,X601877.SH,X002475.SZ,X600177.SH,X002223.SZ,X000800.SZ,X300124.SZ,X002236.SZ,X600582.SH,X000016.SZ,X000727.SZ,X002276.SZ,X002456.SZ,X000550.SZ,X600435.SH,X300003.SZ,X002465.SZ,X600060.SH,X600198.SH,X000581.SZ,X600166.SH,X002049.SZ,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600276.SH,0.070163282040369,0,0,0,0.0856587939161131,0,0,0,0,0.0433316697983826,0,0,0,0.0308467691997766,0,0,0,0.0324878474219238,0,0,0,0.276053469150393,0,0,0.0469003636045966,0,0,0,0,0,0.0122499321340783,0,0.0159087023666993,0,0,0.127650628039593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000353966439022194,0.0230848915727251,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136558425907572,1.38777878078145e-17,0,0,0,0,0.0420616301934734,0,0,0,0,0,0,0.0127537564201508,0,0,0,0,0.166304402669187,0,0,0,0.0396974660958605,0.182215986621215,0,-8.67361737988404e-19,0.111009520053018,0,0,0.0459854058711953,0,0,0,0.00367293907306269,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.137953101893775,0,0.114703983984057,0,0,0,0.133366135071178,0,0,0,0,0,0,0,0,0.195766841548673,0.0808905600337591,0,0,0,0,0,0,0.0686542943496618,0,0,0,0,0.00312768755235541,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00299405839163246,-0.00793489320674266,0,0,0,0,0,0
X600118.SH,0,0,0.270766631904321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338635265595873,0,0,0,0,0,0,0,0,0.0398893171532416,-0.134016819316104,0.0147481972646823,0,0,0,-0.0656137946550954,0,0.343572122939157,0,0.211847255073334,0,0.00172263024398399,0,0.0288651583057416,0.267908842318103,0,0,0.00537848119105455,0.00540815477204432,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.12089336976881,0,0.0441665065841091,0,0,0.0307510470298633,0,0,0,0,0,0,0,0.195770963835008,0,0,0,0,0,0,0,0,0.161378687445858,0,0.00965515128200632,0,0,-0.0446236428661045,0,0,0.0617881231367028,0,0,0,0.182965080743182,0,0,0.0310453210676881,0,0,-0.0317852362152972,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.0876931589966451,0,0,0,0,0,0,0,0,0,0.0470889679905779,0,0,0,0,0,0,0.00688790791345483,0.169028079826954,0.0311026549524518,0,0,0,0,0,0,0.0203303970715361,0.0820484181964678,0,0,-0.0733979922320979,0.0707981293078298,0,0,0.165830028902173,0,0.171904637380984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0033911036678129,0,0,0,0,0,0,0.38999696554088,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.214646361744207,0.00152728001588714,0,0,0,0,0,0,-0.0784359671556558,0,0,0,0,0.00695219963792636,0.0357360562635735,0,0,0,0,0.0903179473575988,0.038821062750996,0,0,0,0,0,0,0.00923458032825966,0,0,0,0,0,0
X600271.SH,0,0,0,0.079812967415205,0.174798874462061,0,0,0,0,0,0,0,0,0,0.0344851267857526,0,0,0,0,0,0.249292649367171,0,0,0,0,0,0,0,0,0,0,0,-0.0752373120628747,0.0620559111143005,0.166899744848523,0,0,0,0,0,0,0.025455388655447,0,0,0,0,0,0,0,0,0,-0.0296289412892564,-0.0224044659801167,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.00141652111692738,0.0932521009435035,0,0,0,0,0,0.0346740208058047,0,0,0,0,0.000365137641667877,4.33680868994202e-19,0,0,0.0853772003366262,0,0,0,0,0.137762606541604,0,0,0,0,0.0428922381456752,0,0,0,0,0,0,0,0.0419963425439227,0.0281692285986478,0,0,0,0,0.039448536799132,0.109762428829537,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0.0357134103855319,0,0,0,0,0,0,0,0,0,0,0,0,-0.00156060880365446,0,0,0,0,0,0,0,0.00148161986944909,0,0,0,0,0,0,0,0,0,0.150735577413752,0.30418169662372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148569938711864,0,0,0,0,0,0,0,0,0,0,0,0,0.12660024564756,0,0,0.0986702376050079,0.0321379916423803,0,0,0.0138074214260999,0.104251720032251,0.0174852224162033,0.0363034192144406,0,0.311383594431565,0,0,0,-0.000597461324391224,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.0542293565805229,0,0,0,0,0.132959003346151,0,0,0,0.00966454270946562,0,0,0,0,0,0.0165546899428042,0,0,0.11716798339517,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0648445962007115,0,0,0,0,0,0,0.0831231964503857,0,0.123543074014136,0,0,0,0,0.0918403662293727,0,0,-0.00943439192512219,-0.013616721869245,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534428344238997,0,0,0,0,0,0.158193257387834,0.152313108100187,0,-0.0717152563443128,0,0,0,0,0,0,0.299477898194641,0,0,0.254603411150791,0.127209442892824,0,0,0,0,0,0,0,0,0,0,0,0,0.00985642588000757,-0.114290604408656,0,0,-0.0163168638217351,-0.00557021704251744,0,0,0,0,0,0
X002292.SZ,0,0,0.0181614942632089,0,0.0701810122070231,0,0,0,0,0,0,0,-0.0456598335862848,0,0,0,0,0,0,0,0,-0.038425194063173,0,0,0,0,0,0,0.0577675079771805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037993821687828,0,0,0,0,0,0.017776931273767,-0.042120308551451,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.177466084621368,0.136721313348361,0,0,0,0.0755903711945275,0,0,0.132088927089439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165867805393497,0,0,0,0,0.0627766619463451,0,0,0,0.118941708145545,0,0,0.25368822938842,0,0,0,-0.0287221785473042,-0.0358855211930697,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.177795233460957,0,0.132702005333003,0,0,0,0.181581386971155,0,0,0,0.0179376511325947,0,0,0.0303787714734766,0,0,0,0,0,0,0,0,0.127301028287757,0,0,0,0,0,0,0.0820663512219306,0,0,0,0,0,-0.0313464804227221,0,0,0,0,0,0,-0.0136864694306258,-0.0106946063171122,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.40729965684831,0,0,0,0.0780607835970421,0,0,0,0,0,0.0448683740464434,0.0946934518545528,0.0768627404276337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100136420924903,0.0487880249334833,0,0,0,0,0,0.0127201934100878,0,0,0,0.0171121915126574,0,0.0103709378290999,0.0113165001383116,0,0,0,0,0,0
X600066.SH,0,0,0.137574647371825,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.046856583293033,0,0.0248615574905174,0,0.0194299947821489,0,0,0,0,0,0,0,0.00231537419856788,0,0,0,0,0,0.079337955504159,0,0.0974233521305024,0,0,0,0.110343366861217,0,0,2.16840434497101e-19,0,0,0,-0.0260117978573677,-0.0299906167127585,0,0,0,0,0,0
X601877.SH,0,0,0,-0.0224968892534412,0,0,0,0,0,0,0,0.0188798654522393,0,0,0.0619606776974328,0.0407495483826099,0,0,0,0,0,0,0,0.171417185478366,0,0,0,0,0,0,0,0,0.00140169118076888,0,0,0,0,0,0.0674541254849912,0,0,0,0,0,0.0418168201730353,0,0,0,0,0,0,0.0278334952718963,-0.0131114327972307,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730812628771608,0.0722355849537347,0,0.0426256530653498,0.0542331372282822,0,0,0,0,0,0,0,0,0,0.0386950652494646,0,0,0,0,0,0.0336970646731001,0.0230488449058621,0.217738501937944,0,0,0,0,0,0,0,0.178950457808021,0,0,0,0,0,0,0,-0.00792743547873305,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0.0455040305957556,0,0,0,0,0.203517889239612,0.00112433723982092,0,0,0,0,0,0,0,0,0,0,0.231683058752513,-3.46944695195361e-18,0,0.0324875636246426,0,0,0,0,0,0,0,0,0,0.00581147109833966,0,0,0,0,0,0,0,0,0.163142077497221,0,0,0,0,0.0140184789410761,0,0,-0.0017869710786196,0,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0560208623921208,0,-0.00476724300844276,0,-8.67361737988404e-19,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403384180485717,0,0,-0.0781092625151485,0.680580156270546,0,0,0.0356995621669495,0,0,0,0,0.0777150665168468,0.00611463437483916,0.0183339187684303,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283065717639889,0,0,0,0.392751447190282,0,0,0,0,0,0.103603197053304,0,0,0,0,0,0,0,-0.348457820931228,0,0,0,0,0,0.162466003778051,0.232294757877147,0,0,0,0,0,0,0,0,0,0,0.0123831120870928,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175828177780152,0.0819449319576268,0,0,0.0151702910799,0,0,0.0995304967812234,0.147067386570672,0,0,0,0,0,0,0,0,0,0,-0.105487441307783,0,0,0,0.0927720903192847,0,0,0.0171981916682869,0,0,0.180212249251464,0,0,0.0123812845906199,0,0,0.0837691957790516,0,0,-0.0279514538167419,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.166660661204238,0,0,0,0,0,0,0,0,0,0,0,0,0.232398579703068,0,0,0.104094794762469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386727670098769,0,0.129908311882149,6.93889390390723e-18,0,0.109564702218222,0,0,0,0,0,0,0,0,0,0,0.00511287912573428,0.0154556240194042,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133724349458573,0,0,0,0,0,0,0.0414278929785248,0,0.138974726692635,0,0,0,0,0,0,0.407030025704164,0,0,0,0,0,0,0,0.0720464446070321,0.0864041956482899,0,0,0,0.0212276323149367,0,0,0,0,0.0602500577946434,0,0,0,-0.00322737356878397,0,0,0,0,0,0,0
X000016.SZ,0,0,0,0,0,0,0,-0.138640227589249,0,0,0,0,0,0.0417228213598281,0,0,0,0,0,0,0,0,0,0,0.259471758187985,0,0,0,0,0.2941340058556,0,-0.0518967286702772,0,0,-0.0147858069226409,0,0,-0.0235934347775293,0,0,0,0,0,0,0,-0.0159056333278909,0,0,0,0,0,-0.018972820126017,-0.0204218459901973,0,0,0,0,0,0
X000727.SZ,0,0,0,0,0.066148106982877,0,0,0,0,0,0,0.024920937594427,0,0,0,0,0.0693595373405921,0,0,0,0.182281618329166,0,0,0,-1.73472347597681e-18,0,0,0,0,0.17602317215739,0,0.00367038752476689,0,0,0,0.0978872915971229,0,0,0,0,0,0,0,0,0,0.0731357425514102,0,0.0340786631023005,0,0,0,-0.00747404307185304,-0.00515830896813981,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0.0839588159526179,0,0,0,0,0,0,0,0,0,0,0,0.15796902869121,0,0,0,0.0209255609034052,0,0.272401261155784,0,0,0,0.460626539725066,0,0,0,0.103666375985468,0,-0.158481550590619,0,0,0,0,0,0,0,0,0,0.0548649546470983,0,0,0,0,0,0,0,0,-0.0147103112788735,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0.0784136331931433,0,0,0,0,0,0,0,0,0,0,0.100023416620167,0,0.238779213031591,0,0,0,0,0,-0.13245552561868,0,-0.0589412044330856,0,0,0,0,0,0.434806055027462,0,0,0,0.0542229678244691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036472876918414,-0.0706338310309692,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0.0701786408077708,0,0,0.0477940235908408,0,0.112463460188682,0,0,0,0,0,0.0370742652006674,0,0,0,0.100270657760584,0,0,0,0,0,0.086682620190953,0,0,0,0.0681796035427179,0,0,0,0.0827618313545519,0.0287103481685256,0,0,0,0,0.0542556836923261,0,0,0,0,0,0,-0.00474815547197457,0,0,0,0,0,0,0
X600435.SH,0,0,0,-0.0739459688341859,0,0,0,0,0,0,0,0,0,0.113792536068,0,0.210919220696802,0,0,0,0,0,0,0.0878292677635163,0,0,0,0,0,0,0,-0.038668658716583,0,0,0,0,0.0255076619159241,0,0.0905773276417906,0.0187493223777051,0,0,0,0,0.10733668453909,0.0253393990419177,0,0,0,0.144337504934802,0,0,-0.000592526809658667,0.0117180596458656,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.127418104123077,0,0,0,0,0,0,0,0,0.0441713876096415,0,0,0,0,0,0,0,0,0,0.0506180601516065,0,0,0,0,0,0.11013187699842,0,0.198516485717639,0,0.127177069618114,0,0.146288778046162,0,0,0,0.0415209424599923,0,0.0488026238926276,0,0,0.101219376099809,0.126062901664744,0,0,0,0,0,0,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173075935178845,0,0.174908860217154,0,0.102758693088286,0,0,0,0.0571392380701545,0,0,0.0379343129391742,0,0,0,0,0,0,0,0.0153029424517365,0,0,0,0,0,0,0,0,0.203358475096486,0,0,0,0.0350172376399214,0,0,0.00124136762831713,0,0,-0.0133715480505289,0,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0.186177213751151,0,0.0175593856736093,0,0,0,0.311234965369486,0,0,0,0,0,0,0,0,0.0809077803213683,0.0371382086532693,0,0,0,0,0,0,0.00772775853504012,0,0,0,0,0,0,0,0,0.0999901808455499,0,0,0,0.077751680515882,0,0,0,0,0,-0.00309375758072302,0,0,0,0,0,0,0
X600198.SH,0,0,0,0,0,0,0.085058922452224,0,0,0,0,0,0,0,0.0271988645125696,0,0,0,0,0,0,0,0.30824477028018,0,0,0,0,0,0,0,0,0,0,0.0107488505640342,0,0,0,0,0.0222420653271015,0.256953358200878,0,0,0.166825428527331,0,0,0,0,0,0.0714087558560414,0,0,-0.00687168794033381,0.0110541134696088,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0.0223203478228313,0,0,0,0.151949246831611,0,0,0,0,0,0,0,0,0,0,0,-0.0206242671623886,0,0,0,0,0,0,0.219561617993807,0,0,0,0,0,0,0.151751349101242,0.11362902796579,0,0,0.0446501025853735,0,0,0,0.0710981858036693,0,0,0,0,0,0.00597751750932992,0,0,0,0,0,0,0
X600166.SH,0,0,0,0,0,0,0,0,0,0,0,0.103325744414354,0,0,0,0,0,0,0,0,0.153786281018929,0,0.0591816585966414,0,0.0804537842721404,0,0,0,0,0,0,0,-0.00799434677283441,0,0,0,0,0.200042109954,0,0,0,0.0810673262728305,0,0,0.0098398603282398,0,0,0,0,0,0,-0.015249962693889,0.0138121419109376,0,0.057989897535158,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0.0125506293364848,0,0,0,0,0,0,0,0,0,0,0,0.34384769486522,0,0,0,0,0,0,0,0.102173393814124,0,0.0892713869534527,0,0.0354402538370151,0.11081673014615,0,0.145336796435639,0,0,0,0,0.262414278876942,0,0,0,0,0,0,0,0,0,0.01414007730981,0.0215439051998265,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0.0808072915586734,0,0,0,0,0,0,0.012337428735997,0,0,0,0,0.0416171025741519,0,0,0,0,0,0,0.00158221013919403,0,0.0104561269401216,1.73472347597681e-18,0,0,0,0,0,0.0488242089864431,0,0,0.1893474536898,0,0.0222654691150466,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0474781229710102,-0.069507261331969,0,0,0,0,0,0
Change_TY3M,0.00919378371006052,0,0,0,0,0,0,0.148624025160285,0,0,0,0,0,0,0.0617831160493208,0,0,-0.0467419411238569,0,0.00797281452815493,0,0,0,0,0,0,0,0,0,0,0,0.189745741531864,0.219026197964696,0,0,0,-0.0264052587088895,0,0,0,0,-0.000611528964180677,0,0,-0.152564025998083,0,0,0,0.0326883524547952,0,0,-0.0284008635927194,-0.0308877504293512,-0.124443479464349,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0905890741969866,-1.08448167742212,-0.235383371615309,0,0,0,0.143188633863985,0,0,0,0,0,0,0,-0.254444296098674,0,0,0,0,0,0,0,0,0,0,-0.900273898402936,0,0,-1.33390323490809,0,0,0,0.472006183666608,0,2.20340461458284,0,0,-0.451396077431612,0,-1.34226217124531,0,0,0,0,0,0
TED,0,0,-0.0497113342136773,0,0,0,0,0,0,0.6417735541025,0,0,0,0,-0.869796929778437,0,0,-0.325724929326154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261335196825498,-0.17774219626433,0,-0.358606123051788,0,0,0,0,0,0,0,0,0,-1.01607562884414,-0.211816833911363,0,-0.524464563527617,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.164110678568606,0,0,0,0,0,-0.0663983992211352,0,0,0,0,0,-0.201506817060764,0,0,0,0,0,0,0.0474227342447063,0,-0.0239476198383906,-0.107083914276061,0,0,0,0,0,0,0,0,0,0,-0.111822965408347,0,0,0,0,0,0,0,0,0.240790873472373,0,0,0,0,0,-0.00521245095485313,0,0,0,0,0,0,0
MKreturn,-0.167884223276285,0,0,0,0,0,0,0,0,0,-0.288089666983931,0,0,0,-0.0211106038548288,0,0,-0.210291141358163,0,0,0.0424338445871374,0,0,0,0.184072096709005,0,0,0,-0.0174418601245161,0,0,0,0.0442977355435825,0,0,0,0,0.213851102440519,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197461487296478,0.0160354175483494,0,0,0,0,0,0
MKvol,0,0,0,0,-0.00339309268184691,0,0,0,0,0,0,0,0,-0.00074234600983823,0,0,0,0,0,0,0,0,0,-0.000934126260317175,0,0,0,-0.00414940490431112,0,0,0,0,0.00708156046449506,-0.00746783952938713,0,0,0,0,0,-0.00151002020492969,0,-0.00491236007487751,0,0,-0.00156722161399775,0,0,0,0,0,0.0129191905200093,0.00325197654394265,0.00405629391092028,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.010469184736053,0,0,0,0,0,0,0,0,-0.00251813123850726,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.0299815149351275,0,0,0,0,0.0115632482572417,-0.000420910735011697,0,0,0.00916629037207495,0,0,-0.0220156115361496,0,-0.00955410342259043,0,0,-0.000499669870438256,-0.0135173775368782,0,0,0,0,0.0338052014925516,0.00790245704434557,0.00392489953399045,0,0,0,0,0,0
CarbonVol_Guangdong,0.0141622895192797,0,0,0,0.0111587654875072,0,0,0,0,0,0,0,0,0.00334773357686985,-0.00197123742317816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172524937463898,0,0,0,0,0,0,0,0.00393292219465533,0,0,0,0,-0.00615512951004312,0,-0.000287130481383827,0,0,0,0,0,0.0146936301125041,0.00216266979716306,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00179694732361481,-0.000632250085026067,0,0,0,0,0,0
