,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X003816.SZ,X002415.SZ,X000651.SZ,X600690.SH,X600809.SH,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X600031.SH,X000625.SZ,X000063.SZ,X002304.SZ,X000338.SZ,X300124.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X600089.SH,X002463.SZ,X600372.SH,X000157.SZ,X600703.SH,X600584.SH,X002028.SZ,X000977.SZ,X600066.SH,X600418.SH,X600522.SH,X002236.SZ,X600183.SH,X600741.SH,X002049.SZ,X601877.SH,X000800.SZ,X600177.SH,X002223.SZ,X000921.SZ,X000661.SZ,X002180.SZ,X601799.SH,X600487.SH,X600460.SH,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.343122959161018,0,0,0,0,0,0,0.105326436002232,0,0,0,0,0,0,0,0,0.0167926539512131,0,0.162370185655808,0,0,0,0,0,0,0,0,0,0,0,-0.00604635748736435,0,-0.049579708127232,0,0,0.0326980119355691,0,0,0,0,0,-0.0353243110518551,0,0,0,0,0,-0.0406086245353103,0,-0.00537324588440109,0,-0.066654729582362,0,0,0,0.0137025826872213,0,0
X000858.SZ,0.219920437628366,0,0.0370806613419472,0,0,0,0,0,0.112559047572139,0.121530645122924,0,0,0,0,0,0,0,0,0,0.0652855974928352,0,0,0,0,0,-0.00667354077826445,0,0,0,0,0,0,-0.0125883821736482,0,0,0,-0.0279125669149579,0.271120158212589,0,0,0,0,0,0,0.102536464815522,-0.00340385239056364,0,0,0,0,0,-0.0175594939947309,0,0,0,0,0.0202280028543955,0,0
X600276.SH,0,0,0,0,-0.0214195883565248,0.0479902982082471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114354732526186,0,0,0,0,0.018510019805143,0,0,0,0,0,0.338925170048012,0,0,0,0,0,0,-0.0377299700461271,0,0,0,0,-0.00305564319233111,0,0
X002475.SZ,0,0,-0.0620524860601617,0,-0.0341568267766352,0,0,0,0,0,0,0,0.0219409799103736,0,0,0,0,0,-0.149739751429702,0,-0.0785110952744592,0.0207026497300075,0,0.481729492107569,0,0.090792949304347,0,0,0,0.232317606038613,0.163246859608394,0.0907985344332067,0,0,0,0,0,0,0,0,0,0,0,0,-0.0276952290443426,-0.0214436325524415,0,0,0,0,0,0,0,0,0,0,-0.0264298495653275,0,0
X003816.SZ,0,0,0,0,0,0,0,-0.177005915949279,-0.0785380593057632,0,0,0,0,0,0.23013665065614,0,0,0,-0.184840466180692,0,0,0,0,0.0726709049381459,0,-0.0655117105356937,0,0,0,0,0,0,0.0997747729965355,0,0,-0.151915841253486,0,-0.180688245577476,0,0,0,0,0,4.33680868994202e-19,0,-0.199335336067944,0,0,0,0,0,0.116523795966362,-0.0631598556006517,-0.0309931884957454,0,0,-0.0318530378590007,0,0
X002415.SZ,0,0,0.138668443458752,-0.0397703610862796,0,0,0,0.0932658209527774,-0.0382127192464839,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174354538693945,0,0,0,0,0,0,0,0,0,0,0,0,0.0396183250770448,0,0,0.246360883400487,0,0,0,0,0,0,-0.115276707516285,0.0551239592007165,0.0562064834235697,0,-0.0125818190529241,0,0.109080384753971,2.16840434497101e-19,0,0,0,0,0,0
X000651.SZ,0,0,0,0,-0.10667314749851,0,0,0,0.00344783148945986,0,0,0,0,0,0,0,0,0.0469352971744137,0,0,0,0,0,0,0.0817307268216947,0,0,0,0,-0.0179521300143683,0,0,0.0481539688618822,0.0423307352869662,0,0,0,0,0,0,0,0,0,0.0861175164209442,0,0,0,0,-0.0278667879213466,-0.0734148612331439,0,0,0,0,0,0,-0.0198343064920591,0,0
X600690.SH,0,0,0,0,0,0,0.302314275234972,0,0,0,0,0,0.0321253914851712,0.0766015041748568,0,0,0,1.38777878078145e-17,0,0,0,-0.0355107689048309,0,0,0,0.132675808917673,0,-0.0184999318357107,0,0,0,0,0,0,0.177825901791609,0,0,0,0,0,0,0,0,0.110316220966643,0,0,-0.038913268644545,0,-0.0724809485679994,0,0,0,-0.0438613644987047,0,0,0,0,0,0
X600809.SH,0.123123480199167,0,0,0,0.0552378863556126,0,0,0,0,0,0.143016325309489,0,0,-0.0622302156926146,0,0,0,0,0,0.501533820605609,0,0,0,0,0,0,0,0,0,0,0.090074455964894,0,0,0,0,0,0,0,0,0,0,0,0.0845351136096524,0,0,0,0,0,0,-0.0601770140935727,0.0496288603169719,0.052242423214025,0,0.0805414529409519,0,0,0.00657658218593684,0,0
X000568.SZ,0.453332615513906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295033075643426,0,0,-0.103517116171357,0,0,0,0,0.0609690936732854,0,0.0368880635444457,0,0,0.0513484297134592,-0.00699037839354482,-0.0166750605138904,0,-0.0270710553847423,0,0,0,0,0,0,0,0.0985555893588136,0,0,0,-0.049415350040582,0,0,0,-0.0284468606830374,-0.0573891058857006,0,0,-0.000350210953816707,0,0
X002371.SZ,-0.0527994267434943,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157383991616914,0,0,0,0,0.188603240046078,0,-0.152525251983881,0,0,0,0,0,0,0.056929317001827,0.328124433394557,0,0,0.161051634752711,0.0875683633962121,0.050955499739185,0,0,0,0.0220770075369424,0,0,0,0,-0.0174831499442888,0,0,0.019401921582221,0,0.106178573446765,0,0,0,0.0504733786750007,0.126452814316096,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0451168354409507,0,0,0,0,0,0.248462055942836,0,0,0,0,0,0,0,-0.0202047207523156,0,0,0,-0.0131508571214828,0,0,0,0,0,0,0,0.0415098814596498,0,0,0,0,0,0,0,0,0,0,0,0.0124771481288999,0.0627183744414517,0,0.112090927434933,0,0,0,0.0183466141669536,0,0,0,-0.0290602087187295,0,0
X000725.SZ,0,0,-0.0263775164030035,0,0,0,0,0.0446606797514344,0,0,0,0,0,0,0,0.0858089138419952,0,-0.0767573688833949,0,0,0,0,0.751305390047997,0,0,0.0837336258166883,0,0,0,-0.0668957628182188,0,0,0,-0.0170485325916702,0,0,0,0,0,0,0,0,-0.00988045052292686,0,0,0.278617369994346,0,0,0,0,0,-0.028515194039184,0.0341315208994269,0,0,0,0,0,0
X600031.SH,0,0,0,0,-0.120229486734291,0,0,0,0,0,0,0.00245193973366009,0.0136656871493236,0,0,0,0,0.246241076383486,0.022312186743647,0,0,0,0.237229455384375,0,0,0,0,0,0,0,0,0,0,0.119070998405748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023543389663352,0,-0.132571772796277,-0.216109611916373,0,-0.0276794006286574,-0.0268814161412079,0,0.0224674731525196,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,-0.123744147778233,0,0.0791494972931713,0,0,0,0,0,0,-0.0305296985073012,0,0,0,0.237766200833889,0,0,0,0,0.0199079648199324,0,0,0.0689737806079909,0.0515918863446632,0.341912548544937,0,0,0,0,0,0,0,0,0,0,0,0,0.0204867551312848,0,0,0.0849491383449857,0,0,0,-0.0142465792422994,0,0,-0.0254902884349032,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.063127804739417,0,0,0,0,0.0407816866411723,0,0,0,0,0,0.0945656719019998,0,0,0,0,0.154316327816778,0,0,0.212621264721342,0,-0.0362332389297737,0,0.213647283522958,-0.0304848423024042,0,0,0.0412198575566598,0,0,0,-0.00503333563584987,0,0,0.102259774196582,0,0,0,0,0,0,0,0,0,0.000738278752015238,0,0
X002304.SZ,0,0,0.095397580148438,0,0,0.0980898912009553,0,0,0.218404238345171,0.0575615192608539,0,0,0,0,0,0,0,0,0.0409858000377512,0.0246470819127871,0,0,0,0,0,0,0,0,0,0,0,0.0756687706550001,-0.0346272298927167,-0.00970706555583282,-0.0452272626300862,0.118077776667286,0,0,0,0,0,0,0,0.016837311940258,0.0557886771797087,0,0,0,0,0,0.0183108748633602,0,0,0,0,0,0.0169787885365189,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0433423357689944,0,0,-0.082817375636008,0,0,0.40468803098503,0,0,0,0,-0.0593245971197283,0,0,0,0,0,0,0,0,0.107440030190812,0,0,0.134108091205133,0,0,-0.183472360142312,0.244391395069825,0,0,0,0,0,0.107848750723653,0,0,0.158013481155156,0,0,0,0,0,0,0,0,-0.0910158079378728,0,0,0,-0.0255598495775581,0,0
X300124.SZ,0,0,0.0252757528856649,0,0,0,0,0,0,0,-0.456094250860487,0,0,0,0,0,0,0,0,0,0.351376584832771,0.0371412351606474,0,0,0.0124860133113884,0,0,0,0,0,0,0,0,0,0,0,0.188295380554321,0,0,0,0,0,0,0,0,0.407673487323972,0,0,0.040025961695918,0,0,-0.0101590607510072,0,0,0,0,-0.0536068937640913,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.553297511179976,0.133202732633898,0.187001972759298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373684023726653,0,0,0,0,0,-0.0203540473437923,0,0,0,0,0,0,0,0,0,0.144756228891482,0.11266879260535,0,0.0786915265004582,-0.0255168666936016,-0.0506331846220245,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,-0.138983478218727,0,0.0614210767418706,0,0,0,0,0,-0.0396258182673259,0,0,0,0,0,0,0.0753440794477082,0.170880114955527,0,0,0,0,0,0,0,0.391405638443037,0.0888111017924898,0,-0.0494317723899065,0.168381396974913,0,0,0,0,0,0,0,0.117762889432336,0,0,0,0.0678166668171988,0,0,0,0.0748924765935266,0,0,0,0,0,0,0,0,0,-0.0209059731921542,0,0
X300014.SZ,0,0,0.418536860027013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262216684572834,0.309949300290075,0.172182574791085,0.167202040541003,0,0,0,0,0,0,0,0,0,0,0,0,0.016834381426412,0,0,0,0,0,0,0,0,0,0,0,0,-0.182092211219676,0,0,0.0590807906823306,0,8.67361737988404e-19,-0.0128659350197985,0,0,0,0,0,0
