,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X000625.SZ,X002371.SZ,X300124.SZ,X002304.SZ,X000725.SZ,X000338.SZ,X000596.SZ,X000063.SZ,X600031.SH,X000100.SZ,X300014.SZ,X600089.SH,X002179.SZ,X000157.SZ,X002236.SZ,X600703.SH,X000977.SZ,X002463.SZ,X002241.SZ,X600372.SH,X600741.SH,X002049.SZ,X600584.SH,X000661.SZ,X002129.SZ,X600522.SH,X002028.SZ,X601877.SH,X600066.SH,X000800.SZ,X000921.SZ,X600183.SH,X601799.SH,X600418.SH,X002007.SZ,X002074.SZ,X002223.SZ,X600566.SH,X002156.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0224997647540624,0,0.209641159089983,0.120740931139647,0,0,0,0.108522968211331,0,0,0,0.0211995116789483,0,0,0,0,0.0927362941305316,0,0.110053980121506,0,0.0509208503882207,0,0,0,0,0,-0.0978911420291416,0,0,0,0,0,0.0711144319702686,0,0,-0.00194005897860049,0,0,0,0,0,0,0.00546494613181674,0,0,0,0,0,0,0,-0.00277254088924504,0.00314950873251932,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0154073063747075,0.286782945409016,0,0,0,0,0,0,0.0252969191101696,0,0.216433103820213,0,0,0,0.0500134366995135,0,0,0,0,0,0,0.0269328191961844,0,0,0,0,0,0,0,0.0312247770898826,0,0.024460165563852,0,0,0,-0.0193434760713499,0,0,0,0,0,0,0,0,0,0.0175473568419623,0,0,-0.0378427084274455,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.18588467121929,0,0.0604941319020441,0,0,0,0,0,0,0,0,-0.0547804247065008,0.0614529046624554,0,0.167173918415502,0,0,0,0,0,0,0,0,0,0,-0.0100336274349255,0,0,-0.0513684567086809,0.0708724166119977,0,0.0145841218914445,0,0,0,0,0,0,0,0,-0.0280555761218314,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0530813741880461,0,0,0,0,0,0,0,0.0436439661044699,0.429842082716968,0,0,0.135398621174142,0,0,0,0.126648006300691,0,0,0,0,0,0,0,0,0.132351675013281,0,0,0,0,0,0,0,0,0,0.017586318556326,0,0,-2.16840434497101e-19,0,0,0,0,0,-0.174177112323163,0,-0.0242702155669643,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.063229767897293,0,0,0,0,0,0,0,0,0,0.0432907520150829,0,0,0,0.146548175170897,0,0,-0.0118951532266603,0,0,0,0,0.169521478581748,0.300731559704523,0,0.0702104785327176,0,0,0,0,0,0,0.0909997139282611,0,0,0,0,0.118188253525199,0,-0.133959240480082,-0.0144867668446907,0,0,0,0,0,0,0
X000568.SZ,0,0.632575456008223,0,0.0192550310195109,0,0,0,0,-0.0524918823920525,0,0,0,0,0,0.0252305189547909,0,0,0,0,0,0.165192730483141,0,0,-0.00754405647227294,0,0,0,0,-0.0262817353395624,0,0,0,0,0,0,0.0920705132280491,0,0,0,0,0,-0.0469817865850086,0,0,0,0,0,0,0,2.16840434497101e-19,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.22917516651829,0,0,0,-0.0291445420267027,0,0,0.116716366993559,0,0,0,0,0,-0.0810344954964532,0,0,0.128011589383365,0.038555609964728,0,0,0,-0.106757748529088,0,0,0,0,0.048712485047253,0,0.0382064908695082,0,0,0,0,0,0.175639993847948,0,0,-0.00321056386190642,0,0,0,0,0,0,-0.0193123671476627,0.00240710355202114,0,0,0,0,0,0
X000651.SZ,0,0,0,0,-0.0118968639180103,3.46944695195361e-18,0,0,0,0.144340143575851,0,-0.0410713397894878,0,0.0120863325178133,0,0,0,0.126924852750431,0,0,0.0203701537385098,0,0,0,0,0,0,0,-0.026456578381259,0,-0.0831893358935377,0,0,0,-0.0797271058181322,0,0.0509174046005201,-0.0410433957494074,0,0,0,0.214526430505832,0.0192219318472586,0,0,0,0,0,0,0,-0.0965121917272287,-0.0268918158088237,0.00283554155989412,0.017485497473608,0,0,0,0,0
X002475.SZ,0.046060322836902,0,0,0,0.110407241502887,0,0,0,0,-0.0616569810547617,0,0.00630273225774232,0,0,0,0,0,0,0,0,0,0.0851513918874567,0,0.112338719400766,-0.11216850878984,0,0,-0.101169457956019,-0.113871685978348,0.529871277839958,0,0,0,0.107671217556968,0,0,0,0,0,0,0,0,0,0.0374896992591295,0,0,0,0,0,0.126367542488983,0,-0.0191247199405438,-0.0285559130684938,-0.0932278587387883,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.265941465096692,0,0,-0.036072356908876,0,0,0,0,0,0,0,0,0,0.142730316607117,0,0,0,0.105240017415384,0,0.0456147459218719,-0.38464865389689,0,0,0,0,0.0465770356687641,0,0,0,0,0,0,0,0,0.161672963638452,0.504477533235445,0,0,0,-0.271086624016276,0,0.0918352598733588,0,0.280051857517594,0.0215205189511592,0,-0.0320792327153659,0,0,0,0,0,0,0
