,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000100.SZ,X002292.SZ,X600741.SH,X600066.SH,X600031.SH,X002475.SZ,X600118.SH,X002241.SZ,X002236.SZ,X002506.SZ,X000157.SZ,X000559.SZ,X000568.SZ,X002085.SZ,X000338.SZ,X600177.SH,X600372.SH,X002074.SZ,X300003.SZ,X600089.SH,X002294.SZ,X300124.SZ,X600867.SH,X002049.SZ,X002180.SZ,X600498.SH,X600582.SH,X002465.SZ,X002007.SZ,X000869.SZ,X601877.SH,X002456.SZ,X002508.SZ,X000550.SZ,X000623.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002074.SZ,0,0,0,0,0,-0.311663045627746,0,0,0,0,0,0,-0.0200349072035981,0.162620327759473,0,0,0,0,0.20857614135981,0,0,0.137855107704454,0,0.154357025309403,0,0,0,0,0,0,0.198196555094518,0,0,0.284888796927911,0,0,-0.0476272369642609,0,0,0,0,0,0.0411437538232024,0,0,0,0,0,0,0.0292771232875971,-0.0228346119599359,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.0377137369163102,0,-0.0691407567668591,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0484423768200078,0.190532544347401,0.0723195737142554,-0.0191798989173024,0,0.0929596530655141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347703316798099,0,0,0,0.00874610678370579,6.93889390390723e-18,0,0,0,0,0,0.021967272859149,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.236096521044183,0,0,0,0,0,0,0,0,0.0072766470108008,0,0,0,0.00626606166563226,0.026011964274497,0,0,0,0.0289654665970718,0,0.21848033653394,0.0181497600801097,0,0,0,0,0,0,0,0,0.0299675143750589,0,0,0.0512406885748223,0,0,0.108725382381593,0,0.0565855716342465,0.0869300748320515,0,0,0.00151991718935977,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,-0.0280071629322208,0,0,-0.00047741748549274,0,0,0.068634005779831,0,0.0590513763366703,0,0.00334383624661172,0,0,0.107736053642063,0,0.0670455959588567,0,0,0,0,0.0131251912438089,0.27777844969762,0,0.0788820954697482,0,0.00373564547842335,0,0.0157979217413896,0,0,0,0,0,0,0,0,0,0,0,-0.00479994042537377,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564618566402275,0,0.0525320178081103,0,0.0840239160553847,0,0,0,0,0,0.0848956254863151,0,0,0,0,0,0,0,0.0810735715256973,0,0,0.215500486914781,0,0.105581582338221,0.00908117793394185,0,0,0,0.244357578070672,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0.0207614025603303,0.171203457854302,0,0,0,0,0,0.169740017794334,0,0,0,0,0,0,0,0,0,0,0,0.15196469380809,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230594070092719,0.0977675697212609,0,0.0202113275731908,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.0524557380369377,0.0279403737820874,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0909192287762273,0,0,0,-0.0571564110241434,0,-0.0271300272638381,0,0,0,-0.127115905195725,0,0,0,0,0,0,0,0.0232108089383683,0.161245358375089,0,-0.0462042647489056,0,0.159146368755704,4.33680868994202e-19,-0.175482691344929,0,0,0,-0.115986568422183,-0.266198396476198,0.0942237681093146,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.0581908014327252,0,0,0,0,0,0,0,0,0.0444143845041172,0,0,0,0,0,0,0.251855141516855,0,3.46944695195361e-18,0,0.0196346875730965,0,0,0,0,0,0.036432742567576,0,-0.0648290485513825,0,-0.127675826093322,0,0,0,0.116558905400655,0,0,0,0.2382815302945,0,0.0471461934944323,-0.0120861048996365,0,0,0,0,0,0
X600498.SH,0,0,0.242403278736555,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.164514177116229,0.137994156357298,0,0,0,0,0,0,0.34257466738142,0,0.173879139018386,0,0,0,0,0.239703158922807,-0.225096994508383,0,0,0,0,0.426470748896635,0,0,0,0,0,0,0.0828180631373806,0.000421278441473747,0,0.129645590579099,0,0,0,0,0.0533435691891117,0,0,0.48612443887372,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0.143007456052105,0,0,0,0,0.112903066894914,0,0,0,0,0,0,0,0.0913722505473993,0.135936568302275,0.0231249491931518,0,0,0,0,0,0.0951803343015137,0.149487128258252,0,0,0,0.066411491171202,0,0,0,0,0,0,0,0.0871785294490438,0,0,0,0.0216593912962177,0,0,-0.026824814052093,0.0263661795478418,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450435039072756,0,0.0995521026534065,0,0,0,-0.108917759818692,0,0,0,-0.600325434276052,0,0,-0.131588102434411,0.277355372435176,0,0,-0.197364974148724,0,-0.0109096949038851,0,0,0,0,0.264867739953387,0,0.1959344188838,0,4.33680868994202e-19,0,-0.0834631596026133,-0.0462525884870601,0,0.227669004645409,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687686504580202,0,0,0,0,0,0,0,0,0,0.301760850719703,0,0,0,0.10816605799361,0,0.282150055150295,0,0,0,0.00582617104698721,-0.00657575285924368,0.0653714061901941,0,0,0,0,0.0424897918286279,0,0,0,0,-0.0374154656932963,0,0.0762738236602684,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0.0566700426914365,0,0,0,0,0,0,0,0,0.198552166042877,0,0,0,0,0.249504321256466,0,0,0,0,0.0729226665899955,0,0,0,0,0.0151286013628758,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0695813698872931,0,0,0,0,0,0,0.0103097300522688,0.0336227987007587,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.019585548316893,0.112247640417995,0,0,0,0,0,0,0,0.0497898519301075,0,0.287628600522545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00592427792081491,0,0,0,0.134089343883713,0,0.201955213028399,0,0.0841430297443558,0,0,0,0,-0.0335013963145395,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308591857764301,0,0.266025616436442,0,0,0,0,0,0,0.196874685665509,0.111641851234304,0,0,0,0,0,0,0,0.029113148099592,0,0,0,0,0,0,0,0,0,0.0700046563269328,0,0,-0.0556402384081864,0,0,0,0,0,0
X002508.SZ,0,0,0.209438924031637,0,0.098862436615581,0,0,0,0,0,0,0.156841572659253,0,-0.0650151699031795,0,0.251015582915828,0,0,0,0,0,0.00665528858984162,0,0,0,0.082220581204461,0,0,0,0,0,0,0,0,0,0,-0.0647907315660688,0.101380190495265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113347634016681,0,0,0,0
X000550.SZ,0,0,0,0.131486454111088,0,0,0,0,0,0.119331986604196,0.395593811903931,0,0.00829008381205633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920280478887749,0,0,0,0,0,0,0.0352377541417285,0,0,0.120670475775848,0.096861356445758,0,0,0.0921768909873781,0,0.167264389752011,-1.73472347597681e-18,0,0,0,0,0,-0.0125213196603246,-0.0496985114680458,-0.224669596855884,0,0,0,0,0
X000623.SZ,0,0,0.326704781432142,0,0,0,0,0,0,0,0,0.0106939471886523,0.20115922173674,0,0,0,0.0489185578125002,0,0.0306698703641278,0,0,0.0850034843367068,0,0,0,0,0,0.176973205224213,0,0,0,0,0,0,0,0,0.0245775884342663,0,0,0,0,0,0.0600362067938558,0,0,0,0,0,0,0,0.00690030154284568,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0.136355731274424,0,0.150996077081345,0,0,0,0,0,0,0,0.296040708625797,0,0,0,0,0,-0.00713080093235986,0,0,0.0791875407872111,0,0,0,0,0,0,-0.0681925765935819,0.058800352393282,0,0.425134617837115,0,0,0,0,0,0,0,-0.0578790578108711,0.0291432281311029,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.0741824452796555,0,0,-0.161387425107961,0,0,0,0.109035431412356,0,0,0.125138595042535,0,0,0,0,0,-0.223226283220122,0,0,0,0.240835665261739,0,0,0,0,0,-0.0426919584086824,0.0369380498075956,0,0,0,0,0,0,0,-0.052965562987602,0,0,0,-0.0152170051935799,-0.019232272289108,0.0141579981852898,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.0880599220910842,0,0,0,0,0,0,-0.283988492728017,0,0,0,0.44430342556167,0,0,0,0,0,0,-0.405341458030545,0,0.217557014929024,0,0,0,0,0.310836120964542,0.0481304895158009,0,0,0,0,0,0,-0.0682892107196065,0,0,-0.127767089401804,0,0,0.781932029938416,0,0,0,0,1.17149018490844,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.075473529276291,0,0,0,0,0,0,0,0,0,0,0,-0.00778431915736412,0,0,0,-0.0406403866074888,0,0.257095513620615,0,0,0,0,0,-0.338203561655849,-0.576566478511313,0.056861764854496,0,-0.211091308281386,0,0,0,0,0,0,-0.125062768441373,0,-0.947298460079552,0.0902532009752751,0,-0.306617565806914,0,0,0,2.7819794917984,0
RealEstate_excess,0,0,0,0,0,0.0875248768874282,0,0,0,0,0,0,0,0.0282151959944455,0,0,0,0,-0.0782636121360513,-0.00640130307851948,0,-0.032292517496621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,-0.186900813211731,-0.181302284696128,0.0831757274264432,0,0,0,0,0,0,0,0,-0.0773191996581791,0,0,0.161071280903092,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.222834201519286,0,0.121262856439116,0,0,0,-6.93889390390723e-18,0,0,0,0.0776135911836402,0,0,0,0,0,0,0,0,0,-0.154015561566115,-0.0822432732235725,0,0,0,0,0.0130796231821554,0,0.0280872131819838,-0.0750914371512112,0,0,0,0,0,0,0,0,0.0279921839388327,-0.0345527971748582,0.97621370327553,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00324294381854196,0,0,0,0,0,0,0,0.00426992699757268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147803337790866,0,0,0,0,0,0,0,0,0,0.00542213683263806,0,0.0115414595286385,0,0,0,0,0,0.121606207555029,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00581707286557575,0,0,0,0,0,-0.000898306258410781,0.00439886841293563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0067469651037263,-0.00107494255224414,0,0,0,0,0.0124219832104341,-0.0221923437707353,0.00213403615348895,0,0,0,0.0361340664483674,0
CarbonVol_Guangdong,0,0,0,0.0502463860836289,0,0,0,0,0,0,0,0,0,-0.0158020776783227,0,0,0,0,0,0,0,0.0180314949019703,0,0,-0.00845920302871255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153852959565223,0,0,-0.0206715863964159,0,0.019331676486983,0,0,0,0,0,0.0841111284152134,0.0576664652592129,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00065394855667377,0,0,0,0,0,-0.0059059853703041,0.000424328355338124,0,0,0,0,0.000674106610672406,0,0.00421493224783417,0,-0.00276653624080122,0,0,0,0,0,0.000786952987120293,0,0,0,0.00648583313314676,0,0,0,0.0032376619339003,0,0,0,0,0,0.00706927285999992,-0.0023691222709584,0,0,0,0,-0.0318826959922843,0
