,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X600031.SH,X000568.SZ,X002304.SZ,X600809.SH,X000725.SZ,X000063.SZ,X000661.SZ,X600690.SH,X003816.SZ,X002241.SZ,X000338.SZ,X600703.SH,X000596.SZ,X002007.SZ,X300124.SZ,X300014.SZ,X000100.SZ,X002371.SZ,X300142.SZ,X600741.SH,X002049.SZ,X002129.SZ,X000625.SZ,X601877.SH,X000157.SZ,X002236.SZ,X300003.SZ,X600584.SH,X000800.SZ,X002414.SZ,X600183.SH,X002179.SZ,X000066.SZ,X300136.SZ,X000977.SZ,X601799.SH,X002456.SZ,X600118.SH,X002185.SZ,X000050.SZ,X002008.SZ,X002294.SZ,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.10211868267957,0,0.00685161437827143,0,0,0,0,0.130867942878993,0,0.263821962427199,0,0,0,0,0,0,0,0.045869577314783,0,0,0,0,0,0,0,0,0.0142237370333746,0,0,0,0,0.0783479380769177,0,0,0,0.0148209943014888,0,0,0,0,0,0,0,0,0,0,0,0.0831342326313072,0,0,0,0.00153656325717554,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0.27612641160097,0.517974019852026,0,0,0,0,0,0,0,-0.0125206663154971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00219985116128118,0.0298295471867479,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.158625900415757,0,0,0,0.267200246133889,0.0898659148469347,0.0737818304812456,0,0,0,0,0,0,-0.0370159573266876,0.0112935630580437,0,0.00318444561857675,0,0,0,0,0,0,0,0,0,0,0,0.0439619890222951,0,0,0,0,-0.0257852388955994,0,0,0.0182234457651461,0,0,0,0,0,0,0,0,0,0,0,-0.00804048073082965,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118242341233882,0,0.289116620333078,0,0,0,0,0,0,0.0837998280082407,0,0,0,0.0160633033933956,0.0519518526242669,0,0,0,0,0,0.179175346357825,0,0,0,0,0,0,0,0.0385491684524262,0,0.0165686012267485,0.0473413675238939,0,0.0461113269220689,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.133291554378556,0,0,0,0,0,0,0,0,0,0,0.0678250226837425,0,0,0,0,0,0.0158067898415077,0,0,0,0,0,0,0.0434954986049333,0,0,0,0,0.187526984928695,0,0,0,0,0,0.0605205307728358,0,0.0659622318306012,0,0,0,0,-0.0618685342249638,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010153316555871,0,0,0.13841346556272,0,0,0,0,0.0296727668515129,0,0,0,0,0,0,0,0,0,0,0.134032023942687,0,0.0152094554268204,0,0.0494254575756873,0.00308903722880469,0,0,-0.0600021514160987,-0.0219744163388557,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.169428964647737,0,0,0,0,0,0,0,0,0,0.0181840401753491,0.0369893341434965,0,2.16840434497101e-19,0,0,0,0,-0.00648407754226209,0.00292493742325184,0,0,0,0,0,0,0,0,0.120911529402654,0,0.150519315804098,0,0.109024886282721,0,0,0,0,0,0,0,0,0,0,0,0.000549337741507669,0.0141786311877093,0,0,0,0,0,0
X600031.SH,0,0.0107309603959245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228022199870432,0,0,6.93889390390723e-18,0,0,0,0,0,0.0466679924263744,0,0,0.0270035163642991,0,0.406543302320893,0,0,0,0,0,0,0,0,0.0198259314507985,0,0,0,0,0,0,-0.0511287554732502,0.053630792967888,0,0,0,0.0217122194789593,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,-0.0863214528300685,0,0.627724850246094,0,0,0,0,0,0,0.145124983980447,0,0,0.152386543896568,0.0376329338322106,0,0,0,0,0,-0.0188891687565002,0,0,0,0,0,-0.066559699088633,0,0,0,0,0.0675695900921601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465969372684909,0,0,0,0,0,0,0
X002304.SZ,0,0.300337382886237,0,0,0,0,0,0,0.292348805590705,0,0.00131159613380136,0,0,0,0,0,0,0,0,0.0589254040756636,-0.00759827843636523,0,0,0,0,0,0,0,0.176145326551332,0,0,0,0.0660902668463629,0,0,0,0.00355073430972727,0,0,0,0,0,0.0100015886202777,0,-0.0259419612137078,0,0,0,0,0.000676211397222839,0,-0.00327828489219016,0,0,0,0,0,0,0
X600809.SH,0.293173647400249,0.155650935134959,0.205848823508056,0,0,0,0,0,0.230124872041582,0.00385839232231765,0,0,0,0,0,0,0,-0.0405590088164668,0,0,0.10696399151258,0,0,0,0,0.0437620351998904,0,0,0,0,0,0,0,0,0,0,0,-0.0500725863632507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00673818532122821,0.00744482269495803,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.0711733791164634,0,0,0.0133633221189997,0,0,0,0,0,0,0,0,0,0,0,0,0.093912288197281,0.44241552077285,0,0,0.0265316756770908,0,0.145052415105505,0,0,0,0,0,0,0,0,0.0247285570595142,0,0,0,0,-0.145332506875225,0,0,0,0.174475998531156,0,0,0.0864371296939535,0,2.16840434497101e-19,0.0196334965324168,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.344153463242235,0,0,0.098695021160309,0,0,0,0.142023024651554,-1.73472347597681e-18,0.0752266302163918,0,0,0.0123102309213724,-0.0402358670752391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0723109970618642,0,-0.124151073633243,0,2.71050543121376e-20,0,0,0,0,0.106765114672373,0,0.0103250680581889,0.0336228719253736,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.24696337722057,0,-0.216064384484468,0,0,0,-0.188595980565037,0.195504501033246,0,0,-0.501699146466678,0,0,0.269851547042005,0.119133432831119,0.150306512021423,0,0,0,0,0,0.117797857190544,0,0,-6.93889390390723e-18,0,0,0.0952590838011623,0,0,0,0,-0.0388456864537087,0,0,0,0.506070293872368,-0.303936960033572,0,0.0315492643808789,0.0246228208218818,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.234908105031907,0,0,0,0,0,0,0,0,0.0661214240525268,0,0,0.0917964888834976,0,0.139035634397188,0,0,0,0,0.0896523717993458,0,0.0918437531788981,0,0,0,0.0214663956900093,0,0,0,0,0.053929623178572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115674054529408,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.093075045542164,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201827236192641,0,0,0.0250643860198651,0.00416026174380648,0,0,0,0,0,0.0423315280924145,0,0,0,0.069951477944723,0,0,0,0,0.095924994887761,0,0.0109776499885453,0,0.00790650617494873,0,0,0.00622572039704457,-0.00294168865639225,0,0,0,0,0,0
X002241.SZ,0,0,0,0.344564064865559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813238136463633,0.0389831514556742,0,0.238321204531633,0,0.0828042517618677,0.00722973250163506,0,0.051956508906286,0,0,0,0,-0.135575860398348,0,0.110453361906872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133054680036257,0,0,0,0,0,0
