,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X600031.SH,X000625.SZ,X000063.SZ,X600690.SH,X600276.SH,X000157.SZ,X000338.SZ,X600372.SH,X600089.SH,X600741.SH,X002241.SZ,X000100.SZ,X600118.SH,X600703.SH,X600066.SH,X000623.SZ,X601877.SH,X600271.SH,X000568.SZ,X000581.SZ,X000550.SZ,X002236.SZ,X000800.SZ,X600177.SH,X000869.SZ,X300124.SZ,X002475.SZ,X002294.SZ,X000559.SZ,X600839.SH,X002129.SZ,X000050.SZ,X000400.SZ,X600809.SH,X002465.SZ,X002456.SZ,X000977.SZ,X002007.SZ,X600252.SH,X002292.SZ,X300003.SZ,X600435.SH,X000596.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0.058695533232692,0,0.3375368628933,0,0,0,0,0,0,0,0,0,0.130456258260245,0,0.0999806896020959,0,0,0.132123470461886,0.0657503240200614,0,0,0,0,-0.029305752918651,0,0,0,0,0,0,0,0,-0.229556664539387,0,0.0510917493076368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199581732911284,0.0185392032917688,0,0,0,0,0,0
X600276.SH,0,0,0.0331133426514473,0,0,0.104845249655923,0,0.0443311358603215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120086264091991,0,0,0,0,0,0,0,0,0,0,0,0.0488040315152131,0.132746089851744,0,0,0,0,0,0,0,0,0.154654443559331,0,0.0542542707593527,0,0.0102364757620155,0,0,-0.0409142192586672,0.0038784554599491,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.373758233201245,0,0,0,0,0,0.347037204103065,0,0,0,0,0,0.00925481809501771,0,0,0.0224851242650297,0,0,0,0,0,0,0,0.0826674912569834,0,0.113600266278179,0,0,0.00853417597183315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618334818400166,0,-0.0296271124745477,-0.0358338586981695,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.359504046935292,0,-0.0971107752244545,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0841635336370834,0,0,0.0788635285351693,0,0.0239030290167464,0,0,0.378802661151555,0,0.125826177333431,0,-0.0851092486184901,-0.0177709320304037,0,0,0,-0.00351558018790788,0,0,0,0,0,0
X600372.SH,0,0,0,0.00804881392623734,0,0,0,0,0.187667774523776,0,0,0,0,0,0,0,0,0,0,0.0179567959104155,0,0,0.164526530283623,0,0,0,0,0,-0.0739375102600719,0,1.73472347597681e-18,-0.181833270553132,0.0641609567730383,0,0,0,0,0.167558710380255,-0.0556330612689718,0,0,0.0633738339178493,0,0,0,0,0,0,0.215149603579196,0.0567071095402753,0,-2.16840434497101e-19,0.020116661699841,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0397441488205144,0.0317494969345389,0,0,0,0.164794388398369,0,0,0.320319748827217,0,0.0178639666791844,0,0.118142929792064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257726986420098,0,0,0,0,0,-0.0198091412311409,0,0.156608891198471,0,0,-0.0404984999540394,0,0,0.108069772618362,0,-0.0135396330558723,-0.00894260119446954,0.0631989540622751,0,0,0,0,0
X600741.SH,0.167676690023917,0.0354567674866137,0,0,0,0,0,0,0,0,0.0141779810106226,0,0.0266752304724224,0,-0.0606249691500223,0.154820836813461,0,0,0,0,0,0,0.186664083060585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466242823338652,0,0,0,0,0,0,0.108973636939489,0,0,0,0,0,5.42101086242752e-20,0,-0.030761963000437,-0.0201857221168287,0,0,0,0,0,0
X002241.SZ,0,0,0,0.0384512290094032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155427503993358,0,0,0,0,0.122680213144788,0,0,-0.0359788340381263,0,0,0,0,0,0,0,0,0.162360103154927,0,0.0173595741101612,0,0,0,0,0.271618772119498,0,0,0.0472101868372992,0,0.0193754824621216,-0.0561944573888234,0,-0.00811496051327296,0,0,0,0,0,0,0
X000100.SZ,0,0,0.254610374648592,0,0,0,0,0,0,0,0.116997644993459,0,0.00705793667764688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130133518664096,0,0,0,0,0.0903032751030949,0,0,0.0371398895895841,0,0,0,0,0,0,0,0.0278980213792442,0.0719998945124947,0,0.0296556779145942,0,0,0,0,0.0535634968154236,-0.00640474307187511,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.278746280830659,0,0.129982531578236,0.233754620240216,0,0,0,0,0,0,0,0,0.159724132851688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795324440683944,0,0,0,0,0.120354562174076,0.043815444577643,0.202410525971768,0,0,0.011121312927344,-0.04216532848943,0,0,0,0,0,0
X600703.SH,0,0,0,0.0195765994668204,0,0,0,0,0,0,0,0,0,0,0,0,0.0735534746445191,0,0,0,0,0,0,0,0,0,0,0.0917735165189362,0,0,0,0,0,0,0.123574429614162,0.0292335356294227,0.0740778350995303,0.0430877268316983,0.00781452579448076,0,-0.00799599739862527,0,0,0.0231524380736965,0.0960170381362391,0,0.02031532831121,0,0,0,0,-0.0128921079664297,0.00621934688544206,0,0,0,0,0,0
X600066.SH,0.158183924911258,0,0,0,0,0,0,0.0540805494936584,0,0.0298752695007048,0,0,0,0,0,0,0,0,0.0956494049680628,0,0.009482117377265,0,0.0869363586146663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143802673756606,0,0,0,0,0,0,0.114262126404484,-0.065295406141256,0.0593090870145161,-8.67361737988404e-19,-0.000451201548010518,0,0,0,0,0,0
X000623.SZ,0,0,0,-0.184689055405437,0,0,0,0,0.149689202938458,0,0,0,0,0,0,0,0,0,0,-0.159427791090465,0,0,0,0,0.0541441512296433,0,0,0,0,0,0.728195718844121,0,0,0.0497906032940163,0,-0.20583274700488,0,0,0,0,0,0,0,0,0.0445788183521703,0.125586555609549,0,0.0399893697658078,0.0481770550721686,0.241238050745094,0,0.0168325704639744,-0.0373514947403684,0,-0.0628605112396171,0,0,0,0
X601877.SH,0,0,0,0,0,-0.166256360678161,0,-0.0633117305552771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631156362717719,0,0,0,0,-0.111605844701209,0.117099200817869,0,0,0,0,0,0,0.116128055016882,0,0,-0.00550343786433407,0,0,0.0374771380610355,0,0,0,0,0,0,0,-0.00485948760189569,-0.029165307454471,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963972767667888,0,0,0,0,0.105446977944926,0.185841662744077,0,0.135235467647147,0,0,0,0,0,0,0,0.0319329347437195,0,0,0,0,0,0,0,0.172430646698771,0,0.103283987723596,0,0,0,0.211870676729531,0.0778035704431181,0.0495195492630649,0,-0.0418979444822863,0.0053981086622996,0,0,0,0,0,0
X000568.SZ,0,0,0.129359471124944,0.0743616357890766,0,0,0.410064288800795,0,0,0,0,0,0.00112230880525924,0,0,0,0,0,0,0,0,0,0.0189211146570768,0,0.137517711809512,0,0,0.043358774208095,0,0,0,0,0.0824951152214761,0,0,0,0.0108087839425413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00365712858868384,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0.037550753082049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154635978869085,0,0,0,0,0,0,0,0,0,0,0,0.0864754002714141,0.0110203514768062,-0.0542152242871523,0,0.0113078703942152,0,0.192845072693164,0,0,0,0,0.190300687784983,0.0582776534842819,0,0,0,0,-0.0256775482026233,-0.0188972944468907,0,0,0,0,0,0
X000550.SZ,0.117008922579183,0,0,0,0,0,0,0.0345429067549101,0.0561528756647986,0,0.0171911728068011,0,0,0,0,0,0,0,0,0,0.195983292099509,0,-0.00323419604599217,0,0,0,0.315074233941212,0,0,0,0,0,0,0,0,0,0,0,0.0490595498352603,0,0,0,0,0,0,0,0.0892835406478619,0.0702879269307935,0,0,0,-0.014674150051195,-0.01322127690582,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.129539425133173,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00314635301278389,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.225273284073986,0,0,-1.38777878078145e-17,0,0,0,0,0.155992228842672,0,0.287485555918195,0,0.0396357489568164,0,0.0710875213254121,0.089492518293969,0,0,0,-0.00938272562553388,-0.0256637669490317,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164999408437882,0,0,0,0.0835139481360549,0,0.0773524731378507,0,0,0.0944384978302108,0,0,0.0167769095098374,0,0.0355124193028319,0,0,0,0,0,0.123656359767941,0,0,0.0845874566853937,0,0,0.0364588673184808,0.155954667068968,0,0.0465028504608386,0.033560421036954,0,0,0,-0.0203081855421952,0,0,0,0,0,0
X600177.SH,0.0499367930748493,0,0,0,0,0,0,0,0,0,0,0,0.167400406848367,0,0,0,0,0,0,0.063056138397271,0,0,0.37844255973764,0,0.0267548628744584,0,0,0,0,0,0,0,0,0,0,0,-0.0509207086528187,0,0,0,0,0.168805667329974,0,0,0,0,0,0,0,0,0,-0.000917885093554918,0.00397034898307868,0,0,0,0,0,0
X000869.SZ,0.163220333597644,0,0,0,0,0,0,0,0,0.116883081700027,0,0.12008091291135,0,0,0,0,0,0,0,0,0.130245468522546,0,0,0.000389881794814221,0.224353496405029,0,-0.0133470723482558,0,0,0,0,0,0,0,0,0,0.0544205767031275,0,0,0,0.103210735725029,0,0,0,0.031340589770396,0,0,0,0,0.289318921107433,0,0,-0.00096137503669584,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,-0.181697235145665,0,0,0,0,0,0.163823259080695,0,0,0,0,0,0,0,0,0,0.0174724346898274,0.126921076451493,0,0,0.933003964646001,0,0,0,0,0,-0.251012099628499,0,0.0341404625661446,0,0,0,0,0,0,0,0,0,0.00463298173001371,0,0,0.034947069741406,0,0,-0.00738492730082704,0,0,0,0.163857342808244,0,0
X002475.SZ,0,0,0,0,0.0475171580007792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791319544195736,0,0.0347540903008555,0,0,0,0,0,0,0,0,0,0,0.0872775809299256,0,0,0.118161712378394,0,0,0,0,0.118749268522949,0.0255832259749093,0,0,0,0,0.083285255116535,0,0,0.00540287598237335,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157636639605329,0,0,0,0,0,0.0852107110998581,0,0,0,0,0,0,0,0.0159879003591574,0,0,0,0.0126906285567247,0.0607498812774749,0,0.0341594693529436,0.0336360840689212,0.0995963338239013,0,0,0,0,0,0,0,0,0.208513662712267,0,0,0,0,-0.00529939508630432,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.104264548819758,0,0.0778253030121401,0,0.142757945259257,0,0,0,0,0,0,0,0,0,0.200875535144138,0,0.254583085328935,0.0634249012668785,0,0,0,0,0,0,0.0478742868155867,0,0,0,0,0.00335361535030994,0.0257329557834645,0,0.138420728017816,0.113094294113045,0,0,0,0,0,0.0695628967307713,-0.0447122189431505,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059660632410406,0,0,0,0,-0.0198367753085417,0,0,0,0,0,0,0,0,0.36937338226806,0.201712658284816,0,0,0.0142345205604386,0,0,0,0,0.125349823509269,0,0,0,0,0,0.246259392805526,0,0.16874421901477,0.00460531577035842,0,0,-0.0123430980997964,-0.0871185145153901,0,0,-0.259115047902565,0,0
X002129.SZ,0,0,0,0,0,0,0,-0.0448411801823972,0,0,0,0,-0.0556381987162223,0,0,0,0,0,0,0,0,0,-0.022264845875044,0,-0.0144711251634101,0,0,0.0125203783672368,0,0,0,0,0.239751207215074,0.0476612002307247,0,0,0,0,0.0409198914936787,0,0,0.0372952776877818,0,0,0.139131615101692,0,0,0.0237575892793136,0.0457269073854553,0,0,-0.0127603325567339,0.010499300323033,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,-0.200474195344862,0,0,0,0,0,0.0502801095082857,0,0,0,0,-0.0237557430001673,0,0.0733899674662936,0,0,0,0,0,0,0,0.0774823882082918,0,0,0,-0.0346158781577512,0.303061586159396,0.0349917682993677,0.187491257773576,0,0,0,0,0,0.157259625363553,0.0652414708341973,0,0.106937081430976,0,0,0,0.0549174422655879,-0.0681246342811355,0,0.0382098910299056,0,0,0,0,0,0,0
X000400.SZ,0,0.00883321432711995,0,0,0,0,0,0,0,0,0.042938158072453,0,0,0.085410252670055,0,0.0588620529638252,0,0,0,0.0613950979261985,0.171655558099082,0,0,0.0121123353124182,0,0,0,0,0,0,0,0,0,0,0.131302993754699,0.0154051388050973,0,0.0105317355803945,0,0,0,0,0,0,-0.0753722930524557,0,0,0,0,0,0,0.0135105190296426,-0.00461376854479109,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.157297573903277,0,0,0,0,0,0.116034542896411,0,0.324651625690125,0,0,0,0,-0.119175116272875,0,0,0,-0.170551660629454,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0370567250943845,0,0,0,0,0,0,0,0,0.0662719938168509,0.273802587085843,0,0,0,0,0,0.211933780155505,0,0.0299816599943745,-0.0182670503057604,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11183260692696,0,0,0.0172248420343698,0,0.239868909780609,0,0,0,0,0.0210213553895666,0,0,0,0,0,0.0902147447795785,0.213799845040455,0,0.0666572616491239,0,0,0,0,0,0.128696442032411,0,0,0.144917080476059,0.186349337227988,0,0,0.0279819101066154,0.0159190229636185,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,-0.00401390235885064,0,0,0,0,0,0.0933243114996332,0,0,0,0,0,0,0,0,0,0.0520451787850673,0.125835246175769,0,0,0,0.361055470328381,0,0,0,0.0558181947437973,0.112832718447815,0,0.0353881013269334,0,0,0.0472420831242417,-0.103887099821295,0.0608733160508772,0,0,0.0583382477285757,-6.93889390390723e-18,0,0,0,-0.0756424207293916,0,0,0.00855663701180421,-0.00912198895707424,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.146720771730683,0,0,0.0416514349038591,0.280101644008841,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0463327378678486,0,0,0.261752981964348,0,0.202779367070266,0,0.033515067963187,0,0,0,0,0,0,0.158499374411205,0,0,0.0151223271359825,0,0,-0.0792196253424375,0,0,0,0,0,0,0
X002007.SZ,0,0,0.205586544459103,0,0,0,0,0,0,0.00817540062893081,0,0,0,0,0,0,0,0,0.0473643699557822,0,0.136474240843957,0,0,0,0.0340278196693761,0,0,0,0,0,0,0,0.217274450681429,0,0,0.0474330384266687,0.0119497602484049,0,0,0,0,0,0.374574057491803,0,0,0.0781952165253033,0,0,0,0.0319877644563484,0,-0.026570941396282,0.0185944291196638,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0.0104077250904549,0,0,0,0,0.0204548542323403,0,-0.0360001249739417,0,0,0,0,0,0,0,0.0639248974044998,0,0.17803283553734,0,0.0646849921783521,0,0,0,0,0,0.0270181715449889,0,0,0,0,0.108730649330823,0,0,0,0,0.0246946217233549,0,0.0606478488098297,0,0,0,0,0.00372752880829277,0,0.0141770870282186,-0.0141651153899826,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195419897423869,0,0.20887391821922,0,0,0,0.194492079363561,0.158675417210593,0,-0.0287079651138919,0.0622851355525169,0.0291267159230051,0,0,-0.118185539024023,0,0,0,0,0,0,0,0.231062307706169,0,0,0,-0.00578983786066165,-0.180263022725244,0,0,-0.00730947059721725,0,0
X300003.SZ,0,0,-0.0448525978688159,0,0,0,0,0,0.117283886585287,0,0,0.15497311906084,0,0,0,0,0,0,0,0,0,0,0,0,0.263606832442524,0,0,0,0,0,0,0,0,0,0,0.0497204299141042,0.0771105611484587,0,0.129878316571959,0,0,0,0,0,0,0,0,0,0.23420986316453,-0.261805206862896,0,-0.032603024421985,-0.00506537252354244,0,0,0,0,0,0
X600435.SH,0,0,0,0,-0.0452244968577,0,0,0.027957431634171,0.26135090986089,0,0,0,0,0,0.335297489277781,0,0,0,0,0,0,0,0,-0.00720861244610027,0.0625371303032917,0,0,0,0,0,0,0,-0.0971235486681124,0,0,0,0,0,0,0,-0.0177138348837472,0,0,0,0,0,0.134275038111864,0.346213082787803,0,0,0,-0.0323695426875659,-0.0387292370878594,0,0,0,0,0,0
X000596.SZ,0,0,0.255466887043698,0,0,0.132452046116559,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00983668795494168,0,-0.188986364396247,0.0994310649802606,0,0,0,0,0,0,0,0,0,0.369474377658143,0.200125167684355,0.125397366259525,0,0,0.0675760954882098,0,0,0.406652722384586,0,0,0,0.0105778321052508,0,0,0,0,0,0,0.0662593050205975,0.00151725801802951,0,0,0,0,0,0
Change_TY3M,-0.0420751328023978,0,0,0,0,0,0,0,0,0,0,0,0.0980235498784753,0,0.0631133976425292,0,0,0,0,0,0,0.062596262646195,0,0,-0.0500568730595696,0,0,0,0,0,0,0,0,0,0,0.00945418670999238,0,0,0,0,0,0,-0.00810447650687795,0,-0.228666425365272,0,0.139379702473089,0,0,0,0,0,0,-0.0473679249028987,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.696160137354074,-0.356621698420682,0,0,0,-0.274187880767742,0,0,0.234903823768619,0,0,0.412253992772588,0,0,0,0,0,0,-0.0626003843680373,0,0,0,0,0,0.558274691673245,0,0,0.022947322013076,0,0,0,0,-0.15253610777197,0,0,0,0,0.216076486139183,0,0,0,-0.171351628964405,0,0,0,1.70129509451639,0,0
TED,0,0,0,0,0,0.809752022727035,0,0,-0.196867518545291,0,0,0,0,0,0,0,0,0,-0.713734981075415,0,0,0,-0.435484568875978,0,0,0,0,0,0,-0.234538789590033,0,0,0,0,0,-0.0876121845793701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.58945656085955,0,0,1.66934144690218,0,0
RealEstate_excess,0,0,0,-0.381532661558481,0,0,0,0,-0.116663310807429,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00511718757499999,0,0,0,0,0,-0.0480743647426431,-0.00331390415976447,0,0,0,0.10729405614461,0,0.0714316024064924,0,0,0,0,0,-0.0716255595092005,0,0,0,0,0,0,-0.0266758109452164,0,0,0,-0.070887101268251,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0699579113449422,0,0,0,0,0,0,0,0,0,0,-0.0185566557970932,0,0,0,0,0,-0.149975463620561,0.0149431561618709,0,-0.0846180574241608,0,0,0,-0.0291830695672736,0,0,0,-0.180931782535441,-0.0588936597939527,0,-0.0545336651460108,0,0,0,0,0,0,0,0,0,-0.0738181572115522,0,0,0,0,0,0.058965720589576,0.00859020389760581,-0.0693611227411878,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00178102577541183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00051868140764741,0,0,0,0,0,0,0,0,0,0,0.000399977793587472,0.000873314683932575,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0.0670876206726213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115258107909239,0,0,0,-3.46944695195361e-18,0,-0.0383266043031699,0,0,0.251848812213259,0,0,0,0,0,0.0274938770572991,0,-0.00732436869868979,0,0.0230567527044575,0,0,0,0,0,0,0,0,0,0,-0.0893221519854713,0,0,0.0434842675797161,0.0498139905647016,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00913126506108878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170029481399805,0,-0.00148106982782499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040473095692822,0,0,0,-0.00137303821706761,-0.0158528676229053,0,0.000391758989923557,0,0,0,0,0.0114220202813821,0,0,-0.00426365525905218,0.00248470494030356,0,0,0,-0.00564821205768199,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00987397986180895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00738769833945215,0,0,0,0,0,-0.00354709274644685,0,0,0,-0.00121226589816567,0,0.00136306362699522,0,0,0,0,0,0,0,0,0,0,0,0,0.00444196036120601,0,0,0,-0.00850858042135371,-0.00479495685454246,0,0,0,-0.297792360905671,0,0
