,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000651.SZ,X000568.SZ,X002475.SZ,X600690.SH,X002304.SZ,X600031.SH,X600104.SH,X000725.SZ,X300014.SZ,X300124.SZ,X000338.SZ,X600703.SH,X002371.SZ,X000063.SZ,X000625.SZ,X002129.SZ,X002241.SZ,X003816.SZ,X000661.SZ,X300142.SZ,X002049.SZ,X601877.SH,X000596.SZ,X000100.SZ,X002179.SZ,X600460.SH,X600702.SH,X000157.SZ,X000799.SZ,X600741.SH,X002074.SZ,X002414.SZ,X002007.SZ,X600584.SH,X002236.SZ,X600089.SH,X600183.SH,X600779.SH,X601799.SH,X000800.SZ,X300146.SZ,X600884.SH,X300003.SZ,X000066.SZ,X000733.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.325650527883202,0,0.0315423101764734,0,0,0.0946923218468973,0,0,0.0503778662644926,0.0895357312960854,0,0,0,0.0168469397482585,0,0,0,0,0,0.00561627756856264,0,0,0,0,0,0,0,0,0,0,0.0890343370671887,0,0,0,0,0,0,0,0,0,0,0.0173019150401804,0,0,0.00671630901420721,0,0,0,0,0,0,0.0335408648688641,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.140842975875957,0,0.206422026955793,0,0,0,0.282568300950216,0,0,0,0,0,0,0,0,0,0,0,0,0.0825110130925878,0,0,0,0,0,0,0,0.00874683140199217,0.0556452045631102,0.0183086579923078,0,0,-0.0720276119429209,0.0515597070650497,-0.0660275844067664,0,0,0,0.149671828139291,0,0,0,-0.0458621433073815,0,0,0,0,0,-0.000252693221970267,0,0,0,0,0,0
X002415.SZ,0,0.0698717881233714,0,0,0.0847290990010223,0,0,0.15031663624402,0,0,0.100936785235557,0,0,0.122665306379008,0,0,0,0,0,0,0.0939143168708849,0,0,0,0.0125001069472537,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000407960150987311,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.0579826745931552,0,0,0.24676569957297,0,0,0,0,0,0,0,0,0,-0.0592747178682816,-0.102964798999868,0,0,0,0,0,0,0.0858716807188634,0,0,-0.014081558350512,0.0299343807419592,0,0.421818413328216,0,0,0,0,0,0,0,0,0.00564346132757073,0,0,0,0,0,-0.16781588432268,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,-0.0583176295281076,0,0,0,-0.193434143535624,0.0382061357959,0,0,0,0,0,0.0677512866902039,0,0,0,0,0,0,0,0,0.152094575877104,0.0258003181119092,0,0,0,0,0,-1.73472347597681e-18,0.0615059247211455,0.3092222898156,0,0,0,0.174778053175225,0,0,0,0,-0.169817736152794,0,0,0,0.0374479333721239,0.0170517872101377,0,0,0,0,-0.0102851031489851,-0.118107420910801,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,-0.0149218009855281,0,0,0,0,0,0,0,0,0,-0.0617832092447877,0.0914240730382411,0,0,0,0,0.0786603020081488,0,0,0,-0.0513292843915864,0,0,-0.00920014257801577,0.0618895277702609,0,-3.46944695195361e-18,0.0277733360561275,0,0,0,0,0,0,0,0.0675513087427651,-0.0524315948862904,0,0,0,0,-0.0412935833759546,0,0,-0.0587633092708545,0.158779913636576,0,0,0,-0.0526777805189644,0,0
X000568.SZ,0,0.497752070464063,0,0.111833381437755,0,0,0,0,0,0.0863980480106029,0,-0.134593755342477,0,0,0,0,0,-0.0587024111868678,0,0,0,0,0,0,-0.0487486000137817,0,0,0.150990646681765,0,0,0,8.67361737988404e-19,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0287623933081981,0,0,0,0,0,0,0.0390485183671539,0,-0.0228376397912816,0.0517059084267228,0,0,0,0,0,0
X002475.SZ,0,0,0,0.0114635927077331,0,0,0,0,-0.116214951380509,0.0155464078306405,0,0,0,0,0,0,0,0.0745235437766354,0,3.46944695195361e-18,0,0.381805270246481,0,0,0,0.0357994618389608,-0.0146733547733757,0,0,1.73472347597681e-18,0.111186567142335,0,0,0,0,0,0,0,0,0,-0.139326315578994,0,0,0.194488742020276,0,0.0462895881822748,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0.0698126261925385,0,0.127739778175395,0,0.148309601798947,0,0,0.114198900419232,0.0302871587401151,0,0,0.0384902457263607,0,0,0,-0.0378998985906501,0,0,-0.0357737180587596,0,0,0.0486461732222553,0,0,0,0.0115951653999554,0,0,0,0.0122828100398545,0.0604981226764937,0,0,0,0,0,0,0,0,0,0.0621752732309831,0,0,0,0,0,0,0,0,-0.0530664830310078,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.32382101164456,0,0,0.352862403540739,0.00261046136766017,0.0815509198956382,0,0,0,0,-0.228824578389057,0.0362043387757534,0,0.159917970371482,0.0884141750334198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115422448277211,0,0,0.0669690763657992,0,0,0,0,0,0,0,0,0,0.137028343023248,0.123576081201801,0,-0.0838295954298699,0.0208936917886286,0,0,0,0,0,0
X600031.SH,0,-3.3881317890172e-21,0,0,0,0,0,0,0,0.0279113934900151,0,0,0,0.0792032442742414,0,0,0.154670882739939,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0350559061632188,-0.166722545439297,0,0.0224820070762399,0,0,0.0515982479066249,0,0,0,0,0,0,0,0.105145351326891,0,0,0.0102361254379699,0,0,0,0,0.00170875979313412,0.00853021746594925,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0468516270864171,0.0336817994575596,0,0,0,0,-3.46944695195361e-18,0,0,0,0.123945271607159,0,0,0,0,0.0121239655413794,0,0.0314085473548041,0.032297774874344,0.0583625778178812,0.124980527516063,0,0,0,0.061584156614626,0.0605782854964948,0,0.0112746263374771,0,0,0,0,0,0,0,0,0,0,0,0.0440685417752544,-0.140804889860135,0,0.00943089791703967,0,0,0,0,0,0,0
X000725.SZ,0,0,0,-0.00560473652631643,-0.0315388742188471,0,0,0,0,0,0,0,0,-0.0312867262014736,0,0,0,0,0,0,-0.00972670495916473,0,0,0,0,0,0,0,0.368788299048726,0,0,0.0131922869815213,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.222819084673298,0,0,0,-0.0131341257867188,0,0,0,-0.00365983353766895,0,0,0,0,0,0
X300014.SZ,0,0,0.234541004942499,0,0,0,0,0.0419442744622679,0.074319325075121,-0.0325355470724292,0,0,0,0,0.0309188049852963,0,0.0445427898524858,0.128126905465187,0,0.214409859857125,0.237955628638314,0,0,0.0535716399116041,0,0,0,0,-0.06767272394172,0,0,-0.0109153569677204,0,0,0,0.193006710000677,0,0,-0.0122458693545902,0,0.20173105859209,-0.0649771086427724,-3.46944695195361e-18,0,0,0,-1.35525271560688e-20,0,0,0.111117381987566,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.0590040633916168,0.310868524301127,0,0,0.0450641201372576,0,0,0,0,0,0.202142564392219,0,0.227010468543428,0.0287492966103683,0,0,0,0,0,0,0,0,0,0.113269552368625,0,0,0,0,0,0,0,0,0,0.155122207736109,0,0,0,0,0,0.0546422906570894,0,0,0,-0.236552630724104,0,0,0.130718682159158,0,0.181239229146303,0,0,0,0,0,0,0
X000338.SZ,0,0.0993139888670421,0,0,0,0,0,0,0,0,0.301729388720876,0,0,0,0.0502169030613663,0,0,0,0,0,1.73472347597681e-18,-0.110476643635022,0,5.42101086242752e-20,0,0,0,0,0.158697061276376,0,0.0892684798315396,-0.0162659866478809,0,0,0,0.0127637380055936,0.0250517908350501,0,0.0888977434393728,0,0,0,0.00751828305829131,0,0,0,-0.0825914614283147,0,0.0112734848593535,0,0,0.0171873590937424,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.0597515360017936,0,0.118832582970984,0.135242529847235,0,0,0,0,0,0,0.26024062340444,0,0,0.167809292406516,0,0,0,0,0,0,0,-0.150923290976643,0,0.294199822347885,0.0336333732008855,0,-0.029556695274005,0,0.0124883951224031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268585743029243,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,-0.0324924507568852,0,0,0.0225171515970198,0,0,0.0820292101673248,0,0,0,0.383198248151473,0,0,0,0,0,0,0,0,0,0.296951661819819,0.109816159362052,0,0,0,0,0,-0.169705997062768,0.0192076534525707,0,0,0,0.0328144967658133,-0.228842611891434,0,0,0,0,0,0,0,0.0461252401895512,0,0,0,0,0,0,0
