,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X000651.SZ,X002475.SZ,X300124.SZ,X600104.SH,X000725.SZ,X000063.SZ,X003816.SZ,X002371.SZ,X600031.SH,X002129.SZ,X000596.SZ,X300014.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X000100.SZ,X002241.SZ,X002180.SZ,X000661.SZ,X300142.SZ,X601877.SH,X600584.SH,X002236.SZ,X600702.SH,X600522.SH,X000157.SZ,X600741.SH,X600460.SH,X002074.SZ,X000733.SZ,X000977.SZ,X000066.SZ,X600183.SH,X300003.SZ,X000799.SZ,X002294.SZ,X002414.SZ,X000800.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0401096519160523,3.46944695195361e-18,0,0.158587382753594,0,0.175256071088042,0,0,0.0614281456713959,0,0,0,0.0314907551880282,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012027115605347,0,0,0,-0.0591449323095042,0,0,-0.0165683191287398,0,0,0.0732446930533028,0,0.0683381404856347,0,0,0,0,0,0,0.0152760045679847,0,0,0,0,0,0
X000858.SZ,0,0,0.0142260691606467,0,0.0301506160605618,0,0.536751123377765,0,0.17976813539758,0,0,0,0,0.0302674933228183,0,0,0.0891832305705327,0,0,0,0.0230086450245544,0,0,0,0,0,0,-0.0176265286017656,0,0,0.0500426485535223,0,0,0.0487221852833072,0,-0.0127728361390215,0,0,0,0,0.0645703687108091,0,0,0,-0.0898694080190217,0,0,0,0,0,0,-0.0176646662968756,0,0,0,0,0,0,0
X002415.SZ,0,0.0374446184986989,0,0,0,0.0393915862189767,0,0,0,0.017441719832325,0,0,0,0,0,0.133285603367769,0,-6.93889390390723e-18,0,0.0572702770786922,0,0,0,0.0348359857173725,0,0.20140730955722,0,0,0.162375219055403,-0.130918783958532,0,0,0,0.256567177277855,0,-0.160186216511716,0,0,0,0,0,0.0671031438180556,0,0,0,0,0,0,0,0,0,0.00522003594887728,-0.0168398163878971,0,0,0,0,0,0
X000568.SZ,0,0.520598516648678,0,0,0,0,0.296090880135099,0.0384299492106581,0,0,0,0,0,0,0,0,0,0,0,-0.0506799923051107,0,0,0,-0.173027351457289,0,0,0,0,0,0,0,0,0,0,0,-0.0954550367507689,0,0,0,0,-0.0827130986185986,-0.0453971624782122,0,0.281623395428607,0,0,0,0,0.0194608636526349,0,0,0.00688683563535729,-0.0211460596326839,0,0,0,0,0,0
X600809.SH,0,0.0376933743456526,0.0977833643168444,0.115774132595613,0,0.0212471165043014,0.1700988193922,0.0911789893119891,0,0,0,0,0,0,0,0,0,0,0,0.0633821089697928,0,0,0,0,0,0,0,0,0,0,0,0.0771869162047675,0,0,0,-0.0931814978839119,0,0,0,0,-0.0440807710684098,0,-0.0266501714242089,0,0,0.23534421727545,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X600276.SH,0,0.184353531270387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260893155531034,0,0,0,0,0,0.0467754394640744,0,0,0,0,0,0,0,0.0924729888965374,0,0.0373748166242366,0,0.0754616781885965,0.0241337955447444,0,0,0,0,0,0,0,0,0.284463740419758,0,0.0938540275463389,0.0408034890028488,0,0,-0.051663882982907,-0.00687321666728829,-0.0152370694949671,0,0,0,0,0,0
X002304.SZ,0,0.330012452533292,0,0.347996941527625,0.0741808107484929,0,0,0,0,0,0,0,0,-0.0390242044369136,0,0,0,0,0.214713520047375,0,0,0,0,0,0,0,0,-0.0288324722968364,0,0.0149852176448726,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322923894791665,0,-0.0301847428731306,0,-0.0437886715484816,0,0,0,0,-0.000513319553778222,-0.00493884834659332,0,0,0,0,0,0
X600690.SH,0,0,0,0.134302838942563,0,0,0,0,0.0549808494426988,0,0.0624487788019402,0,0,0,0,0,0.119670910294083,-0.0423605307303481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104699258869368,0,0,0,0.00568639430396662,0,0,0,0,0,0,0,0,0,0.00726099548191201,0,0,0,0,0,0,0
X000651.SZ,0,0.195284508532579,0,0,0,0,0,0.331457965889083,0,0,0,0,0,0,0,0,0,-0.0172301173087291,0,-0.0532735837632183,0.10768137492769,0.0735181259995248,0.0121205229593465,0,0,0,0,0,0,0,0.0109452039249462,0,0,0,0,0,0,0,0,0,0,0,0,0.0525234638470359,0,0,0,0,0,0,-0.0125369462289057,-0.00982421202874729,-5.42101086242752e-20,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.207464448481824,0,0,-0.078298348542296,0,0,0,0.0416438160992938,0,0.324693577667955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356874158381353,0,0,0,0.0748394659419214,0,-0.0206291646496524,0,0,0,0,0,0,0,0.239809461014002,0.465078012310559,0.0099298039763773,-0.0237652993111812,0,0,0,0,0,0
