,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X002475.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X600809.SH,X000725.SZ,X600690.SH,X000063.SZ,X003816.SZ,X000338.SZ,X000661.SZ,X300124.SZ,X300014.SZ,X600703.SH,X000625.SZ,X002241.SZ,X000596.SZ,X600741.SH,X000100.SZ,X002371.SZ,X002007.SZ,X601877.SH,X600584.SH,X002129.SZ,X300142.SZ,X002179.SZ,X000157.SZ,X002236.SZ,X002049.SZ,X600183.SH,X000800.SZ,X002414.SZ,X601799.SH,X300003.SZ,X300136.SZ,X002185.SZ,X002008.SZ,X000066.SZ,X000977.SZ,X002456.SZ,X600118.SH,X300146.SZ,X002508.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.350217292047716,0,-0.103926064474036,0,0.054165457749685,0,0,0,0,0.250223749381594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256038808793758,0,0,0,0,-0.124101039849924,0.0980124675714592,0,0,0,0.0176201097783942,0,0,0,0,0,0.0418431961045266,0,0,0,0,0,0,0,0,0,0,0.0301928782403793,0,0,0,0,0.0184747451784224,0,0
X000858.SZ,0.0656768318934374,0,0,0,0,0,0,0,0.125717188449131,0.0398981360099424,0.274238130595078,0,0,0,0,0,0,0,0,-0.0750230299852283,0,0,0,0.0744518950837606,0.112942061084752,0,0,0,0,0,-0.0187471338521083,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199216554692403,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.0271857443064913,0,0,0,0,0.156159177011485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962052454370635,0,0,0.103667847734397,0,-0.032831033883442,0,0,0,0,0.122238234096577,0,0,0,0,0,0,0,-0.147273105431953,0,0,0,-0.0264990231044345,0,0,0,-0.00190154008254281,0,0
X002415.SZ,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0434990757477449,0,0.0737646434585881,0,0,-0.0126593787088539,0.061567650163531,0,0,0,0,0,0,0,0.0536432475930461,0.0422480016962099,0,0,0,0,0,0,-0.0351453414141519,0.328648943405443,0,0,0,0,0.0587491742094989,0,0,0,0,0,0,0,0,0,0,0,0,0.00770141911539408,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0837043882105834,0,0,0,0,0,0.253370019220644,0,0,0,-0.0477724393170458,0,0.0370719725389151,0,-5.42101086242752e-20,0,-0.0637040256861137,0,0,0,0,-0.0553455787492701,0,0,0.0625536660858408,0.174576355097116,0,0.0349273204318325,0,0,0,0,0,0.0216729889415887,-0.0664934932322776,0,0,0,0,0,0.00066980426401578,0,0,0,0,0,-0.025277474106545,0,0,0,-0.00704058308764537,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.0316898276763377,-0.0236503019149016,0,0,0,0,0,0,0,0,0,0.0137094314716172,0,-0.0263551274734497,0.217806311054859,0,0,0.115781366488513,0,0,0.073759902054857,0,0,0,0,0,0.0522193721806491,0,0,0,0,0.0708888575863644,0,0.298374046249775,0,0.14683189421029,0,0,0.077119057506219,0.0332959352325246,0,0,0,0,0.0312484549017997,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,-0.0249309446874479,0,0,0,0,0.246367547299013,0,0,0,0,0.161652801201516,0,-0.0475481405297317,0.0861565203420591,0,0.192664305607007,0.0982712126459669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00504186998370039,-0.0212934577636691,0,0,0,-0.0403444483021878,0,0
X000568.SZ,0,0.0786082146311327,0,0,0,0,-1.73472347597681e-18,0,0.400353130642342,0,0,-0.141503023712594,0,-0.0591499559194263,0,0,-1.73472347597681e-18,0,0,0,-0.143574863129177,0.152719763421705,0.226051664010723,0,0,0,0,0,0,0.0337641792401173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18523973812185,0,0,0,0,0.0971369657142444,0,0,0,0.0209890186527481,0,0
X002304.SZ,0,0.0588663668676391,0,0,0,0,0,0.222561913936836,0,0,0.0179710355062597,0,0,0.0327056345338612,0,0,0,0,0.264416463640628,0,-0.106660311176244,0,0.0692112518581711,0,0,0,0,0,0,0,0,0.0342828605899069,0,0,0.0122152274839244,0,0,0.0396563401022382,0.0808982428952925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366280933475288,0,0
X600031.SH,0,0,0,0,0,0,0.0194287104205091,0,0,0,0.157534758254794,0,0,0,0,0.151300108903227,0.253804650552399,0,0.0785981590309056,0,0,0,0,0.081748510656498,0,0,0.0626982891160824,0,0,0,0,0,0.213560198682963,0,0,0,0.0886019684857362,0,0.100241707322929,-0.282931896177752,0,0,0,0,0,0,-0.00566012280913325,0,0.0854888352919076,0,0,0.0559449978115245,-0.0249982065048105,0,0,0,0.016875193233373,0,0
