,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X600066.SH,X002241.SZ,X002236.SZ,X000568.SZ,X600031.SH,X000100.SZ,X600271.SH,X002475.SZ,X002456.SZ,X600118.SH,X002292.SZ,X002085.SZ,X600177.SH,X000338.SZ,X000157.SZ,X002007.SZ,X002180.SZ,X600372.SH,X000559.SZ,X300003.SZ,X300124.SZ,X600867.SH,X002294.SZ,X600498.SH,X002506.SZ,X601877.SH,X002074.SZ,X600522.SH,X002426.SZ,X600089.SH,X002508.SZ,X002465.SZ,X600487.SH,X000050.SZ,X000977.SZ,X000550.SZ,X300115.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0813249421716873,0,0,0,0,0.211537082040383,0,0,0,0.120869985991928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983418780809277,0,0,0,0,0,0,0,0,0,0,0.15434124220154,0.0618353424564244,-0.0354716523563831,0,0,0,0,0,0.069558135600235,0,0.0134228511609846,0,0.100476787004609,0,0,0,0,0,0,0
X600104.SH,0.0105428402691433,0,0.0566647487427585,0,0,0,0,0,0.343622039292122,0,0.0130912955762842,0.242545643322977,0,0,0.0485847733802809,0,0,0,0,0,0,-0.140745182539439,0,0,0,0.0767139566458133,0,0,0,0.0304219405178909,0,0,0,0,0,0,0.0390513032968603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00564075100984793,-0.102237927308244,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614887686248469,0.21256323096555,0,0,0.0904495756298729,0.104799661702765,-0.328650972953107,0,0,0,0,0,0,0,0,0,0.0834899393763599,0,0,0.33719025809726,0,-0.0431061842634852,0,0,0.0663488412561417,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,-0.021265473768746,0,0,0,-0.0365704148571267,0,0,0,0,0,0,0,0,0,0,0,0,-0.120850642064992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103444874088453,0.0348618731599058,0.108011426969953,0,0,0,0,0,0,-0.0431080048840578,0,0,0,-0.108944000897162,0.0920816866480007,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0315496510603847,0,0,0,0,0.0355163976065809,0.0383482564536647,0,0,-0.0433871672087692,0,0.556240251937588,0,0,0,-0.0386035319947089,0,0,0,0,0,0,0,0.0630962617130675,0,0,0,0,0,0,0,0.0453815611293865,0,0,0.132277683053872,0,0,0,0.106822001838713,0,0,0,0,0.0196590317317934,0.0336043287824873,0,0,0,0,0,0,0,0,0
X600276.SH,0.0939319716124006,0,0.100664846725563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451667701677292,-0.166601197380384,0,0,0,0,0.253011266133585,0.0471883385664576,0,0.120668153943073,0.00616729485333036,0,0,0,0,0,0,-0.0755041481353974,-0.0102823460187327,0.0265605136039395,0,0,-0.0677377665248191,0,0,0,0,0,0,0
X002304.SZ,0.0940793744752715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216715879979401,0,0,0,0,0,0,0,0.0541603832665521,0,0,0,0,0.0588185828329924,0.107631627499309,0,0,0,0,0,0,0,0,0,0.0747111427171782,0,0,0,0,0,0,0,0,0,0,0.00731587496360524,0.0742655964796348,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.15893510077421,0,0,0,0.142713980887091,0.136160835332954,0,0,0,0,0,0,0,0,0.00283082538780651,0,-0.0055059441986693,0,0.0539668623212237,0,0,0,0,0,0,0,0,0,-0.0248106287032506,0,0,0,0,0,0,0,0,0.0260638837865522,0,-0.0986384157731657,0,-0.0261046710651395,0,0,0,0,0
X000625.SZ,0,0.0737926628892256,0,0,0,0,0,0,0,0,0,0.109390829791633,-0.0810381285281041,0.031009628109434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288792674095377,0,0.130108097314599,0,0.0883787620443083,0,0.0232156688292495,0.131987673412274,0.0531441535485557,0,0.0121781419002018,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0595321863116552,0,0,0,0,0,0,0,0,0,0.0198460526715248,0,0,0,0,0,0,0.0466250042565293,0,0,0.056124602688387,0,0,0,0.00784068807877913,0,0,0,0,0,0,0,0.0600808524003733,0,0.0261215284585187,0,0.0197344154572193,0.100505578666777,0,0,0,0,0.104465092805495,0,0.120886784831498,0,0,0,0.0209143099226655,0,0,0,0,0,0
