,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X000625.SZ,X600104.SH,X300124.SZ,X002371.SZ,X002304.SZ,X000725.SZ,X000596.SZ,X000338.SZ,X000063.SZ,X600031.SH,X000100.SZ,X300014.SZ,X600089.SH,X002179.SZ,X000157.SZ,X600703.SH,X002236.SZ,X002241.SZ,X002463.SZ,X000977.SZ,X600372.SH,X002049.SZ,X002129.SZ,X600741.SH,X000661.SZ,X600522.SH,X600584.SH,X002028.SZ,X601877.SH,X600183.SH,X000800.SZ,X600066.SH,X600418.SH,X601799.SH,X002156.SZ,X000921.SZ,X002074.SZ,X002007.SZ,X600460.SH,X000988.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0437678626473906,0,0.250090220018581,0.146060397856429,0,0,0,0.170198209382986,0,0,0,0,0.0687296095878425,0,0,0,0,0,0.0542825353442447,0,0.0285845308158688,0,0,0,0,0,0,0,-0.102712190664158,0,0,0,0,0,-0.0116042219906005,0.00893554982188978,0,0,0.0017522148058145,0,0,0,0,0,-0.0130657160527174,0,0,0,0,0,-0.00220139890037806,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0366443378180275,0.16317161442694,0.399426006188265,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0409582662213473,0,0,0,0,0.00858534142519072,0,0,0,0,0,0,0,0,0.0160935329256498,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.0210743082801563,0,0,0,0,0,0,0,0,0.101498945976878,-0.0151712861225492,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.166287451767515,0,0.0362141634534219,0,0,0,0,0,0,0,0,0,0,0.039221578715952,0,0,0.158640380296821,0,0,0,0,0,0,0,0,-0.0151554990811716,0,0,0,0.0476144982837982,0.142703277006434,-0.0674144317212248,0,0,0,-0.0227638046026173,0,0,0,0,0,-0.0329319868676729,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0396486153413675,0,0,0.0249707530971238,0,0,0,0.188628227068072,0,0.268752804238136,0,0.172001437092415,0,0,0,0,0.187698536297954,0,0,0,0,0,0,0,0,0.0919549903583031,0,0,0,0,0,0,0,0,-0.0901431852693053,0,0,0,0.0470877909283098,-0.0433495973543913,0,0,0,0,0,0,-0.0337016937703961,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,-0.0798009229519705,0,0,0.0424026464852128,0,0,0,0,0,0,0,0,0,0,0.0917389442514487,0,0,0,0,0.0952599648095241,0,-0.00772345342511409,0,0.176682656692629,0,0,0,0.171138638319278,0.0273706339719384,0.22807410341071,0,0,0,0,0.0351126995914219,0,0,0,0,0,0,0,0,-0.0857611585752426,-0.00641657307147279,0,0,0,0,0,0,0
X000568.SZ,0,0.53082213377454,0,0.162986050467364,0,0,0,0,0,-0.088921329836363,0,0,0,0,0.114392109294195,0,0.0114257975142176,0,0,0,0.0943353928191539,0,0,0,0,0,0,0,-0.0587256327334183,0,0,0,0.0501635281709239,0,0,0,0,0,0,0,0,0.04788230762538,0,0,0,-0.0595760686409608,0,0,0,0,0,-0.0010694499038971,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.187578501586949,0,0,-0.0254700405147924,0,0,0,0.0966463611580938,0,0,0,0,0,-0.0828596148806807,0,0,0.0601731301258159,0.0340513200879691,0,0,0,-0.111404877484445,0,0,0,0.0472847634219686,0,0,0.0128583139723145,0,0,0,0.0497088407815261,0,0,0,0,0,0.171231778920176,0,0,0,0,0,-0.0245134829285863,0.00911588830671776,-0.0183231102317577,0,0,0,0,0
X000651.SZ,0,0,0,0,-0.154671703083583,0,0.352154034278054,0,0,0,0,0,0.0547541403636556,0,0,0,0.351083645640091,0.241326151539593,0,0,0,0,0,0,0,0,0,0,0,0.0784481911444499,0,-0.0558266050245297,0,0,0,-0.0302611289337593,0,0,0,0,0,0,-0.116307958603267,3.46944695195361e-18,-0.07555617806379,0.0274051117651908,0,-0.250867977034289,0,0.200057276028262,0,0.137264018846203,0,0,0,0,0,0,0
X002475.SZ,0.200379241013124,0,0,0,0.146035470938796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051182578946925,-0.0874038374976453,0,0,0.54238321690967,-0.075534868481817,-0.044007813945501,0,0,0,0,0,0,0.0204891016045088,0,0,0,0,0,0.0947918810051601,0,0.130728803132113,0,0,0,0,-0.0936053203979593,0,-0.0423712402140346,0,-0.0884896128485025,0,0,0,0,0
X003816.SZ,0,0,0.0244788071904327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191539773226723,0,0.138428247121047,0,0,0,-0.334381302681144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958187871416863,0.290890808669389,-0.193494787199373,-0.0073142617115065,0,0.235919954241522,0.0324766248535976,0,0,0,0.0256901107163315,-0.0465045638702346,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0547712094408471,0.1489921683959,0,0,0,0,0,0,0,0.0225985860495361,0,0,0,0,0,0,0,0,0.114080319859132,0,0,0,0,0,0.0821806615610396,0,-0.0969992866854013,0,0,0,0,0,0,0,0,0,0.0913989899591731,0,0,0.447953624960148,0.065565266631313,0,0,0,0.00599039417102028,0,0,0,0.0268366879824197,0,0,0,0,0,0,0
X600104.SH,0,0,0.0257068573346931,0.0987866727096438,0,0,0,0,0.0178727138115108,0.0146874932194128,0,0,0,0.0753758426303203,0,0,0,0,0.0161420924560718,0,0,0,0,0.0178617085354975,0,0,0,0,0,0,0,0,0,0,0,0,0.052032105372949,0,0,0,0,-0.00952560193706673,0,0,0,0.0534681938293041,0.0438588455128085,0,0,0,0.0151385076962431,0,0.00591268602524239,0,0,0,0,0,0
X300124.SZ,0,-0.109260036056961,0,0,-0.121698124916407,0,0,0,-0.0673491275765735,0,0.0438266485351781,0,0,0,0,0,0,0.109530693728996,0,0,0.0102229931563658,-0.000355801149702399,0.114161533638281,0.128219813915002,0,0,0,0.129874666470407,0,-0.174453327181893,0,0,-0.0184296587845232,0,0,0,0,0,0,0.0294562785881127,0,0,0,0.0697309039655049,0,0,-0.106631493513703,0,0,0.403617561153141,0,0,-0.0360951469017719,0,0,0,0,0,0
X002371.SZ,0,0.0196954591414515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111794514719663,0,0.305245153771368,0,0,0,0,0,0,0,0,0,0,0.00592870763428803,0,0.0100576619170861,0.190169862136306,0,0.106050310758232,-0.00534682291580516,0,0,0,0,0,0,0,0,0,0.0607210478152523,0,0,0,0,0.0425944522120848,-8.67361737988404e-19,0.0240828669887696,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.477246254287901,0,0,0,0,0,0,0,0.0301687780520197,0,0,0,0,0,0,0,0.0907319109687576,0,0,0,0,0,0,0,0,-0.108743808465115,0,0,0,0,0.120106183402444,0,0,0,0,0,0,0,-0.0334572622271865,0.0240561025499207,0,0,0,0,0,0,-0.018926518624993,0,-0.0129023354480426,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167474961296494,0,0,0,0,0,0,0.21118676175934,0,0,0.174843521662118,0,0.152460301923399,0.0431263504430992,0,-0.113419160259817,0.0599475302313656,0,0,-0.103389547222956,0,0,0,0,0,0,0,0,0,0.0244605073025519,-0.0647156822294473,0,0,0,0,0,0,0,-0.00537700593781427,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0.148411156200187,0,0.449111139495959,0,0,0,0,0.0681272486789287,0,0,0,0,0,0,0,0,0,0.00314976756004735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114381696936735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0091585150105252,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0941060920007173,0.0717770491209781,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221092742694027,-0.141647336376829,0,0,0.031869582978037,0,0,-0.00366494116282835,0,0,0,0,0,0,0,0,0,0.0633373562213514,0.136122798659841,0,0,0,0,0,0,0,-0.000854026714597089,-0.0643226676062777,0.0692671412240326,-0.025571065248457,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16694951369219,0,0,0,0,0,0,0,0,0,0,0,0,-0.000319031969505367,0,0.0657605230784668,0.160893088829512,0,0.135477969601855,0.13973982258889,0,0,0.197465190436012,0,0,0,0,0,-0.0795689008167045,0,0,0,0.110433738852707,0,0,0,0,0,-0.017959000209555,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.00517411047948793,0,0.0560756155156422,0.0644359037660428,0.102982991725128,0,0,0.0458152178248661,0,0,0,0,0,0,0,0,0,0.0690148276905727,-0.030946658350121,0.03278214828463,0,0.00845498785265727,0,0,0,0,0,0,0.0755925617348608,0,0,0.0337015905664494,0.0186854096629566,-0.000949465326413861,-0.0297705647756559,0,0,0,0,0,0,-0.016323057134072,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0118620931159676,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0.10367596427971,0,0,0.0772759278171488,0,0,0,0,0,0,0,0.147927662387061,0,0,0,0,0.100144059973647,0.184051779392036,0,0,-0.118204189042071,0,0,0.0990416970088403,0,0.140919326712747,0,-0.0225250871425645,0.00141252229478064,0,0,0,0,0,0
X300014.SZ,0,0,0,0.0238732885328102,0,0.144995116747213,0,0,0.0697743538535288,0.0607690251747748,0.0463637837122125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694950331325324,0,0.225373885938609,0,0,0,0,0,0,0,0,0,0,-0.0125433906599064,-0.0165462513020308,0,0.573088237198464,0,0,0,0,0,-0.00690339725642762,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.168548455949925,0,0,0,0.00947082302400763,0,0,0,0,0.0880038333425865,0,0.00957903181829281,0,0,0.013592146238371,0,0,0,0,0,0,0.0928601886539923,0,0,0,0,0,0,0,0,0,0,0,-0.00968308066888155,0,-0.00610884874189551,0,0.0746571297099007,0,0,0,0.151934333718582,-0.0112965835018331,0.0404323600068979,0,0,0,0,0,0
X002179.SZ,0,0,0.315310723583173,0,0,0,0,-0.0624546569183762,0,0,0,0,0,0,0,0.186148189222909,0,0,0,0,0,0,0,0,0,0,0.0381370687623676,0,-0.064417795763657,0,0.16271579510432,0,0,0,0,0.0607817155535566,0,0.0429717994272176,0.0714565935981619,0,0,0,0.240138621084849,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,-0.00106554171156491,0,0,0,0,0,0,0,0,0.320686064223414,0,0,0.00214694775648426,0,0.0263638775047288,0,0,0,0,0,0,0.164398052533761,0,0,0,0,0,0,0,0,0,-0.0586143287410172,0,0.0197481034826136,0,0,-0.060341164623973,0.163669843819165,0,0,0,0,0,-0.0476653876388042,0.0149723543356774,0,0,0,0,0,0
X600703.SH,0,0,-0.0482613145524417,0,0,0,0,0,0.101023214793694,0,0,0,0,0.0455463172712392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142421192762177,0.118455053113441,0,0.23726009177889,0,0,0,0,0,0.0653942573619505,0,0.252074895588481,0,0,0,0,0,0,0,0,0.159578700471645,-0.027301691092562,-0.0995861639345512,-0.017459933679797,0,0.110484391360105,0,0,0,0,0
X002236.SZ,0,0,0.172441044857898,0,0,0.0631826919734218,0,0.0611814674919245,0,0,0,0,0,0,0,0,0,0.0543873994038845,0,0,0,0,-0.0879565283024594,0.0644380464393872,0,0,0,0,0,0.326034488991274,0,0,-0.0234428441419594,0,0,0,0.202517064001343,0,0,0,0,0.0378680628186688,0,0,0,0,0,0,0,0.127495834647324,0,-0.0449735253737187,0.0443530090116825,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.361318968072456,0,0.0910766725510174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0087698944362249,0,0.0736281614531531,0,0,0,0.196929132124401,0,0.132987454249106,0,0,0.0212784516789993,0,0,0,0,0,-0.111723934442537,0,0,0,0.199262435522545,0,0.00137585331337659,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,-0.535600392024831,0,-0.424952615065759,0,0,0,0,0,0,0,0,0,0,0.445659730376392,0,-0.348829365743871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.048654271496172,0,0,0,0,0,0.180316065055309,0,0,0.309152632967623,-0.147175517018874,0.100391745037553,-0.00351957495505306,0,0.508002071577856,0,0,-0.00117844463793267,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,-0.0305427761144023,0,0,0,0,-0.172347670569319,0,0,0,0.213014716181946,0,0,-0.0695622002663506,0,0,0,0.592909345901768,0.283145339588956,0,0.00657137047544937,0,0,0,0.0735780704398334,0,0,0,0,-0.04388895244905,0,0,0,-0.0591420226810886,0,0,0,0.23695923033386,0,0,0.0372333414640752,0.179679521187117,0,0.00309684312288123,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0.238537639013835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120105574380235,0,0,0,0,0,0,0,0.0494669328085763,0,0,0.123933228223957,0,0,0.113477350055303,0.328451356086602,0,0,-0.0871514833502184,0,0,0.011545340750216,0.0901993532273519,-0.0443137687014704,0,0,0,0,0,0,0,-0.00323415328328953,0.224781487493433,0,0,0,0,0
X002049.SZ,0,0,0.262120193254306,0,0,0,0,0,0,0,0.0542001269893713,0,0,0,0,0,0,0,0.167909794908898,0,0,0,0,0,0,0,0,0.023645003637657,0,0,0,0,0.203781688306338,0,0,0,0.0276449794449003,0,0,0.0249368542590343,0,0,0,0,0,0,0,0,0.179205360237903,0,0,-0.0173191736346929,0.0155001671942028,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,-0.315356717303018,0,0,0,0,0,0.304448221338082,0,0,0,0,0,0,0,0.325758896203599,0,0,-0.183049848846462,0,0,0,0.195008629140078,0,0,0,0,0,0,0,0,0,0,0,0,0.129656798756759,0,0,0.119822762594198,-0.0994171573595756,0,0,0.530976053937823,0,0,0,-0.0408217825715823,0.00950590743072335,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.00673314255080126,0,0,0,0,0,0.0245939150418461,0,0.0310041673305552,0,0.110102820702187,0,0,0,0,0,0,0,0,0.0166367885882054,0,0,0,0,0,0.0376279249451449,0,0,0,0,0,0.0212209805248932,0.038378932233114,0,-0.0266070581335982,0.0252628466309127,0,0.124220383474948,0,0,0,0.0279884908084646,0.01664948558301,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.210765316537848,0,0,0,0,0,0,0,0,0,0.799298905341508,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.011780565191793,0,0.246182779304857,0,-0.302521000837603,0.110929652697872,0,-0.0562382169405947,0,0,0,0,0,-0.0411157971153838,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,-0.119193996147104,0,0,0,0,0,0,0,0,0,0,0,0,0.202346090780335,0,0,0,0,0,0,-0.0416788746562943,0,0,0.0241016201057939,0.0809921064363214,0,0,0,0,0,0,0,0,0,0.0416933207644435,1.73472347597681e-18,0,0,0.0283436983949463,0,0.327978169592969,0.202551043407146,0,-0.0436649703203003,0.0778501466495279,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0.102537752634253,0,0,0,0,0.026253906266291,0,0,0,0,0,0,-0.0701485700338774,0,-0.255666720493963,0.0900174076742701,0,-0.193924646807395,0,0,0,0.342858802030662,0,0,0.0304018313111366,0.123021049522562,0,0,0,0,0,0,0,0,0.107545160855518,0,0,0.130534681568823,0,0.361560105013394,0,0,0,0.0936062567433945,0,0,0,-0.0331255046526069,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.161963530904624,0,0,0,0.19704750704172,0,0,0,-0.0474200580674308,0,0,0,0,0,0,0,-0.05245764809723,0,0,-0.134478681398396,0,0,0,0,0,0,0,0,0.210400212296879,0.197839336096239,-0.150085277343658,0,0,0,0,0,0,-0.0349126339251109,-0.109536270571226,0.181725684849682,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887380672557444,0,8.67361737988404e-19,0,0.0718837178764164,0,0,0,0,0,0.0993125641906172,0.0307187630791869,0,0,0,0,0,0,0.0270559045794263,0,0,0,0,0.0482696940864543,-0.0276285294559124,0,0,0.0811226263651808,0.0561446890487826,0,0,0.0414689952199894,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.133685812453559,0,0,0,0.0697273922867186,0,0,0,0,0,0,0,0.0438560642787637,0,0,0,0,0,0,0.222361129956124,0.0430715009496317,0,0,0.0809891298783912,0.249928187972919,0,0,-0.135131767053347,0,0.0810279163996172,0,0,0,0,0.0506696065334041,0,0.178517748837753,0.0875521824841661,0,0,0,0,0,0,0.0128265062961769,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0.079093184528732,0,0,0,0.081647932962356,0.0749911697555189,0,0,0,0,0,0,0.0331494351172272,0,0,0.203853984083362,0,-0.267595481028041,0.0367520611080466,0,0,0.0808794956512458,-0.0626585871619793,-0.0555220302717083,0,0,0,-0.0465122177700831,0,0,0,0.24638875292843,0,0,0,0,0,0.159852124055495,-0.0605578890951295,0,0.0464936966425678,0.0974252245807067,0,0,0,0,0,0.00506324309606234,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.200394297008421,0,0,0.0454612793680802,0,0,0.0973333262492382,0.14086304816326,0,0,0,0,0,-0.230004591292081,0.153529167864553,-0.0323608999988156,0,0,0,0,0,0,0,0,0,0,0,0.0339422974184157,0,0,0,0,0.155062316017201,-0.00519454388735639,0,0.236143463733348,0,0,0,0,0,-0.0158191250979075,0,-0.187400577583207,0,0,0,0,0
X600418.SH,0,0,0,-0.0982827483796861,-0.173067549421323,0,0,0,0,0,0.232649045268001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234598493594749,0.00592215195105624,0,0,0,0.13311440045645,0,0,0,0,0,0,0,0.922925754531277,0.226968967065991,0,0,0.0263504528110702,0,0,0,0.00120533218300754,0,0,-0.0325439177930437,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0.0880321942001744,0,0,0.014397208285062,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0539858546986491,0,0,0.0922295343454785,0,0.024004570851121,0,0,0,0,0,0.0331349901532996,0,0.0631699918724608,0,0,0,0,0.0627971286668139,0,0,0.0146329199678242,0,0,0,0,-0.150721182774434,0,0,0.00915315923360033,0.0596428191571616,0,0,0,0,0
