,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X002236.SZ,X300003.SZ,X000338.SZ,X600031.SH,X002008.SZ,X601877.SH,X600867.SH,X300124.SZ,X002456.SZ,X600809.SH,X000625.SZ,X600271.SH,X600066.SH,X600487.SH,X002294.SZ,X600566.SH,X000100.SZ,X000981.SZ,X300142.SZ,X000596.SZ,X002241.SZ,X000661.SZ,X002180.SZ,X300136.SZ,X002007.SZ,X000050.SZ,X000157.SZ,X600522.SH,X002038.SZ,X002508.SZ,X002179.SZ,X600498.SH,X000977.SZ,X600089.SH,X600177.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.415708737962425,0.102800954337042,0,0,0,0,0,0.0608223082537376,0,0.033163529253104,0,0,0,0,0,0,0.0389071244287949,0,0,0,0.0388504744628525,0,0,0,0,0,0,0,-0.00193326701595542,0,0,0,0,0,-0.0156087003030976,0,0,0,0,0,0,0,0.0213041896824422,0,0,0,0,0,0.0042341300017723,0.00654117597217982,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.111562019325226,0,0,0,0,0,0.0854131052411239,0,0,0,0,0.0875912699643064,0.0500308033346462,0,0,0,0,0,0,0,0,0.194702822912411,0,0,0,0,0,0,0,0,-0.129282313620077,0.148621043756897,0,0,0,0,-0.0781196617350481,-0.0129433506348014,0,-0.112882237695242,-0.0412104027880328,0,0,0,0,-0.0310610615999952,-0.0565111310728571,0,0,0,0,0,0
X002415.SZ,0.0565889888465984,0,0,0,0,0.030304091332571,0,0,0,0,0,0,0,0,0.178344145457528,0.0190446581942535,0,0,0.0597759023577479,0,0,0,0,0,0,0,0,0.118099659848214,0,0.175075583675781,0,0,0.0441286013251707,0,0.254921587719136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00542300141151498,-0.0206813196872338,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.209512736874665,0.137604187464296,0,0,0,0.127563003330534,0,0.205978147416947,0,0,0,0,0,0,0,0,0,0,0.0472274486578125,0,0,0,0,-0.0602324230836462,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0295844266313059,0.0170801306701023,0,0,0,0,0,0,0,0.00509770408602046,0.00727018257145823,0,0,0,-0.0160135216589099,0,0
X600276.SH,0,0,0,0,0,0,0.116309547708553,0,0,0,0,0,0,0,0,0.381026400173286,-0.0631101745140624,0.129622264384372,0,0,0,0,0,0.00714688314058242,0,-0.0853948380961163,0,0,0,0.00821464571614117,0,0,0,0,0,0.138534468079653,0,0,0,0,0,0.0725812180065776,0.141991651307248,0,0,0,0,0,0,0,0,-0.0526609792915433,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.390637388285445,0,0,0,0,0,0.32029726376338,0,0.0507757818827332,0,0,0.0559810720211043,0,0,0,0,0,0.0178510297110665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453291934209739,-0.0792949588816906,0,-0.0574548200811683,0.280388444273078,0,0.110915639170513,0,0,0,0,-0.124310424317123,0,0.0217888918865955,0,0,0.061975298627458,0.104264024141743,0,0,0,0,0,0
X002304.SZ,0.0260055767656735,0,0,0.0465592677447067,0,0,0,0,0,0,0.0204063269441705,0,0.427555344747678,0,0,0,0,0.159411621035342,0,3.46944695195361e-18,0,0,0,0.0880939471570191,0,0,0,-0.0247126704607858,0,0,0,0,0,0,0,0.0961212677058584,0,-0.0805690064221043,0,0,0,0,0.148544342453685,0.20228251182602,0,0,0,0,0,0,0,0.0316445749833639,0.00422270829335651,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.058864692467231,0,0,0,0,0.0556873120851589,0,0,0,0,0,0,0,0,0,0,0,0.134765433075604,0.113757632310967,-0.00958942526457983,0,0,0,-0.0184727304665471,0,0.148487881665254,0,-0.156226500954792,0.0459199933781853,0,0,0,0.00124249360948098,0,0,0,0.05878943333247,0,0,0,0,0,0,0.0409015480246363,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.032717264843581,0,0,0,0,0,0,0,0,0,0,0,0.0565579641383152,0,0,0,0.113650627125498,0.0628544509849682,0,0,0,0,0,0,0,0.162377293538603,0,0.323940202807795,0,0,0,0.0633735178537624,0,0,0,0,0,0.122436968963768,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.282268694313407,0,0.17648446634777,0.161629215030188,0,0,0,0.13054565718369,0,0.0358479903945522,0,0,0,0,0,0,0,0,0,0,0.0105568193798154,0,0,0,0,0,0,0,0.0903469894386536,0.0793455999454322,0.0299596894112034,0,0,0.0445692945421133,0,0,0,0,0,0,0.0295477270296353,-0.132435821265791,0.0378853366358592,0,0,0,0,0,-0.00324267261381998,0,0,0,0,0,0,0
