,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002475.SZ,X002304.SZ,X600276.SH,X600690.SH,X600104.SH,X300014.SZ,X000625.SZ,X000651.SZ,X002371.SZ,X002129.SZ,X300124.SZ,X000725.SZ,X002049.SZ,X600031.SH,X003816.SZ,X000596.SZ,X000063.SZ,X002241.SZ,X600703.SH,X000338.SZ,X002179.SZ,X600089.SH,X000661.SZ,X600522.SH,X601877.SH,X002180.SZ,X002074.SZ,X300142.SZ,X000733.SZ,X600460.SH,X600884.SH,X600741.SH,X000100.SZ,X600702.SH,X600584.SH,X000157.SZ,X000799.SZ,X002236.SZ,X601799.SH,X600563.SH,X002414.SZ,X002176.SZ,X600418.SH,X000800.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.194832663624874,0.0322689161731588,0,0,0,0,0,0,0,-0.0684692662899642,0,0.00404322322785436,0,-0.010434330858667,0,0,0,0,0,0,0,0,0,0,0,0,0.0453357990305659,0,0,0,0,0.105980239974915,0.0316593802303326,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0.0204042399546427,0,0,0,0.00402672818548544,0,0,0,0,0,0,0
X000858.SZ,0,0,0.283052111643888,0,0,0,0,0,0,0,0,0,0,0.0605470549069379,0,0,0,0.0400555803220952,0,0,0,0,0.0669964314895983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175111455764926,0,0,0,0,-0.0638051084326886,0.0249976205644865,0,0.0696354394512099,0,-0.0058234984798504,0,-0.00927972527221855,-0.004527059425717,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.432162341760104,0,0,0,0,0,0,0,-0.0482067328325492,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0537667058936201,0,0,0.0857651967912437,0,0,0,0.0644037241152178,0,0,0.0700511119983769,0,0,0,0,-0.189764138239428,-0.030718711765131,0,0,0,0,0,0,0,0,-0.0101835046270955,0,0
X000568.SZ,0,0.0613145927871248,0.0972353504084858,0,-0.0039021088276695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307035973021951,0,0,0,0,0.0220714381413172,0,0,0,0,0,0,0,0,0,0.296148464124921,0,0,0.190552171109542,0,0,-0.0720264283734061,0,0,0,0,0,0,-0.0249973493568867,0,0,0,0,-0.0443268676373608,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.13119783601195,0,-0.0642868238797795,0.0036379706183985,0,0,0,0,0,0,0,0,0.147596009877303,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.146879944481129,0.616888616900806,0,0,0,0,0,0,0,0,0.126119517912385,-0.00710180356593252,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.38829395183962,0.0711339668597705,0,0,0,0,0.162526453686735,0,0,0,-0.0349261732529522,0,0.0238863367477226,0,0,0,0,0,0,0,0,0,0.0392855383467273,0,0,0.0421006645416433,0,0,0,-0.0540974187265208,-0.12902910765376,0,0,0,0,0,0
X002304.SZ,0,0,0,0.112935650195949,0,0.0401955611916459,0,0,0.083259127737474,0,0,0,0,0,0,0,0,0,0,0,0.0218994122158862,0,0,0,0,0,0,0,0,0,0,-0.013819958816037,0,0.120959124844636,0,0,0,0,0.200712792355464,0,0,0,0,0,0.0769917918194533,0,0,0.00301330521065569,-0.0377399399166035,0,0,0,0,0,0,0,-0.00380630488653509,0,0
X600276.SH,0,0,0,0,0.105066496429383,0,0,0,0,0,0.100074187514353,0,0,0,0,-0.194592784711754,0,0,0,0,0,0,0,0.329138539047139,0,0,0,0.233663511412901,0,0,0,0,0.0236455426425438,0,0,0,0,0.119204194160351,0,0,0,0,0,0.150667154672654,0.0849515663116103,0,0,-0.194304617190596,0,0,0,0,0.139253137384064,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.0893311813122164,0,0,0,0,-0.0352838730253452,0,0.361497224336683,0,0,0,0,0,0,0,0,0.017905708170966,0,0,0,0,0,0,-0.0362993165974225,0,-0.0407105470276914,0,0.0811293765455373,0,0,0,0.00912911268816775,0.150441217296336,0.0795267311968082,0,0.0120561618886661,0,0,0,0,0,0,0,0,0,0,-0.000752951891434431,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.160622401049549,0,-0.027320297085742,0,0.0776124204914705,0,0,0,0,0,0,0,0,0.151312706575179,0,0,0,0,0,0,0,0,0,0,0,0,0.277518279882085,0,0.013378465818317,0.0665326905949615,0,0,0,0,-0.000953593224658753,0,0,0.140203760464124,0.123437935012434,0,0,0.0271855064551284,0,0,0,0,0,0,0
