,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X600104.SH,X000651.SZ,X300014.SZ,X000725.SZ,X002241.SZ,X600031.SH,X300124.SZ,X600703.SH,X002371.SZ,X003816.SZ,X000063.SZ,X000338.SZ,X002049.SZ,X002129.SZ,X000596.SZ,X000625.SZ,X000661.SZ,X002179.SZ,X601877.SH,X600741.SH,X300142.SZ,X000100.SZ,X002074.SZ,X600089.SH,X600702.SH,X600460.SH,X002236.SZ,X000799.SZ,X600884.SH,X002180.SZ,X000157.SZ,X000733.SZ,X600779.SH,X601799.SH,X002414.SZ,X600522.SH,X002008.SZ,X600584.SH,X002007.SZ,X600183.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0,0,0,0.0873412912456269,0,0,0,0,0,0.00892566063261581,0,0,0,0,0,0,0.00547278755351545,0,0,0,0,0,0,0,0,0,0.289205312391735,0,0,0,0,0,0,0,0,0,-0.0344723610914602,0,0,0,0,0,0,0,0,0,0,-0.0100753734966096,-0.00697970685873785,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.00316782371443057,0.0316404131135502,0.152727700719324,0,0,0,0,0.0498689153686646,0.299639977669183,0,0,0.259826217388336,0,0,0,0.249228432365663,0,0,0,0,0,0,0.083442810159033,0,0,0.0929510093701103,0,0,-0.042011641978858,0.239883509308898,0,0,0.223664432216447,0,0,0,0,0,0,0,0,0.175695585943228,0,0,0,0,0.272337758180549,0,0,0.023453960156023,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0476712344446347,0,-0.0562020719704486,0.094295901876635,0,-0.045794035812692,0,0,0,0,0,-0.0846793834487868,0,0,0.27707693216176,0,0.0352414203305677,0,0.0208341853174327,0,0,0,0.0718111470327568,0,0,0,0,0,0,0,0.0447182794170874,0,0,0.0809895853660714,0,0,0,0.0349554729367207,0,0,0.0606121212930445,0,0,0,0,-0.0149479646915837,0.0212302546260331,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0890514660210959,0,0,0,0,0,0,0,0,0.258066907235566,0,0,0,0.0312355594741627,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.0765550193902438,0.0312502289034593,0,0.187303206641474,0.274636595035621,0,0.0478243171909091,8.67361737988404e-19,0,0,0,0,0.118338489172554,0.0311756572966021,0,0,0,0,0,0,0,-0.0409868916505118,0,0,0,0,0,0
X600703.SH,0,0.137840287143739,0,0,0,0,0,0,0.192157494909978,0,0,0,0,0.106504852353129,0,0,0,0,0,0,0,0,0,0.0339241440816619,0,0.0223700071076052,0,0,0,-2.77555756156289e-17,0,-0.0943552530196337,0,-0.293534851343414,0,0,0,-0.0177027816911133,0.0721817517509951,0,0.239238220885847,0,-8.67361737988404e-19,0,0,0,0.532172518653649,0,0,0,0,0,-0.00582157061506652,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0363627758220378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.303978309216631,0,0.0144824487632305,0,0,0.13489900269822,0,0,0.198551743976713,0,0,0,-0.141635274045201,0.200092358669367,0,0,0,0.461368094735103,0,0,-0.039995416934415,0,0,0,0.205572139324957,0,0
X003816.SZ,0,0,0,0,0.134120955172597,0.121871872306558,0,0,0,-0.085392230779122,0,0,0,0,0,0.157144931785371,0.038809065315703,0,0,0,0.180265369098772,0,0,0,0,0,0.0846494474649795,0,0,0,0,0,0.0618907676400047,0,0,-0.055801486662289,0.00562452331999794,-0.0790498802401203,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221269725100132,-0.0238346947965495,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.158161222043833,0,0,0,0,0,0,0,0,0,0,0,0.0206971051130725,0,0,0.0281347830469331,0,0,0,0,0.0490504447867469,0,0,0.0775960355734712,0,0,8.67361737988404e-19,0.0761047935537242,0.0397559470548519,0.186429113296911,0,0,0,-0.0621081362696346,0,-0.096099819959852,0,0,0,0,0,0,0,0,0.0365220399146305,0,-0.00751766222237597,0,0,0,0,-0.058925846320519,0,0
X000338.SZ,0,0,0,0,0,0,0,-0.26214536808394,-0.015737246468854,0,0,0,0,0.0422938697282463,0.324574627873549,0,0,0,0.0564046504289821,0,0,0,0,0,0,0,0,-0.00763964721884522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307286651758573,0,0.0904701130112318,0,0,0,0,0,0,0.0333257274881307,0,0,0,-0.0208810496896135,0,0
X002049.SZ,0,0,0,0.0561569281824466,0,-0.0427565715314264,0,0,0,0,0,0,0,0,0,-0.0977903959305748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298429593563803,0.0122188938987927,-0.0579813214529137,0,0,0,0,0,0,0.313732135824544,0,0,0,0.0532877004281646,-0.196159258477303,0,0,0,0,0,0,-0.0590072832232324,0,0,0,0.0347679498964308,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0454157912799862,0,0,0.0432577723742262,0,0,0,0,0,0,0,0,0,0,0.106551938521596,0,0,0,0.207138135450211,0,0.200503205831807,0.433327186577832,0,0,0,0,0,0,0,0.140402556179994,0,0,0,0,0,0,0,0,-0.0114177535237543,-0.140425719157732,0.00414291874815954,0.0208015717983492,0,0,0,-0.02261187036914,0,0
X000596.SZ,0,0.103910171482602,0,0,0.329731246353233,0,0,0.0087885809128233,0,0,0,0,0,0,0,0,0.0859374507383565,0,0,0,0,0,0,0,0.0637985961484965,0,0,0,-0.0549743539652124,0,0,0.00160106663453367,0,0.277973693774067,0,0,0.000485155553119931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00686915559717714,0,0,0,0,0.109746554725522,0,0
X000625.SZ,0,0,0,-0.227615910097721,0,0,0,0,0,0,0,0.118398379762608,0,0.128639536054592,0,0.108235839309917,0,0,0,0,0,0,0,0,0,0,0,0.0584347279437456,0,-0.269861024132911,0,0.0751879089905796,0.0911202252662315,0,0,0,0,0,0.0483149531857259,0,0.420533230917046,0,0,0,0.0441526441397393,0,0,0,0,0,0,0,0.0248915458097513,0,0,0,0,0,0
X000661.SZ,0,0.461629762120215,0,0,0.0394776629569924,0,0,-0.202779709522288,0.180994333837029,0,0,0,0,0,0,-0.086293460756984,0,0,0,0,0,0,0,0.294527465487035,0,0,0,0,0,0.140459606112399,0,0,0,0,0,0,0,-0.0742759312726159,-0.0330297636069556,0,0,0,0,0,0,0,0,0,0,0,0,-0.00323427880495268,0,0,0,0,-0.0731850182062611,0,0
X002179.SZ,0,-0.0075220654064851,0,0,0,-0.0725543954325401,-0.0764532472272368,-0.0978709390282186,0,0,-0.0775246318869246,0,0,0,-0.0439337170811661,0,0,0,0,0,0,0.208570309382716,0,0,0,-0.0113138332597574,0,0.174071008986023,0,0,-0.0901457195864379,0,0,0,0,0,0,0.0450833829118075,0,0,0.0873906345356608,0,0,0,0,0,0,0,0,0,0,0,-0.0478965568619586,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.00852399450960683,0,-8.67361737988404e-19,0,0,0,0,0.055226024886049,0,0,0,0,0,0,0.223625090405704,0,0,0,0,0,0,0,0.113207489949773,0,0,-0.0319098866528158,0,0,0.152080158392687,0,0,0,0,0.112711260096955,0,0,0.0426861089159935,0,0,0,0.0630286738025512,0.093534858730345,0,0,0,0,0.0755482939793452,0,-0.0703643309043562,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.159565523892623,0,0,0,0,0,0,0,0.0265514303115485,0,-0.0763748251132172,-0.0874237886989586,0,0,0,0,0,0,0,-0.039435225330184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125730203445627,0.00047661952425143,0,0,0,0,0,-0.265227145935959,0,0.0439315809969959,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.102977400282948,0,0,-0.149202416864292,0,0,0,0.00797254137017491,0,0,0,0,0,-0.0620397561414955,0,0,0,0,0,0,-0.284311802689542,0.209102641292729,0,0.127968185368792,0.0922054994283242,0,0,0.180047713304838,0,0,-0.0651262328238206,0,0,0,0,0,0.127893058443402,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0116197358620525,0,0,0,0,0,0
X000100.SZ,0,0,0.0227284085262676,0,0,0,0,0.0524673874735728,0,0,0,0,0,0.188078834306882,0.0389066145277202,0,0,0,0,0,0.0162384355578718,-0.00887750407736967,0,0,0,0,0,0,0,0,0,0,0.0532038425137103,0,-0.0382506490583619,0,0,0,0,0,0,0,0,0,-0.0455289598740956,0,0,0,0,0,0,0,0.000835193498725114,0,0,0,-0.072964091748523,0,0
X002074.SZ,0,0,0,0,0,-0.0804686503055319,0,0,0,0,0,0.027096164001197,0,-0.0971703308531098,0,0,0,0.372924655534515,0,0,0,0.054424043387646,0.0510332759273222,0,0.0359159318078613,0,0,0,-0.0498669829525627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251888825427832,0.36530229788362,0,0,0,0.126419508839652,0,-0.00447659982810103,0.0718878626352887,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853431952861522,0,0,-0.365541524240871,0.00194774615418117,0,0,0,0,0.0949216680715646,0,0,0,0,0.292894287733851,0,0.0671095617438603,0,0.00209042888546933,0,0,0.0639299835852726,0,0,0.10248875280125,0,0,0,-0.36726132591777,0,0,0,0,0,0,0,0,0,-0.018219276942028,0,0,0,0,0,0,0
X600702.SH,0,0.149217478563727,0,0.163603176752052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168639158808225,0,0,0.241268382966645,0,0,0,0,0,0,0,0.0291435200958799,0,0,0.0563945266981108,0,0,0,0,0,-0.0473034451038991,0.354475906239651,0,0.05304176827178,0,0,0,0,0,0,0,-0.0238944927665214,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0.0658457430586381,0,0,0,0,0.312803462219563,0,0,0.0744948462305965,0,0,0.104579279556778,-0.129918491819197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173388497909972,0,0,0.086134643015077,0,0,0,0,0,0,0,0,0,0,-0.0348079032177314,0.0544202330918467,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.114106376326951,0,0,0.0685461764490356,0,0,0,0,0.0353985934144982,0,0,0,0.19468784277196,0,0,0,0.0639723062092555,0,0,0,0.132989632805071,0,0,0,-0.00183210294513362,0,0,0,0,0,0,0,0,0.135733232360888,0,0,0,0,0.0796539255543226,0,0,0,0,0,0,0,0,-0.00552247670619137,0,0,0,0,0,0
X000799.SZ,0.221745294787039,0,0,0,0,0,0.0129008506449769,0,0,0,0,0,0,-0.0108840631376599,0,0,0,0,0.263629722607908,0,0,-0.0844163193496771,0,0.143636795766985,0,0,0,0,0,0.0878236817945771,0,0,0,0.346811572941222,0,0,0,0,0,0,0,0.186329982453795,0,0.0347416291001051,-0.0454587924711732,-0.0468933888652658,0,0,0,0,0,0,-0.0395331761529836,0.165668573920428,0,0,0,0,0
X600884.SH,0,0,0,0,0,-0.0626350778138619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682756692981917,0,0,0,0,0.32492825603765,0.116817172771585,-0.119924187399991,0,0,0,0,0.266359894290402,0,0,0,0,0,0,-0.0589896796108694,0,0,-0.113074244403512,0,0,0,-0.152460569020116,0,0,0.00700442813092063,0,0,0,0,0,0,0
X002180.SZ,0.0356975797926854,0,0,0,0,0,0,0,0,0,-0.0151547136821942,-0.0369776777990388,0,0,0,0,0.243713016733239,0,0,0,0,0.0538449864836578,0,0,0.0923093339470341,0,0,0.0679640531616972,0,0,0,0,0,0.00691971156387335,0,0,0,0,0,0,0.0814879314476992,0,0,0,-0.0570154320682761,0,0,0,0,0,0,0,-0.0254751971566423,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0338359952571543,0,0,0,0,0,0,0,0,0,0.506077626904566,0.0737734195134185,-0.0232246764161374,-0.0264667157840029,0,0,0.0240625526423646,0,0.0174839530658178,0,0,0,0,0,0,0.0839496751107006,0,0,0,0,0,0.0310547325785998,0,0.0169286987916557,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00754643604543042,0,0,0,0,-0.0494969556863922,0,0
X000733.SZ,0,0,0,0,0,0,0,-0.0445297146008267,0,0,0,0,0,0,0,0,0.146502128532589,0.145605377200891,0,0,-0.0231608624426658,0,0.107361980542755,0,0,0,0.418356581641585,0,0,0,0,0,0.0116312500568949,0,0,0,0,0,0,0,0,0,0,0.119123073701645,0,0,0,0,0,-0.571678566149897,0,-0.0152510189638577,0,0,0,0,0,0,0
X600779.SH,0,0.246159758423728,0,0.0698016812660976,0,0,0,0.085050445475172,0.0605646287060352,0,0,0,0,0,0,0,0,-0.0236651727668455,0,0,0,0,0,0,0,0,0,0,0,-0.0310046852827559,0,0,-0.143980785324237,0.128174971822123,0,0,0.255522133571061,0,0,0,0,0,-0.0742471488941892,0,0.0785221576907778,0,0,0,0,0,0,0,-0.0223128973574568,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0.287046012323017,0,0,-0.000621595135775573,0,0,0,0,0,0,0,0,0,0,0,0,-0.0420183064314134,0.0354803773812664,0,0.0199147664053972,0,0,0,0,0,0,0.231518297292035,0,0,0,0,0,0,0,0,0,-0.0412092550760612,0,0,0,0,0,-0.0515356898884827,0,0.0218439037647692,0,0,0,-0.0041886965434461,0,0
X002414.SZ,0,0,0,0.0235906648049737,0,0,0,-0.0254127039509986,-0.448207205731305,0,0,0,0,0.0455351174135198,0.214838920427914,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.604506691028496,0,0.140901989156912,0,0,0,0,0,0,0,0.202937009955007,0,0,0,0.105705942978214,0,0.511020350833487,0,0,0,0,0,0.0432103502235874,0,0,0,-0.136064239699495,0,0
X600522.SH,0,0,0,0,0,0.181778811520516,0,0,0,0,0,0,0,0.121577699064464,0,0,0,0,0,0,-0.270335547975781,0,0,0,0.353056394064914,0,0,0.377161309548042,0,0,0,0.0731144156847759,0,0,0,0.31004052103437,0,0,-0.345785296932899,0,0,-0.0867685246228964,0,0,0,0,0,0,0,0,0,0,-0.0291358016671121,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477922400761215,0,0,0.0650351809753021,0,0.0986980955852698,0,0.0921176609318121,0,0.000122303005070836,0.0470221633695766,0,0,0,0.0425595154810358,0.0710468550328765,0,0,0,0,0.00825468192373085,0.0895401370518859,0,0.149338663188632,0,0,0,0,0,0,0,0,0.261430216329132,0,-0.0156174966317671,-4.33680868994202e-19,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.0435537464054995,0,0,0,0.0463242016005081,8.67361737988404e-19,0,0,0,0,0.033906040436361,0,0,0,0,0,0,0,0,0.19045472008521,0,0,0,0,0,0,0,0,0.0153448149185283,0,0,-0.0505601184534664,0,0,0,0,0,0.0563455747150797,0,0,0,0,0,0,0,-0.0497796836854102,0.0782803499507291,0,0,0,0,0,0
X002007.SZ,0,0,0.085631902639195,0,0,0.0334622457520674,0.156734409213382,0,0,0,0.0745419914184621,-0.0397268345341018,0,0.0517478219466696,0,0,0,0,0,0,-0.0560349850718806,0,0,-0.0322274843045271,0,0.0739851271530887,0,0,0,0,0,0,-0.0734627249210633,0,0,0,0,-0.0614961909537656,0,0,0,0,0,-0.153682004113325,0.0685072337212055,0,0,0,0,0,0,-0.0181212702718091,0.0417649851734901,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.128530315464771,0,0,0,0,0,0,0,0,0,0.0889483400893479,0.130220198039556,0,0,0,0,0,0,0,0,0,0,0.0497780595572801,0,0.0232125431167046,0,0.0707884011691356,-0.185743377588364,-0.0517131022845457,0,0.0647116632232123,-0.00799482904487116,-0.0340986055174167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0028576802943518,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,-0.0201482614147094,0,0,0,0,0,0,0.0527682182344126,0,0,0.099589314206083,0,0,0.302765020946269,0.0245997213992799,0,0,0,0,0,0,0.0441583721670861,0,-0.0235240740670992,0,0,-0.0507618960106743,0,0.00261116831295818,0,0,0,0,0,0,0,0,0,0,0.183142379047502,0,0,0,0,0,0.00914232079882142,0.00689683850999382,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.153294132529244,0,0,0,0,0.0609417713458321,0,0,0,-0.0581301333100663,0,-0.110073244053051,0,0,0,0,0,0,0,0,0,0,0,0.0890383379247392,0,0.00637897329531227,0,0,0,0,0.058180701304839,0,0,0,0,0,0.0684213843393649,0,0,0,0,0,0,0,0,0,0,0.10741995478195,-0.267697615707644,0,0,0,0.0500519932344521,0,0
Slope,0,0,-0.275119018117842,0,0,0,0,0,0,0,0,0,0,0,-0.0529865738517822,0,0.35639384131746,0,0,0,0,-0.174105807599107,0,3.46944695195361e-18,0,0,0,0,-0.224094300123444,0,0,0.200111010205055,0,-0.0875830574297028,0,0,0,0,0,0,-0.0677024084096541,0,0,0,0,0,0,0,0,0,0,0,1.16982831766513,0,0,0,1.37475900437889,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045051567008879,0,0,-0.212474694066415,0,0,0,0,-0.154877030408287,0,0,0,0,0,0,0,0,0,0,0,0,0.18897533396109,0,0,0.0288925508170319,0,0,-0.070673606437301,0.711885657150007,0,0,0,0,-1.25021478674152,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0774167669844445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729595679594951,0,0,-0.0216553973541662,0,0,0,0,-0.0243419004205042,0,0,0,0,0,-0.048424883483696,0,-0.0233122130361402,0,0,0,0,-0.0179801879554233,0,0,0,0,0.0491696640909655,-0.00959988559024613,0,0,0,0,-0.0693855921982075,0,0
MKreturn,0,0,0,0,-0.193219325761254,0.00177960283960222,0,0,0,0,0,0,0,0.0739732779160687,0,0,0.0219061173023556,0,0,0,0,0,-0.0853905657095076,0,0,1.73472347597681e-18,0,0,0.0417631214524969,0.0110717835555659,0,0,0,0.0638603729724453,0,0,0,-0.0379202402938763,0,0,0,0,0,-0.00401165241553346,-0.0210048082306193,0,0,0,0,0,0,3.5054435002487e-05,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00199812462905126,0,0,0,0,0,0,0,0,0,0,0.000327363683477699,0,0,0,0,0,0,0,0,0,0,0,0,-0.00255883571297135,0,0.00136104480872815,-2.45599343241269e-05,0,0,0,0,0.00377940018075803,0,0,0,0,0,-0.00120684684269283,0,0,0,0,0,0,0,0.00738743887732188,-0.00528962257319929,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0632653814969325,0,0,0,0,0,0,0.121457146567915,0,0,0.049166043982757,0,0,-0.0706685898102877,0,0,0,-0.130589622514589,0,0,0,0,0,-0.191101022955539,0,0,0,0,0,-0.109096580523357,0,0,0,0,0,0,0.0410372029288113,0,0.15269619392573,-0.030141085221327,0.227001363978046,0,0,0.18743035609314,-0.220342166464028,0,-0.0358730565645124,0.45342826206863,-0.570068581696091,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,1.0842021724855e-19,0,0,-0.00642180361873308,0,0,0,0,0,0,-0.00984980892201606,0,0,-0.00474953265511024,0.0020739814273638,0.000675797238024787,0,0,0,0,0,0,0,0,0,-0.0181288193880901,0.00888830632931109,0,0,-0.000689492050872513,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0.011980259709974,0,0,0,0,0.02323047213973,-0.0204491918118159,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.0107772091638213,0,0,0,0.00265664807379368,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0018765853488335,0.00123000245754316,-0.00840883210448051,0,0,0.014533331475334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00929014042729038,0,0,0,0,0,0,0,-0.0264739359045674,0.0312117313527522,0,0,0,-0.0395860910113249,0,0
