,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X600690.SH,X002415.SZ,X000651.SZ,X003816.SZ,X600809.SH,X002371.SZ,X000568.SZ,X000725.SZ,X600104.SH,X600031.SH,X000625.SZ,X300124.SZ,X000063.SZ,X002304.SZ,X000338.SZ,X002179.SZ,X000596.SZ,X000100.SZ,X300014.SZ,X002241.SZ,X002463.SZ,X600089.SH,X002028.SZ,X000157.SZ,X600372.SH,X600066.SH,X600741.SH,X600584.SH,X600703.SH,X600418.SH,X000977.SZ,X002236.SZ,X600522.SH,X600183.SH,X601877.SH,X002049.SZ,X000921.SZ,X000800.SZ,X601799.SH,X600487.SH,X002294.SZ,X002180.SZ,X002074.SZ,X000661.SZ,X002223.SZ,X000400.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0713240017887645,0,0,0,0,0,0,0.113118855003759,0,0.28414972969476,0,0,0,0,0,0,0,0,0,0.0205525733272883,0,0,0,0,0,0,0,0,-0.0926656603356298,0,0.0918988056362606,0,0,-0.006561694095222,0,0,0.00943515393096103,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124810990368346,0.0245942588105021,-0.106167185502936,0,0,0,0,0,0
X000858.SZ,0.407303896905375,0,0.130015397531491,0,0,0,0,0,0.277025085829926,0,0,0,0,0,0,0,0,0,0,0.0879616336529383,0.102503750888802,0,0,0,-0.0835476291943308,0,0.0441463221680725,0,0,0,0,-0.00860803949148473,0,-0.0313725440111277,0,0,0,0,0,0,0.0273118740500821,0,0.0281964001455633,0,0,0,0,0,0.0499372869809853,0,0,0.0333386788599122,0.0395489809403604,0.0230601716094595,0,0,-0.0190111400688498,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0638619452452652,0,0,0,0,0,-0.0872541360323399,0,0,0,0,-0.0241865320415165,0,0.151378889007868,-0.0607873964097352,0,0,0,0,0,0,0.358814978343169,-0.120909899218415,0,0.373301005865462,0.0580848059017854,0,-0.253951604386166,0.0655335224837912,-0.118099019380554,0,0,0,-0.0392072811779509,0,0
X002475.SZ,0,0,0,0,0,0.0998130754046714,0,-0.0838557710888204,-0.0907296440605593,0,0,0,-0.370743699022236,0,0,-0.0953593151150687,0,0,0,-0.124761425361802,0,0,0,0.595707481119033,0.114872700110139,0,0.166442012061505,0,0,0,0,0.167704935355071,0,0,0.0169194786743067,0,0,0,0,0,0.00121939862758131,0,0,0.0362639351869065,0,0,0,0,0,0,0,-0.0673543257482156,0,0,0,0,-0.0112212785844519,0,0
X600690.SH,0,0,0,0,0,0,0.447106388209521,0,0,0,0,0.0803397039117166,0,0,0,0,0,0,0.0912259438034851,0,0.0158772016749134,0,0.0660422320208145,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0435404836453169,0,0.0161934374560951,0,0.251764200490793,0,0,0,0,0,0,0,0.0679076657437008,0.0244420510144501,0,-0.0117419230583933,0.0166335569209171,0,0,0,-4.11032385059151e-06,0,0
X002415.SZ,0,0,0,0,0.271320223405827,0,0,0,0,0,0,0,0,0.119006322207087,0.0773501733621991,0,0,0,0,0,0.0517692598142079,0,0,0,0.019780832532281,0,0,-0.209198962185347,0,0,0,0,0,0,0,0,0,0,0,0.202328818991797,0,0,0.0922685089125941,0,0,0,0,0,0,0.0121101696174034,0,0.0225114969256875,0,0,0,0,-0.0136049617446125,0,0
X000651.SZ,0,0,0,0,0.159864165910637,0,0,-0.0548145038338944,0,0,0.128164306745926,0,0,0.0666326382221168,0,0,0,0,0,-0.00984795537690076,0,0,0,0,0,0.123883411305825,0,0,0,0.0781693102824549,0,0,0,0,-0.0386728460418946,0,0,0,0,0,0.12131521895585,0,0,0,0,0,0,0,0,0,0,0,-0.0667744183988107,0.0836719771822959,0,0,-0.034466972769431,0,0
X003816.SZ,0,0,0,0,0,0,0,0,-0.053976142660632,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.322058968600135,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,-0.148233486773186,0,0,0,0,0,0,-0.0894396622780116,0.0668965326429495,0,0,0,-0.0201931089143593,0,0,0,-0.123630738111718,0,0.0598108744226559,-0.0985131262510247,0.248864150121622,0,0,-0.0270792793062413,0,0
X600809.SH,0,0,0,0,0,0,0,0.0316667858729254,0,0,0.0984621110652018,0,0,0,0,0,0,0,0,-0.0194191430474246,0.598235067153969,0,0,0,-0.0183432839887504,0,0,0,0.213021935494804,0.0762896214711368,0,0,0,0,-0.0633760267932278,0,0,0,-0.0864705388666639,0,0,0,0,-0.0896435587960961,0,0,0,0,0,0,0,-0.0102282115438881,0,0,0,0,-0.0167425160325321,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.0932014536352323,0,0,0,0,-0.0602665190496655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18865650842137,0,0.222410373986487,0,0.0230851735728593,0.0329495532249611,0,0.172371524655408,0,0,0,-0.110727395382827,0,0,0,0,0.167735410945206,4.33680868994202e-19,0,0,0,0.0894462700617284,-0.0151401277017793,0.0368421574696905,0,0,0,0.0144882011265703,0,0
X000568.SZ,0.1985031268396,0.316645956322035,0,0,0,0,0,0,0.445216907588289,0,0,0,0,0,0,0.0148282181961035,0,0,0,0,0,-0.0719801809557695,0,0,0,0,0,0,0,0,0,0.0486562059580421,0,0,0.0254414363361429,0,0,-0.069038184551203,0,0,0,0,0,-0.112961288718912,0,0,0,0,0.0811305878606389,0,0,-0.0362155658457991,6.93889390390723e-18,-0.0276975667612691,0,0,-0.010038930474199,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438253129432106,0,0,2.16840434497101e-19,0,0,0.741043578909102,-0.0539219450998167,0,0.118701169912026,0,-0.063194090689491,0,0,-0.0156201703447751,0,-0.199595639653228,0,0,0,0,-0.0287778503833174,0,0,0,0,0,0,0,0,0.171199259905818,0,0,0,0.124043274192359,0,-0.0370061313873878,-0.0116293293900048,0,0,0,0.0227487979961913,0,0
X600104.SH,0,0,0,-0.126585371620755,0,0,0,0,0,0,0,0,0,0,0,-0.0278838082418199,0,0,0,0,0,0,0,0,-0.119408922487071,0.10808523089403,0,0,0,0.201138002673604,0,0,0,0.019295682145528,0,0,0,0,0,0,0,0,0.0201460188714799,0.041602210504276,0,0.138908355585779,0,0,0,0,-0.00465564787011689,0.0137577879600976,0,-0.119213398314578,0,0,-0.0215217407552785,0,0
X600031.SH,0,0,0,0,0.288406832449129,1.07954162908322,0,0,0,0,0,0,0,0,-0.183301512276601,0,0,0,0,-0.0586503749559795,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363267205852889,-0.0759595096074156,0,0,0,0,-0.0400005994063532,0,0,0.0783489938913484,0,0,0,0,0,0,0.0521169068423575,-0.0348840879499088,0.0120720043344545,-0.0131940006299647,0,0,0,0,0,0
