,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X600104.SH,X000651.SZ,X300014.SZ,X600031.SH,X000725.SZ,X300124.SZ,X002241.SZ,X000063.SZ,X003816.SZ,X002371.SZ,X600703.SH,X000338.SZ,X002129.SZ,X002049.SZ,X000596.SZ,X000625.SZ,X601877.SH,X000661.SZ,X002179.SZ,X300142.SZ,X600741.SH,X000100.SZ,X600089.SH,X002074.SZ,X002180.SZ,X600460.SH,X600702.SH,X000157.SZ,X002236.SZ,X600884.SH,X000799.SZ,X000733.SZ,X601799.SH,X002414.SZ,X002007.SZ,X600779.SH,X600584.SH,X600183.SH,X002008.SZ,X000977.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.725483358343884,0,0,0,0,0,0,0,0,0,0,0,-0.0970517909648867,0,0.0721728770423697,0,0,0.0275966645347301,-3.46944695195361e-18,0,0,0,0.0305761557215716,0,0,0,0,0,-0.0453738582730003,0,0,0,0,0,0.00183972783722348,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.00306309723641215,0,0,0,0,0,0,0
X000858.SZ,0.515707288131676,0,0,0.239017501217825,0,0,0,0,0.183179434787534,0,0,0,0,0,0,0,0,0,0,0.0497797849276568,0,0.0279764420502564,0,0,-0.113989551644092,0,0.0550448986889099,0,0.0248538486955149,0,0,0.0775324955016629,0,0,0,0.055085195263624,0,0,0.126208208261691,0,0,0,0,0,0,0,0,0,0,0,0,0.00301090453227257,0.00866571841202727,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.189653894536494,0,0.146343898417533,0.241234577611501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415424104188836,0,0,0,0,-0.0284420975108243,0,0,0,-0.113322813991164,0,0.0490834466028317,0.122842301412074,0,0,0,0.135524173298725,0,0,0,0,0,0,0,0,0.00382722622191627,0.0175252514536326,0,0,0,0,0,0
X600809.SH,0,0.449156984234556,0,0,0.0728221468544791,0,0,0,0,0,0,0,0,0,0,-0.146988081192498,0,0,0,0,-0.30762774490817,0,0,0,0,0,0,-0.214252483822733,0,0,0,0,0,0,0.0385184782685961,0.191928668636177,0,0,0,0.0388109943700997,0,0,0.166813119819505,0,0.0654801301276537,0,0,0,0,0,0,-0.00858881641568781,-0.00439823542114498,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0.342726325605839,0,0,0,0,0.0521059560428369,0,0.00354983141185205,0,0,0,0,0,0.375300741707589,0,0,0.177641507307153,0,-0.0349197639706997,0,0,0,-0.0161196645200325,0,0,0,0,0,0,0,0,0,-0.242772101745453,0,0.134927857243698,0,0,0,0,0,0,0.0224317730037354,5.42101086242752e-20,0,0,0,0.0412618503954699,0,0
X002475.SZ,0.0158458773772929,0,0.103681557399507,0,0.0652956121557358,0,0,0,0,0,0,-0.219278565246357,0,0,0.257365286698226,0.330254542737892,0,0,-1.38777878078145e-17,0,-0.160441253948744,0,0.0241686230701754,0,0,0,0,0,0,0.0591440262984491,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035156487270982,0,0,0,0,0,0,0,-0.00486012164418668,-0.0145268347494153,0,0,0,-1.38777878078145e-17,0,0
X600276.SH,0,0,0.211273104587469,0,0,0.0887433699619268,0,0.11210477513896,0,0,0,0,0.0556122935319126,0,0,0,0,0,0,0.0913752404257584,0.031754456342907,0.0481975451749301,3.46944695195361e-18,0,0,0,0.0457647900213533,-0.0278034388238245,0.103517526046671,0,0,0,0,0,0,0,0,0,-0.0622948564185993,0,0,0,0,0.338175354707289,0,0,0,-0.108226740841411,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X600690.SH,0,-8.67361737988404e-19,0,0,0,0,0.0694625632930411,0,0.131516831047641,0,0.173428095789367,0,0.247201292149523,0,0,0,0,0,0,0,0.0524945737755488,0,-0.0938338220932986,0.0267031121995606,0,0,0,0,0.0344811059647193,0,0.115486577138403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159271810328939,0,0,0,0,0.0664632052240625,0,0
X002304.SZ,0,0.520374788233594,0.0547486626190892,0,0,0,0,0.0260220479832491,0,0,0,-0.0558321897106744,-0.109866603514182,0,-0.0396235759737348,0,0,0,0,0,0,0,0.0391089312553571,3.46944695195361e-18,0,0,0,0,0,0,0.0628881899183005,0,0,0,-0.0452045367462746,0,0,0,0,0,0.041623462469935,0,0,0,0,0,0,0,0,0,0,0,-0.0167289393485004,0,0,0,-0.0625133875222293,0,0
X600104.SH,0,0,0,0,0.0386267396035754,0.141040289001499,0,0,0,0,0,0,0.220844435098135,0,0,0,0,0,-0.159622887399572,0,0,0,0,0,0.0789670075503663,0,0,0,-0.0303678769220128,0,0,0,0,0,0.0490698175384865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00764378107070969,0,0,0,0,0,-0.0221887484386922,0,0
