,X600519.SH,X600104.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000625.SZ,X000063.SZ,X000858.SZ,X002304.SZ,X600276.SH,X600690.SH,X600031.SH,X000100.SZ,X600118.SH,X600372.SH,X002129.SZ,X600271.SH,X000338.SZ,X000157.SZ,X600703.SH,X600089.SH,X002241.SZ,X600741.SH,X002236.SZ,X600177.SH,X600066.SH,X002292.SZ,X600582.SH,X600060.SH,X000800.SZ,X601877.SH,X300124.SZ,X600435.SH,X002475.SZ,X000977.SZ,X600839.SH,X002456.SZ,X000581.SZ,X000869.SZ,X000559.SZ,X000623.SZ,X002465.SZ,X002294.SZ,X002007.SZ,X000568.SZ,X000550.SZ,X300146.SZ,X600867.SH,X300003.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0210955792801819,0,0,0,0.128845210252999,0,0,0,0,0,0,0,0.13595475336918,0,0,0.135510643609836,0.0539361989238922,0,0,0,0,0,0,0,-0.065561303294877,0,-1.0842021724855e-19,0,0,-0.0489757795283781,0,0,0,0,0,0,0,0,0.00891137994079556,0,0,0,0.042731727223916,0,0,0,0,0,0,0.00573732443588168,0.0151975025272836,0,0,0,0,0,0
X600104.SH,0,0,0.227661828143007,0.0529553041437621,0,0,0.0363539924515323,0,0,0,0,0,0,0,0.0855615098965022,0,0.0332178065197996,0,0,0.04972826820834,0,0,0,0.0164686377912055,0,0.0186124595837977,0,0,0,0,0,0,0,0.0184248773267996,-0.0340944778856793,0,0,0,0,0,0.0524447409177107,0,0,0,0.135050169054923,0,0,0,0,0,0,1.0842021724855e-19,-0.00297516314683003,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.020355248070591,0.123601357720901,0.0627099188864948,0,0,0.0446587050887867,0,0,0,0.016119244401637,0,0.0401548589096118,0,0.104163871067734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058621760540678,0,0,0,0,-0.00965855742298746,0,0,0,0,0,0.279173135075565,0,0,0,0,0,0.007650723789926,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461362623602763,0,0,0,0,0,0,0.0414669622398715,0,0,0,0,0,0.0650716081323043,0.131660722746804,0,0,0.00293254804766946,0,0,0.0872581366403797,0,0.0565704306764023,0,0,0,0,0.0937579511611541,0,0,0.0509267293328454,0,0,0,0,0.206555114678942,0.253236577517646,0,-0.0300336090746281,0,0,0,0,0,0,0
X002415.SZ,0,0,0.0448862181015227,0,0,0.131758720256425,0.0967719510462173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743146391744943,0,0.0991098309962836,0.0638582047221618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400920441267893,0.0235177643084863,0,0,0,0.287155326853103,0,0,0,0,0,-0.000535309317590411,-0.0251134422817688,0,0,0,0,0,0
X000625.SZ,0,0,0.212497267614508,0.0438726979309958,0.23158260027626,0,0,0,-0.0140287734876517,0,0,0,0,-0.20921718808567,0.0113645795961607,0,0,0,0.0534442951364937,0,0,0,0.0520489141796603,0,4.33680868994202e-19,0,0,0,-0.00714423780385107,0,0,0,0,0,0,0,0.0927203257492746,-0.164453452394342,0,0,0,0,0,0,0,0,-0.0130057571002534,0,0,0,0,0,0.0352801383467886,0,0,0,0,0,0
X000063.SZ,0.0219409538776513,0,0.0778472763593598,0,0,0.0656910524469439,0,0,0,0,0,0,0.123101440196922,0,0,0,0,0,0.0205757324278115,0,0.0754031778222692,0,0,0.0482074042890208,0.0214372469180449,0,0,0,0,0,0,0,0,0,0,0.149534251605146,0,0,0,0,0.0427185227191069,0,0,0,0.104887808980007,0,0,0,0,0.216036505266688,0,-0.00588056805605414,0.00481617257847493,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,-0.00373443009136207,0.103715020107275,0,0.117704694048394,0,0,0,0,0,0,0,0.0107584030114439,0.0929956036848229,0,0,0,0,0,0,0.038047593609759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962034620928347,0,0.00788169906724731,0,0,0,0.192478624719929,0,0.0814334863400368,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.120820467914729,0.346257981088194,0,0,0,0,0.0897039337524932,0,0,0,0,0,0,0,0,0,0,0.064212294323306,0.125444567054646,0,-0.00263409270947623,0.0345334743489518,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.139502753240529,0.0242775670794016,0,0,0,0,0,0,0,0,0,0,0,0.0107280955497398,-0.00258572691031922,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0181894062148821,0,0,0.0324563139865465,0,0,0,0,0,0.00167505845054353,0,0.020260834705649,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0370672514782152,0,0.0765368702995189,0.128903782822908,0,0,0,-0.011413740937639,0,0,0,0,0,0,0,0,0,0.0076405500758546,0,0.00121945364344613,0.00642428011800598,0,0,0,0,0,0
X600690.SH,0,0.079485085653088,0,0.00575995627275828,0,0,0,0,0,0,0,0,0.053350682574168,0,-0.0301059811265739,0,0.00951041887420508,0,0,0,0,0,0,0,0,0,0,0,0.132020147121281,0,-0.0439650852971413,0,0,0.0787810614173793,0,0.00699365600580186,0,0,0,0,0.151599113975434,0,0,0,0,0,0.0360116320661709,0,0,0,0,0,0.0037543736726199,0,0,0,0,0,0
X600031.SH,0,0,-0.0420035613728064,0,0,0,0,0,0,0,0,0,0,0,0.0195474967976955,0,0,0,0.341653138756743,0.0796485706804569,0.13303734840421,0,0,0,0,0.140519545104586,0,0,0,0,0.0133428077517116,0,0.0942623001639642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269121664947195,0,0,0,0,0,0.0469423003557079,0,0,0,0,0,0
X000100.SZ,0,0,0.0951823340500687,0,0,0,0.110326014435625,0,0,0,0,0,0,0,0,0,0.03500848317707,0,0.0442666977869326,0,0,0,0,-0.0355204903485073,0,0,0,0,0.301229931803538,0,0,0,0.0283394289038153,0,0,0,0,0,0,0,0.0654398185905481,0,0.0044999950894638,0,0,0,0,0,0,0.101543983959526,0,0,0.0244793904345402,0,0,0,0,0,0
X600118.SH,0,0,0,0.153169765139444,0,0,0,0,0,0,0,0,0,0,0,-0.0365089898325311,0,0,0,0.021741650787849,0,0,0,0,0,0,0,0.272307856671261,0,0,0,0.112512057473897,0.185453418831854,0,0,0,-0.121291870296671,0,-0.131974325621031,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363853287580595,0.0236864622771622,0,0,0,0,0,0
X600372.SH,0,0.0729309831706513,0,0.0593317690147345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547296617219703,0,0,0,0,0,0,0,0,0.0479136297186497,0.128669735529313,0,0.0230014822682723,0,0,0.035524843350718,0,0,0,0,0,0,0,0.0517217360517603,0.165802256547294,0,0.108667233736399,0,0,0,0,-0.0239341917087619,0,0,0,0,0,0,0
X002129.SZ,0,0,0.0303288663132077,0,0.0940971700126762,0,0,0,0,0,0,0,0.0541973684297784,0,0,0,-0.14258058012483,0,0,0,0,0,0,0,0,0,0,-0.095220124202976,0.0436788054946132,0,0,0.228286714682312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0608429423172547,-0.0148307081500945,0,0,0,0,0,0
X600271.SH,0,0,0,0,0.119600097893296,0,0,0,0,0,-0.0102632324217683,0,0,0,0,-0.170970755251928,0,0,0,0,0,0,0,0.254068177423389,0,0,0,0,0,-0.00984946780293052,0,0,0.0747280832650499,0,0.240667930750661,0,0,0,0.185011225650624,0,-6.93889390390723e-18,0.136641684763914,0,0,0.0639881269526692,0,0,0,0,-0.0586249480352968,0,-0.0038999218721627,0,-0.00884713346698904,0,0,0,0,0
X000338.SZ,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.121663656062124,-0.00393763899289389,0,0,0,0,0.267997720045972,0,0,0,0,0,0,0,0,0.0314623093411799,0,-0.0199135709543731,0,0,0,0,0,0,0,0,0,0,0.136164958467203,0.0473993673754837,0,0,0,0,0,0.00608924678005685,0,0,0,0,0.0103078591917651,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.52313767226849,0,0,0,0,0,0.0928322238149447,0,0,0.120731461307461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561490431677633,0.038030157328769,0,0,0.0969163591724375,0,0,0,0,0,0,0,0.0193226944188144,0,0.017034586988786,0,4.33680868994202e-19,0.0108881960013454,0,0,0,0,0,0
X600703.SH,0,0,0,0.0259127766904191,0,0,0,0,0,0,0,0.0702038728742526,0,0.120290137440016,0,0,0,0,0,0,0.0418524289993945,0,0,0,0,0,0,0.150503828726938,0.00820133816696918,0,0,1.73472347597681e-18,0,0,0.18911993491906,0,0,0,0,0,0,0.11759551143745,0,0.0459780938807512,0,0,0.033657409898249,0,0,0,0,-0.0102515687552495,8.67361737988404e-19,0,0,0,0,0,0
X600089.SH,0,0,0,0.0489707796675973,0,0,0,0,0,0,0,0.212828038399042,0,0,0.0322552696626964,0,0,0.0555468344307723,0.265962989496243,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,1.73472347597681e-18,0.00964289221103115,0,0,0,0,0,0,-0.00424906613576029,0,0,0,0,0,0,0,-0.0330614873914751,0.00238005049818128,0,0,0,0,0,0
X002241.SZ,0,0,-0.0204489925313155,0,0,0,0,0,0,0,0,0.133948026977178,0,-0.0517579750077145,0,0.177668494710496,0,0,0,0,0,0,0,0.202173563728214,0.0367280641889222,0,0,0,0.111400800588432,0.00255185392675804,0,0,0,0,0,0,0,0,0,0.0381384715716631,0,0,0,0,0,0,0.00635449244250708,0,0,0,0,-0.0216577557306676,-0.0375355866253613,0,0,0,0,0,0
X600741.SH,0.0991115723670655,0,0,0,0.217496202792308,0,0,0,0,0,0,0,0,-0.209271389504017,0,0.158114336738546,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137203862780389,0,0,0,0,0,0,0,-0.125005421862425,0,-0.0347949972016936,0,0,0,0,0,0,0,0,-0.00846780708454537,0,0,0,0.048855942955648,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0.247939615107079,0,0,0,0,0,0.35246455824125,0,0,0,0,0.0153545579090369,0,0,0,0,0.0812071389223109,0,0,-0.0610879253315542,0,0,0,0.0347986181157548,0,0,0,-0.0642772455550773,0,0.160608715989249,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.171662401041419,0,-0.00243803576682201,0,0,0,0,0,0,0
X600177.SH,0.0999060954632958,0,0,0,0,0,0.0617929544667839,0,0,0,0,0,0,0,0,0,-0.0558466994329236,0,0,0,0,0,0,0,0,0,0,0,0.0180860085763847,0,0.0836436746598432,0,0,0,0,0,0,0,0,0.0898386103403749,0,0,0,0,0.00929992242386035,0,0,0,0,0,0,-0.0111590595936479,0.0194796194000458,0,0,0,0,0,0
X600066.SH,0,0,0,0,0.0252470906046872,0,0,0,0,0,0,0,0.0632868759201716,0,0,0.0621376097194482,0,0,0,0,0,0,0,0.0339081675571413,0,0,0,0,0,0.0393474007929574,0,0,0,0,0,0,0,0,0.0857588998720206,0,0.198976504035504,0,0,0,0.0399684859704972,0.0551613114622911,0,0,0,0,0,0.00654818275675857,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672186933016938,0,0,0,0,0,0,0.30694993525035,0,0,0,0,0,0,0,0,-0.0205542441504035,0,0.0530885225119593,0,0.0378050850163161,0,0,0,-0.108180808798389,0.0292252997649576,0,0.169865570361972,0,0,0,0.0658772087377143,0.216069958319501,0.0931367401824949,0,-0.00347916030266404,-0.0108830764440465,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0707417262930425,0.0833812714297232,0,0.0305220912985276,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119269710843585,0,0.210521903942389,0,0.0996705104652236,0,0,0.105825620171885,0,0,0,0.294348885553633,0,0,0.16239901746781,0,0,0,0,0.0165502153088346,0.0732366280550406,0,-0.0288290818438552,0,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.389758548689485,0,0,0,0,0,0,0.0814098208241617,0.00970206628245502,0,0,0,0.0375009482190172,0,0,0,0,0.0335171157415842,0,0,0.0254562996749837,0,0,0.00502808048167703,0.0505381826859033,0,0,0.0649059313020817,0,0,0,0,0,0,0.182981720183538,0,0,0.185097456589843,0,0,-0.0316401041428316,0,0,0,0,0,0
X000800.SZ,0,0,-0.0557701368173807,0,0,0,0,0,0,0,0,0,0,0,0.150049157233683,0,-0.194171467324804,0,0,0,0,0,0.0946164436166988,0,0,0,0.0311631864271431,0,0.151007426641599,0,0,0,0,0,0,0,0,-0.160070295313576,0,0,0,0,0,0,0,0.254156230035984,0,-0.0314619901121583,0.028791807045548,0,0,-0.00203218298165472,0.0799089408364931,0,0,0,0,0,0
X601877.SH,0,0,0,0.0318892656021864,0,0,0,0,0,0,0,0,0,0,0.015531520025474,0.0495051151959426,-0.033890879107946,0,0,0.0620876372066275,0,0,0,0,0.0377457995195295,0,0,0,0,0,0,0.0968314840664399,0.112639398961381,0,0,0,0,0,0,0,0,0,0,0.0927679469497758,0.10380731289409,0,0,0,0.175872378595952,0,0,-0.0115989359917871,-0.0164234389458004,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0398100550133551,0,0,0,0,0,0,0,0,0.111504927330861,0,0.156434356405613,0,0,0,0.0486074812825058,0,0,0,0,-0.145826030931184,0,0,0.0728275764526915,0,0,0,0,0.130039472070493,0,0,0,0,0,0,0.0545029837691162,0,0.0862695577026053,0,0,0,0,-0.01273722832316,0,0.153202748701276,0,0,-0.0218943019731236,0,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0.0874062938753191,0,0,0.110172306226494,0,0,0,0,0,0,0,0,0,0,0,0,0.058946524355472,0.138127344168806,0,0,0.160150511019824,0,0,0,0.159744158719871,0,0,0,0,0,0,0,0,0,0,0.0268439385160699,0,0.0110464200991007,0,0,-0.0266621905056265,0,0,0,0,0,0,0
