,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X000100.SZ,X600703.SH,X600031.SH,X600372.SH,X600271.SH,X000157.SZ,X600839.SH,X600066.SH,X000016.SZ,X000559.SZ,X002236.SZ,X000338.SZ,X002241.SZ,X600089.SH,X600741.SH,X002475.SZ,X002129.SZ,X000066.SZ,X300124.SZ,X000547.SZ,X000568.SZ,X600435.SH,X002465.SZ,X600582.SH,X002506.SZ,X000800.SZ,X600177.SH,X600312.SH,X300003.SZ,X600006.SH,X600525.SH,X002294.SZ,X300142.SZ,X000977.SZ,X600867.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.160668896809667,0,0,0,0,0,0.0616683394933985,0.0481084412762552,0,0,0,0,0.0470902225108924,0,0,0,0,0,0,0,0,0,0,0.111589028765616,0.0175858347298504,0,0,0.036502604711823,0,0,0,0.0548121391299713,0,0.0579595989272432,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0186780630497141,0.0262760593098894,0,0,0,0,0,0
X600104.SH,0.00766373103735368,0,0,0,0,0,0,0.251393229545351,0.0165547769483033,0.116357549283947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205110732834137,0,0.0430701419821933,0.0362777157148582,0,0,0,-0.043954375508442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0644804835084433,0.0449898367573071,0,0,0,0,0,0,0
X002415.SZ,0.0991331699894288,0,0,0,0,0,0,0,0.0247474444982988,0,0,0,0,0,0,0,-0.0484168476868886,0,0,0,0,0,0,0,0,0,0,0,-0.101910510616629,0,0,0,0.122167160846021,0,0.03744443977408,0,0,0,0,0,-0.0149654963716088,0.156292544548566,0,0,0.423573152586899,0,0,0,-0.0707449682921562,-0.00651970833265313,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0424800042603633,0,0,0,0,0.085434496742643,0.0086744354560733,0,0,0,0,0.083478184999811,0.0454633802697584,0,0,0,0,0,0,0,0,0,0,0,0.00902011762093973,0,0.425907118444094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00944524268811332,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0521090937736427,0,0.192620590206308,0,-3.46944695195361e-18,0,0.110307940560937,0.0214923944366566,0,0,0,0,0.195426768082127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121079657019184,0,0,0,-0.012543490719395,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.216522080166682,0,0,0,0,0,0,0,0,-0.0231109362304639,0.0126737455325313,0,0.0349509822466012,0,-0.0650770663347527,0,0.173290588784095,0,0,0,0,0,0,0,0,0.455797040348048,0,0,0,0,0,0,0,-0.0397380143308717,0,0.0429841063376453,0,0,0,3.46944695195361e-18,0,0.0132237607802028,-0.0406326593277962,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.20496212777814,0,0.154547953974803,0,0,0,0,0.00621181608378959,0,0,0.188479434332502,0,0,0.0253062052263099,0,0,0,0.125597198701296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874241598792592,0,0,0.100093658309841,0,0,0,-0.0131552580310096,0.015229363905491,0,0,0,0,0,0
X002304.SZ,0,0.278688596580119,0,0,0,0.306131723373423,0,0,0,0,0.012114612888821,0,0,0,0,0,0,0,0.0507768386586725,0,0,0.000492080217077619,0,0,0,0,0,0,0.0498095656134783,0,0.0536752822148488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184434433315138,0,0.00588742906631273,0.0577108243788937,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.166151908345456,0,0,0.0640765220115896,0,0.0268080467645173,0,0,0,0,0,0,0,0.0395985104957271,0.219911857166495,0.083507582110203,0,0,0,0,0,0,0.0567858584638508,0,0,0,0,0,0,0.0263546252265409,0,0,0,0,0,0,0,-0.00223804078606854,-0.00917409573592776,0,0,0,0,0,0
X000625.SZ,0,0.00595884131580555,0,0,0,0,0,0,0,0,0.0476395813887004,0,0.118682430923629,0,0,0,0,0.0547623406298554,0,0,0,0,0,0.0226630369441372,0,0.0874251790977475,0.111035556975419,0,0,0,0,0,0.201343955144157,0,0,0,0,0.0901739359224863,0.0299432230271289,0,0,0,0,0,0,0,0,0,0,0.00383993363275924,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0.0733165680344144,0,0,0.0854164150539275,0,0,0,0,0.0559165718992864,0.0269247643363866,0,0,0.00807521622440766,0,0.0640195283231207,0,0,0,0,0,0,0.218323336006017,0,0.0684566021020568,0,0,0,0,0.0984427995557672,0,0,0,0,0,0,0,0,0,0,0.0299299325804646,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.309300946436785,0,0,0.098512854673559,0,0,0,0,0,0,-0.04038690188428,0.141744665266599,0,0,0,0,0,0,0.429483756140642,0.182854885297773,0,0,0,0,0,0,0.0251456913437363,0,0,0,0,0,0,-0.0215338106540275,0.062451996758629,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195852294850899,0,0,0.0416607521863917,0,0,0,0,0,0,0,0,0.344656798113411,0,0,0,0,0,0,0,0,0,0,0.103710632333317,0.140138424809612,0,0,0,0.0852126023137557,0,0,0,0,0,0,-0.0329076107445319,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.108528227366685,0,0,0,0.0998803913841302,0,0,0,0,0.0745447281859834,0.128961508419702,0,0,0,0,0.410605890235231,0,0.0767508959405384,0,0,0,0,0,0.0216558384241152,0,0,0,0,0,0,0,0,0,0,0.0303478573750029,0,0,0,0,0.0104922495237261,0,-0.0382420122463024,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.219466873012131,0,0,0,0.0142277952370791,0,0.0735717025462763,0,0,0,0.214801662610124,0,0,0,0,0.0015225121558535,0,0,0,0,0,0,0,0,0,0,0.0375863566319918,0,0,0.0310128461691748,0.00419827879168106,0,0,0,0,0,0,0,-0.00653542475884536,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.243455820846419,0,0,0,0,0,0,0,0,0,0.25333080885407,0,0,0,0,0,0,0.0673774684898652,0,0.0397085116876152,0.0186414826255593,0,0,0,0,0.0690607758155033,0,0,0,0,0.087035189386717,0,0,0,0,0,0,0,0.000915547724700774,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.075055127713945,0,0,0,0,0,0,0,0,0,0,0,0,0.325457955518993,0,0.0208397620670883,0,0,0,0,0,0,0.0193567442979532,0,0,0.105656045134949,0,0,0,0,0,0,0,0.0296175524323412,0,0,0,0.0564378360233023,0,0,-0.00566090974695478,0,0,0,0,0,0,0
X000157.SZ,0,0,0,6.93889390390723e-18,0,0.128615048530558,0,0,0,0.0639637931899557,0,0,0.110591364156867,0,0.428541585139255,0,-0.053608306154423,0,0,0,0,0,0,0.0385466347029992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189478208973859,0,0,-0.0267663042893193,0,0,0,0,0,0,0,-0.023823161071257,0.0604052584428496,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0.267641325349626,0,0,0,0,0,0,0,0,0,0.038873262814184,0,0,0,0,0,0,0,0,0,0.148518668652658,0,0,0,0,0,0,0,0,0,0.0426932782631479,0.109722847999005,0,0,0,0,0,0.0340098007243331,-0.0591022206142943,0,0,0,0,0,0
X600066.SH,0,0.0825286312273205,0,0,0,0,0.266828875677729,0.115581230370637,0,0.210265506327777,0,0,0.0118661032643578,0,0,0,0,0.000129773418571129,2.71050543121376e-20,0,0,0,0,0,0,0.0841062443891077,0,0.00758685866199447,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.0204691816662637,-0.0582852960984276,0,0,0,0,0,0
X000016.SZ,0,-0.0652229785445995,0,0,-0.016475109785804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040248298795309,0,0,0,0,0,0,0,0,0.0386379120954436,0,0,0,0.0393464799476152,0,0,-0.0770821939313243,-0.0364188193032419,0,0,0,0.106426134436798,0,0.109266669593398,0,0,0,-0.0175632805282406,0.0278630342194803,-0.0276758656393272,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0146106628843341,0.115074259961682,0,0,0.100086195212919,0,0,0.133851640831945,0,0,0,0,0,0,0,0,0,0,0,0,0.219715304732714,0,0,0,0,0,0.0999582073342356,0,0,0,0.0814439763089598,0,0,0,0,0,0,0.00722593686952845,0,0,0,0,0,0,0
X002236.SZ,0,0,0.0810332648203228,0,0,0,0.0121172516079309,0,0,0,0,0,0,0,0,0,0.220244425541261,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.137319871671137,0,0,0.0812995241272392,0,0,0,0,0.176626623930484,0,0,0,0,0.175056388272339,0.0205986910276893,0,0,0,0,0,0,0.0303208341771374,2.16840434497101e-19,0,-0.0404345549316274,0,0,0,0
X000338.SZ,0,0,0,0,0,0.00404393595638106,0.0243384595686865,0,0,0,0,0,0,0.0170629247945833,0,0.151270789410147,0,0.3279622942903,0,0,0,0.0762570995189598,0,0,0,0,0,0,0,0,0.0335769355497082,0,0.0656864062747139,0,0,0,0,0.0774786621615608,0,0,0,0.0235864647658121,0,0,0,0,0,0,0.00522537549231537,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.34988753671381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149346718947242,0.0418342701224584,0,0.0209079733209721,0,0,0,0,0,0,0.102666194766283,0.122829618574693,0,0,0,0,0,0,0.0300094680075652,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,-8.67361737988404e-19,0,0,0,0.396240964117084,0,0,0.0657684287688723,0.123643322753761,0,0.0409360051630436,0,0.00900013841429586,0,0,0,0,0,0,0,0,0,0.011210770886958,0,0,0,0,0,0.0200000371219137,0,0,0,0,0.0576666785958341,0,0,0,0,0,0,0,0,0,0,-0.010297956515246,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.177085866769205,0,0,0.145262577570991,0,0,0.117492779805553,0,0,0,0,0.190327747924902,0,0,0,0,0,0,0,0,0,0,0,0,0.0837099225748243,0,0,0,0,0,0,0.170995751982962,0,0,0,0,0,0,0,0,0,0,-0.00168446410233976,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550684361680628,0,0,0,0,0,0.164900678263791,-0.00437650605875709,0,0,-0.0414084424514301,0,0,0,0,0.0949541247807098,0,0,0,0,0,-0.188914556179716,0,0,0,0,0,0,0.449153567268524,0,0,0,0,0.0363629107201182,0,0,0,0,0,0,0
X002129.SZ,0,0,0,-0.151075850411388,0,0,0,0,0,0,0,0,0,0,0,0.105004558416418,0,0,0,0,0,0.0560946073744641,0,0,0,0,0,0,0,0,0,0.230564904239412,0,0,0,0,0.0581784602416943,0.301345181959249,0,0,0,0,0,0,0,0,0,0,0.0280639263290484,-0.0569592260673114,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0.0797259874725425,0,0.0078159591123953,0,0,0,0,0.00337935559596015,0,-0.0813831029904261,0,0,0,0,0,0,0,-0.0703797672050214,0,0,0.0293208473977748,0,0,0,0,0,0,0,0,0.00321960738007637,1.0842021724855e-19,0,0,0,0,0,0,0.054617603693125,0,0,0,0,0,0,-0.124317023496112,0.0799915420182922,-0.0225871746561784,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.111944341540243,0,0,0,0,0.0632693449223051,0,0,0,0,0.128531603137245,0,0,0,0,0,0.0349106596134851,0,0,0,0,0,0.0915771223795375,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.0445807480046852,0.0538254897067156,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0789531190592239,0,0,0,0.0158193457839776,0,0,-3.46944695195361e-18,0,0,0.163341554887403,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0489137715538152,0,0,0,0,0,0.0223803963713458,0,0,0,0.170620958728662,0,0,0,-0.0220424679101192,0,0,0,0,0,0
X000568.SZ,0,0,0,0.127729286344364,0.100584497276439,0.0408388478140505,0,0.125355428191442,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0214182343629493,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0.184774612363816,0,0,0,0,0.147472039735254,-0.0345466069840005,0,0,0,0,0,0.0408852451252961,-0.114722358173018,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0.0887800608836767,0,0.54519328173649,0,0,0,0.0682148411110473,0.0476896356162464,0,0,0,0,0.00972996155254153,0,0,0,0,0,0,0,0,0.0212119214630625,0.121343602508231,0,0,0,0.0333600305619359,0,0,0,0,0,0,0,0,0,0.0927967375439045,0,0,0,0.0093458863452219,0.0110195991818087,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0.142610836385387,0,0,0.234934369371617,0.0346479480543071,-0.0584496251366456,0,-8.67361737988404e-19,0,0,0.00319884703809871,0,0,0,0,0,0,0,0,0,0.0304262253708326,0,0.0476299495275136,0,0,0,0,0,0,0,0,0,0,0.0193905353380935,0,0,0,0.198128988990551,0,0,0.0153749684515453,8.67361737988404e-19,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764040605607224,0,0,0,0.0729906202677929,0,0.0462991214358811,0,0,0,0.216726888643504,0,0,-0.0342628097696817,0,0,0,0,0,0,0.0545580071567055,0,0,0,0.319777580409401,0,0.0410552603160571,0.00736332462685555,-0.0238251200789024,0,0,0,0,0,0
X002506.SZ,0,0,-0.0861302947516408,0,0,-0.227529336004392,0,0,0,0,-0.111528365526842,0,0,0,0,0,0,0,0,0,0,0.0707534047033826,0,0,0,0,0,0,0.139536818878526,0,0.011245175085342,0,0.0681600090272317,0,0,0,0,0.254423360997285,0.101344177925616,0,0,0,0,0,0,0,0.0422533838604716,0,0.0666718535969912,0.0134415604370105,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.158624783652785,0,0,0.184332049394693,0,0,0.0919427426595202,0,0,0.00865450821679281,-0.126702809349339,0.179921971455322,0,0,0.0584753992302242,0.0514589258204796,0,0,0,0,0,0,0,0,0.146165820643075,0,0,0,0,0.289815892067717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.102681420204186,0,0,0,0,0,0,0,0,0,0.00102945625886687,0,0,0,0.0189763028621592,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0126889174408298,0,0,0,0.418342929589861,0,0,0,0.0109496916962809,0,0,0,0,0,0,0.00150663245015178,0,0,0,0,0,0,0
X600312.SH,0,0,0.284812304994891,0,-0.102598869255088,0,0,0,0,0,0,0,0,-0.135006757774597,0,0,0,0,0.0094160393407159,0,0,0,0,0,0,0,0,0,0,0,-0.0825595276628087,0,0,0,0,0.0932140018027068,0,0,0,0,0.0896884918324097,0,0.161181778896422,0,0,0,0.135403943580688,0,-0.0316426472530842,-0.0283193362976319,-0.0544169700301286,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253956132332066,0,0,0.000761208416394502,0,0,0,0,0.152405504668314,0,0.378295968109108,0,0,0.089887080892524,0,0,0.0305824228728833,0,0,0,0,0,0,0,0,0,0,0.0729900403367063,0,0,0,0,0,0,-0.0121158446300873,-0.037692888500546,0,0,0,0,0,0
X600006.SH,0,0,0,0,0,0,0,0,0,0,0,0.107667393038593,0,0,0,0.0531367856818545,0,0,0.141763132061328,0,0,0.040082715918148,0,0.0207548237990325,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.305643020658538,0,0,0,0,0,0,0,0.146381616103435,0,0,0.0194677187467214,0.00450824285474398,0,0,0,0,0,0
X600525.SH,0,-0.237064358270171,0,0,0,0,0.222227794916205,0,-0.0604880759133557,0,0,0,0.304762054484596,0,0,0,0,0,0.106063527066303,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.156624433507893,-0.0557664904471627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0827148925472193,0.0059746685413778,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.145008530071608,0,0,0,0,0.00790368352915632,0,0,0,0.00132153190634324,0,0.0011644805901516,0,0.0419615309808839,0,0.0742399274574359,0,0,0,0,0,0,0,0,0,0.21255203131593,0,0,0.0941668927016834,0.00664992961387753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
