,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X300124.SZ,X002304.SZ,X000725.SZ,X000338.SZ,X002371.SZ,X000625.SZ,X600031.SH,X000596.SZ,X000063.SZ,X000100.SZ,X600089.SH,X002179.SZ,X300014.SZ,X000157.SZ,X600703.SH,X002236.SZ,X002241.SZ,X600372.SH,X600741.SH,X000661.SZ,X002129.SZ,X002049.SZ,X002028.SZ,X002463.SZ,X000977.SZ,X600584.SH,X601877.SH,X600522.SH,X000921.SZ,X000800.SZ,X601799.SH,X002223.SZ,X600066.SH,X600183.SH,X002007.SZ,X600060.SH,X600177.SH,X002074.SZ,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.297788962178118,0.112535501460972,0.0789058087215036,0,0,0.129016362759422,0,0,0,0.111414831265308,0,0,0,0,0,0,0,0,0,0,0.0605935480709211,-0.00912300190714943,0,0,0,0,0,-0.00340050113994314,0,0,0,-0.0027900952442047,-0.0205533575794824,0,0,-0.0116386293771853,0,0,0.132217174039965,0,0,0,0,0,0,0,0,0,0.0194095767495715,-0.0155706185925549,0,0,0,0,0,0
X000858.SZ,0,0,0.0417974572634987,0,0.0635374655797145,0.511183354814629,0,0,0,0,0,0,0,0,0,0,-0.0298544192465057,0,0.0442821007097341,0,0,0,0,0.111432536309834,0,0,0,0,0,0,0,0,0,-0.0667688136277181,0,0.0195959703927811,0,0,0,0,0,0,0,-0.0396786827634502,0,0,0.103700989702334,0,0,0,0.00469133489819337,0.000487173993886335,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.146626791005393,0,0,0,0,0,0,0.161212374951719,0,0,0,0.117836656837783,0.128219187433521,0,0,0.12239697212533,0.163786005915427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868303490047254,0,0,-0.0218345155433755,0.0215742879949733,0,0,0,0.0507026507053481,0,0
X600809.SH,0,0,-0.00240193683727197,0,0,0.504590238172823,0,0,0,0.0907124258993776,0,0,0,0,0,0,0,0,0.460537044993743,0,0.0255099535039322,0,0,0.0382552604288176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185890120494524,0,0,0,-0.169219474028461,0,0,0,0,0,0,-0.0568798633308453,0.032214577427907,0.0753724904394682,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966139204639021,0,-8.67361737988404e-19,0,0,0,0,0,0.0650342210945393,0,0,0,0,0,0,0,0.401435176239804,0,0,0,0.00793542187420698,0,0,0,0,0,0,0,0.208144027620761,0.128853116781087,0,0,0,0,0,0,0,-0.0212623159954995,0.00609902530568909,0,0,0,0,0,0
X000568.SZ,0,0.627355663834638,0,0.339657639308761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108225940077675,0,-0.06273506635228,0,0,0,0,0,0,0,0,0.0177446646901753,0,0,0,0,0.0330031513005976,0,0,0,0,0,0,0,-0.0197005621700917,0,0,0,0,0,0,0,0.00347300018057938,0,0,0,0,0,0
X600690.SH,0,0.0222640648494561,0,0,0,0.328108652454349,0,0.128857705695649,0,0,-0.0375199835886146,0,0,0,0.0792451484430831,0,0,0,0,0,0,0,0,0,0,0,0,-0.0370369595146458,0,0,0,0,0,0,0,0,0,0,0,0.0624725980116679,0,0,0,0,-0.00164332472460258,0,0,0,0,0,0.00616463846619922,-0.00708161376205715,0.0291733939045841,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.258372276309056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.356677238270194,0,0.175766057361683,0,0,0,0,-0.0152883894324394,0,0,-0.028121103763756,0.0959171258440008,0,0,0,0.518958168299096,0,0.200868352408762,-0.28554822776326,0.129590988216079,0,0,0,0,0,0,0,0.0980662434452665,-0.0764755418666422,0,0,0,0,0,0
X002475.SZ,0.0567894854660297,0,0,0,0,0.196705003003994,0,0,0,0,0,0,0.0117574928337867,0,0,0,0,0,0,0,0,0,0,0.0480133031859999,0,0,0,0.42119676501813,0,0,0,0,0,0,0,-0.047688213303387,0,0,0,0,0,0,0,0,0.198673183063263,0,0,0,0,0,0,-0.0921831055117973,0.0670114722642783,-0.0671585051646536,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957580143086289,0,0,0,0,0,0,0,0,0,-0.065047812248431,0,0.113384872497485,0,0,-0.151381591555288,0,0,0,-0.0148560245589236,0,0,0,0.320869102689639,0,0,0,0,0,0,0,0,0.0602169204174102,0,0,-0.0167217892916847,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.0820475260277403,0,0,0,0,0,0.197056677675936,0,0,0,0.0367730667138311,0.0742977793504375,0,0,0,0,0,0,0,0,0,0.00858843049630166,0,0,0,0,0,0,0,0,0,0,0,0,0.0591043327803089,0,0,0,-0.0556366540734221,0,0,0,0,0,0,0,0,0.0275713195710898,0,0,0,0,0,0
X300124.SZ,0,0,0.194365013993317,0,0,0,0,0,0,0,0.205907589628052,0,0,0,0,0.101929267790876,0.0959100131990797,0,0,0,0,0,0.196150714519016,-0.161318112839857,0,0,0,0.115162770290529,0,0,0,0,0,0,0.149914692185048,0,0,0,0,-0.122610863641267,0,0.202770645377593,0,0,0.0382609880459132,0,0,0,-0.212813978882404,0,0,6.7762635780344e-21,0.00102620776692633,0,0,0,0,0,0
X002304.SZ,0,0,0.175708751508717,0,0,0.427124873728241,0,0,0,0,0,0,0,0,0,0,0.0511502148003453,0.0399546966276704,0,0,0,0,0.0225128719971353,0.037956810383933,0,0,0,0,0,0,0,0,0.0679992440247091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256797176577601,0,-0.0078998762016479,-0.00247338112678561,-0.0278970428937877,0,0,0,0,0
X000725.SZ,0,0,0,0.19802987527767,0,0,0,0,0,0,0,-0.042594506852872,0,0,0,0,0,0,0,0,0.423310050061664,0,0,0,0,0.0676368587452485,0.165230109187811,0,0,0,0,-0.0614370178048394,0,0,-0.075696647653235,0.0362403533679175,0,0,0,-0.0893402084673448,0.0466790057905093,0,0,0,0,0,0,0,0,-0.0505138336012425,0,-0.00724840609542678,0.00498494165770476,0,0,0,-0.0485322579453447,0,0
X000338.SZ,0,0,-0.256410502080057,0,0,0,0.261890493416273,0,0,0,0,0,0,0,0,0,0.359315630581524,0,0,0,0,0,0,0,0,0,-0.157828107794133,0,-0.0120185605727706,0,0,0,0,0.0189858006322868,0,-0.0662511339617552,-0.0888114082032336,0,0,0.105307165324172,0.0292607349538627,0,0,0,0,-0.0482796657870763,0,0,0.0875361167101825,0.0676417080241732,0.149643178013992,-0.0753633739923662,0.081664702888493,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.0140066392993797,0,0,0.127531102255958,0,0,0,0,0,0,0,0.260637415050105,0,0,0,0,0,0,0,0,-0.139925284287693,0,0.0591894056664024,0.0934380595686361,0.165264723379225,0,-0.0896092532407148,0,0,0,0,0,0,0,0,0,0.219531378786629,0,0,0,0,0,0,1.73472347597681e-18,0.0110728716163144,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0321958042081975,0,0.0733789449537881,0,0,0,-4.33680868994202e-19,0.209772683802563,0,0,0,0.208398850862678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224821736390839,0.00392564840950816,0,0,0,0,0,0,0.364261100323671,0,0.460918463513423,0,0,0,0,0,0,0,0,0.0351243992535435,0.159348719183727,-0.0461254107502544,0.0410572729787952,0,0,0,0,0,0
X600031.SH,0,0.0444283938435295,0,0,0,0,0.0254334463455323,0,0,0,0,0,0.0915666252333657,0,0,0,0,0,0.0079764519846273,0,0,0,0,8.67361737988404e-19,0,0,0,0.0443174805974196,0,0,0.0624745126395044,0.0238832563904471,0.0759823642184877,0.0479908774355381,0,0,0,0.0182940026460106,0.00543405522272795,0,0,0,0,0,-0.0277872913537877,0,0,0,0,0.131912098833879,0,0,0.0080436435987453,0,0,0,0,0,0
X000596.SZ,0,0,0.0263542822134495,0.445379312544673,0,0.198056311013006,0,0,0,0,0,0,0,0,0,0,0.0299661729637093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00951961274758442,0,0,0,0,0,0.272373032474523,0,-0.059139136801816,0,0,0,0,0,0.0694351222957081,0,0.0534940247106889,0,0,0,0,0.00195270408660065,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.016762488482982,0,0,0,0,0,0,0.148949228550999,0,0,0,0,0,0,0,0,0,0,0,0,0.055301842236029,0,0,0,0.224837308248043,0,0.045349813255912,0.163223015450377,0,0,0.0952018391357357,0,0,0,0,-0.0202790016642341,0,0,0.175828608451962,0,0.081108637805368,0,0,-0.0258661945902018,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.109314427320632,0,0,0,0,0,0,0,0.355497916297839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116756410633771,0,0,0,0,0.00708062494515767,0.132648946082749,0,0,0,3.46944695195361e-18,0,0.14851727650704,3.46944695195361e-18,0,0.122183997234486,0.0707280036499537,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.0362348236130138,0,0,0,3.46944695195361e-18,0.00442849584535346,0,0,0.245026318022068,0,0,0,0,0,0,0,-0.0106013776841549,0,0,0,0,0,0.0415518293267284,0,0,0,0.16895252709033,0.0310406189804592,0.0462014712469158,0,0,0,0,0,0,0,0,0,0,0,0.0382804477034043,-0.0272710934436385,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,-0.381146524974679,0,0,0,-0.0818027261068714,0,0,0,0,0.348201768039215,0,0,0,0,0,0,0,0.0903566594383224,0,0,0.0419944544970128,0,0,0,0.122111661058984,0,0,-0.307476660071214,0,0,0,0,0,0,0.135036788590618,0,0,0,0,0.281279289477511,0,0,0,0,-0.0467918464940344,0.0649761682343758,0,0,0,0,0,0
