,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X600031.SH,X000338.SZ,X000625.SZ,X002456.SZ,X600066.SH,X601877.SH,X002008.SZ,X600809.SH,X000100.SZ,X002508.SZ,X600487.SH,X300124.SZ,X300003.SZ,X002241.SZ,X002294.SZ,X600867.SH,X300136.SZ,X600522.SH,X600271.SH,X000981.SZ,X600177.SH,X000157.SZ,X600089.SH,X000050.SZ,X000596.SZ,X002085.SZ,X600566.SH,X600707.SH,X600498.SH,X002179.SZ,X002180.SZ,X000661.SZ,X300142.SZ,X600699.SH,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000100.SZ,0,0,0,0,0,0,0,0.155497606385561,0.106957120202799,0,0,0,-0.0902842142512715,0.109958039745327,0,0,0,0,0,0,0,0.148616643536349,0.0189029190785265,0,0,0.0817975864240214,0.016528976260798,0,0.0530458669166017,0,0.0970373245010035,0,0.0321904115704819,0,0,0,0,0,0,0.0101932533700705,0,0,0,0,0.0238040679622717,0,0,0.129642421903148,0,0,0,-0.0418250527266812,0.0583660692035799,0,0,0,0,0,0
X002508.SZ,0,0,0,0.135398385657367,0,-3.46944695195361e-18,0,0.139636733395066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202623404779287,0,0,0.0765218425614111,0,0,0,0,0,0.118066815453184,-0.0605261561787957,0,0,0,0,0,0,0.0163078604828497,-0.0627083988977416,0,0,0,0,0,0,0,0,0,0,-0.00740918669314899,-0.000959485001308977,0,0,0,0,0,0
X600487.SH,0,0,0.180048489137186,0,0,0,0,0,0.216271723810487,0,0.120513701006312,0,0,0,0,0.11861698820604,0,0,0,0.356918654416209,0,0,0.0924351903785635,0,0,0,0,0,0.351142871880778,0,0,0,0,0,0,0,0,0,0.291884672241083,0,0,0,0,0,0,0,0,0,0,0,0,-0.00709463724610052,0.00386159987458498,0,0,0,0,0,0
X300124.SZ,0,0,0,0,1.0842021724855e-19,0,0,0,0,-0.0836141846718973,0,-0.0969221613772604,-0.0546139515093427,0,0,0,0.400137894283972,0,0.0442584910562151,0.062102999046493,0.0572526520955335,0.192801708972135,0,0,0,0.0192915130118782,0,0,0,0.0422257834917181,0,0,0,0,0,0,0,0,-0.138817833619668,0,0,0,0,0,0,0,0.0706574164503251,0,0,0,0,-0.038395162528717,0.0490970465834809,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.0304859798694629,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0835499117184065,-0.0932556975900358,0,0.132677576356316,0,0,0,0.132032506566024,0,0,0.0755895036215999,0.324591817874348,-0.0633545233596464,0,0.00921967969597998,0,0,0,0,0,0,-0.0898719449539337,0.152855705085536,0,0,0,0,0.0734579803412665,0,0,0,0,0.0494017524325214,-0.0714776025379806,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,-0.190132232420058,0,0,0.0419100478095321,0,0,0,0,0,-0.0176142266633928,0,0,0,0.108939989193234,0,0,0,0,0,0,0,0,0,0,0,0.192608456807059,-0.0127859491177261,0,0,0,0,0.0951654738753806,0,0,0,0,0.199656285364094,0,0.0776858756724406,0,0.0094094711988797,0,0,0,0.00279635022289171,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.234075265729515,0,0,0.128818844012783,0,0.18192527834903,0,0.08654710649851,0,0,-0.0682994994898991,-0.127596919922895,0,0,0,-0.0378555593324158,0.0292736905468571,-0.0964320946266108,0.0993128770494418,0,1.73472347597681e-18,0,0,0,0,0,0.00795604509930285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479330373071785,-0.245683931920592,0,0,0,-0.0191176795098673,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0.13045170358857,0,0.0172859983124589,-0.133970481826228,0,0,0,0,0,0,0,0,0,0,-0.00599322893572936,0,0.316827674929069,0.227771370072054,0,0,0,-0.0909042516951917,0,0,0,0,0,0,0,0,0,0,-0.106292034131324,0,0,0,0,0,0.200102766640873,0,0,0,0,0.00255708292573543,-0.0160279826582618,0,0,0,0,0,0
X300136.SZ,0,-0.038342571321936,0.34174757378347,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.197690188392433,0,0,0,0,0.729735557104001,0.154671614712716,0.0813736422132088,0,0,0,0,0,0,-0.509572200574441,0,0,0,0,-0.103111503569993,0,0,0,0,0,-0.301686147943943,0.213377070987136,0,-0.020220783239965,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0586653021492706,-0.135243206026487,0,0,0,0,0,0
X600522.SH,0.267450675827734,0,0.177447419663003,0,0,0,0,0,0,0,0.269683882770379,0,0,0,0,0,0,0,0,0,0.152160834203438,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0322103248575542,0,0,0,0,0,0,0.156065215279412,0.0784080929498742,0,0,0,0,0,0,0,0,0,0,0,0.00961960430144041,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.131423111144029,0,0,0,0,0,0,0,0.0300345445962392,0,0.501970192027322,-0.049728322942589,0,0,0.296625906949499,0,0,-0.183423376105973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114023292180841,0,0.197145577477987,0,0,0,0,0,0,0.0241319420557311,0,0,0.0201145419768612,-0.00443259531942103,-0.334175856439558,0,0,0,0,0
X000981.SZ,0,0,0,-0.142125225556433,0,0,0,0.0908297527406771,0,-0.0265993165211656,0,0,0,0,0,0,0.0491233646463067,0,0,0,0,0,0.0837368021632541,0,0,0,0.0419441221147794,0.0295245350077866,0,0,0,0,0,0,0,0,0,0,0,-0.052262414493832,0,0,0,0,0,0,0,0,0,-0.0051419590099842,0,-0.018005319089864,0.00296590014436724,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,-0.0244632552107093,-0.0985948894897252,0,0,0,0,0,0,0,0,0.114274013452063,0,0.0109242823768763,0,0,0,0,0.127765872349361,0,0,0,0,-0.0731509562367458,0,0,0,0,0,0,0.398342293876414,0,0,0,0,0.0984058370062206,0,0.233610694610698,0,0,0,0,0,0.0115242802541628,-0.023363418408365,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0152271387522049,0,0,0,-0.0432518774796016,0,-0.0208177421278786,0,0.0793048199763718,0,0,0,0,0,0.0419686870218906,0.060873036441974,0,0,0.0141738035088884,0,0,0,0,0.0325806330627321,0,0.115398769776963,0,0,0,0,0,0.0596213384450612,0,0,0,0,0,0.292627758773206,-0.0151132755399743,0,0,0,0,-1.0842021724855e-19,-0.00344227304065836,0,0,0,0,0,0
X600089.SH,0,0,0.0857306152097563,0,0,0,0,0,0,0,0.0172327680202158,0,0,0,0,0,0.254338040571498,0,0.00259055437320768,0,0.0493490299766791,0,0.0902594079717707,0,0,0,0,0.0278139482695651,0.0605396092332369,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0723460008381094,0,0,0.105668699558882,0,0.0158363150692536,0,0,0,0,0,0,0,4.33680868994202e-19,-0.01245021329866,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.290217005210694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663902811599321,0,0,0,0,0,0.0400240843653687,0,0,0.00388431298464548,6.93889390390723e-18,0,0,0.571886323769167,0,0,0,0,0,0,0,0.222167497209734,0.499829197435107,0,0,0.0136544820331978,0,0,0,0.0256066933480588,0,0,0,0,0,0,0
X000596.SZ,0.154851896177903,0,0,0,0,0.208068782386385,0,0,0,0,0.0118768095386049,0.10513913154044,0,0,0,0,0,0,0,0,0.0055606432213124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157956035058456,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277829675288755,0,0,0,0,0,0,0
X002085.SZ,0,0,3.46944695195361e-18,0,0,0,0,0.241790021088049,0.345980152689503,0,0,0,0,0,0,0,0,0,-0.0725458072164594,0,-0.125901956725701,-0.13461164994545,0,0,0,0,0,0,-0.0420019790427747,0,0,-0.0576621647380928,-0.0279288719182081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402326868231023,0,0,0,0.00906493070631152,-0.0619235807210174,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0.149665963149018,0.0996398832369207,0,0,0,0,0,0,0,0,0,0,-0.16329236264849,0,0,-0.128886039067283,0,0,0,0.0922329239257491,0.1616263118841,0,0,0,-0.00490733193373626,0,0,0,0,0,0,0,0,0.0622730045609007,0,0,0,0,0,0.0613075059296221,0.0730031530856491,0,-0.0616510335054998,0,-0.0564223618131683,0.06282337749765,0,0,0,0,0,0
X600707.SH,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.037881841829667,0,-0.055487241986369,0,0,0,0.115395886698066,0,0,-0.169226986726857,0.123327742717751,0,0,0,0.0191197491135596,0,0,0,0,0,0,0,-0.147308045251732,0.072231268664325,0,0,0,0.0132654279216325,0,0,0,0,0,0.223857368859894,0,0,-0.0824449634566428,0,0,0,0,-0.0498245984347925,0.0607550110541118,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.267253720562441,0.0554618685442989,0,0,0,0,0,0,0,0.115864057001054,0,0,0,0.121182680540016,0.053023528383855,0,0,0,0,0,0.151725136731655,0.153159052480566,0,0,0,0.123593913509948,0.195983527121917,0,0,0,0,0.118181148772484,0,0,0,0,0,0,0,0,0,0,0,0,0.00701000875964803,0,0,0,0,0,0,0
X002179.SZ,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.147153023192113,0.00743420275328052,0.170904723425256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892328947198155,0,0,0,0,0,0.0190713688310225,0,0,0,0,0,0.0101656273973943,0.237483078287875,0,0,0.104513874653357,0,0.125118391507811,0,0,0,0,0,-0.00715242108750722,8.67361737988404e-19,0,0,0,0,0,0
X002180.SZ,0,0,0,-0.0546934491781595,0,0,0,0,0,0,0,0,-0.0273973618223083,0,0,0,0,0,0,0,0,0,0,0,0,-0.260610180492255,0.196283212207383,0.129553614726541,0.334051232641026,0,0,0,0,-1.73472347597681e-18,0,0.000979324476137348,0,0,0.137041873978268,0,0,0,0,0,0.0670164580276983,0,0,0,0,0,0,0.0027088001347452,-2.16840434497101e-19,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.060582307215391,0.0870023960068681,0.207122662257676,0,0,0,0,0,0,0.100165046463812,-0.185809989396813,0,0,0,0.0788022413900786,0,-0.104988354892778,0,0,0,0,0,0,0,0,0.323101143243836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322582376528322,0,0,0,0,0,0,0
X300142.SZ,0,0.590425186452771,0,0,0,0,0,0,0,0,0.00480904831259084,0,0,0.084691819142576,0,0,-0.149137232164106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208736880519207,0,0,0,0,0,0,0,-0.0258705245646129,0.089879758089248,0,0,0,0,0,0,0,0.491380639591908,0,0,0,-0.00597534225309304,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,-0.0462510694297293,0,0,0,0.153344437841459,0,0,0,0,-0.0485652880572462,0,0,0,0,0.0118452975996518,0.19414619436286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312152388614493,0,0,0.14309808019506,0,-0.203993443723834,0,0.00230999201348055,0.00793060547217584,0,0,0,0,0,0
X300146.SZ,0,0,0,-0.117145494566253,0,0,-0.0384284478527655,0,0,0,0,0,0.0936459513130717,0,0.13306494872426,0,0,0,0,0,0,0.27121184983969,0,0,0,-0.0448343244528075,0,0,0,0,0,0.0372866549013595,0.0532167118357292,0,0,0,0,0,0,0,0,0,0,0,0,-0.234734859473111,0,0,0,0,0,-0.0133927048531794,0.0205324367672397,0,0,0,0,0,0
Change_TY3M,-0.0274745900743546,0,0,0,0,0,-0.223214940067543,0,0,0,0,0,0,-0.0676253960782478,0,-0.00317553564319645,-0.0666651680455752,0,0,0,0,0,0,0,0.180694422215589,0,0,-0.0828876902611135,0,0,0,0,0.0844492731870824,0,0,0,0,0,0,0,0,-0.0361269376030588,0,0,0,0.11330090293026,0.188196324903682,-0.151740517729417,0,0,0,0,-0.0335308594332305,-0.171055346154135,0,0,0,0,0
Slope,0,0,0,0,0,0.881803517150996,0,0,0,0,0,0,-1.38777878078145e-17,0.0767094843173062,-0.181985746291916,-0.532704029109947,0,0,-0.770937315993916,0,0,0.72591438064464,0,0,0,0,0,-0.103563213149814,0,0,0,0,0,0,0,0,0,0,-0.319899805001848,0,0,0,0,0,-0.405581102508993,0,0.399706321768754,0,0,0,0,0,1.33422132500133,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.0164449820313347,0,0,0,0,0.0232656896351345,0,0,0,0,0,0.741515333778126,0,0,0,0.175625633678765,0,0.655662060472205,0,0,0,0,0,0,0,-0.610601963491058,-0.114319564846744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.960069818574429,0.752692189665799,0,0,0,0,-4.44365974443475,0,0
RealEstate_excess,0.00398895106548488,0,0,0.0146888543910505,0,0.211067878781004,0,0,0,0,-0.0300099933127908,0.0489370780393422,0,-0.0926719125859402,-0.0315783924756125,0,0,0,0,0,0,0,0.0592116398361255,0,0,0,0,0,0,0,0,0,-0.0139425223313607,-0.197371925535843,0,0,0,0,0,0,0,0,0,0,0,-0.0602492517548625,0,0,0,0,0,-0.00793159118174408,-0.00282656314017904,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0115390664223991,0,0,0.000542415799564063,0,0,0,-0.0598973068661658,0,0,0,0.0454107850637102,0,0,0,0,0,0,0,0,0.0259491723758459,0,0,0,0,0,0,0,0,0.0331529243782986,-0.469054400971357,0,0,0,0,0,0,0,0,-0.0357523597933048,0,0,0,-0.00349990547007276,0,0,0,-0.00960396509453279,0,0,0,0,0,0,0
MKvol,0.00389456982748514,-1.13590119144365e-05,0,0,0,0,0,-0.00268775756694347,0,0,0,0,0,0,0,0,0,0,0,0,0.0014636897324948,0,0,0,0,0.000939783581970927,0,0,0,0,0,0,-0.00143476158733678,0,0,0,-0.000585800642681834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00306187670887756,0.00636686310657811,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.00690787094823014,0,0,0,0,0.0234468903449427,0,0,0,0,0.0380489852667446,0,0,-0.0096334594159957,0,0,0,0,0,0,0,-0.0157854662934244,0,0,0,0,0,0,0.0178522674214684,0,0,0,0,0,0,0,0,0,0,-0.0326375977872806,-0.0377087517851467,0,0,0,0,0,0,0,0.0435386826094871,-0.0634397479132048,0,0,0,0,0,0
CarbonVol_Guangdong,0.00966332068115271,0,0,0,0,0,0,0,0.00221910740000153,0,-0.0104584348201411,0,0,-0.0174875339311206,0,0,0.0114441672670285,0,0,0,-0.00327927048042727,-0.00395156094426638,0.0150937026178883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00407519447269987,0.00507213733660007,0,0,0,0,0.0033129583592972,0,0,-0.000932296779891512,0,0,0,-0.0216009234930287,0.0400240490666648,0,0.0135059368346657,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0059479820444843,0,0,0,0.00641455811477662,0,0,0,-0.00859197751084689,0,0,0,0,-0.000947667829201964,-0.00224201057662641,0,0,0.00388544247750368,0.010521771914289,0,0,0,0,0,0,0,0,-0.0226877719766627,-0.00846957131564008,0,-0.00920646832333135,0,0,0,-0.00535705636137993,0,0,-0.00607117234844607,-0.0133690017364777,0,0,0,0,0,0
