,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X000568.SZ,X600809.SH,X600690.SH,X600031.SH,X002304.SZ,X002475.SZ,X600104.SH,X000725.SZ,X000661.SZ,X300124.SZ,X000338.SZ,X003816.SZ,X300014.SZ,X000100.SZ,X000063.SZ,X000157.SZ,X000596.SZ,X600703.SH,X002241.SZ,X002129.SZ,X600741.SH,X002371.SZ,X000625.SZ,X002007.SZ,X002236.SZ,X002179.SZ,X601877.SH,X300142.SZ,X002049.SZ,X600584.SH,X002414.SZ,X000799.SZ,X600183.SH,X300003.SZ,X601799.SH,X000800.SZ,X002074.SZ,X300146.SZ,X002008.SZ,X600707.SH,X000066.SZ,X600089.SH,X000977.SZ,X600460.SH,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.142823759628881,0,0,0,0.293263670746076,0,0.0391271050959738,0.0547112574646159,0,0,0,0,0,0,0,0,0,0,0,0.0177039098013086,0,0,0,0,0,-0.0371075205266737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403161640192024,-0.0609097492935697,0,0,0,-0.0142581343656323,0,0
X000858.SZ,0.0385630410018204,0,0,0,0,0.286421804956854,0.18230183232505,2.16840434497101e-19,0,0.127722689302427,0,0,0,0,0,0,0,0,0,0,0.0216675952697171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951969009439256,0,0.0439687773574636,0,0,0,-1.73472347597681e-18,0,0.0279105894439639,0,0,0,0.0411698752588426,0,0,-0.0126645888706879,-0.0152145880050369,0,0,0,-0.0267462266438165,0,0
X002415.SZ,0,0,0,0,0,0.156583989902829,0,0,0,0.0143326928582393,0,0,0,0,0,0,0,0,0,0,0.0125070734349266,0,0,0,0,0,0,0,0.276171031145987,0.121508224555479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675218873420854,0,0.0705080209014326,0,0,0,0,-0.0307101845869035,0,0
X600276.SH,0.0298572647033956,0,0,0,0,0,0.106303933993875,0,0,0,0,0,0,0.00583208599768536,0,0,0,0,0,0,0.0938295211461277,0,0,0,0,0,0,0,0.0613999448836283,0,0.162960054516811,0,0,0,0,0,0,0,0.0231921423065019,0,0,0,-0.148515273474154,0,-0.00242934671865964,0,0,0,-0.029105646304209,0,0,0,-3.92879487156404e-07,0,0,0,-0.00249128509176292,0,0
X000651.SZ,0,0,0,0,0,0,0,0.120391385168477,0,0.16562095648766,0,0,0,0.0346298742167764,0,0,0,0,0.0975207791897403,0,0,0,0,0,0.0788954288634185,0,0,0,0.0330372905601334,0,0,0,0,-0.0701320410915006,0,0,0,0,0,-0.0624271026887656,0,0,0,0,0,0,0,0,0,0,-0.0431516120220665,-0.0475939240871532,0.0204518461385842,0,0,0,-0.0362791494188696,0,0
X000568.SZ,0.094605550634685,0.164973029952052,0.0265330441193231,0,0,0,0.106284255850054,0,0,0,0,0,0,0,0.0693700006102106,0,0,0.149075164804294,0,0,0,0,-0.167788658860814,0,0,0,0,0,0.0654211472333233,0,0,0,0,0,0,0,0.237812359417649,0,0,0,0,0,-0.0565403753433898,0,0,0,0,0,0,0,0,-0.0111202263177472,-0.0386749168929281,0,0,0,-0.0094084915440539,0,0
X600809.SH,0,0,0,0,0,0,0,0,0.272307566128713,0,0,0,0,0,0.0347955201675235,0,0,0.0354274938414258,0,0,0,0.189580532249793,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0271717282697067,0,0,0,0.17081293933181,0,0,0.155637584792516,0,0.038496716880932,0,0,-0.0151853532169689,0,0,0,0,0,0,0,-0.0652084860699301,0,0,0,-0.0301150355300118,0,0
X600690.SH,0,0.0404020248405929,0.0833309777967021,0,0.259794271324802,0,0.222899143843794,0,0,0.118102031155746,0,0,0,0.16473128515818,0,0,0,0,0,0,0,0,0,0,-0.108086478507203,0.0128730912308687,0,0,0,0.0878291432579205,0.104707963113585,0,0,0,0,0,0.00325768311454518,0,0,0,0,0,0,0,-0.0113710177113273,0,0,0,0,0,0,0.0218141039479808,0,0,0,0,0.0150337756823161,0,0
X600031.SH,0,0,0,0,0,0,0.30048765050852,0,0,0,0,0,0,0,0.0268050238376382,0,0,-0.0318203168029099,0,0,0.0509009786758437,0,0.0662112030704057,0,0.26193387402645,0,0,0.02759092278996,0,0,0,0,0,0,0,0,0,0,0,0.105591336970087,0,0,0,0,0,0,0,0,0,0.131476819702821,0,-0.0173806780698513,0,0,0,0,0.098096892981786,0,0
X002304.SZ,0,0.00859666306328066,0,0,0,0.367711998978439,0,0,0,0,0,0,0,0,0.0268767634549775,-0.143842603280102,0,0,0,0,0,0,0.0900613574826228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855858609386396,0,0.00167117079317951,0.0828274624698029,0,0.143503325915825,0,0,0,0,0,0,0,0,0,-0.0392754224521084,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082412750771915,0,0,0,0.0495658809172526,0,0.0957323119894729,0,0,0.523196490066457,0,0,0,0,0.0227462401246149,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0157500369915325,0,0,0,0.00295820203250885,0,0,0,0.00234168527897328,0,0
X600104.SH,0,0,-0.0441400456803381,0,0,0,0.0143277731239364,0,0,0,0,0,0,0,0,0,0,0,0.0395777655847492,0,0,0.0238083850372027,0,0,0,0,-0.0501491805169546,0,0,0,0,0,0,0,0,0,-0.0653938986818585,0,0,0,0,0.0476237027300951,0,0,0,0,0,0,0,0,0,-0.00960414467475432,0,0,0,0,-0.0994035923090826,0,0
X000725.SZ,0,0,0.0743097399325395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234863842151253,0,0,0,0.0922685174175601,0,0.1069589208103,0,0.0184361881529391,0,0,0,0,0,0,0,0.0173764293189395,0,0.0357243200798882,0,0,0,0,0,0,0,0,0,0.0545374454684727,0,0,0,0,0,0.0417346459561909,0,0,0,-0.0483037500790117,0,0
X000661.SZ,0,0,0,0,0,0.0565199037638538,0,0.087113259053412,0,0,0,0,0,0,0.0955613756600062,0,0,0,0.0823010854338874,0.114389106689096,0.10861714144495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159466439454918,0,0,0,0,0,0,0.0708617697208303,0,0,0,0.0561583469943103,0,-0.025809636422146,0,0,0,0,0,0
X300124.SZ,0,0,0.115022145978548,0,0,0,0,0,0.389903555143031,0.0629460768772451,0,0,0,0,0,0,0,0.190034803278682,0,0,0,0,0,0,0.0495558372662532,0,0,0,0,0,0,0,0,0,0.105637649080002,0,0,0,0,0.0632365155739986,0,0.0222703105450871,0,0.0165752061864991,0,0.11454544777245,0,0,0,0,0,0,-0.0706700330924272,0,0,0,-0.0561718268109434,0,0
X000338.SZ,0,0,0,0,0,0,0.0366401018378261,0,0,0,0,0,0,0,0,0,0,0.18803271526073,0.100922024256922,0,0.0835947910882265,0,0,0,0,0,0,0.0539197332471142,0,0,0,0,0,0,0,0,0,-0.0156498662508241,0,0,0,0.0845849434100476,0,0,0,0,0,0.0487343651739225,0,-0.0713597434034159,0,-0.0163734565277666,0,0,0,0,0.0236473442520803,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0808463451082488,0,0,0,0.0435492460217923,0,0,0.0390656243597484,0,0,0,0,-0.0152772071097032,0,0,0,0,0,0,0,-0.206335242881804,0,0,0,0,0,-0.0374651049471955,0,0,0,0,0.0216297481817546,0,0.0257454921086518,0.045543561658915,0.0252590179702474,0,0,0,0,0,0,0,0.0103968329978684,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341753680887618,0.303761820557543,0.342458484115023,0,0.251946512255177,0,0,0,0,0,0,0,0,0,0,0,0.257480224809241,0,0,0,0,0,0,0,0,0,0,0.185174578501756,0,0,0.127402563916525,0,0.121114881296513,-0.942722959340067,0,0,-0.487280464050699,0,0,0,0,0,0.338734003901612,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.628181797591006,0,0,0,0,0,0,0,0,0,0.317573032586941,0,0.14085329113786,0,0,0,-0.124291866568225,0,0,0,0,0,0,0,0,0,0,0,0.0537825397940665,0,0,0.0271170183178655,0.161038334366016,0,0.118292394509081,0,0,0,0,-0.041867141591012,0,0,0,0,-0.0414074445303179,0,0
X000063.SZ,0,0,0,0,0,0,0.0172890002414526,0,0,0,0,0,0,0.166556853065197,0.059142358737936,0,0,0,0,0,0,0,0,0,-0.239516676735607,0,0,0,0,0,0,0,0,0,0.194793784669164,0,0,0.163169608388552,0,0.185239687655509,0,0,0.0490444354713873,0,-2.16840434497101e-19,0.00202702196970712,0,0,0.115858952562111,0,0,0.0117165085776728,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.389375548138474,0,0,0,0,0.191256126744533,0,0.190110157584159,0,0,-0.0790161844969688,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.20941642457347,0,0,0,-0.126547406385489,0,0,0,0.261085794359609,-6.7762635780344e-21,0,0.093713230497047,0,0,0,0,0,0,0,0,0,0,0,-0.0239879905034647,0,0
