,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600690.SH,X600276.SH,X000568.SZ,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X000725.SZ,X300124.SZ,X002371.SZ,X000338.SZ,X000625.SZ,X002304.SZ,X600031.SH,X000596.SZ,X000063.SZ,X000100.SZ,X300014.SZ,X002179.SZ,X000157.SZ,X600089.SH,X600066.SH,X600703.SH,X002463.SZ,X600372.SH,X000977.SZ,X002241.SZ,X000921.SZ,X002236.SZ,X002028.SZ,X600741.SH,X600522.SH,X002049.SZ,X600183.SH,X000661.SZ,X600584.SH,X601877.SH,X002129.SZ,X000800.SZ,X002223.SZ,X002180.SZ,X600566.SH,X601799.SH,X600487.SH,X600177.SH,X600060.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0,0.0109784940789825,0.0511205330955945,0,0,0,0,0,0.0971315084393249,0,-0.0308671854192728,0,0,0.0139761166156225,0.00182587082648213,0,0,0,0,0,0.000811290789025096,0,0,0,0,0,0,0,-0.103180742125862,0,-0.0144499322441093,0,0.0125799627013154,0,0.115666172803844,0,0,0.0084871300666682,0,0,0,0,0,-0.0657898219608493,-0.0742696693321591,0.0359913325112016,0,0,0,0,0,0
X000725.SZ,0,0,0.0138104329383509,0,0,0,0.0681663437815596,0,-0.00612199126366549,0,0,0,0,0,-0.0665567895532225,0.017789770378805,0,0,0,0.1312045265871,0.122487489700522,0,0,0,0,0,0,0,0,0,0,0,0.0802811811204883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127785011266917,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,-0.0301424014053754,0,0.12207360900539,0,0,0,0,0,0,0,-0.0688894230409615,0,0,0.120774655184831,0,0,0,0,0,0.00970253353971372,0.12240951353883,0,0.0809186670198807,0,0,0,0,0,0,0,0,0.0943494088970228,0,0,0.0494111733406284,0,0,0,0,0,0.111116889010076,0,0,0,8.67361737988404e-19,0,0,0.0376080021476191,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535903904401343,0,0,0.164548759592076,0,0,0,0,0.117844253658526,0,6.93889390390723e-18,0,0,0.108597664323188,0,0,0,0,0.217964106688657,0,0,-0.228101499381307,0.138896533609079,-0.105853300255129,0,-0.221016663948812,0.00596622025373037,-0.00320797326551452,0,0,0,0,-0.0296357912377567,0.0928924043706836,-0.0399127036851867,0,0,0,0,0
X000338.SZ,0,0,0,0,0,-0.188694528559705,0,0,-0.0301500076151056,0.0432130915755856,0,0,0,0,0,0.0823216244949061,0,0,0,0,0,0,0,0.227980238875119,0,0.223901391974996,-0.01618122752206,0,0,-0.0373764309712333,0,-0.0507334854220131,0,0,0,0,-3.46944695195361e-18,0.0748506553791164,0,0,0,0,0,0,-0.119903879164017,0.0229156583467359,0,0.125479857234687,0,0,0,-0.0208640055153998,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,-0.266716195598014,0,0.035179597289644,0,0,0,0,0,0,0,0.0369483176179501,0,0,0,0,0,0,0.233368998129222,0,0,0,0.00156285870849203,0,0,0.39536046477509,-0.0813375941477412,0,0,0,0,0,0,0,0,0,0,0,0,0.63074556061587,-0.0643472017163351,-0.00123634926261432,0,0.274177090184357,0,-0.51324671481357,0,0,-0.0826659136869114,0.135358290648887,-0.0922327298752404,0,0,0,0,0
X002304.SZ,0,0.197808982520724,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00701144949592669,0,-0.0124343263767605,0.18497605826073,0,0,0,0.0655072142623187,-0.059827098355775,0,0,0,-1.73472347597681e-18,0,0,0,0,2.16840434497101e-19,0,0.212152830544353,0,0,0,0,0,0,0,0,0,0,-0.0124477377008579,-0.176380910380637,0.0568428456015301,0,0,0,0,0.0544232560554896,-0.140242457177138,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159945548313905,0,0,0,0,0,0.0747428659828503,0,0.338018569001234,0.0531774522910508,0,0,0,-0.0115849484492985,-0.0504325001905377,0,0,0,0,0,0,0,0,0,0.0662239081562445,0,0.0360530066549886,0,0,0,0,0.205564373415449,0,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0.029426788834482,0.200871597454551,0,0,0,0.542536325066172,0,0,0,0,0,0,0,0,0.014872121369865,0,0,0,-0.123696063391383,0.0662145755486958,0,0,0,0,0,0.130528454930295,0.0959446893906051,0,0,0,0.101019768670533,0,0,0,0,0,0,0,0,0,0,0,0,-0.1013033222865,0,0,-0.00431249192717344,0,0,0,-0.0316609826492898,0.00114884872365349,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00912767801862032,0,0,0,-0.0675703779904592,0,0,0,0,0.06293581910833,0,0.124810411081625,0,0,0,0.143115935914829,0,0.0114149703428099,0.257866802538871,0,0,-0.0741453515498634,0,0.115633405193188,0,0,0.0207035556428468,0,0,0.21441816532104,0.0578782015043769,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.632342945132094,0,0,0,0.0266960551080831,0,0,0,0,0,0.0343121380967116,0,0,0,0,0,0,0,0,0,0.0233012646994037,0,0,0,0,0,-0.0597902092952291,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.147597410196611,0,0.0777161516765449,-0.418460580216341,0,0.0287268390099564,0.00351481561110557,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.134442135223956,0.146277186904462,0,0,0.220092648946722,0,0,0,0,0,0.0522199386006692,0,0,0.0710970921364325,0,0,0,0,0,0,0,0,-0.10558167647387,0.140417946209433,0,0.173568685043094,0,0,0,0,0,0,0,0,0,0,0.371314349434704,0,0,0.0291570782411218,0,0,0,0,0,0,0.00502078329938475,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0.230101179164731,0,0,0,0,0,0,0,0,0,0.0305165283693736,0.0604850664330102,0,0,0.0264384576441602,0,0,0,0,0,0,0,-0.0165470729959488,0,-0.013376049687654,0.223263268305658,0,0,0,0,-0.023322980600259,0.1694052877296,0,0,-0.0166981517590912,0,0.0489784845770105,0,0,0.0683329693598416,0,0,0,0.118397595425156,-0.0043772168323153,0,0,0,-0.0418037446732946,0,0,0,0,0
X000157.SZ,0,0,0,0,0,3.46944695195361e-18,0,0,-0.0552704207505693,0.0455436685530782,0,0,0,0,0.245095922454903,0,0,0.229440226783828,0,0,0,0,0,0,0,0,0,0.000285644640879437,0,0,0,0.194725025266459,0,0.00820295625894512,0,0,0,0,0.162237413201358,0,0,0,0,0,-0.00631609185082211,0.0294979773531824,0,0,0,0.0450903368083692,0,0,0.000247936208559545,-0.0408969946145407,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.139639943464136,0.41058253802198,0,0.105011800668968,0,0,0.131109135221157,0,0,0.124407142209581,0,0,0,0,0.0227596618554614,0,0,0,0,0,0,0,0,0.0447871229890744,0,0,-0.0635884431629419,0.200738724703785,0,0,0,0,0,0,0,0,0,-0.0601634549370072,0,0.0980190979612483,0,0.0353053839168902,0,0.000286576930017731,0.0638605746729786,-0.0475791526989554,-0.027045469721744,0.0348386839174567,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36977388806059,0.080608585583944,0,0,0.106462065900021,0,0,0,0,0,0,0,0,0.0254726231274528,0,0,0,0.115792017583225,0.127103232487593,0.131718488052173,0,0,-0.0468646193548436,0.0136046904474847,0,0,0,0,0,0,0,0.303110228614942,0,0,0,0,0,0,-0.0224527141123672,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0588737321827926,0,0.0365380021658637,0,0,0,0,0,0,0,0,0,0,0,0,0.242321088480399,0,0,0,0,0,0.0591231236455566,0,0.133844991243344,0.0468700620690602,0,-0.0201484788057304,0,0,0,0.0736843191780792,0.149465466453679,0,0,0,0,0,0,0,0,0,0.094695190546309,0,0,0,-0.0277755965502537,-0.0159546065590461,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,-0.278430516003677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232755320567587,0.525479332054171,0,0,0.280177281474879,0,0,0,0.247050025960068,0,0,0,0,0,0,0,0,0,0,0,0.0337947207423867,0,-0.191735566616081,3.46944695195361e-18,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.175853920566177,0,0,0,0,0,0,0,0,0.124440091619983,0,0,0,0,0,0.0666627595787261,0.112133609465828,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511691504046703,0.0794973232267519,0,0,0,0.0135536268353961,0,0,0.131918737075774,0.0300378924403111,0,0,0,0,0,0.0882042051738468,-0.0267787866260156,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528279677323215,0,0,0,0.215410254172003,0,0,3.46944695195361e-18,0,0,0,0.0467840125577411,0,0,0.550341713715073,0,0,0,0,0.0424835202061687,0,0,0,0.189180770994919,0.0892642021898159,0,0.0454848994774846,0,0,0,0,0,0,0,0.0374892237948356,0,0,0,0.0389319525873209,-0.0952308734089876,0,0,0,0,0,0
X002241.SZ,0,0,0,0,-0.113053586346056,0.0615007653834029,0,0,0.186856920676808,0,0,0,0,0,0,0,0,0,0,0,0,0.0353619197692134,0.101908289244857,0,0,0.166362649814349,0.195803073940476,0.041626483699145,0,0,0,-0.185386537521574,0,0,0,0,0,0,0,0.0900281706030614,0,0,0,0,0.0222505591527202,0,0,0.146859272143801,0,0,0,0.0557998699195223,-0.0428280255861951,0.0111856006620146,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0,-0.0580936975786521,0.404170977239306,0,0.000744313900333188,0,0,0,0,0,0,0,0,0,0.105943574763237,0.0815055101825505,0,-0.0527428615478407,0.135389722329478,0,0.241275437827732,0,0,0,0,0,0,-0.183353284376023,0,0,0,0,0,0,0,0,0,0,0,0.113670119148245,0,0,0,0,0,-0.0639935935369315,0.00112121241677417,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167870994398288,0,0,0,0.229852310482583,0,-0.0436158660675507,0.217473719881137,0,0,0,0,0,0,0.0137780925363056,0,0,0,0,0,0,0.160222603595847,0,0,0.266630553470778,0,0,0,0,0,0,0.0357126897105873,0,0,0,0,0,-0.0186060403431662,0,0,0,0,0,0
X002028.SZ,0,0,0,-0.146990007835562,0,0.0343482208208199,-0.00895160402687976,0,-0.0331363404433355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777381412370735,0.225846836307964,0,0.00616395844726896,0,0,0,0,0,0,0,0,0,0,-0.192515584832416,0,0,0,0.0646715178557943,0,0,0.0526106626442803,0,0,0,0.189259946736165,0,-0.046163729194109,-0.00753495868015938,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,-0.020745814089076,0,0,0,0,0,0,0,0,0,0.0500823506461929,0.230524978139072,0,0,0,0,0,0,0,0,0.277353724924032,0,0,0,0.0976585927343911,0,0,-0.0168014039967115,0,0,-0.019709015478279,0,-0.154306010635844,0,-0.0188232554853957,0,0.0456191078400366,0,0,0,0,0,0,0,0,0,0,0.0949406567398824,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148596997733289,0,0,0,0,0,0,0,0,0.354715267503027,0,0,-2.71050543121376e-20,0,0.0400283483660198,0,0,0.0559160339112787,-0.0141990979973406,0,0.39815992559625,0,-0.191753359923942,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0.186317996573032,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0300461979636697,0.161737005521036,0,0,-0.239543511837426,0.103544824452081,0,0.104338346049256,0.0549499672830822,0,0,0.0489200168951501,0,0,0.17245885753712,0,0.0940662985355011,0,-2.71050543121376e-20,0,0.094229029258631,0.0212042790651306,0,0,0,0,0,0,0,0,0,0.0289461797716083,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,-0.102847037839335,0,0,0.0644686603158987,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.067766327222275,0,0,0,-0.0808027573633278,0,0,0,0.162038235101906,0,0.157834476323274,0,0,0,0,0,0,0.0347591154852306,0,0,0.0813796787863215,0,0.254053527609522,0,0.178350322304142,0,0,0,0,0,0,0,0.0610718246436115,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694979821441062,-0.145896084175195,0.302058623896454,0,0.194210148496987,0,0.212109718651328,0,0,0,0.0373121219599186,0,0,0,0,0,0,0,0.167679597935444,0,0.074074189656288,0,0,0,0.0381038109057912,0,0,0,0,0,0,0.0141989479010177,0,0,0,0,0,0
X600584.SH,0,0,0,0.400032820797491,0,0,0.123490924792701,0,0,0,0,0,0,0,0,0.0741234736353456,0,0,0,0,0,0,0,-0.133420587325297,-0.0261947575946649,0,0,0.030318483336254,0,0.0308725943687376,0,0,0.466758850551647,0,0,0,0,0.225773122988951,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.115426661774315,-0.0195665689346583,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,-0.0429028801415183,0.0992198952491436,0,0,0,0,0,0,0,0,0,0,0,0.0119542671163791,0,0,0.0672723691430985,0,0,0,0,0,0,0,0.018793611566637,0,-0.0398388870970242,0,0,0,0,0.0506559224541099,0.0334853712757582,0,0,0,0.193117648626455,0,0,0,0,0,0,0,0,0.0787420485712424,0.0100886366839234,0.00286785336155539,0.00673548568334977,0,0,0,0,0
X002129.SZ,0,0,-0.188238401952967,0,0,0,0,0,0,0,0,0,0,0.123332879262047,0,0.261558762857587,0,0,0,0,0,0.367498198044388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274803124159143,0.133622847474626,0.0270186973919313,0,0.122101972843092,0,0,0,0,0.0474168661791933,0,0,0,0,0,0.0912175684297013,-0.111794964911419,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.0643997937807984,0,0,0,0,0.0912388314494972,0.225122899234556,0,0,0,0,0,0,0,0,-0.112107827591926,0,0,-0.0308420441152166,0,0,0,0,0.271126643654091,0,0,0,0,0,0,0.171745615132119,0,0,0,0,0.151680421532608,0.0642215161446732,-0.0748289955807463,0,0,0,0,0.0496831350284901,4.33680868994202e-19,0,0,0,0,0,0
X002223.SZ,0,-0.0311416559739714,0,0,0.0254380961824413,0,0,0,0,0,0,0,0,0,0,-0.0123958975081113,0,-0.21697546124412,0,0,0,0,0.00779427163259743,0,0,0.0866821949719424,0,0,0,0,0,0,0,0,0,0,0,0.0996347948132832,0,0,0.107737605134335,0,0,0,0,0.0901642756258432,0,0,0.144826409890168,0,0.0408300801181903,0.014530330788348,-0.0258283489257227,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.149102266619686,0,0,0,0,0,0.273303743931848,0,0,-0.363204611864721,0,0,0.130490638478971,0,0,-0.0767163867142139,0.0890000835065572,0,0,0,0,0,0,0,0,0,0,0.106135101885994,0.0854781128990533,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323784448007095,-0.0375692000571994,0,0,0,0,0,0
X600566.SH,0,0,-0.0500179476373662,0,0.0338326787037042,0,0,0,-0.0611648126432414,0.0352854473799841,0,0,0,0,0,0,0,0,0,0,0.0441418153593911,0,0,0.302044151516555,0,-3.46944695195361e-18,0,-0.0495203283705492,0,0,0,0,0,0,0,0,0,0.0284847436522009,0.0956305199313063,0.143515202848639,0,0.0542277034155278,0,0.0474122780463634,-0.0625903646607976,0,0,0,0,0.168726552404126,0,0,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0.0128684104880035,-0.0222340450335899,0,0.136660502489564,0.00711337562456032,0,0,0,0,0,0.182256618793749,0,-4.33680868994202e-19,0,0,0,-0.116189244796504,0,0,0,0,0,0,-0.102288211949301,0,0,0,0.0306900150536581,0,0,0.135224494061945,0.0365239998877246,0,0,0,0,0,0,0,0,0,0,0,0,-0.0534804339181455,0,0.0644188110940278,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274737912119868,0.00702657439806505,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0840656499624814,0.0930520043698467,0,0.107249161376572,0,0,0.0895692887858181,0,0.0396454357928639,0,0,0,0.103662167490419,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X600177.SH,0,0,0,0.0496486881479927,0,0,0,0,-0.0143983551830998,0.0354977956176256,0,0,0,-0.0791708557768828,0,0,0,0,0,0,0,0,0,0,0.0390792482741786,0.14390532491262,0,-0.0475395037913142,0.0206407668903879,-0.0713732841975678,0,0,0,0,0,0,0,0,0,0,0,0.0615202613719261,0.0330663944793554,0.0507449602594517,0,0.0510021614170805,0,0,0,0,0.0400891324816124,-0.0629857444365744,-0.00717408343906183,-0.128730286069973,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785652905040577,0,0,0.0522889841047374,0,0,0,-0.0338768467781136,0,0,0,0.1774636518776,0,0,0,0,0,0,0,-0.0209245726003408,0,0,0,-0.0696907215328187,0,0,-0.00844274583517773,0,-0.144081764341091,0,0,0.0951278312897494,-0.0337365634114237,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.139409724559288,0,0,0,-0.0651751964971565,0,0,0,0,0,0,0,0,0,0.12544641707524,0,0,-0.0328185729795893,0,0,0,-0.0550708262818264,-0.0244963614960069,-0.0618516412460561,0,0,0,0,0,0,-0.123340628301692,-0.0238778817943941,0,0,0,0.117770806617792,0.0661951740546748,0,-0.0396562156629231,0,0,0,0,-0.177565823785867,0.0462845411594566,0.118762219016445,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.327221880964892,0,0,0,0,0,0,-0.183628832768616,0,0,-0.205254202087318,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.259809706081002,0,0,0,0,-0.241514784177169,0.32972836486375,0.0700481963592252,0,0,0,0,0.317991849518799,0,0.355203695704796,0,0,0,0,0,0.158958888225816,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375602709667333,0,0.0360604732326224,0,0,0,0,0,0,0,0,0,-0.11425765326337,0,1.36560491416408,0,-0.451851199215853,-0.88280410346801,-0.475218777771418,0,0,0,0,0,-0.161623908344534,0,0,0,0,0,0,-0.127538503193193,0,0,0,0,0,0,1.62250638965593,0,-0.488844641307114,0,0,0,0,0
RealEstate_excess,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.168909475675749,0,0,-0.00273311857494634,0,0,0.00448858208068402,0,0,0,0,0,0,-0.100555981407235,0,0,0,0,0,0,-0.105792092661368,-0.0244837452356763,0,0,-0.0108218848621983,0,0,-0.137281013847134,0.130864472465379,-0.100896944181663,0,0,0,0,-0.188111289529051,0.142624201489603,-0.0987012940170787,0.0938811831435352,0,0,-0.0962512426115925,0.0351099627670736,-2.16840434497101e-19,-0.0783443570357328,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0740013431497819,0,-0.117347361068978,0,0,0,0,0.0385669189525313,0,0,-0.0318749644184545,0.0180975378477641,0,0,0,-0.00641983665043591,0,0,0,0,0,0.0336416490018061,0,0,0,0,0,0.0180197759070525,0,-0.0675898511708193,0,0,0,0,0.0497360699698054,-0.00907954994991338,0.00300867428287973,0,0,0,0,0
MKvol,0,0,-0.00596420298948483,0,0,0,0,0,-0.00301405667456396,0,0,0,0,0,0,0,0,0,0,0,0,0.000318102940291416,0,0,0,0,0,-0.00674330399434393,0.010758188340435,0,0,0,0,0,0,0,0,0,0,0,0,0.00338266330455646,0,-0.00158865566378746,0,-0.000657780624266395,0,0,0,-0.00121746627412821,0.00622098163768572,0.00223715448297737,-0.000374415702272416,0.0106114653377758,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.0224009935702203,0,0,0,0,0,0,0,0,0,0.0845863378397035,0,0,0.00573110972496891,0,0,0.0468677739097087,0,0,0,0.0193029418816817,0,-0.0672616192543881,0,0.00952269782981724,0,0,0,0.00610861142096086,0,0.0223833604634175,0,0,0,0,0,0,0,-0.0276633967210523,0,0,0,0,0.0709247910681149,0,0.0342230869633956,0.0400513679489826,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-5.42101086242752e-20,0,0,0,0,-0.0050631085560304,0,0,0,0,0,0.0055746327644003,0,0,-0.00233071450336056,0,-0.00136092241949314,0,0.0104312336605538,0,0,0,0,0,0,-0.00310413705778044,0.00804835151090026,0,0,0,0,0,0,0,0,0,0,0,0,-0.000649021249601741,0,0,0,0,0,-0.00441748854354112,0,0.00836825895400195,0.00376651110578978,0.0131695243567679,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00542863111253252,-0.0156619610477039,0,0,0,0,0,0.00140406327662451,0,0.00339268048679239,0,0,0,0,0,0,0,0,0,0,0.00380215397459887,-0.000455448361562126,0,0.00890216716349557,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00481896544651371,0,0,0,-0.000114004237323418,0.0284231576556175,-0.0100211447278582,0.0143847893911241,0,0,0,0,0,0
