,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X600031.SH,X000568.SZ,X600066.SH,X002475.SZ,X002241.SZ,X000338.SZ,X600271.SH,X002236.SZ,X002456.SZ,X600118.SH,X600177.SH,X002085.SZ,X000157.SZ,X600372.SH,X002007.SZ,X300003.SZ,X300124.SZ,X600867.SH,X002292.SZ,X000559.SZ,X600089.SH,X002426.SZ,X002294.SZ,X002180.SZ,X601877.SH,X002506.SZ,X600522.SH,X000536.SZ,X000623.SZ,X600498.SH,X002074.SZ,X000981.SZ,X002508.SZ,X000050.SZ,X300136.SZ,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.303757133488721,0,0,5.29203336233561e-05,0,0,0.139545758915948,0,0,0,0.0404411762651982,0,0,0,0.0306002594805714,0,0,0.038488143453,0,0,0,0,0,0,0,0,0,0,0,0,-0.01773461303123,0,0,0,0,0,0,0.0396609579242589,0,0,0,0,0,0.0608629470983776,0,0,0,0.0270233400444769,0,0,0,0,0,0
X600104.SH,0.010078076852186,0,0,0,0,0,0,0,0,0.0340583609997763,0,0.524101985619996,0,0,0.120195138313182,0,0,0,0,0,0,0.210254447835805,0,0,0,0,0,-0.239833395439401,0,-0.0209405245589442,0,0,0,0,0,0.0526798917067903,0.105631591086277,0,0,-0.234272423869916,0,0,0.0961631152673507,0,0,0,0,-0.076400509895589,0,0,0.0053056556298317,0.0278041180679762,0.0816018858719165,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.385923172882333,0.366425614159336,0,0,0,0,0,0,0,0,0,0,-0.0572014297926046,0,0,0,0,0,0,0,-0.17937191661168,0,0,0,0,0.015587850776277,0,0.0885610350183671,0,0,0,0,0.251738766170503,0,0,0.141619338975608,0.0269223163806678,0,0,0,-0.114485634747814,0.0534666407780991,0.118989840960108,0,0,0,-0.185523884192399,0,0
X002415.SZ,0,0,0.0956257337985301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580522841799825,0,0,0.0268197264945123,0,0,0,0,0,0,0,0,0,0,0,0,0.114975989932513,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.299456795989604,0,0,0,0,0,0.00899268323126214,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360070666466946,0.399814526151767,0,0,0,0,0,0,0.0111393488043636,0.190109865383616,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0.0219664897548612,0,0,0,0,0.0423202864129282,0.00215343415989449,0,0,0.0247880522186735,0,0,0,0.0469233737173157,0.158982658856087,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.245567741523461,0,0,-0.0440278368070279,0.0889304282720622,0,0,-0.120441038009682,0,0,0,0.0880363425092763,0,0,-0.0242670253185085,0,0,0,0,0,0,0,0,0.0594237522613503,0,0.139643055310845,0,0.0118603677682582,0,0,-0.130154630094409,0,0,0.0176476609626321,0.118159263411798,0,0,0.0171259708001953,0,0,-0.000818280606633645,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.160931536185693,0,0,0,0,0,0,0.324175997001817,0,0,0.131156721207473,0,0,0.0439382917366656,0.0920912398187632,0,0,0,0,0,0.0461545228148758,0,0,0,0,0.0345931860116001,0,0,0,0,0,0,0,0,0,0,0.0188855919133569,0,0,0,0.00845075893220208,0,0,0,0,-0.143683210226364,0,0.00726616775971572,0,0,0,0,0,0
X000725.SZ,0.00356054403235621,0,0.10720168806832,0,0,0,0,0,0,0.0175057605358782,0,0,0,0.061670292563781,0,0,0,0.0773937848677544,0,0,0,0,0,0,0,0,0,0.086041880568717,0,0,0,0,0,0,0,0,0,0,0,-0.101532633448026,0,0.0423918734479721,0,0.0802625873089067,0.295579804805462,0,0,0.0396873984774044,0,0.101018308090477,-0.0112346304360735,0,0.134165338551279,0,0,-0.0694803382983968,0,0
X000625.SZ,0,0,0.0522218896248815,0,0.247100025149476,0,0,0,0,0,0,0.256298675508899,0,0,0,0,0,0,0,0,0,-0.0380981119025012,0,0,0,0.0217714615501041,0,0.0879396261000383,0,0,0,0,0,0,0.0236020662471092,0,0,0.11769785176726,-0.00794879193056037,0,0,0.0329594706657416,0,0,0,0,0,0,0,0,0.0491357576478309,0,0,0,0,0,0,0
X000063.SZ,0,0.0234517372265703,0.154908496162064,0,0,0,0,0,0,0,0,0,0,0.0407114730475258,0,0,0,0,0.274792066977468,0,0,0,0,0,0.0570161789948263,0,0,0,0,-0.00319498015421693,0,0,0,0,0,0,0,0,0,0,0,0.0748634221025135,0,0,0,0,0,-0.119072111387884,0,0,0,0,0,0,0,-0.00695218842936655,0,0
X600690.SH,0,0,0,0,0.232161460505345,0,0,0,0,0.183809383554658,0,0,0,0.0215855035250642,0,0,0,0.054442863746328,0,0,0,0,0,0.0745531166258599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496482803165661,0.0671243585892845,0.00321009907859254,3.46944695195361e-18,0,0,0,0,0,0,-0.0677361500783878,0,0.090980859383081,0,0,0,0,0,0,0
X600741.SH,0,0.448296699768711,0,0,0,0,0.107217264358073,-0.00161748332034095,0,0,0,0,0,-0.0204605101064331,0,0.116448011135361,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.00451635683743264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533759871963619,0.183747693590737,0,0.0526277995041911,0.000117107298533724,0,0,0,0,0,0
X600703.SH,0,0,0,0.0525529969079289,0.200274181747762,0,0,0,0.228761246860754,0,0,0,0,0.0870815228194683,0,0,0,-0.114782767444902,0,0.0131788589093489,0,-0.0750296876134378,0.0658729375750832,0,-0.000464362352360535,0,0,0,0,0,0,0,0,0.210891418806733,0,0,-0.0352990549290853,0,0,0,1.0842021724855e-19,0,0.022118709712206,0.0164254391865711,-0.00311406539273031,0,0,0,0,0,0,0.0303180793226247,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0536040819122004,0,0,0.217492526921526,0,0,0.0595968716018322,0,0,0,0,0,0.00945415727782381,0,0,0,0,0,0,0,0.0970860580763837,0.426645631384114,0,0,0,0,0,0,0,0.0335853922484147,0,0,-0.0760621935898399,0.0443058955257263,0,-0.05550522275064,0.317320222493679,0,0,0,-0.160976422710086,0,0,0,0,0,0.0323920650397898,-0.0455417757057336,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.361499327054852,0,0.0370269960956117,0.0602593986491707,0,0,0,0,0,0,0,0,0,0.0138363989228887,5.42101086242752e-20,0,0,0.0747317883737984,0,0,0.0722739752061852,0,0,0,0,0.0527146216852227,0,0,0.0296484318896691,0,0,0,0.0466204023569689,0,0,0,0,0,0,0,0.0117709747692936,0,0,0,0,0,-0.0394165587395465,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,-0.147431136115492,0,-0.133589630939625,0,0.209581842822627,0,-0.0763781294180715,0,0,0,0,0.198358873945767,0,0,0,0,0,0.0220907376074524,0,0,0,0.0194839318845795,0,0,0,0,0,0.205949985640643,0,0,0.0363622051089777,0,0.233603225824318,0.0864956883031976,0.129440825686952,0,0,0,0,0,0.0724124204850405,0,0,-0.0503723295377798,-1.73472347597681e-18,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020513621739616,0,0,0,0.466634886080152,-0.0194070395162136,0,0,0,0,0,0.0279531284962481,0,-0.00991151879581919,0,0,0,0,0,0,0,-0.0784487930763002,0,0.246647764977676,0.0100650276046787,0,0,0,0,0,0,0,0,0,0,0,0,-0.00140118209057407,-0.0443681634230347,0,0,0,0,0,0
X002241.SZ,0,0,0,0.273845315094516,0,0,0,0.0665823194384037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129991647888586,0,0,0,0,0.200194750842321,0.368175567322737,0,0,0,0,0,0,-0.46112275090323,0,0,0.0815835706691611,0,0.239500109561667,0,0.0805934664904796,0,0,0.184789226057212,0,0,0,0.00777189875089456,0,0,0,0,0,0
X000338.SZ,0,0,0,0,-0.299482823652314,0,0,0,0,0,0,0,0,0,0,0.08884970085404,0,0,0,0,0,0.0976793471028633,0,0,0,0.431386541318002,0,0,0.369003756300189,0,0,0,0.23856125729591,0,0,0,0,-0.150455496296677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00855924728175852,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171637475315622,0,-0.0324646537947915,0,0,0,0,0,0.160964006472422,0,0,0,0.0389151063233465,0,0,0,0.0203806924567515,0,0,0,0,0,0,0,0,0.0206628544657202,0,0,0.0140789910684427,0.0288391937561555,0.218183691336232,0,0,0,0,0
X002236.SZ,0,0,0.139938666690763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183435065233854,0,0,0,-0.0240390466440822,0,0,-8.67361737988404e-19,0,0,0.405697903129238,0,0,0,0,0,0,0,0,0,0.0409715278826704,0,-0.450513296642346,0.0479626789595864,-0.425162015193698,0,0.165953630225935,0,-0.389329839258107,0,-0.0117291716403739,0,0,0,0.369154948245638,0,0
X002456.SZ,0,0.0716605668061184,0,0,0,0,0,0,0,0,0,0,0,0,0.282011426262637,0,0.318856154226173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00323912004905944,0,0,0,0,0,0,0.249198790157904,0,0,0.0390663389057415,0.0305437963944877,0.0658389831104168,0,0,0.0172113269467617,0,0,0,-0.0126910119414607,0,0,0,0,0,0
X600118.SH,0,0,0,0.252894920196995,0,0,0,0,0,0,0,0,0.162974776719633,0.0189779558989442,0,0,0,0,0.134715334104111,0,0,6.93889390390723e-18,0,0,0,0,0.0806308848979627,0,0,0.0411610717924861,0.109119593803494,0,0,0,0,0,0,0,0,0,0,-0.01238905262688,0.0265085089464011,0.188615717808574,0,0,0,0,0,0,0.0350184713355176,0,0,0,0,0,0,0
X600177.SH,0,0.0756250700870329,0,0,0.0626354494075349,0,0,0,0,0.0618968498646991,0.166472592304405,0,0,0.111752527508332,0,0,0,0,0,0,0,0.0120244183120244,0,0,0,0,0,0,0,0,0.0140077085977694,0,0,0,0,0,0,0,0,0,0.0657509464436785,0,0,0,-0.0476092720343057,0,0,0,0,0,0,0.0079971703574195,0.0693872817244266,0,0,0,0,0
X002085.SZ,0,0,-0.0992690338581789,0,0,0,0,0,0,0,0,0,0,0.173261887736458,0,0,0,0,-0.0171073902087539,-0.164163111205213,0.240290654236672,0,0,0,0,-2.77555756156289e-17,0,0,0,-0.0711313537579637,-0.120889683159336,0,0,0,0,0,0,8.67361737988404e-19,0,0.121810807291913,0.193892246956793,-0.0497705776033752,0,0.303626288410906,0,0.518142369116033,0,0.00880406378700382,0,0,-0.045687690761964,0,0,0,0,0,0,0
X000157.SZ,0,-0.0819249577081434,0.104641482072414,0,0,0,0,0,0,0,0,0,0,0.507990447485453,0,0,0,0,0.0048358328022078,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0541264080494293,0,0,0,0,0,0,0,0,0.00501759429722411,0,0,0,0,0,0,0,0,0,0.00627852879464389,0,0,0.00722124913219915,0,0,-0.123770453161444,0,0.109598056648877,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478337267518181,0,0,0,0.0623191574671794,0.0845031848506299,0,0,0,0,0,0,0,0,0,0,0,0.119747041216709,0,0,-0.0455482105982721,0,0.114809888424005,0.124472353367156,0,0.0486352943154906,0.0658124751245034,0.0291068527177669,0,0,0,0.0617611106245631,0,0,0.0221668569618527,0,0,0,0,0,0
X002007.SZ,0,0,0.122859396635155,0,0,0,0,-0.0695357519775547,0,0,0,0,0,0,0,0,0,0.0820727855876126,0,0,0,0,0,0,0.132390631327095,0,0,0,0,0,0,0,0,0,0.147499667583657,0,0,0,0,0,0.363631975013784,0,0,0,0,0,0,0.0295700725424739,0,0,-0.0031118637908062,-0.00595519269365884,0,0,0,0,0,0
X300003.SZ,0,0,0,0.20436444875279,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237641998046094,0.078139883497771,0,0,0.0434361099140049,0,0,0.133600512283234,0,0,0,0,0,0,0.289185787097941,0.294164837368958,0,0,0,0,0.00935399672701184,0,0,-0.0949335692870691,0.0737024559926005,0,0,0,0,0,0,0,0,0,-0.00375389251187611,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127809541259112,-3.46944695195361e-18,0,0,0.0749235865910952,0.0813570587909053,0,0,0,0,0,0,0,0,0,0,0,0.0203825439365868,0,0,0,0,0.0299204787641088,0,0.105517040831498,0,0,0.0784246535072217,0,0,0.171588358954041,0,0,0.0279175186109046,0,0.0194214420184209,0,0,0,0,0
X600867.SH,0,0,0.024888615650535,0,0,0,0,0,0,0.0497826611130507,0,0,0,0,0,0,0,0.178523600069181,0,0,0,0.00741741641539984,0,0,0.0406017957912709,0,0,0,0.0231679727088102,0,0,0,0.136125025671338,0,0,0,0,0,0,0.0124207808092537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164504940757443,0,0.160735681104471,0,0,0,0,0,-0.00759301745770115,0,0,0,0.0613274718001061,0.0759535157156107,0,0,0.509586390435007,0,0,0,0,0,0.0351161155721105,0,0,0,0,0.168755446273809,0,0,0,0.0909747602779353,0,0,0.00104162120305928,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0.0147833743050441,0,0,0,0,0,0,0,0,0,0.14213111476736,0,0,0.0474562782927997,0.0916719227701546,0,0,0,0,0,0.0139489423345051,0,0,0.0330578369925289,0.0685073761513496,0,0,0.288154563754855,0,0,0,0,0,0,0.115274490263459,6.93889390390723e-18,0.176791353214368,0.0267704867377358,0,0,0,0,0,0,0.0411688558450927,0,0,0.0245494293471712,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800574439866562,0,0,0,0,0.0864909745448146,0,0,0.063196225081756,0,0,0.0347890221292552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204123359130531,0,0,0,0.0210856957898511,0,0,0,0,-0.0731803350427927,0.0588398299967214,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20083251234196,0,0,0,0.278968842965891,0,0,0,0,0,0.407386456382473,0,0,0,0,0.0958968407675877,0,0,0,0,0,0,0,0,0,0.192555466106567,-0.11072034970326,0,0,0,0.0792350797104728,0,0,0.068388168310012,0,0,3.46944695195361e-18,0.11735937838244,0,0,0,0,0,0
X002294.SZ,0,0.15027519973237,0,0,0,0.12807090031088,0,-0.0573992823004839,0,0,0,0,0,-0.0194551213519708,0.0288804878431893,0,0,0,0,0,0,0,0,0,0,0,0,0.235587586356922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135874498232019,-0.0677217411674462,0,0,0,0,0,0,0.0916515583501391,0,-0.0256866140750333,0.037892675784181,0,0,0,0,0
