,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600690.SH,X002475.SZ,X600276.SH,X002304.SZ,X000651.SZ,X600104.SH,X002371.SZ,X300014.SZ,X300124.SZ,X002129.SZ,X003816.SZ,X000596.SZ,X000625.SZ,X002049.SZ,X000725.SZ,X600031.SH,X000063.SZ,X002241.SZ,X002179.SZ,X600703.SH,X000338.SZ,X600089.SH,X600522.SH,X000733.SZ,X000661.SZ,X002180.SZ,X300142.SZ,X601877.SH,X002074.SZ,X600741.SH,X000100.SZ,X600460.SH,X600884.SH,X000157.SZ,X601799.SH,X600702.SH,X002236.SZ,X600487.SH,X600584.SH,X000799.SZ,X002414.SZ,X600563.SH,X300003.SZ,X600372.SH,X600418.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204996625787141,0,-0.183374521293279,0,0,0.0925597533063646,0,0.147706606752812,0,0,0,0,0.562713026772864,0,0,0,0,0,0,0,0,0,0.134099329715628,0,0,0.00421509665490409,0,0,-0.0452099623831757,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16184381154807,0,0,0,0,0,-0.100972934390997,0,0,0,0.163695347037286,0,0,0,0.165105367393048,0.0183832635950361,0.284005678054674,0,0,0,0,0,0.128975092002603,0.0280822956922551,0,0,0,0,0.116193535189106,0.0268019142476838,0,0,0,0,-0.00858132069035664,-0.00630915717695879,0,0,0,0,0,0
X300124.SZ,0,0,-0.123261824259458,0,0,0,0.206152663190971,0,0,0,0,0,0.0280294127631342,0,0,0,0,0,0,0,0,0,0.0478622556801476,0,0,0,0.135898952439755,-0.109587937374227,0,0,0,-0.162839265463739,0,0,0.156526265500449,0,0,0,0,0,0,0,0,0,0,-0.0212049117604779,0,0,0.375153134782202,0,0,0,0.0286380105564441,0,0,0,3.46944695195361e-18,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.110898824283987,0.0902602158651357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281226089076211,0,0.0907219554118267,0,0,-0.0140812160960215,0.156537226166618,-0.0798978672920745,0.0716175777220094,0,0,0,0,0,0,0,0,0,0.0640918558428479,0.0453689848083977,0,0,0.112738407049577,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0.179582510451734,0,0,0,0,0,-0.0697393526045708,0,0,0,0,-0.0373890961687322,0,0,0,0.147264090764912,0,0,0,0,0,0.0568743923732616,0,0,0,-0.017634739165397,0,0,-0.0171146745839656,0,0,0,0,0,-0.0384427195256699,0.0311724158097404,0,0,0,0,0,-0.0206362225564899,0,0,0.0171726456563325,0,0.0546831768859632,0.0218376136319275,-0.024100632071018,0,0,0,0,0
X000596.SZ,0,0,0.235655804718804,0,0,0,-0.0826039516625253,0,0,0,0,0,0.0767411556928336,0,0,0,0,0,0.0786235310469078,0,0,0,0,0.180333132777067,0,0,0,0,0,0,0,-0.0791568711327556,0,2.16840434497101e-19,-0.281988592049554,0,0,0,0,-0.051076617965224,0.313307822697453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.0634373174509821,-0.35916242534681,0,0,0,-3.46944695195361e-18,0.131610625320183,0,-0.239881871861405,0,0,0,-0.0164542923049707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269530056407383,0,-0.0848525449486123,0.627910908982905,0,0,-0.0163109126669762,0,0,0,0,0,0,0,0,0.161719484375463,0,0,-0.0158323576405447,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0.294886251514119,0.100765929609438,0,0.0293915959766225,0,0,0.00936565915086005,0,0,0.143222840293794,0,0,0,0,0,0,-0.305130618618008,0,0,0,-0.0835239665699778,0,0.102968729069065,0,0,0,0,0,-0.133591839647744,0,0,0,0,0,0.0312515252486634,0.154228800269153,0,0,0.108660652273764,0,0,-0.0020924306142513,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.0264352139016864,0,0,0,0,-0.00628666340806413,0,0,0,0,0,0,0,0,0,0.0411348072006198,0,0,0,0.256761759302273,0.0293686240418385,0,0,0,-0.0696742714437934,0,0.0130791127382788,0.00396149934680049,0.0141606446578795,0.0255414703368869,0,0,0,-0.00142711515927919,0,0,0,0.113715797783389,0,0,0,0,0,0,0,0,0.0239159070576943,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.163466993278517,0,0,0,0,0,0,0,0,0.0695047221130684,0,0.0500532243077791,-0.0998328811256732,0.0931094908632043,0,0,0.112043466230516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47059792531749,0,0,0,-0.00360235021392222,0,0.0564024017205057,0.0108226720056434,0,0,0,0,0,0,0,0,0,-0.0104019645006115,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0472469017245363,0,0,0,0,-0.0816752011049318,0,0,0.291567754245716,0,0,0,0.156771384863817,0,0,-0.118508398172595,0,0,0,0,0,-0.00442290144094526,0,0,0,0,0,0,0,0.315585311694727,0,0.224801236313662,0,0,0,0,0,0.0353966693358438,0.044749418774029,0,0.00026930498066429,0,0,0,0,0,0
X002241.SZ,0,0,-0.0523697424799308,0,0,0,0.705612892873768,0,0,0.237237412935886,0,0,0,0,0.0365284065315813,0,0,0,0.0233004645870858,0,0,0,0,0.0885218495007258,0,0,0,0,-0.102614165820153,0.35948559110882,0,0,0,0,0,0,0,0,0.0454734861635061,0,0,0,-0.2834840515139,0,0,0,0.147458487700045,0,0,0.0455050230479013,0,0.0802667064195568,0,0,0,0,-0.213500562005816,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0.039176243254139,0,0,0,0,6.93889390390723e-18,0,0.227010216506694,0,0,0,0,0,0.052260759583386,0,0,0,0.099262453055719,0,0,0,0,0,0,0,0,0.0330818510892017,0,0,-0.0406303251797054,0,0.133574820144207,0,0,0.0525497059966161,0.00961048807293675,0,0,0,0,0,-0.0502274703425146,0,0,0,-0.00318253451967251,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.0810301851047131,0.082351878286044,-0.0650392487783877,0,0,0,0,0,0,0,0.360055757992754,0,0,0,0,0,0.105359190101647,0,0,0,0,0,0,0,0.141101130081614,0.0784032020740235,0,0,0,0,0,0.0841934118908634,0,0,0.0689199390441095,0,0,0,0.0342339617138038,0,-0.0828864183111281,0.0155842637500242,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0120467366490004,0,0,0,0.0659117689728005,-0.0169772535968547,0.00537281045462711,0,0,0,0,0,0,0.0341138502254154,0.33144192739215,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125730905791095,0,0,0.104137323391637,0,0,0,0,0,0.193665314502115,0,0.00788217975998451,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0.106957332394701,0,0,0,0,0,0,0,0,0,-0.344489298634515,0,0,0,0,-0.199455110215925,0,0,0,0,0,0.0128070177652442,0,0.127682239322153,0,0,0,0.297433781573277,0,0,0,0.204382094610762,0,0.0302623511589888,0,0,0.141999484355079,0,0.0165715169893721,0,0,0,0,0.288273951951564,0,0,0,0,0.0715558929803869,0,0.0972156220737121,0,0,0,0,-0.106291480636682,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00830466197734061,0.0676667602211174,0,-0.0436811145071502,0,0,0,0,0,0,0,0.230224379638834,0,0.0398439227728016,0,0,0,0,0,0,-0.0277872020745366,0,0,0.00970830573233656,0,0,0,0,0,0.596061785050077,0,0,0,0.177370994023438,0,0,0.07497234530848,0,0.0924786829990629,-0.0206252895763326,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,-0.0418805250044119,0,0,0,0,0,-0.0954227612377354,0,0,0,0.063682041331084,0,0,0,-0.0216335856603793,0,0,0.160775667078191,0,0,0,0.0969401222747175,0,0,0,0,0,0.154558443028874,0,0,0.065191490011234,0.00476125138549055,0,0,0,0,0,0,0,0.0689363618660239,0,0,0,0.0302052309005297,0,0,-0.0234306175912382,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0.252176466540101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.344878516860832,0,0,-0.189924194667165,0,0,0,0,0,-0.0457358042783356,0,0.125762891455972,0,0,0,0,0.209996049654079,0,0,0,0,-0.0427145039940548,0,0.42290928197902,0,0.275432906946648,0,-0.156412183060453,0.0971273173714812,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0.154526683349225,0.198681992612025,0,0,0,0,0,0,0,0,-0.0355022051628493,0.0743609128259503,0,0.0317558683509618,0.0419248747596186,0,0.177818852906089,0.236886723538876,0,-0.215284410093527,0.0642788719232099,0,0,0,0,0,0.0980425094595611,0,0,0,0,0,0.153579309485033,0,0,0.0436737998998709,0.0373970889822006,0,-0.309104490705688,0,0,0,0,0,0.117545149112307,0.0540212887281308,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0.458408179751901,0,0,0,-0.0271016153408593,0.0187184015703993,0,-0.186526155878642,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233099023601981,0,0,0,0,0.0137538011870671,0,0,0,0,0,0,0,0,0,0,0.0296498326766755,0.0912683277810698,0.257657896314097,0,0,0,-0.0698226093927385,0.155493814493902,0,-0.0314183655098305,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624961742819609,0,-0.0205449186953293,0,0,0,0,0,0,0,0.151899574710089,0,0.189369875316847,0.0160378860777551,0,0,0,0,0,0,0.0541486625866841,0,0,0,0,0,0,0,0.092822869356811,0,0,0.111247820955358,0.0800471253085038,0,0,0.0233528546702275,0,0,0.0150089432352599,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,-0.103691242184329,0,0.324057514601374,0,-0.0348173401266805,0,0.15687336517628,0,0.0701975954091082,0,0,0,0,0,0,0.069319633311407,0,0,0,0,0,-0.278298637835303,0.365302520717024,0,0,0,0.139315679450805,0,0,0,0,0.454965951690587,0,0.241226810981814,0,0,0,0,0,0,0,0,0,0.0719303545987068,0,0.0941438414989359,0,0,0,0,-0.140609035614537,0,0
X600741.SH,0,0,0,0,0,0,0,-0.00608803760600745,0,0,0.41270806509347,0,0.0585671911545537,0.056056213290071,0,0,-0.193339561717107,0.0913154644758075,0,0,0,0,0,0,0,0,0.00200163411357458,0,0,0,-0.051291497713248,0,0,0,0,0,0,0,0,0,0.0186874343934428,0,0.078687956046114,0,0,0.0468842912625804,0,0,0,0,0,0,-0.0208965300740429,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.0167463756554956,0,0.0184859116853025,0,0.0487810105924858,0,0.0580026296928715,0,0,0.0539071129031183,0.217684610995516,0,-0.0743884124648333,0,0,0.356259027753733,0.3734473038534,0,0,0,0,0,0,0,0,0,0,0,-0.203689503959919,0.0340651696167132,0,0,0,0.0218317368648259,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0302673811070512,0,0.0427605661698633,-0.0201474777860603,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0.248454876383944,0,0,0.0301890613246661,0,0.101337588820126,0,-1.73472347597681e-18,0,0,0,0.0042012861773189,0,0.0517175766436467,0,0,0,0,0,0,0,0,0,0,0,0,0.0288980886515259,0,0,0,0,0.157725788839452,0.172839443782906,0,0,0,0,0,-0.0452633192504275,0,-0.0122851583576055,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.119600202986615,0.0229126362674967,0,0,0,0.119334073702861,0,0,0,0,0.0712110789834533,0.304864082067721,0,0,0.0943219120544408,0,0,0,0,0,0,0.126372538984999,0,0.15247730848742,0,0,0,0,0,0,0.175922714583157,0,0,0,0,0,0,0,0,0.0529664192235374,0,0,0,0,-0.0144009158776848,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0517323182266817,0,0,0,0,0.00770215770635316,0,0,0.1097992466111,0,0.0697873270398516,0,0,0.363664874942435,0,0,0,0,0,0,0.0613972673641488,0,0,-0.036024870161948,0,0,0,0,0.0368166326028088,-0.0288478421404692,0,0,0,0,0,0,0,0,0,0.0204886896538965,0,0,0,0,0,-0.00608004160142804,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0718539965865726,0,0.082890280725177,0,0,0.0507605983914027,0,0,0,0,-0.118330796310749,0,0,0,-0.150384428653544,0,0,0,0,0,0,0.172024088584957,0,0,0.0654834740424128,0,0,0,0,0,0,0,0,0,0,-0.036537828834546,0,0.0311125950379444,0,-0.10425152747623,-0.0441838807116289,0,0,0,0.151698409967653,0,0
X600702.SH,0,0,0,0.336905322331416,0,0,0,0,0,0,0,0,0.0655602596392099,0,0,0.00256678657006184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110405150052958,0,0,0,0,0,0,0.0671288335969962,-0.0712227730359257,0,-1.0842021724855e-19,0,0,0,0,0.728124035915618,0.0838854710142136,-0.00123422055736267,0,-0.2782711202897,0,0,0,0.0465531500391025,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.243031265281373,0,0.0503483832667345,0,0,0,0,0,0,0.00556868659128852,0,0,0.0041823467956406,0,0,0,0.110131865108429,0.278472632579506,0,0.0177889100744234,0,0,0,0,0.00168396618253207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963723362514848,0.0196614940301186,-0.0308838161512279,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,-0.00692861975369837,0,0
X600487.SH,0,0,0,0,0,0,-0.0863932652324332,0,0,0,0,0.0384991138392061,0,0,0.0651298229538542,0,0,0,0,0,0,0,0,0,0,0,0.284674686593211,0.408383890116597,0,0,0,0,0.104904373845673,0.0901047986997425,0,0,0.0677134970236958,0,0,0.156000606313079,0,-0.315101193382263,0,0,0,0,0,0,0,0.0494696352969644,0,0,-0.0551951376824372,0,0,0,0,0,0
X600584.SH,0,0,0,0,0.0883715913238656,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0127571957840577,0,0,0,0,0,0,0,0,0,0,0.0993359857657553,0,0,0,0,0.0112933256664702,0,0,0,0.400549602786685,0,0,0,0,0.269048433172774,0,0,0,0,0,0.0803646020507031,0,-0.0130885767011182,0,0,0,0,0,0,0.0438670057141532,0,0
X000799.SZ,0,0,0.0526996807802858,0,0,0,0,0,0,0,0,-0.0335662557192128,0.0435390568124118,0,0,0,0.0679684719370946,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285813682101718,0.120809901482963,0,0,0,0,0,0,0,0,0.394808760633014,0,0,0,0,0.0165043726269215,0,0,0,-0.0160909546881773,0,0,0.0168327522833494,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0.0877795401658968,0,0,0,0,0,0.0291828011970038,0.11478522301035,0.112684328787352,0,0,0,0.145460276947464,0,0,0,0.171917217568268,0.0905645409726856,0,0,0,0,0,0,0,0.205279631950902,0,0,0.456349736789328,0,0,0,0,0,0,0,0,0,0,0,0.017913005531988,0,0,0,0,0,0.120578323893347,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.1650617301291,0.0812501572108921,0,0,0,0,0.222888983603809,0,0,0,0,0,0,0,0,0.070898749538263,0,0,0,0,0.391315079285665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116197504074403,0,0,-0.0860840635681346,-0.0835167045036731,-0.0066861948241606,0,0,0,0,0,0
X300003.SZ,0,0,0.103828708254355,0,0,0,0,0.167280220607668,0,0,0,0,0.0928967456473155,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0535780322941568,0,0,0,0,0,0.0528920031193195,0,0,0,0,0.119433370646164,0,0,-0.0375173494483029,0.018758145989375,0.0761016971734369,0,0,0.136194858445633,0,0,0,0,0,0,-0.0297921857150183,0,0,0,0,0.00777412431722171,0,0
X600372.SH,0,0,0.0857612961591779,0,0,0,0,0,0,0,0,0,0,0.0627127637794643,0,0,0,0,-0.00458074810686788,0,0,0,0,0,0,0,0,0,0.0453509638205164,0,0,0,0,0.0180853689029905,0,0.0891409293730996,0,0.0438726998662116,-0.114216340255164,0,0,0,0,0,0,0,0.0603295756049707,0,0,0,0,0.0167511373498386,-0.0228239336009466,0,0,0,0,0,0
X600418.SH,0,0,0,0,-0.184233776450745,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.859126245702138,0,0,0,0,0,0,0,0,0.171025406750388,0.118203198995522,0,0,-0.122261062848711,0,0,0,0,0,0,0.0810033367248277,0,0,-0.292496213097737,0,0.10083403478898,0,0,0.0406566915732809,-0.0136697034938687,0,0,0,0,0.00609922876071895,-0.00492852261471872,0,0,0,0,0,0
Change_TY3M,0,0,0.11898841330669,0,0,0,0,0,0,0,0,0,-0.00199304527481255,0,0,0,0,-0.0445845934567725,-0.238711664329784,0,0,0,0,0,0,0,0,-0.0770937357702798,0,0,-0.000961121659965018,0.0931399899327661,0,0,0,0,0,-0.082555916414406,0,0.0322894605786227,0,0,0.0390043931854796,0.0279694174574723,0,0.0659411327009227,0,0,0,-4.33680868994202e-19,0,-0.0518668055694926,-0.0456235615673121,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.0291066942030554,0,0.153996094047124,0,0,0,0.0678536407783725,0.029335846194137,0,0,0,0,0,-0.0500117573961441,0,0,0.111332666402972,0,0,0,0,0,0,0,0.0637767178299567,0,0,0,-0.108707934214501,0,0,0,0,-0.198647602452413,-0.16124243277511,0,0,0,0,0,0,0.175043907499116,0,0,0,-0.232023784970535,0,0
TED,0,0,0,0,-0.0288593195188299,0,0,0,0,0,0,0,0,0,0,0,0,0.0398580630225219,0.210138191033782,0,0,0,0,0,0,0,-0.0860291622651926,0,0,0,0,0,0,0.0353129778056416,0,0,0,0.197888354388423,0,0,-0.178923115979122,0,0,0,0,0,0,0,0,0,0,0.174340528254774,0,0,0,0,2.12178310091453,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0367643010754638,0,0,0,0,0,0,0,0,-0.0704535192901116,0,0,-0.0810719736382836,0,0,0,0,0,0,2.16840434497101e-19,0,0.067533886531936,0.0846271802706357,0,0,0,0,0,0,0.0351686593506986,0,-0.0593371569512647,-0.00930165066967533,0,0.125324829313109,0.0427732899480082,0,0,0,0,-1.73472347597681e-18,0.0156368273418987,0,0.27217162037932,0,0,0,0
MKreturn,0,0,0,0,0,0,0.0713115025133665,0,0,0,0,-0.031813659877063,0,-0.0373003234948853,0,0,0,0.0530595772203296,0,0,0,0,0,0,0,0,0,0,-0.00231115044719456,0,0,0,0,-0.0429800480109046,0,0,0,0,0,-0.0136343133708373,-0.0794698229629458,0,-0.0468592474242458,0,0,0,0,0,0,-0.0213807268915903,0,0,0,0.201693962796087,0,0,0.0681208362818663,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.00173450288179146,0,0,0,-0.000768782726438718,0,-0.00249403630239159,0,0.00305964378303744,0,0.00446211539749601,-0.00229789706673932,0,0,0,0,0,-0.00312535987474373,-0.00080739015543204,0,0,0,0,0,0,-0.00285121566839254,0,0,0,0,0,0,0,0,0,0,0,0.00253425882018731,0,0,0.0032551702427485,0,0,0,0.0323900970964712,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.00547149286762013,0,0,0,0,-0.0194633015135622,0,0,0.00594878756306961,0,-0.0112907041474643,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.0319196751827523,0,0,0,0,0,0,0.00324551415786926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202325199466831,0,-0.107047040388861,0.131863997109413,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.0015331612637775,0,0,0,0,0,0,0.00190330017086029,0,0,0,0,0,-0.000873544466493387,0,0,0,0,0,0,0,0.00628010095120954,0,0,0,0,0,0,0,0,0,0.00310387779815382,0.00176833326257129,0,0,0,0,0,0,0,0,0,0,0,-0.00284068129153972,0,-0.0131967346109393,-0.0104858307561845,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.00151395144440638,0,-0.00247328292257035,0,0.000721822172694905,0,0,0,0.00074827310029609,0,0,8.32134764984252e-05,-0.00125873639771996,0,0,0,0,0,0,0,0,0,0,0,0,0.00213157596120171,0,0,0,0,0.00155910553767144,0,0,0,0,0,0,3.64740692908414e-05,0,-0.00362644455859352,-0.0089364540391432,0,0,0,0.00453253537688155,0,0
