,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000063.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X600276.SH,X600031.SH,X600690.SH,X000100.SZ,X600271.SH,X002129.SZ,X600118.SH,X600372.SH,X000338.SZ,X000157.SZ,X600703.SH,X002241.SZ,X600089.SH,X600741.SH,X002236.SZ,X600177.SH,X600582.SH,X600066.SH,X002292.SZ,X300124.SZ,X600060.SH,X000977.SZ,X000559.SZ,X002475.SZ,X002456.SZ,X600435.SH,X601877.SH,X002465.SZ,X000800.SZ,X002294.SZ,X300003.SZ,X600839.SH,X000581.SZ,X002007.SZ,X600867.SH,X300146.SZ,X000623.SZ,X002491.SZ,X000568.SZ,X000869.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,-0.0867336286700792,0,0,0,0.0460903067296794,0,0,0,0,0,0,0,0,0.112397521079667,0,0.156716630382861,0.0526534758173786,0,0.193053551507002,0,0,0,0,0,0,0,0.0615600324679903,0,-8.67361737988404e-19,0,0,0.00492863936169356,0.054187430361481,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0459665268557817,0,-0.0219033786613853,0,0,0,0,2.16840434497101e-19,0.0184235141302052,0,0,0,0,0,0
X600690.SH,0,0.0789885686607772,0,0,0.0571194070974119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933341989725838,0,0.0680298078464144,0,0,0,0,0,0,0,0.0110504532148356,0.0192857995413261,0.0202064753630917,0,0,0,0.105574040590842,0,0,0,0,0,0.00104931286549847,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0.11011048194586,0,0.059222778116646,0,0,0,0,0,0,0,0,0,0,0,0,0.093237580181175,0,0,0,0,-0.0241046329067033,0,0.0833281098770717,0,0,0,0.28885720493473,0,0.0117909894091355,0,0,0,0,0,0,0,0,0,0,0,0,0.00249754588905795,0,0,0,0,0.126410138029326,0,0,0.022756622518007,0,0,0,0,0,0
X600271.SH,0,0,0.350980005595402,0,0,0,0,0,0,0,0,-0.084104997442122,0,0,0,0,0,0,0,0,0,0,0,0.163583959043405,0,0,0,0,0,0,0.0617243711985643,0,0,0,0.124117032506366,0,0.0525378806618523,-0.0949416639764028,0,0,0,0,0,0.235534247533757,0,0,0,0.0419475849113122,0,0,0,-0.0162454904780253,-0.0102571022274182,0,0,0,0,0,0
X002129.SZ,0,0,0.145118710289386,0.114478748902293,0,0,0,0,0,0,0,0,0.0977075976894136,-0.118212593903705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177522390189587,0,0,0.0568992929732202,0,0,0,0,0,0,0,0,0,0,0,0,0.00541879264382732,0,0,0,0,0,0,-0.0670584022619339,-0.0185485336913927,0,0,0,0,0,0
X600118.SH,0,0,0,0,0.0962270660130004,0,0,0,0,0,0.255611090895279,0,0,0,0,0,0,0,0,0.122935289612495,0,0,0,-0.0207439985547135,0,0.12250527478246,0,0,0.0839329980922776,0,0,0,0,-0.092632961043651,0.202949667468228,0,0,0,-0.12585420808994,0.152905920834105,0,0,0,0,0,0,0,0,-0.113562799224326,0,0,-0.000138546590186182,0.0330467644067785,0,0,0,0,0,0
X600372.SH,0,0.113981839464644,0,0,0.144722101136693,0,0,0,0,0,0.136523128037519,0,0.0644659841212903,0,-0.00485874020191311,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467527825708224,0,0.0330296095711497,0,0.0146933630075111,0,0,0.044607230095849,0,0.135318581535264,0,0,0,0,0,0,-0.0265994496927524,0,0,0,0,0,0,0
X000338.SZ,0,0,8.67361737988404e-19,0.0451466620879828,0,0,0,0,0,0,0,0,0,0,0,-0.0535954949741923,0,0,0.322116128111672,0,0,0.0253032701488715,0,0,0,0.0706288388852651,0,0,0,0,0,0,0,0,0,0,0,0,0.0451610640225783,0,0,0,0,0,0,0.120019233295327,0,0,0,0,0,-0.000644671285485075,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0538423069432835,0,0,0,0,0,0.549442114872034,0,0.0298569466153169,0,0,0,0,0,0,0,0,0.180436709054819,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0223649292194039,0,0.0408984798280202,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0230072133264742,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0471509390976181,0,0,0,0,0,0.0720006508194904,0,0,0,0,0.103513616387583,0,0,0,0,0,0,0,0,0,0.16415332568449,0,0,0,0,0.174309521183683,-6.93889390390723e-18,-2.16840434497101e-19,0,0.0181335332532128,0,0.131372415542152,0,0,0,0,0,0,0,0.0274497902597279,0,0,0,0,0,0,-0.00897131402179632,-3.3881317890172e-21,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.00623550243747848,0,0,0,0,0,0,0.0899773881223937,0,0,0,0.101400935118441,-0.0748229405153201,0,0,0,0,0,0.038229008084104,0,0.195715653331799,0.007971697335571,0,0,0,0,0.118212507417983,0,0.0587208969370942,0,0,0,0,0,0,0,0,0,0,0,0,0.0694433904770806,0,0,0,0,0,0,-0.0193008890315902,-0.0356499255143403,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0363477707647834,0.0299350627674323,0,0,0,0,0.215671447020841,0,0,0,0,0,0,0,0.285519752872895,0,0,0,0,0,0,0.0307676196581832,0,0,0,1.73472347597681e-18,0,0,0,0.00907316639524291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00860257741860473,0,-0.0325056160090258,0,0,0,0,0,0,0
X600741.SH,0.139250283072822,0,0.183529297513844,0,0,0,0,0,0,0,0,0,0,0,0.202453656665474,-0.187713608380224,0,0,0,0,0,0,0,0,0,0,0,0,0.0218399562007965,0,0,-0.0561025760764,0,0,0,0,0,0.113400610423939,0,-0.0033336175044709,0,-0.124441383139469,0,-0.00609738189068795,0,0,0,0,0,0,0,-0.00350113519413169,0.0462845725378122,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235108881137698,0,0,0,0,0,0,0,0,0,0,0,-0.0146016848447268,0,0,0.0446479465016528,0,0,0.260078541150674,0.13492911815954,0,0,0,0,-0.106399267591485,-3.46944695195361e-18,0,0,-0.00844389788610261,0,0,0,0.0214660960881027,0,0,0,0.219327198308898,0,-0.00417469311411905,0,0,0,0,0,0,0
X600177.SH,0.213466836452807,0,0,0,0,0.0398856855684464,0,-8.67361737988404e-19,0,0,0,0,0,-0.0913743078574886,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210615820654177,0,0,0,0.074416383493426,0,0.0802094731443311,-0.0452512332380232,4.33680868994202e-19,0,0,0,0,0,0.0448339669775269,0.0553166435310536,0,0,0,0,0.0101683173085956,0,0.0945181445028642,0,-0.0106854568279831,-0.00163452699953661,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119406992861347,0.013658234394575,0,0,0,0.24201166411761,0,0,0,0,0,0,0,0.026509156984999,0.0684476547833859,0,0,0,0.277079075016132,0,0,0,0,-0.0328567822240981,0,0.0396276745477248,0,0,0.094139037224697,0,0,0.233712632421314,0,0,0,0,0,-0.0112290442867812,0,0,0,0,0,0,0
X600066.SH,0,0,0.0676685150789504,0,0,0,0,0,0,0,0,0,0.010768902359585,0,0.0142438989277656,0,0,0,0,0,0,0,0,0,0,0,0,0.0443565560417811,0,0.147004271840171,-0.0931261125808066,-0.0338875751376092,0,0,0,0,0,0.0231838570775434,0,0,0,0,0,0.0236832448248033,0,0.225056980502413,0,0,0.0627693883017023,0,0,0,0.0155155215274855,0,0,0,0,0,0
X002292.SZ,0,0,0.0295922528347701,0,0,0,0,0,0,0,-0.0646715664929416,0,0,0,0,0,0,0,0,0,0,0,0,0.178187578746761,0,3.46944695195361e-18,0,0,0,0.0916060054802332,0,0,0,0.0404618287804316,-0.00436047642648797,0,0,0,0,0.103290397307317,0,0,0.297828864066736,0,0.0925147942207326,0,0,0,0,0.0212432600255126,0,-0.0368227417657488,-0.0376259586817491,0,0,0,0,0,0
X300124.SZ,0,0,0.121803335338823,0,0,0,0,0,0,0,0,0,0,0,0.119825269484822,0.128065912401305,0,0,0,0.0811240913294972,0,0,0,0,-0.0991625117099043,0.0704179385415227,0,0,0,0,0,0.0219554139652916,0,0,0.186916833126464,0,0,0,0,0.147617727925254,0,0,0,0,0,0,0,0,0,0,0,-0.0196582710420062,4.33680868994202e-19,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.338160211043281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595907141898224,0,0,0,0.200086592380721,0,0,0.0692302467536781,0,0,0,0,0,0,0,0,0,0.0169177404864055,0,0,0,0,0.234489890064129,0,0,-0.0119256709889389,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0789273280520924,0,0.0225486138226873,0.0422077392660072,0,0,0,0,0,0,0,0,0,0,0.0177910563073343,0,0,0.14210480831981,0.147111539352727,0,0,0,0.0994627716537448,0,0,0,0,0.00733209042123743,0.0168362071854366,0,0,0,0.0978197814509263,0,0,0,0,0,0.286891874446619,0,0.00604783639698738,-0.00272859985723669,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021032010545583,0,0,0,0,0,0.106278571596659,0,0,0,0,0,0.0630503629726249,0,0,0.0752128553813591,0.178110889826506,0,0,0,0.0874487870267997,0.0586212454810206,0,0,0,0.211520473843255,0.0722980721434757,0,0,0,0,0,0,0,0,0,0,0,0.01400959084284,-0.00929570675160539,0,0,0,0,0,0
X002475.SZ,0,0,0.127858242477026,0.0554574977335055,0.0369457165084028,0,0,0,0,0,0,0,0,0,0,0.059858473148978,0,0.0186422439161138,0,0.00381234590294463,0,0,0,0,0,0.138427727545307,0.088422150775459,0.0336122579059194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329792847375032,0,0,0,0.0307221133950778,0,0,0,0,0,0,-0.0141686583838805,0,0,0,0,0,0
X002456.SZ,-0.0469027820794619,0,0,0,0,0,0,-0.121245383047004,0,0,0,0,0,0,0,0,0,0,0.252043369668282,0,0,0,0,0,0,0.170645673579081,0,0,0,0.230270403477172,0,0.0688894456784418,0.0808096009383166,0,0,0,0,0,0,0,-0.0915223110966557,0,0,0,0,0,0,0,0,0,0,0,0.0236415569854277,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0.0437829155011326,0,0,0,0,0,0.128617979398493,0,0,0,0,0,0,0,0,0.0391340884736647,0,0,0.154114061039186,0.114980957665353,0.0586014021273844,0,0,0,0,0,0,0,0,0.00780421802564064,0.15929370298736,0,0,0,0.0480760500930523,0,0,0,0,0,0,-0.031231617240929,-4.33680868994202e-19,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0389809424828686,0.0269527659357232,0.00996297351231657,0.0164372053234007,0,0,0.0824114117511674,0,0,0,0,0.0234315922293721,0,0,0,0.0567877847813769,0.0726789117681498,0,0,0,0,0.0779033272522947,0,0,0,0,0.178058347584581,0,0,0.199186610782433,0,0,0,0,0.0386180356398131,0,0,0,-0.0114504896905734,-0.00600867514010233,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0.165166748466191,0,0,0.02898579858859,0.0196955381708213,0,0,0,0,0,0,0,0,0,0,0.0214963921238296,0,0.0880656826532601,0,0.00945042219872104,0,0,0,0,0.10991187627081,0,0,-6.93889390390723e-18,0,0.115237318344067,0,0,0,0.0704539147896611,0,0,0,0,0,0,0,0,-0.0204625529293365,0,0,0,0,0,0
X000800.SZ,0,0,0,-0.0267049442500277,0,0,0,0,0,0,0,0,0,-0.201556178168124,0,0,0.042966372093897,0,0,0,0,0,0.181020557845929,0,0,0,0,0,0,0.16728276551892,0,0,0,0,0,0,0,0,0,0.0111986301541695,0,0,0,-0.00697271882621917,0,0.100870158804913,-0.372317704022052,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0416876971412254,0.0756056363981011,0.0355249361182698,0,0,0,0,0,0,0,0,0,0.0624456727488795,0,0,0,0.193391387144592,0,0,0.0990133952383408,0.0425472278741248,0.0388493500046788,0.0250370241999674,-0.0697964369414592,-0.0408169177537776,0,0,0,0,0,0.0975019990432911,0,0,0,0,0,0,0,0,0,-0.000801283462844064,0.0212859143313668,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.255970407051254,0,0,0,0,0,-0.362746820843889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00974618900818501,0.101508962408917,0,0.151786371090529,0.139060081606829,0,0,0,0,0.528857193675859,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.000644225612013901,0,0,0,0,0,0
X600839.SH,0,0,0.10730973706538,0,0.154899995863669,0,0,0,0,0,0,0,0.117499645037704,0,0,0.0293958376659335,0,0,0.000169580445341086,0,0,0,0,0,0,0,0,0,0,0.150961631912077,0,0.0167594026664574,0,0,0,0,0,0,0,0,0,0,0,0.00221170827253662,0.0578270197067609,0,0,0,0,0,0,-0.0161624531609922,0,0,0,0,0,0,0
X000581.SZ,0,0,0,0.00998656337301585,0,0,0,0,0,0,0,0.302192339689094,0,0,0,0,0,0,0,0,0,0,-0.0599966512096221,0,0,0,0,-0.0482501291618628,0,0.125901296985774,0,0.0501055098768643,0,0.0639048583949314,0,0,0.120132331295587,-0.170802047767998,0.0983282302200582,0,0,0,0,0,0,0,0,0,0,0,0,-0.00375441274932338,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396251416799086,0.161218495902234,0,0,0,0,0,0,0,0,0,0,0.092882217107363,0,0.0165171533103073,0,0,0,0,0,0,0,-0.101690903073472,0,0.0208057950951186,0,0,0,0.190109209058766,0,-0.0257688470653244,0,0,0,0,0,0.0071295626764515,0.0331257657249353,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105089346229317,0,0,0.00291443380053543,0,0,0,0,0,0,0.0261271543131096,0,0,0,0,0,0.286530201522986,0,0,0,0,0,0,0.18389861153651,0,0,0,0,0,0,0,0,0,0,0,0,0.0142129982212375,0,0.00964062884817165,0.0250027107978569,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,-0.174448722246209,0,0,0,0,0,0.110888769579738,0.0816935938324269,-0.00514366528625874,0,0,0,0,0,0,0.134953964208588,0,0.12183544717064,0,0,0,0.0166799099956339,0,0,0,0.0859160572920896,0,-0.1686927716573,0,0,0,0,0,0.249158052377588,0.159428033226137,0,0,0,0,0,0,0,0,-0.053595022459482,0,0,-0.0213376216095753,0,0,0,0,0,0
X000623.SZ,0,0,0.294959081163366,0,0,0,0,0.151743250442644,0,0,0,0,0,0,0,0,0,0.0288637388585897,0,0,0,0,0,0,-0.00147256462566179,0.158252341576516,0.0583210694008107,0,0,0.00247495231749846,0,0.0206993273070294,0,0.115239674184581,0,0,0,0,0,0,0,0,0,0,-0.113584785132643,0,0,0,0,0,0,-0.0190609785829658,-0.0195173402669245,0,0,0,0,0,0
X002491.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0448555194332555,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.052678584341432,0,0,0,0,0,0.0593223944950946,3.46944695195361e-18,0,0,0,0.020691718158975,8.67361737988404e-19,0,0,0.0117754653515376,0,0,0,0,0.304369939180732,0,0,0,0,0.027169607143489,0,0,0,0,0,0,0,0,0.0408786030328998,0,0,0,0,0,0
X000869.SZ,0,0,0.0182891987886056,0,0,0,0,0.000638858234941532,0,0,0,0,0,0.0445877082332883,0,0,0.0426534770975165,0,0,0,0,0,0,0.0170808677341891,0,0.204460543255772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536827393417568,0,0,0,0,0.0853576867673008,0,0,0,0,0,-0.0518681107225928,-0.0672794169924078,0,0,0,0,0,0
X600498.SH,0,0,0,0,0.269205315498201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214866010929754,0,0.0190078228228964,0,0.176883821256218,0,0.0179790944173408,0,0.052243534259639,0,3.46944695195361e-18,0,0,0,0,0.041963305905669,0,0,0.13204670929542,0,0,0,0,0,0,0,0,0,-0.0148467741695772,0.00721902620924089,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0119107406645057,0,0,0,0,0,0,0.214428223271108,0,0,0.0378648885070933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301216790042589,0,0,0,0,0.0238034114034211,0,0,0,0,0,0,-0.0177051519316238,0,0,-0.0911894149073667,0,0,0,0,0,0,0,-0.0713071170787374,-0.0498361159887468,0,0,0,0,0,0
Slope,0,-0.277193276394676,-0.189567320434325,0,0,0,0,0,0,0,0,0,0,0,0.283231887790236,0,0,0,0,-0.887793828895047,0,0,0,0,0,0.789706084614531,-0.0157448848913834,-0.312673852796924,0,0,0,0,0,0,0,-0.312253940920839,0,-0.397421989922907,0,0,0,0,0,0,0,0,0,0,0,0.97981611202013,-2.07246731407604,0,-1.03670764691592,0,0,0,0,0,0
TED,0,0,0,0,0,0,-0.847332135976339,0,0,0,0,0,0.3341038668209,0,0,-0.16033820664501,0,0,-0.0466668192913963,-0.839175863079583,0,0,0.767969208434804,0,0,0.316802076842956,0,0,0,0,0,0,0,0,0,0,0,-0.230720245666868,0,0,0,0,0,0,0,0,-1.75627411598389,0,0,0.351665712458577,0,-0.404762109978862,0,0,0.967109917125595,0,0,0,0
RealEstate_excess,0,0,0,-0.0953521885089418,0,-0.0185080753775405,0,0,-0.287841036630601,0,0,0,0,0,0,-0.146519105274306,0,0,0,0,0,0,0,-0.186193185180395,0.0812592170697654,-0.0448737813009632,0,-0.0587614590318331,0,0,0,0.227663134905055,0,0,0,0.213127809716152,0,0,-0.135963150138836,0,0,0,0,0,0,0,0,0,0,0,0,0.000852078751423648,-0.0157577913341797,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492203708859952,-0.00659957212078511,0,0.0987614255394965,0,0,0,0,0,0,0,0,0,0,0,-0.124188733694299,0,0.10292501508495,0,0.0113226120100075,0.0703677092093496,0,0,0,0,0,0,0.000721058162931864,0,0,-0.117761067859933,0,0,0,-0.151793971181971,0,-0.200602758530842,0.065714384650829,0,0,0.0045255310043829,0,0,0,0,0,0
MKvol,0,0,0,-2.71050543121376e-20,0,-0.00203203368969457,0,0,0,0,0,0,0,0,0,-0.00622762147499186,0,0,0,0.00122117783394511,0,0,0.00670020511579187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00374640677432977,0,-0.00449416888168018,0.00408405438588097,0,0,0,0,0,0,-0.00242170416229377,0.00842340387008324,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,-0.000621824158096234,0,0,0,-0.0338588867433896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011167565541719,0,0,0,0,-0.0326857325402927,-0.0309936743927641,0,0,0,0,0,0,0.0104055118797373,0,0.00678184307481987,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00861658131199102,0,0,0,0,0.0276415788657007,0,0,0,0,0,0,0,0,-0.013830974677256,0,0,0.0239786014954114,0,0,0,-0.016410403615112,0,0,0,-0.0123087841222628,-0.0210584230155167,0,0,0,0,0,0.00563294898006104,0.0307661070165312,-0.00541946213363978,0,0,0,0,0,-0.0214901956275326,0.00939958048490469,-0.0129084493394035,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,-0.050622330595847,0,0.00882573617872733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232935058475086,0,-0.00424653082485548,0.00307981185463397,0,-0.00633053065008001,0,-0.0805016321510448,0,0,0,0,0,0,0.0243994148716809,0,0.0260820640017055,0,0,0.0198321273272435,0,0,0,0,0,0,0,0.0130370960520087,-0.00294940803602381,0,0,0,0,0,0
