,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600066.SH,X600703.SH,X002241.SZ,X002236.SZ,X000568.SZ,X000100.SZ,X600271.SH,X600031.SH,X600118.SH,X600177.SH,X002456.SZ,X002475.SZ,X002292.SZ,X002007.SZ,X600372.SH,X000338.SZ,X000559.SZ,X300003.SZ,X000157.SZ,X600867.SH,X002506.SZ,X002074.SZ,X600522.SH,X002180.SZ,X300124.SZ,X002294.SZ,X002426.SZ,X002085.SZ,X600089.SH,X000981.SZ,X002508.SZ,X601877.SH,X000050.SZ,X600498.SH,X002465.SZ,X002249.SZ,X000869.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.282277836428687,0,0,0.11974217785244,0,0,0,0.380496642438578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108329634618319,0,0,0,0,-0.113098653664056,0.119281099899592,0,0,-0.318787219524791,0.0313625498476617,0,0,0,-0.0560233632171868,0,0,0,0,0.0897192090738059,0,-0.0425199746172346,0,0,0,0
X600104.SH,0.0527205147223938,0,0.30667572022461,0,0,0,0,0.259470241930836,0.103066224888923,0,0,0,0,0,0,0,0,0,0,0,0,-0.132438037371313,0,0,-0.0300727675916664,0,0,0,0,0,0,-0.00905194583883704,0,0,0.0561308695593444,0,0,0,0,0,0.0909042258686813,0,0,0,0,0,0,0.0431862712302192,0,0,0.0597746635272035,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640562177848123,0,0.0159237563405228,0,0.0734127784349167,0,0,0,0,0,0,0,0.0297936640807579,0,0.0792886049436219,0,0.496170076466886,0,0,0,0.0846411158870791,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0179099592853554,-0.0177235769851449,0,0,0,-0.214014882363174,0,0
X000858.SZ,0.159895281820352,0,0,0,0.141862437472896,0.131264371317907,0,0,0.125072271493858,0,0.10456694128973,0,0,-0.00474680328156449,0,0.379147201799158,0,0,0,0,0,-0.00655747078848913,0,0,0.031624575944165,0,0,0,0,0,0,0,0,0,0.00713007150936986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.722965093682899,0,0,0,0,0,0,0,0,0,0.0420708645682753,0,0,0,0,0,0,0,0,0,0,0,0.0607467673137102,0,0,0,0,0,0.0167233773468134,0,0.00710477621342317,0.0350413796982349,0,0,-0.0216713074485245,0,0,0,0,0.0149967257800837,0,0,0,0,0,0,0,0.00155855139776264,0,0,0,0,0,0,0
X600276.SH,0.0261148300268892,0,0.225878833674069,0,0,0,0,0,0,0.163688995670156,0.0669456198968449,0,0,0,-0.0055220296754289,0,0,0,0,0,0,0,0,0,0,-0.086634739798607,0,0,0,0,0,0,0,-0.0359640303169443,0,0,0.00534475059138668,0,0,0,0.0346176696982606,0,0.142827453530943,-0.121151163474524,0,0,0,0,0,0,0,-0.0359353513857029,0,0.108434529205024,0,-0.0785260395958771,0,0
X000725.SZ,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.033072696542759,0,0,0.0333465715514803,0,0,0.0753603430906096,0,0,0,0,0,0,0,0,-0.0120269923684441,0,0.105980257207337,0,0,0,0,0,0,0,0.0219497852915765,0,0,0,0,0,0.00201211598484841,0.0711442165585723,0,0.140789433112105,0,0,0,0,0,0,-0.0439512793592926,0.0276108172835559,0,0,0,0,0,0
X000625.SZ,0,0.135624570926586,0,0,0,0,0,0,0,0,0.133690905964011,0.0148681846664403,0,0.0257308868554387,0.118578318861196,0,0,0,0,0,0,0,-0.076497513604735,0,-0.0116016364178665,0,0,-0.023380810974579,0,0,0,0,0,0.0593390355351315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103963582643559,0,-0.0208201022114862,8.67361737988404e-19,0,0,0,0,0,0
X600690.SH,0,0,0,0.142380504256716,0,0,0,0,0,0,0.0164520528419531,0,0,0,0,0.000294797709291538,0,0,0,0,0,0,0,0,0.15355520006815,0,0,0.0101784549631267,0.0271354511174,0,0,0,0,0.0775605812720707,0.010544003730327,0,0,0,0,0,0.0431453591626775,0,0,0.0158482561266089,0,0,0,0,0,0,0,0.0774161025859898,0,0,0,0,0,0
X000063.SZ,0,0,0,0.101441266363912,0,0,0,0,0,0,0,0,0,0.0903751698487884,0,0,0,0,0,0,0,0.141407029874013,0,0,0,0,0,0,0,0,0,0,0,0.00136718446971895,0.0607630025266931,0,0,0,0,0,0,0,0.0337002043857514,0.0438762270169479,0.192417350421233,0,-0.00451325164009195,0,0,0,-0.00529228945558296,-4.33680868994202e-19,0,0,0,0,0,0
