,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X000568.SZ,X600104.SH,X002304.SZ,X600031.SH,X000725.SZ,X000661.SZ,X000063.SZ,X600809.SH,X600690.SH,X003816.SZ,X002241.SZ,X000596.SZ,X600703.SH,X000338.SZ,X002007.SZ,X300124.SZ,X300142.SZ,X002371.SZ,X300014.SZ,X000100.SZ,X600741.SH,X002049.SZ,X601877.SH,X300003.SZ,X002236.SZ,X000157.SZ,X600584.SH,X000800.SZ,X002129.SZ,X002414.SZ,X300136.SZ,X000625.SZ,X600183.SH,X002179.SZ,X000066.SZ,X000977.SZ,X002456.SZ,X600118.SH,X601799.SH,X002185.SZ,X000050.SZ,X002008.SZ,X002294.SZ,X000021.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.400311414795953,0.077171869503227,0.0549615326813035,0,0,0.0397051523432318,0,0.0732334980399087,0,0,0,0,0,0,0,0.0310093680966918,0,0,0,0,0,0,0,0,0.0144538352795639,0,0.0145157758443536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000425460867836229,0.0876128199816975,0,-0.0154226593401253,-0.00329341407929021,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.162208251412561,0,0.00205494342457471,0,0,0,0,0.458839433259758,0,0,0,0.0816524274069893,0.08296661911251,0,0,0,0,0,-0.0500754932759995,0,0,0,0,0,0,0,0,0,0,0,0.0941822329342117,0,0,0,0,0,0,0,0,0.0850345449335059,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.135770561345941,0,-0.00733121361536004,0.257804573969897,0,0,0,0,0,0,0,0,0,-0.0146212526251055,0,0,0.0199130483120324,0,0,0.0393643558492228,0,0,0,0,0.0478495394243494,-0.0946426721350105,0.0133757666116356,0,0,0,0,0,0,0,0,0,0.00523384203684153,0,-0.00802412907862021,0,0.0904701501863569,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287186704332969,0,0,0,0.02019792800395,0,0,0,0,0.0115582191572562,0,0,0,0,0,0,0.0977975603813137,0,0.0222336362404763,0,0.112258702199349,0,0,0,0,0,0,0,0,0,0,0,0.0814461546194499,0.119850279036856,0,0,-0.0192839611147309,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.168632468690723,0,0,0,0,0,0.234978691039103,0,0.0278669563055557,0,0,0,0,0,0,0,0,-0.0083448020304771,0,0,0,0,0.0496122352561834,0,-0.0812427235649936,0,0,0,0.0643185377664654,0,0.0342442384274441,0,0.104229181548919,0.0905295318798679,0,0,0,0,0,0,0,0,0,0.0146896199657105,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0797468346671766,0,0.0814820539086989,0,0,0,0.0698533541086697,0,0.0179558845660542,0,0,0,0,0,0,0.1369224952804,0,0,0,0,0,0,0,0.0630442866679999,0,0,0,0,0,0.0435924602916833,-0.00675876556071684,0,0,0,0,0,0,0,0.0520831589915301,0,0,0,0,0,0,0,0,-0.033292226120666,-0.014353255204065,0,0,0,0,0,0
X000568.SZ,0,0.400772980630593,0.0963581438529069,0,0,0,0,0,0.172167821917256,0,0.0877255170317225,0,0,0.105895496802912,0,0,0.0287817492337327,0,0,0,0,0,0.0136147392615191,0.0946676950755808,0,0,0,-0.0619900218221213,0,0,0,0,0,0,-0.0306630592134737,0,0,0.0886896546752957,0,0,0,0,0,0,0,0,0,-0.0538154592430962,0,0,0.0682632681873931,0,0.000908439442424133,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,-0.0198172826026484,0,0,0,0,-0.00670977307642097,0,0,0,0,0,0,0,0.139490749059627,0,0,-0.0144189134070045,0,0,0,0,0,0,0,0.10683395297896,0,0.0793162720683195,0.00550306891634076,0,0,0,0,0.088925901025165,0,0,0,0.0533712682377349,0,-0.086189135467914,0.0704424026721092,0,0,0,0,-0.0550417995844963,-0.0331397535378716,0.0113200155039629,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.355706658662827,0,0,0,-3.46944695195361e-18,0,0,0.259658855017176,0.0724072874083507,0,0,0.0501676750227527,0,0,0,0,0.00090077302846589,0.0660602560132135,0,0,0,0,-0.0465768057438255,0,0,0,0,0,0.0141091350741831,0,0,0,0,0.105872483777342,0,0,0,-0.0548670004526152,0.0100936650190809,0,0,0,0.0197103556470959,0,0,0.0177912941656055,0,0,0,0,0.0271864233051863,0,0
X600031.SH,0,0,0,0,0,0,0.0834942747413009,0,0,0,0,-0.0887776839633539,0,0,0,0,0,0.00947261642669706,0,0.376997277004374,0,0,0,0,0,0,0,0.106184830346576,0,0,0,0.349240296157186,0,0,0,0,0.063930440653597,0,0,0,-0.0449496137527986,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.039864870565702,-0.0108211061676989,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981487091045316,0,0,0,0,0,0,0,0,0.0192102381446739,0.123034922125118,0.431567827564473,0,0,0,-0.0814490678584847,0,0,0.00354702272528966,0,0.0838775306185392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839274485304371,0.020215649556385,0,0,0,0,0,0
X000661.SZ,0,0,0,0.236008752560765,0,0,0,0,-0.0157056513586446,0,-0.174028548266239,0,0,0,0.0547869554235915,0,0.0618829783761709,0,0,-0.0499417313181621,0.109413944705954,0,1.73472347597681e-18,0.132801767581276,0,0,0,0,0,0.0307727985675691,0,0,0,0,0,-0.0382708801068337,0,0,0,0,0,0,0.0320905698930065,0,-0.059187307051136,0,0,0,0.0761356782030802,0,0,0,-0.0383163836221834,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.198352639085764,0,0,-1.73472347597681e-18,0,0,-0.11197302465669,0.446366115324744,0,0,0,0,0,0,0,0,0,0,0,0.0709739097610169,0,0,0,-0.0155949372623644,0,0,0,0,0,0.316527680723231,0,0.0644785791190904,0,0,0,0,0.183993614172272,0,0.0317282014871079,0,-0.00953334469311368,-0.042330817932383,0,0,0,0,0,0
X600809.SH,0,0.575310092781961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224495470070308,0,0,0.0540456516060391,0,0,0,0.13172867591559,0,0,-4.33680868994202e-19,0,0,0,0,-0.0974009999038288,-0.0471294682561737,0.0903690304312752,0.0140534011879233,0,0,-0.00286145961922343,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249423876349752,-0.00386958247575965,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.21332964009569,0,0,0,0.109369026292929,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.0109199632848169,0.0550509073720629,0,0,0,0,0.0693448111945744,0,0,0,0.0314710343515968,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934286480677509,0,0,-0.0230707700932441,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0.0290555535059392,0,0,0,0.00629819560110158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0.0338679590617374,0.000736910996558157,0,0,0,0,0,0.126239813810677,0,0,0.0680648556113091,0,0,0,0.00742247116830519,0,0,0,-0.0055258663232471,-0.00165904151557811,0,0,0,0,0,0
X002241.SZ,0,0,0,0.412915447647828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112497290832419,0,0,0,0.0886917789121142,0.0433452219794598,0,0.049546655611018,0,0.0500996420223884,0,0,0,0,0.00338084643022953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00888307830346466,0,0,0,0,0,0
X000596.SZ,0,0.126357236151712,0,0,0,0,0,0,0.0578915760507844,0,0,0,0,0.476126421161599,0,0,-0.0393901464919903,0,0,0,0,0.155427583800835,0.103609212445597,0,0,0,0,0,0,0,0,0,0,-0.095829539764751,0,0,0,0,0,0,-0.0346825589370445,0,0,0.00339002073609757,0,0,0,0,0.0914308040506687,0,0,2.16840434497101e-19,-0.0215156143324081,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0763724985436345,0,6.93889390390723e-18,0,0,0,0,0,0.0753734228835265,0,0,0,-0.00208350409210412,0,0,0,0,0.0661506924918571,0,0,0,0,0.134013528164595,0,0.269579433496084,0,0,0,0,0,0.0860391831031961,0,0,0,0.0381497507086941,0,0,0,0,0,0,0,0,0.0332872972380136,0.00887777971525757,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.339895333324636,-0.00662658755269042,0.231805141508898,0,0,0,0,0,0,0.0373103229042498,0,0,0,0,0.0444889207148321,-0.0242875133368809,0,0,0,0,0,0,0,0.0165546602138971,0,0,0.0523557804107211,0,0,0.0206408684701976,0,0,0,0,0,0,0,0,0,0,0.0382633550708972,0,-0.118649266037182,0,0.0595128948310653,0.00553820152738948,0,0,0,0,0,0
