,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X002304.SZ,X600276.SH,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X000568.SZ,X600031.SH,X002475.SZ,X002241.SZ,X600066.SH,X000338.SZ,X002236.SZ,X000100.SZ,X601877.SH,X600271.SH,X600118.SH,X002456.SZ,X300124.SZ,X002085.SZ,X000157.SZ,X002508.SZ,X600089.SH,X600372.SH,X600177.SH,X600522.SH,X002007.SZ,X300136.SZ,X300003.SZ,X600487.SH,X000981.SZ,X600699.SH,X002294.SZ,X002074.SZ,X600867.SH,X000066.SZ,X000559.SZ,X002008.SZ,X600435.SH,X002180.SZ,X600566.SH,X002292.SZ,X300115.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0437937028488178,0,0,0.0278990220899337,0,0,0,0,0,0,0.284556734923859,-0.134135297041,0,0,0,-0.0739002804161155,4.33680868994202e-19,0,0,0,0,0.0323654231904997,0.0744123778323818,0,0,0,0,0,0,0,0,0.00388480261290005,-0.0611275208477966,0.0725155814438399,0,0,0,-0.020530786754432,0,0,0,0,0,0,0,0,0,0.0160813951279961,0.0135097464968439,0.000639669323721525,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,-1.0842021724855e-19,0,0,0.237705083075068,0,0,0.0548197539548331,0.0516053937681768,0,-0.136968919101626,0,0,0,0,-0.0653244152857217,0,0,0,0,0,0,-0.0128337836986383,0,0.115936712721081,0.159292158994407,0,0,0,0,0,0,0.134407153522324,0,0,0,0.0451155312870222,0,0,0,0,0,0,0.00946212467622785,0,0,0.0137320676063868,-0.00746621947001201,-0.00947963646254823,0,0,0,0,0,0
X002415.SZ,0,0,0,0.305431781771847,0,0.0229484949655007,0,0,0,0,0,0,0,0,0,0,0,0,0.168699906747322,0.19396387468566,0,0,0,0,0,0,0,0,0.0576356120495307,0,0,0,0,-0.0710659855947574,0,0,0,-0.142311424779175,0,0,0,0.125349995790504,0,0,-0.0485732796794961,0,0,0,0,0,0,-0.0120818012113962,-0.0150815600417317,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0213993031718768,0,0.321206962840076,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269772174620229,0,0.0345322326253262,0,0,0,0.0145176969397113,-0.00599960887418829,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0767796921726739,0,0,0.190878754269983,0,0,0,0,0.04667158864924,0,0.218193237113207,0,0,0,0,0,0.0849942101049647,0.0294590715568517,0,0,0,0.0483154173249779,0,0,0,0,0,0,0,0,0,0,0.0140973188366118,0,0,0,0,0,8.67361737988404e-19,-0.111822718167949,0,0,-0.0153553460689984,0,0,0,0,0,0.0045195784966271,0.00070405892461117,0,0,0,0,0,0
X000725.SZ,0,0,0,0.368874902509095,0,0,0,0,0,0,0,0.105243056442748,0,0.0334198379471119,0,-0.508790182210635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216603300546066,0,0,0,0,0,0,0.170516727061547,0,0,0,0.111311031293327,0,0,0.268570520344923,0,0,-0.0512487914157382,0.0146543924699105,0,0,0,0,0,0
X002304.SZ,0,0,0,0.016605662509736,0.00846196629394929,0,0,0,0,0,0,0,0,0.486869755738182,0.0645212180650945,0,0,0,0,0,0.297427918536143,0,0,0,0.0815248067025764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0518175326483078,0,0.0422973167145055,0,0,0,0.110277290316435,0,0,-0.0365681360507562,0,0.00354802744199036,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0736591345863457,0,0,0,0,0,0,0.279892132313454,0,0,-0.00499731906082614,0,0.0558335637414739,0,0,-0.0679302103095213,0,0,0,0,0.0198756446716671,2.16840434497101e-19,-3.46944695195361e-18,-0.0814751896985821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446852734619538,0,0,0,0.0141372836122837,0,0,0,-0.116127336923204,0.00720466086993722,0,-0.084015521805917,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0811949177739406,0,0,0,0,0.359198536341454,0,0.105385778428686,0,0,0,0,0,0,0,0.082794236334355,0,0,0.148355012800711,0,0,0,-0.11239983433524,0,0.0657592811403226,0,0,0,0,-0.010865895018428,0,0,0,-0.0471598919599552,-0.029885239303916,0,0.15063986690393,0,0,-0.0231227720291355,0.00595966904099081,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.100964222263587,0,0.14412221842388,0,0,0,0,0,0.0357870119769855,0,0,0,0,0,0.0115920441617946,0,0,0,0,0.0637866562296486,0.055246796003541,0,-0.0792150938021453,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00218821790087145,0,0,0,0,-0.0643889520419133,0,0,0,0,0,-0.00164764275890141,-0.013125511854098,0,0,0,0,0,0
X000063.SZ,0,0,0,0,-0.148760395906485,0,0,0,0,0,0,0,0,0,-0.0153846613996659,0,0,0,0,0,0,0,0,0,-0.154821939979512,0.277422156368775,0,0,0,0,0,0,0,0.060498533812534,0,0,0.120077688989425,0,0,0,0,0,0.0199287211446062,0,0,-0.110759585224079,0,-0.141180862914758,0,0,0,0.0118182984856977,0.0119650778120627,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0688382179378939,0,0.081354650505916,0,0,0,0,0,0,0.00764632938251703,0,0,0,-0.0465792017152544,0.0768869286366991,0,0,0,0,0,0,0,0.122279499123715,0,0,0,0,0,0,-0.0800339005642034,0,0.16915376473558,0,0,0,0,0,-0.10439531931719,0,0,0,0,0,0,0.0562376919531985,0,0,0.0210813209318752,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.00491316320522315,0,0,0.355053022027088,0,0,0.0238647270125113,0,0,0,0,0,0,0.0311665537493021,0,0,0.0445644638338335,0,0,0,0,0,0,0.0611829221469808,0,-0.0921694499173448,0,0,0,0,0,0.121744941613721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0079039413999508,-0.00112398696558649,0,0,0,0,0,0
X000568.SZ,0.245214283048907,0,0.114751801671005,0,0.594350403182016,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.0418641535704784,-0.0973357212789603,0,0,0,0,0,0,0,0.131875501871676,-1.38777878078145e-17,0.0421166056180036,0,0,0,0,0,0,0,0,0,0.208428488544499,0,-0.0896891899664601,0,0,0.0449218537941846,0,0,0,0,0,0,0.000898947642315738,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.176258422517842,0,0,0,-0.0351923129870063,0,0,0,0,0,-0.133483816093027,0,0,0,0,0,0,0,0.0957886176731783,0,0,0.444265251076029,0,0,0,0,0,0,0,0.00270143303438643,0.265338823755424,0,0.0356908402126302,0,8.67361737988404e-19,0,0,0,-0.192060540804092,0,0,0,0,0,0.0680814656549773,0.0213148077973166,-0.00631203220455558,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,-0.0191383090734125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142707424538777,0,0,0,0,0,0,0,0,0,0.106218491437153,0,0,0,0,0.285862113140091,0,0.126876650236793,0,0,0,0,0,-0.00966454271268768,0,-0.0102657397379284,0.0534992311989177,0.0432541319751441,0,-0.0982715320373616,0,0,0,-0.00392352242712039,0,0,0,0,0,0
X002241.SZ,0,0,-0.0786716132672854,0,0,0.0710215085911725,0,0,0,0,0,-0.0346093520837884,0,0,0,0.173283470487013,0,0,0,-0.0755674634920521,0,0,0,0,0.461130931103345,0,0,0,0.137848814215544,0,0,0,0,0,0,0,0.179395050184484,0,0,0,0,0.0597534333902307,0,0,0,0.11626752828443,0,0,0.0647393717855975,0,0,0.0207587814585216,-0.00915413349350765,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0.0175660423928458,0,0.120140452585932,0.104265899634605,0,0.00065431551776264,0,0,0,0,0,0,-4.33680868994202e-19,0.0439993947467771,0,0,0,0,-0.111346685333773,0,-0.147392904155779,0,0.149662281763279,0.10004599992093,0,0,0,0,-0.0674304126285792,0,0.0936333280063273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00711154869970437,0.0034979751730801,0,0,0,0,0,0
