,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002475.SZ,X002304.SZ,X000651.SZ,X600690.SH,X300124.SZ,X000063.SZ,X000725.SZ,X600104.SH,X002371.SZ,X002129.SZ,X003816.SZ,X600031.SH,X000596.SZ,X300014.SZ,X000625.SZ,X600703.SH,X000338.SZ,X002049.SZ,X002179.SZ,X600089.SH,X002241.SZ,X002236.SZ,X000100.SZ,X000661.SZ,X600584.SH,X000977.SZ,X002180.SZ,X600702.SH,X600522.SH,X601877.SH,X600460.SH,X300142.SZ,X000157.SZ,X600741.SH,X002074.SZ,X000733.SZ,X600183.SH,X002463.SZ,X300003.SZ,X002007.SZ,X000066.SZ,X002294.SZ,X002414.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0,-0.0570340571284174,0,0,0,0,0,0,0,0,0,-0.11312586428033,0,0,0,0.209424085265009,0,0,0,0,0,0,0,0,0,0.115269420683839,0,0.0721687109376764,0.160931261075891,0,0,0,0,0,0,0,0,-0.0241108271263261,0,5.42101086242752e-20,0,0,0,0,0,0,0,-0.0744550657962607,0.0974177000298552,0,0,0,0,0,0
X000063.SZ,0,0,0.410298351540725,0,0,0,0,0,0,0,0,0,0,0,0.189010209891572,0,0,0,0,0,0,0,0,-0.229107767876124,0,0,0,0.229679275496308,0,0,0,0.133222156721036,0,0.0645453249525052,0,0,0.129010355194079,-0.38367071171404,0,0,0,0,0,0,0,0,0,0,0,0,0.0722459977405795,0.0802655841453077,-0.0430402440897101,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0748463029250146,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.228617121191511,0,0,0,0,0,0,0.0558278729457408,0.0541148324125302,0,0,0,0.136503087199858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128143081155871,-0.0148221648048679,0,0,0,0,0,0
X600104.SH,0,0,0.0701591018251554,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127452740178619,0,-0.00104486238529594,0,0.169713243052792,0,0.128115980247285,0.0212135076494129,0,0,0,0,0,0,0,0.0135988838597174,0,0,0.0396752796652029,0,0,0,0,0.349629517726738,0,0,0,-0.0268533836307658,0,0,0,0,0,0.0324246962523227,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0.0911155033763611,0,0,0,0,0.12705689551242,0,0,0,0.0838523632556192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312137555023187,0,0,0,0,0,0,0,-0.11255157162696,0,0.732384308413169,0,0,0,0,0,0,-0.0242638430040951,0,0,0,0.168373739182255,0,0,0,0.0435785515048307,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.100677799362392,0,0,0.0767436658748365,0,0,0,0,0.0372675330458031,0,0,0,0,0.101239451535661,0,0,0,0,0,-0.0476097585410047,0,0,-0.00675969129583844,0,0.286530017987924,0,0,0,0,0.212576774655022,0,0,0,0,0,0,-0.257644385846481,0,0.280418492904577,0,0.0580026158233586,-0.0412576263034453,0,0,0,0,0,0
X003816.SZ,0,0,0.00548713447031168,0,0,0,-0.0420933485900304,0,0,0,0,0.0441434104077668,0,0.0992694699511407,0,-0.027630033528747,0,0,0,0,0,0,0.0374053686457697,0,0,0,0.0191298064300638,0,0,-0.0274803961485498,0,0.00407024126119325,0,0,0,0,0,0,0.0706963434015533,0,0,0,0,0,0,0,0,0,0.058283669200274,0,0,0.0388597849533529,-0.0177341197039265,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.000448394053238061,0,0,0,0,0.0187655114198438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104498331650369,0,0.06634966396115,0.0890639824050765,0.00196924341731473,0,0,0,0,0,0.438319401916733,0,0,0,0,-0.121536359403724,0,0,0.0527958564553603,0,0,0,0,0,0.0276551524515395,0,0,0,0,0,0
X000596.SZ,0.279346630614296,0.197230831686429,-0.0610753155650067,0,0.0956091913457707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148294057216007,0,0.0753484648959318,0,0,0,0,0,-0.0116669816725306,0,0,0,0,0,0,0,0,-0.0296952088450902,0,0,-0.0892742071546304,0,0.00415590857210912,0.00466447636306226,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.0737561683901394,0,0,-0.0468051447318409,0,-0.074180339643801,0,0,0,0.0436527603263274,0,0,0,0,0,0,0,0,0,0,0.112866106893977,0,0,0,-0.47686885101139,0,0,0,0.00312211017863853,0,0,0,-0.178202425880952,0,0.243484392559617,0,0,0.208741778596269,0.0406887791700368,0,0,0,0,0,0,-0.0161576843372687,0,0,0,0,0,0,0
X000625.SZ,0,0.000136437474017192,0,0,0,0,0.0833029259097449,0,0,0,0,0,0,0.272403571648606,-0.0199679940235536,0,0,0,-0.0018667435223713,0.149842914622393,0,0,0,0,0,-0.108821327252754,-0.0203470275418127,0,0,0,0,-0.0153471784129472,3.46944695195361e-18,0,0,0,0,0,0,0.563885524379196,0.0604558249552717,0,0.158845162364777,0,0,0,0,0,0,0,0,0.0020356945241124,0,0,0,0,0,0,0
X600703.SH,0,0.0882354322179934,0,0,0.174968689084478,0,0,0,0,0,0,-0.101383970119459,0,0,0.0952095489092294,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0.042831864278135,0,0,0,0,0,0.0341692982373126,0,0,0,0,0,0,0.240246692393437,0,0,0.0781098010858632,0,0,-0.0703545245910578,0,0.0312705838210199,-0.016305820635625,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0211654715721529,0,0.193848606773722,0,0,0,0.220280480061731,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139734953075794,0,-0.022550326564217,0,0,0,0,0.165199589144231,0,0,0,0,-0.0215834853772445,0,0,0.00369534596596018,0,0,0,-0.061280161035356,0.0197650201684902,0.00506803788838787,0,0,0,0,0,0
X002049.SZ,0,0,0.0119898878600123,0,0,0,0,0,0,0,-0.0405159783191795,0,0,0,0,-0.0262241119227319,0,0,0,0,0,0,0,0,0,0,0.183494497157708,0.2404350201566,0,0,0.137003640881373,0,0,0,0,-0.311890678525313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145815266611695,0,0,0,0,0,0,0
X002179.SZ,0,0,0.105535558683985,0,0,0,0,0,0,0,0,0,0,0,-0.0318862852466294,0,0,0.0277560072117239,0,0.157960447417342,0,0,0,0.0646334301471012,0,0.161448477343378,0.0592527802830627,0,0,0,4.33680868994202e-19,0,0,0,0,0,-0.0163438682224654,0,0,0,0,0.053290754787436,0,0,0,0,0,0,0,0,0,0.0295618234787248,-0.0522045689259057,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111218772761673,0,0.0512083098713473,0,0,0,0,0,0,0,0,0,0,0,0.00207376765944551,0.105164907436726,0,0,0.0476989419567878,0.00323508167290068,0.0185835168322953,0,0,0.0269674278466582,0,0,0.0707308493088731,0,0,0.0236978236076354,0,0.0253167076159846,0.00119826093983333,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0273692479904411,0,0,0,0.0438947398898495,0,0,0,0,0,0,0,0.0884453335890271,0.235428293435519,0,0,0,0,0.0700507604320903,0.27048564107524,0.0753460684060264,0,0,0,0.0555392790764118,0,0,0,0,0,0.0527893579546933,0,0.14174031400545,0,0,0.0688115339452579,0,0,0,0,-0.0393369112168166,0,0,0,0,0,0,0
X002236.SZ,0,0,0.635333127920218,0.15871830288722,0,0,0.153095167321167,0,-0.13087176601388,0,0,0.0630350823310999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.209953879513963,-0.0298658176056257,0,0,0,0,0,0,0,0,0,0,0,0.264213187867968,0,0.159360837267325,0.0198514217082152,0,0,0,-0.109316083438573,0.0750843546044557,-0.0933455093971708,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,-0.0130954500467224,0,0,0,0,0,0.0362569208896211,0.319013848916882,0,0.0231597127372082,0,0,0.0159204021002255,0,0,0,0,0,0.0815039971617424,0,0,0,0,0,0,0.0187373297028763,0.0356411506401355,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0973578151143599,0,-0.0170489249988905,0,0,0,0,0,0,0.00864474021523748,0.0169700980910278,0,0,0,0,0,0
X000661.SZ,0,0,-0.357692084068352,0,0.283757718049519,0,0,0.216438791163376,0,0,0,-0.175971978449654,0,0,0,0,0,0,0.329442316263935,0,0,0,0,0.0143256482718401,0,0,0,-0.0123315341485476,0,0,0,0,0,0,0.0377420900786901,0,0.012137676075869,0,0,0,0,0.253637273072681,0,0,0,0.585207454917093,0,0.151484030948368,0,0.0279222139181849,0,0.120972386195821,-0.113664139876912,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.17394171308233,0,0.0551335620295525,-0.00571096225005611,0,0.173856505290103,0,-0.166434494602601,0,0,0,0.169361022506118,0,0,0.0272830022698297,0,0,0,0,0,0.00176008696966313,0,0,0,0.0687640862140275,0,0,0,0,0,0,0.23549889116977,0,0,0.099500056045471,0,0,0,0,0.0249577500198667,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.427332556509896,0.00698945472592277,0.821110791642305,0,-0.724531328877602,-0.169935399022805,0,0,8.67361737988404e-19,-0.247262453893258,0,0,0,-0.246495049674307,0,0,0,0.188007768166756,0,0,0,0,0,0,0.112619439211422,0,0,0,0,0,0,0,0.55188459066144,0.220141866925158,0,0,0.301785484211239,0,0,0,0.354326369079272,0.125745350056704,0,0,0,0,0,0,0
X002180.SZ,0,0,0.0733663329901666,0,0,0.0277145350599173,0,0,0,0,0,0,0,0,0.151119601955329,0.0346003541574964,0,0,0.0398642706182567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581446282975394,0.0755435635122005,0,0,0.0954754230742728,0,0.12304710898727,0,-0.0433343609730227,0,0,0,0,0,0,0
X600702.SH,0,0.00372819982128861,0.208165555160319,0.0922978983994258,0,0.139273995595577,-0.106374183633438,0,0,0,0,-0.10181519097035,0,0,-0.00756361283467618,0,0,0,0,0.210783335090942,0,0,0,0,0,0,0,0,0,0,0,0.0643899498940257,0,0,0,0,0,-0.281241853316734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012050687419191,-0.0215121240234959,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.375225474901877,-0.0729487271335415,0,-0.204038392030028,0,0,-0.0386952929352881,-0.207461607971906,0,0,-0.0154824524462098,0,0,0,0,0,0,1.73472347597681e-18,-0.496031426498569,0,0,0,0.100568353289685,0,-0.131624920554097,0,0,0.0623002077476702,0,0,0,0,0,0,0,0,0,0,0,0.0788944678579223,0,0,-0.0598679975276914,0,0,0.786358824964957,-0.331311800092797,0.0567727256256368,-0.0790792022005228,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00971239382445964,0,0.00677205035728812,0.0302599722406476,0,0.0320478566523786,0.0324111973688622,0,0,0,-0.0232159285662204,0,0,-0.063257590202862,0,0,0,0,0,0,0,0,0,0.0775637433623786,0,0,0.0820803756650062,0,0,0.00790325337716624,-0.0798528770879538,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0.00938967805471071,0,0,0.281512999628501,0.0372178300459165,0,0,0,0,0.0235251805775194,0.196360305709208,0,0.190847058743155,0,-0.109841821701264,0,0,0,0,0.0755597654593613,0,0,0,0,0,0,0,0,0,0,0,0,0.0213936049658909,0,0,0,0,0,0,0.132743352685556,0,-0.0258107854923739,0,0,0,0,0,0
X300142.SZ,0,0,0,0,-0.0938668116577807,0.29238491262484,0,0,0.28950614802035,0,0,0,0,0,0.182484672705492,0,0,0,-0.0303081320460668,-0.10832700696923,0,0,0,-0.0956166043250715,0,0,0,0.12793218070037,0,0,0,-0.133867101921447,-0.0535733088590496,0,0,0,0,0,0.10195154024096,0,0,0.0792762466523266,0,0,0,0.0985460383337946,0.0043657925224042,0,0,0,0,0.0772787554790305,-0.0619044665497978,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.119834429371229,0,0,0,0,0,-0.00329395651048617,0,0,0.0358486845405279,0,0,0.228669248477302,0,0,0,0,0,0.00750650768666861,0,0.1484896476847,0.0731284164851016,0,0,0,0,0.00782800555209981,0,0.00883320720542847,0,0.035605721064809,0,0,0,0,0,0,0,0.0461118406046555,0,0,0.010054612817103,0,0,0,0,0.01353816031744,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,-0.0518477317319939,0,0,0.776570619296104,0,0,0,0,0,0,0.141641733626729,0,0,0.0424407011898773,0,0.127053731677079,0,0,0,0,0,0.00471402343708249,0,-0.0822677945723499,0,0.0111266369448925,0,0,0,0,0,0,-0.0137308148414221,0,0,0,-0.00996456827662203,0,0,0,0,0,0.0132929008956302,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,-0.0393321652744773,0,0,0,-0.101271882354415,0,0,0,0,0,0.148076190056549,0,0,0,0.0328293441410629,0.177592098801628,0,0.213274453810775,0,0,0.132006628885219,0,0.0339308354375369,0,0,-0.0973637626241664,0,0.127627961216461,0,0.0458458337681306,0,0,0,0,0,0,0,0,0,0,0,0.0187115523652657,0,0,0,0,0,0,0,0,0,0,0,0
X000733.SZ,0,0,-0.0445648838295452,0,0,0,0,0,0,0,0,0,0,0,0.0109034387129238,0.20712673489288,-0.0496344237321608,0,0,0,0,0.158658751096412,0,0.215123350713186,0,0,-0.122551122322441,0,0,0.109690089748986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165372700248287,-0.0703663319370403,0,0.0223996195589499,-0.238762286334268,0,0,0,0.0780311738679347,-0.0895614966700084,0,0,0,0,0,0
X600183.SH,0,0.00566360266718972,0,0.0554156352225822,0,-0.0156329320695389,0.171578632922571,0,0,0,0,0.0101901815848094,0.117094407408623,0,0.0143820219677409,0,0,0,0,0,0,0,-0.192839893958965,0,0,0,0,0,0.138316254937479,0,0,0,0,0,0,0,0.109912473016678,0,0,0,0,0,0,0.140448044377453,0,0,0.0888198097442933,0,0,0,0,0,0.0643086931701529,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216768167806151,0,0,0,0,0.143994190307881,0.201045417004856,0,0,0,0.0485219990968419,0.00278434049936164,0,0.233736417683551,0,0,0,0,0,0,0,0.425640631623702,0,0,0,0,0,0,0,0,0,-0.00937056744790539,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.362434924588412,-0.135366192948633,0,0,0.0400863872913645,-0.0407458292148397,0,0,0,0,0,0,0,0,-0.0113948113485254,0,0,0,0,0,0,0,0,0,0.104439572383972,0,0,0.177851671232872,-0.337863298856518,0,0,0,0,0,0,0,0,0,0.00974231380939865,0,0.0286135979977643,0,0,0,0,0,-0.0306616503243841,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.078037998599416,0,0,0,0,0,0.0500338849957267,0,0,0,0,0,0,0,0,0,0,0,0.0461260886063129,0,-0.0329337678505515,0,0.106858028861802,0,0.0769662736930736,0,0,-0.0364556684970604,0,-0.199570863010759,-0.00359398463596095,0,0,0,0,0,0,0,0,0.0742482896549398,0,0.00256717098959263,0,0,0,0,0,-0.00132203720853385,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,-0.353761874641756,0.178360665714414,0,0,0,-0.235769321323858,0.21385314367565,0,0,0,0,0.185961423961666,0,0,0,0,0,0,0.324566237489631,0,0,0.483635246995445,0.0569489773953206,-0.259550033767619,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.303405715649082,0.0592681869990805,0,0,0,0.517062194154883,0,0.133733945850196,0,0.118931925449027,-0.13268136437707,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.0881504643964914,0,0,0,0,0,0.0726823277489647,0,0,-0.115713111326773,0,0,-0.333180597089866,0,0,0,0,0,0,0,0,0,0,0,0.300195265680829,0,-0.11176369490501,0,0,-0.0376374175510238,0,0,0,0,0,0,0,0,0,0,0,0.0764136168656284,0,0,0,0.0340106309995537,0,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0.0378177475933619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210554199551045,0,0.0994115394386768,0,0,0.0762394650243508,0,0,0,0,0,0,0,0,0,0,0,0.0938084639622325,0,0.0520104525237209,0.0374276838050932,0,0.0497002832972824,0,0.113230075623764,0.0808905864304342,0,0,0,0,0.0172868971220178,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0.0403254622433464,0,0,0,0,0,0,0,0,0.110179823546721,0,0,0,0,0.15966286844331,-0.018224205887125,0,0,-0.0291445155256823,0.0519093657390742,-0.0288506379532962,0.12058038812541,0,-0.0486437025271427,0,0,0,0,0.537010135806759,0,0,0,0,0,0,-0.0326092816899781,0,0.0889453628176043,0,0,0,0,0,0,0,0.0435706457288859,-0.0595268299549332,0,0,0,0,0,0
Change_TY3M,0,0,0.360321363421885,0,0,0,0,-0.159307773235365,0,0,0,0.167956315810334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.311894915590662,0,0,0,0,0.0325760603480163,-0.0415034301858358,-0.0547571550524519,0,0,0,0,0,0,0,0,0,0,0,-0.197152885923034,0,0,0,0,0.0510761243218608,-0.109579148435848,0,0,0,0,0,0
Slope,0,0,0,0,-0.0291390398951948,0,0,0,0,0,0,-0.126960490339224,0,0,0,0.342309121215485,0,0,0,0,0,0,0,0,0,-0.0773870716317717,0,-0.162822049520868,0,0,-0.0974642829849888,0.152887411108945,0,0,-0.197652426451118,0,0,0,0,0,-0.304109512698176,0.0257842388792588,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,1.25431468187917,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938140220278833,0,0,0,0,0,0,0.0648013414147371,0,0,0,0,-0.0531115519752283,0,0,0,0,0.221570669196009,0,0,0,0,0,-0.177307346874332,0.842363041916788,0,0,0,0,0,0,0
RealEstate_excess,0,0,-1.0842021724855e-19,0,0,0,0,-0.025043255039741,0,0,0,0.000396090196499022,0,0,-0.00993589597387618,0,0,0,0.0414452843417145,0,0,0,0,0,0,0.01582287944641,0.0927367050787051,0,0,0,0,0,0.0417768518337165,0,0,0,0,0,0,0,-0.143999188895779,-0.154352826048599,0,0,0,0,0.0372119543338652,0.057957296329562,0,0,0,0.0187521759841672,-0.0551379543200764,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.00681408113188192,0,0,0,0,0,0.0315428040409454,0.0099093867011033,0,0,0.00158459081278285,0,0,0,0,0,0,-0.002401770580704,0,0,0,0,0,-0.0150915092272319,0,0.0211735104238494,0,0,0.0897071119772817,0,0,0,0,-0.0162790825187379,0,-0.0391640939525109,-0.11243162941641,0.0304105438758667,-0.0299981620787925,0.0551516604819676,0,0,0,0.0241251489495591,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.00016824023436092,0,0,0,0,0,0,0,0,0,0,0,-4.34490609919179e-05,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000685779132737495,0,0,0,0,0,0,0,0.0024801074349017,-0.00392297842427959,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.00331465156785395,0,0,0,5.42101086242752e-20,0,0,-0.00154300160490937,0,0,0,0,0,0,0,0,-0.0032172149400719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127850561237026,0,0,0,0,0.0101755216395143,-0.0177147666742507,0,0,0,0.0964143006393519,-0.133491387290674,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.00154597821752776,0,0.00208616293655928,0.00133423450703893,0,0,0,-0.0011655164571002,0,0,0,0.000992447841229916,0,0,0,0,0,0,0,-0.00055481407772332,0,0,0,0,0,0,0,0,0,0.012919808589769,0,0,0,0,0,0,0,0,0,0,0,0,0.00233494892151081,-0.00492473640213919,0,0,0,0.0342725920174324,-0.0463950100176419,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00394694648092883,0,0,0,0,0,0,0
