,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600276.SH,X300014.SZ,X600104.SH,X000651.SZ,X002129.SZ,X300124.SZ,X000625.SZ,X002371.SZ,X000725.SZ,X003816.SZ,X002049.SZ,X600031.SH,X000596.SZ,X002241.SZ,X000063.SZ,X600703.SH,X600089.SH,X000338.SZ,X002179.SZ,X600522.SH,X601877.SH,X000661.SZ,X300142.SZ,X002180.SZ,X002074.SZ,X600741.SH,X000733.SZ,X000100.SZ,X600884.SH,X600460.SH,X600702.SH,X000157.SZ,X002414.SZ,X000799.SZ,X002236.SZ,X600584.SH,X601799.SH,X600563.SH,X002176.SZ,X600487.SH,X000800.SZ,X600418.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.311036546321463,0,0,0,0,0,0,0,0,0,0,-0.0411768807056916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178552608936333,0,0,0.065814280271886,0,0,0.0455687897844994,0,0,0,0,0,0,0.0302696290684615,0,0,0,-0.0219104644701943,0,0,0,0.00683617536889113,0,0,0,-0.00545329578172874,0,0
X000858.SZ,0,0,0.103748714824875,0,0,0,0.164679761082705,0,0,0,0,0,0,0,0,0.0785165458552594,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.0199139318770233,0,0,0,0,0,0,0.264716521779293,0,0,0,0,0,0,0,0,0,0,0,0,0.0188962333156175,0.00193090833811406,0,0,0,0,0,0
X600809.SH,0,0,0,0.114906718503264,0,0,0,0,0,0,0,0,0,0,-0.111006803885999,0.084536280584999,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.0430942120837862,0.0930642506747278,0,0,0,0,0,0.119483394936839,0,0,0,0,0,0,0,0,0,0,-0.0644627384680655,0.230146718486675,-0.0495378547915347,0,0,0,0,0,0,0
X000568.SZ,0,0.1247195361386,0.159970392098318,0,0,0.0226018606347662,0,0.00925190711205441,0,0,0,0,0,-0.00340068116284868,0,0,0,0,0,0,0.0501581673652506,0,0,0.022254731567407,0,0,0,0,0,0.0131568633908795,0,0,0,0,0.0526803468849535,0,0,0,0.232664549536469,0,0,0.121561936803824,0,0,0,-0.0159933402414475,0,0,0,0,0,-0.0366746875082177,0,0,0,0,-0.0139224250890447,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.043910499399485,-0.0423267487956315,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,3.46944695195361e-18,0,0.0951122748841452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727628422618853,0.593083425938783,0.0579174945063092,-0.0733508536316326,-0.108473615081166,0,0,0,0,0,0,0.0336280669113145,0,0,0,0.0214441826232553,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709380998648628,-3.46944695195361e-18,0,0,0,0,0,0.301282976295231,0,0.0539627088588495,0,0,0,0,0,0,0,0,-0.0909217794607425,0,0,0,0,0,0,0,0,0,0,0,0.130410616326041,0.197500204587481,0,0,0,0.0106746442866981,0,-0.177232768560188,0,0,0,0,-0.0279575237788903,0,0
X002304.SZ,0,0.251153763300062,0,0,0,0.071059998368583,0,0,0.0386352493063093,0,0,0,0,0,0,-0.0337668005341642,0,0,0,0,0.0264499192009073,0,0,0,-0.0445024152837323,0,0,0,0,0,0,0.166193958496653,0,0,0,0,0,0,0.213781599760518,0,-0.136247669221891,0,0,0,0,0,0,0,0,0.0553330928551688,0,0,0,0,0,0,-0.00103091360175511,0,0
X600690.SH,0,0,0,0,0,0.0922052970440802,0,0,0,0,0,0.251563936192341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0926886026414196,0.11423370784986,0,-0.0210330988809248,0,0.082418752130356,0,0.0469604456432755,0,0,0,0,0,0,0,0.10966952294531,0,0,0,0,0,-0.0259496549200715,0,-0.0361320170447323,-0.0342292501072919,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0500046908434759,0,0,0,-0.449868515364483,0,0,0,0,0,0,0,0,0,0.396962970279039,0,0,0,0.0723422412016027,0,0.0926331944228874,0.0310836912717812,0.0120452052578864,-0.152797518078973,0,0.231338003609177,0.278885192703167,0,0,0,0,0,0,0,0,0.120050635863517,0,-0.158142729108913,-0.0793674617245304,0,-0.102357845958268,0,0,0,0,0,0,0.0703998002389651,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993544253529128,0,0,0,0,0,0,0.06119586963803,0,0,0,0,0,0.18331716174405,0.0525326261161912,0,0.145888479502742,0,0.225200525823659,0,0,0,-3.46944695195361e-18,0,0.0342310372626897,0,0.0284262469398246,0,0,0,0.145335030281034,0.0115926369094416,0,0,0,0.0521920677253483,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.0969969644965061,0,0,0,0,0.0166883200834827,0,-0.0535388299352524,0.169272166840167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143580949680393,0,0.408411566759849,0,0,0,0.00484109523962455,0.0790000494248474,0,0,0,0,0,0,0,0,0,0.185308485626011,0.00610041119690201,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0383015988919649,0,0,0,0,0.0177057073393582,0,0.0982128097230964,0,0,0.0321610393327577,0.120188284387786,0,0,0,0,0.185544463170745,0,0,0,0,0,-0.135344083989555,0,0.00493193286585155,0,0,0.219726437002739,0,0,0,0,0.0772265601304023,0,0,-0.0294586854966689,0,0.0180414532612507,-0.0119708278944007,0,0,0,0.00563455471500765,0,0
X002129.SZ,0,0,0,0,0.0684627890951727,0,0,0,0,0.0653335840980071,0,0,0,0,0,0.0666801479219389,0,0,0,0,0,0,0,0,0.248242284642092,0,0,0.108042053498166,0,0,0,0,0.00561854821444961,0,0,0.0266866307269995,0,0,0.0585946912235208,0,0,0,0,0,0,0.160496904434927,0,0,0,0,0,0.0784719024961911,-0.00886629401159604,0,0,0,0.0870784479294168,0,0
X300124.SZ,0,0,-0.0990857680890685,0,0,0,0,0,0,0.0738839154629647,0,0,0,0,0.0172963184955393,-0.10018712069159,0,0,0,0,0,0.102672712619414,0,0,0.124125563484898,0,0,0,0,0,-0.0936116687348663,0.0610364682376242,0.104884105467663,0,0,0,0,-0.0276176835880774,0,0,0,0,0,-0.0201508532647848,0,0.182729133649651,0,0.122162788609174,0,0,0,0,0,0,0,0,0.0263868307448005,0,0
X000625.SZ,0,0,0,0,0,0,0,0,-0.321148848107742,0.0234146510583332,0,0,-0.346538322679036,0,0,0,0,0,0,0,0,0.0753255837795545,0,0,0,0,0,0,0,0,0,0,0.088282959557072,0.383189199351288,0,0,0.634064474011101,-0.0262279982478347,0,0,0,0,0,0,0,0,0.00492009287429645,0,0.0514816510525117,0.151562398560483,0,0,-0.0633946147637354,0,0,0,0.136493269772552,0,0
X002371.SZ,0,0,0,0,0,0.166994201622118,0,-0.0485756755372849,0,0,0,0,0,0,0.0472953241297982,0,0,0,0.116688042873039,0,0,0,0,0.35081961402167,-0.251542704601716,0,0,0,0,0.103650118063306,0.174417424386232,0,0,0,0,0,0,0.462336424146718,0.0456056512704619,0,0,0,0,0,0,0,0,0,-0.0734948447509925,0,0,0,-0.0190568547226461,0,0,0,-0.0336302838490568,0,0
X000725.SZ,0,0,0,0,0.100018496090668,0,0,0,0,0,0,0.0453553493812575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195793872756337,0,0,0.0585265607184185,0,0.485404571871996,0,0,0,0,0,0,0,0,0,-0.0193739006929754,0.0216141293381831,0,0.0125210655155315,0,0,0,0,0,0,0,0,0,0
