,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600690.SH,X600276.SH,X000568.SZ,X002475.SZ,X000651.SZ,X003816.SZ,X002371.SZ,X600104.SH,X000725.SZ,X300124.SZ,X000338.SZ,X002304.SZ,X600031.SH,X000596.SZ,X000625.SZ,X000063.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X600089.SH,X000157.SZ,X002463.SZ,X600703.SH,X002241.SZ,X002028.SZ,X600372.SH,X600066.SH,X000921.SZ,X000977.SZ,X002236.SZ,X600741.SH,X600584.SH,X600522.SH,X002049.SZ,X600183.SH,X601877.SH,X002129.SZ,X000661.SZ,X002223.SZ,X002180.SZ,X000800.SZ,X600060.SH,X600177.SH,X600566.SH,X600487.SH,X002156.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0235623558133134,0,0,0.267584060819306,0,0,0,0,0,0,0,0,0.0380426522098442,0,0.0290372167920438,0,0,0.0221699001058355,0,0,0,0,0,0,0,0,0,0,0,0.0330877837349931,0.011633558664378,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00622576701098172,-0.0200369068923532,0,1.35525271560688e-20,-0.0189537702583238,0,0,-0.000727410215178919,0,0
X000858.SZ,0,0,0,0,0,0,0.414650943490033,0,0,0,0,0,0,0,0,0.211634251308533,0,0.0960660707645257,0,0,0,0,0.0451822094341525,0,0,0.0179262422149758,0,0,-0.0398320767780174,0,0,0,0.019671488425521,0,0,0,0,0,0.00536594805118315,0,0,0.0531197938242605,0,0,0,0,0,-0.0395829094764184,0,0.00586666554559756,0,0,-0.013909222647939,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0162534819327096,0.0525754802596645,0,0,0,0,0,0,0,0.194071827339305,0,0,0,0,0.000136355140752557,0,0,0,0,0,0,0,0,0,0,0,0.00564267337356619,0.103720858965192,0,0.0798296017174707,-0.0725923079074645,0.151382683381454,0.0140466257641344,0,0,0,0,0,0.069678392816898,0,0,0,0,0,0,0.0353935741175028,-0.0169368538387477,0,0,0,-0.00491740334564163,0,0
X600809.SH,0,0,0,0,0,0,0.110369692190401,0,0,0,0.0284172694857781,0,0,0.0681660464624669,0,0,0,0.253153636674918,0,-0.143497578840372,0.0236265699273566,0,0,0,-0.16683836388012,0,0,0,0,0,0.00786250047073564,0,0,0,0,-0.0161744973380593,0,0,0,0,0,0,0,0.145298486087215,0,0,0,0,0,0,0,0,0.00911092006261617,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.00149912581994891,0.283703448267067,0,0,0,-8.67361737988404e-19,0,0.0149613077231131,0.161776375411795,0,0,0,0,0,0,0,-0.0302340254538601,-0.0124370664061101,-0.0906301031872398,0,0,0,0,-0.0363096311069495,0.300847876727072,0,0,0,0,0,0,0.0364448419541981,0,0,0,0,-0.0717049867871478,0,0,0,0,0,0,0,0,0.0152960793942085,-0.0512972893696213,0,0,0.129855170633527,0,0
X600276.SH,0,0,0,0,-0.151431584924096,0,0,0,-0.339913195663739,0,0,0,0,0,0,0,0,0,0,0,0.211880207971652,0.205871088133555,0.178085547825129,0,0,0,0,0,0.0802206711454122,-0.157350884442686,0.197554804719356,0,-0.0277931675824938,0,0,0,0.0942759077376388,0.0933141847846482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151600416458417,-0.219876651716212,0,0,0,0
X000568.SZ,0,1.02243182811742,0,0,0.0292269698882693,0.0428217973041655,0,-0.0787147347415018,0,0,0.0514296167673766,0,0,0,0,0,0,0.193834929294477,0,0,0.0487466557316722,0,0,0,0,-0.104852382278832,0,0,0,0,0,0,-0.0360373697838369,0,0,0,0,0,0,0,-0.034811322655446,0,0,-0.0501512590626012,0,0,0,0,-0.125774624093271,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0302706304580307,0,0,0,0,0,0,0,0,0,0.0629163473603673,0,0,0,0,0.188917789236341,0,0.23681743182075,0,0,0,0,0,0.0928941350487082,0,0.0278931266518414,0,0.0498373417834865,0.0493168890049565,0,0.0212296130941314,0,0,0,0,0,0,0,0,0,0,0.15996696963274,0.0185483817325063,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.175327084576798,0,0.0566329877047319,0,0,0,0,0,0,0.130956343505725,0,0,0,0,-0.103555503378673,0,0,0.0235283139567044,0,0.330688833787201,0,0,0,-0.0217671473938538,0,0,0,0.17299960889665,0,0,0,0,0,0,0,0,-0.125157077194445,0,0,0,0,0.020381858025165,0,0,0,0,0,0,-0.00834246299789699,0.0536205164944914,0,0,-0.0523273034931536,0,0
X003816.SZ,0,0,0,-0.127390194975085,0,-0.0536792395888872,-0.198991950528518,0,0,0,0,0,0,0,0,-0.180651725586433,0,0,0,0,0,0,0,0,0.0795138274100339,0.0287898123858656,0,0,0.0750976543468944,0,0,0,0,0,0,-0.0126828400891606,0.0160445088923762,0,0,0,0,0,0,0,0,0,0,0,0,-0.101079531334198,0,0,-0.0772155701153279,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.0147162372027755,0,0,0,-0.0771973230233855,0,0,0,0,0,0,0,0,0,0,0,0,0.348879711222048,0,0,0.284661872359908,0,0,0,0,0,0.110432078435771,0.0251716833522876,0.0653982124084113,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.140469505058133,-0.111942679075005,-0.0325259983611287,0,0,0,0.0854928352542609,0,0,0.094254124070905,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0454028516237009,0,0,0,0,0,0,0.0201665759911632,0,0,-0.0324305393531765,0.107400260026574,0,0.0054208941827074,0.0912037641025686,0,0.0272775041571714,0,0,0,0,0,0,0,0,-0.0210312906970863,0,0,0,-0.0463756646548091,0,-0.0192171646531075,0,0.0277227204186957,0,0,0.03325307430153,0,0,0,0,0,0,0,-0.0752919670173975,0.0158367912894233,-0.00133552572254072,0,0,0,0,0
X000725.SZ,0,0,0,0.0708861121148853,0,-0.0458986382304054,0,0,0,0,0,0,0,0,0,0,0,0,0.0404325188280607,0,0,0.532318833128787,0,0,-0.0278117676276915,0,0,0.0773327814007436,0,0,0,0,0.14111980699939,0,0,0,0,-0.00022776846489408,0,0,0,0,0,0.124768366040773,0,0,0,0,0,-0.138732236498197,0,0,0.0358465126271638,0,0,0,0.0107271799897679,0,0
X300124.SZ,0,0,0,0,-0.0625580493897734,0,0.0851601941225254,-0.016305416182674,0,0,-0.23089848861093,0,0,0,0,0,0,0,0,0,0,0,0,0.0910075686530378,0,-0.0159830611014803,0,0,0,0.150817389724654,0,0,0,0,0,0,0,0,0.00198950843793015,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0432190918713512,0.0183758789358773,0,0,0,6.93889390390723e-18,0,0
X000338.SZ,0,0,0,0,0,-0.0377461293316584,-0.0990444419834011,0,0,0.0536396870375216,0,0,0,0,0,0,0.10394423484881,0,0.0436680383736043,0,0,0.0245779123375259,0.0310153846013506,0.060606938424142,0,0,0,0,0.0556669317103681,0,0.0510956087099396,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0925656690836575,0,-0.101399819256751,0.170166361056689,0,0,0,0.207759813516211,0,0,0,0.0338440342715024,-0.19445979053362,0,0,0,0,0
X002304.SZ,0,0.0780872450044142,0,0,0,0,0.0310441500251649,0,0,0,-0.00194416832652975,0,0,0,0,0,0,0.319572485557946,-0.0994259533874344,0,0,0,0,0,0,-0.00241188492144114,0,0,0,0,0,0,0,-0.0238214856809454,0.362142724840056,0,0,0,0,0,0,0,0,0,0,0,0,-0.0774547022342028,0,0.0448882353139683,0,0,0,-0.248746273611908,0,0,-0.00628255175942267,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0534340096423701,0,0,0,0,0,0.0694224689182313,0,0,0.00460988249095836,0.0925669077604055,0,0.344796508048546,0,0,0,0,-0.135246743284521,0,0,-0.0210050527615492,0,0,0,0,0,0,0,0.189924212372192,0,0,0,0,0.0871429538736138,0,0,0,0,0,-0.073824970905616,0.0297891036580512,0.0972138365507981,0,0,0.00663621195810477,0,0
X000596.SZ,0,0,0,0,0,0,0.52789896761174,0,0,0,0,0,0,0,0,0,0.0168652217003642,0,0.0193738977137808,0,0.0852356517191237,0.0672643469445235,0,0,0,0,0,0,0,0.126135867173356,0,0.0218016061410255,-0.0501971500574117,0,0,0.0579841941112983,0,0,0,0,0,0,0,-0.0420162938176572,0,0.0441920907908037,0,0,-0.0707326580801748,0.0384392602536201,0,0,0.0113253009472174,0,0,0,0,0,0
X000625.SZ,0,0,0,0,-0.497164051589068,0,0,0.0524005268413006,0,0,0,0.155416075794146,0,0,0.158213816660445,0,0,0,0,0,0.303544103524634,0,0,0,0,0,0,0,0,0.556419518867712,0,0,-0.00142605041894608,0,0,0.0243618073580312,0,0,0,0,0.166109382582602,0,-0.45776429156783,0,0.102610320915539,0,0,0,0,0,0,0,0.0407081458161852,-0.0304009796126383,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531435122732225,0,0,0,0.0957453357177803,0.00746863014125305,0,0,0,0,0,0,0,0,0,0.0565297819086616,0.0396623619085526,-0.127172043118169,0,0,0.0107601002413109,0.0997629863038389,0,0,0.066676315946383,0,0,0,0,0,0,0,0.111476045211618,0,0,0.0886256493737842,-0.0139388783792871,0,0,0,0,0,0
