,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X000651.SZ,X002415.SZ,X600104.SH,X002304.SZ,X000661.SZ,X600031.SH,X000063.SZ,X000568.SZ,X000725.SZ,X003816.SZ,X600809.SH,X000338.SZ,X600690.SH,X600703.SH,X002241.SZ,X300014.SZ,X300142.SZ,X002007.SZ,X000596.SZ,X002371.SZ,X300124.SZ,X000100.SZ,X300003.SZ,X002049.SZ,X002129.SZ,X000157.SZ,X600741.SH,X000800.SZ,X600584.SH,X002414.SZ,X600183.SH,X002236.SZ,X601877.SH,X000625.SZ,X000977.SZ,X002179.SZ,X002456.SZ,X300136.SZ,X000066.SZ,X002185.SZ,X002008.SZ,X002463.SZ,X600118.SH,X002180.SZ,X601799.SH,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0,0,-0.109143412441362,0,0,0,0,0,0,0,0,0,0,0.0783723024574517,0,0,0,0.0557974287716322,0,0,0,0,0,0.0575661066241987,0,0,0,0,0,0.0553731807548224,0,0,0,0,0,0,0,0,0.200385748787754,0,0,0.380759540840038,0,0,-0.0641997523386452,0.0281638706010507,-0.0438365754815754,0,0,0,0,0,0
X000568.SZ,0,0.663948692009598,0,0,0,0,0,0,0,0,0,0,0,0,0.193317361464573,0,0,0,0,0,0,-0.0525836180139952,0,0.0413555579684703,0,0,0,0.0553106962277581,-0.00537037687849287,0,0.0244369314144754,-0.00276659721884462,0,0,0,0,0,0,0,0,0,0,0,0,-0.0736250716170108,0,0,0,0,0,0,0.00919791500838267,-0.00872484105366835,0,0,0,0,0,0
X000725.SZ,0,0,0,-0.0355033270018553,0,0,0,0.0359268893883809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221036838377745,0,0,0,0,0.288117104682517,0,0,0,0,0.089200286463511,0,0,0,0,0,0,0,0,0,0,0.0499157879114775,0,0,0,0,0.0145369299800885,0,0,0,0,0,0,0
X003816.SZ,0,0,0,-0.0157475552478682,0,0,0,0,0,0,0,0,0.0622875506432612,0,-0.00095439279956479,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0056769030170189,0,0,0,0,0.0136889208877858,0,0.0706576283604523,0,0,0,0,0,0,0.112130604314419,0,0,0,0,0,0,0,0,0.00941691866233369,-0.0214969298203418,0,0,0,0,0,0
X600809.SH,0,0.409219408759212,0,0,0,0,0,-0.0955975283301304,0.144643776439951,0,0,0.0887476734709292,0,0,0,0,0,0,0,0.00808723374315169,0,0.0893123837026718,0.275124899367201,0,0,0,0,0,0,0,0,0,-0.0123005979655337,0,0,0,-0.0700522761446269,0,0,0,0,0,0,0,0,0,0,0.0730652484353817,0,0,0,-2.16840434497101e-19,-0.0141358184596962,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0221086497909329,0,0,0.127603895222839,0,0,0,0,0.0517439920684363,0,0,0,0,0.00704000296498019,0,0,0,0,0,0,0,0.0310980093850345,0.00705791793363185,0,0.00398808169230489,0.0357479401870903,0,0,0,0,0,0,0,0,0,0,0,0,0.0599077331008892,0,0,0,0,0,0,0,0,0.00376610930873961,-0.00888483439250624,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0.0571595495538854,0,0,0,0,0,0,0,0,0,0.181671272676829,0,0,0,0,0,-5.42101086242752e-20,0.0148509216150871,0,0,0,0,0,0,0,0,-0.0345891318401573,0.0203408961784194,0,0,0,0.0925138808253175,0,0,0,0,0,0,0,0,0.027414063088817,0.00100157277033906,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404214123123217,0,0,0.142700608055632,0,0,0,0,0.102246705481198,0,0.217034401147058,0,0,0.0687134887182387,0,0,0,0.110072900193816,0,0.0802483203443201,0,0,0,0,0,0.00954413706004412,0,0.0831869120908868,0,0,0,0,0,0,0,0,0.00924349110434846,0.0107460021609278,0,0,0,0,0,0
X002241.SZ,0,0,0,0.476184459074129,0,0,0,0,0,0,0,-0.0097908359679682,0,0,0,0,0,0,0,0.0580599101394826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816006875189042,0,0,0,0.0252242472988344,0,0,0.10366433200795,0,0.206808570409287,0,0,-0.0330271842293401,0,0,0,0,-0.0271363919919572,0.00915733532953151,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110813537209093,0,0,0,0.0372806850610153,0.273740425889011,0,0,0,0,0,0.310938653668233,0.0388231202782557,0,0,0.168136395706653,0,0,0.0114917342301433,0,-0.170676765902181,0.226283916537862,0,0,0,0,0,0,-0.0141730835057472,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0.0818761200680444,0.127405527589821,0,-0.0772903627453073,0.237545364059717,0,0,0,0,0,0,0,0,0,0.138773747992696,0,0,0,-0.167263147399508,0,0,0,0,0,0.0183748891955302,0,0.0662828502882242,0,0,0,0,0,0,0,0,0,0,0,0,0.0758286369505778,0.134084430973316,0,0.183803167076476,0,0.0201561026091888,-0.0454650068047855,0,0,0,0,0,0
X002007.SZ,0,0,0,0.143291154099326,0,0,0,0,0.19688436614926,0,0,0,0,0,0.0314455293136788,0,0,0,0,0,0.408109977461589,0,0,0,0,0,0,0,0,0,-0.0910686656416591,0,0,0,0,0,0,0,0.156095991039991,0,0,0,0,0,0,0,0,0,0,0.0589198217722568,-0.0953293531125228,0.00845046723549994,-0.0114622131697461,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.168056574148446,0,0,0,0,0,0.372326140653485,0,0,0,0,0,0.146995594885328,0,0,0,0,0,0,0,0,0,0,-0.0799040881825871,0,0.049699141085088,0,0,0,-0.00340112938537877,0,0,0,0,0,0.11042460703586,0,0,0,0,0,0,0,0.0166495173596036,-0.0167174781856256,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.097727670360734,0,0,0,0,0,0,0,0,0,0,0.113398024449725,0,0,0,0,0.13288804880562,0,0,0,0,0,0,0,0.297320005826947,0,0,0,0,0.114977744524033,0,0,0.0721719169445427,0.28679331189904,0,0,0,0,0,0,0.186545315932104,-0.0264752824702692,-0.126374580305792,-0.00545761377127782,0.00947855988964153,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.0551356276489476,0,0,0,-0.0348847385883448,0,0.0190792629476395,0,0,0,0,0.152870764814018,0.226560535341231,8.67361737988404e-19,0.075543236409928,0,0,0,0,0,0.153180183808339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332760006310804,0,0,0,0,0,0,0,0.0177308486697091,0.038106961553776,0,0,0,0,0,0
X000100.SZ,0,-0.0215574943392138,0,0,0,0,0,0,0.041403352039715,0,0,0,0.460498887606687,0,0,0,0,0,0.243135253750748,0,0,0,0,0,0,0,0,0.0728075692688006,0,0,0,0,0.00324670042620523,0,0.0752510554154149,0,0.150069157164697,0,0,0,0,0,0,0,0,0,0,0,-0.000434342528802718,0,0,0.0289067439843314,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0.109675309009411,0,0,0,0,0.236861343380863,0,0,0,0,0,0,0,0,0,0.0854573177617268,0,0,0,0.126692428008547,0,0,0,0,0,0.0442150002165624,0,0,0,-0.198015650995306,0.247938311839936,0,0,0,0,0,0,0,0,0,0,0.168576043724573,0,0,0,0,0,0,-0.03841641919558,0.0143162445406049,0,0,0,0.000885224725822971,0,0
X002049.SZ,0,0,0.118995667525343,0,0,0,0,0,0.204522981764479,0,0,0,-0.256743197393198,0,0,0,0,0,0.0322931203629165,0.191174340466265,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.221714935358481,0,0,0.264000952845851,0.150690649911165,0.480079911143294,0,0,0,0,0,0,0,0,0,0,0,0.114311995791298,0,0,0,0,-0.000771314585511217,0.0273120220920194,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.172897313989094,0.186995420733257,0,0,0,0,0.112221272387457,0,0,0,-0.0309467906519701,0,0.267926366402892,0,0,0,0,0,0,0,0,0.103758617873111,0,0,0,0,0,0,-0.384128565492565,0,0,0.00233247305538226,0,0,0,0,0.343760399414058,0,0,0,0.0131059651335053,-0.0217364018871501,0,0,0,0.247133231199884,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.116241991154104,0,0,0,0,0,0.106621910764117,0,0.014453946978324,0,0,0,0,0,0,0,0.152583356105785,0.00260934145106684,0,0.0297265355020862,0.0508797035339747,0,0,0,0,0,0,0,0,0.0405563282912881,0,0.0116091557857144,0,0,0,0,0,0,0,0,0.0028204481861483,-0.00714879680657518,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.037490672429413,0,0,0,0,0.0424723310536693,0,0,0,0,0,0,0,0,0,0,0.0243606973392752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243309575058297,0,0.179511266971722,0,0,0,0,0,0.0814898605018928,0,0,-0.018122595037428,-0.0165163383712695,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155314547637384,0,0,0,0,0,0.276888440651196,0,0,0.234954528553116,0,0,0,0,-0.165661480002073,0,0,0,0,0,0,0,0,0.143057963562978,0,0,0.111638404921455,0,0.0801983649781851,0.0646961771455367,0,0,0,0,0,0,0,0.0117197241589756,-0.00802395535813886,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0942160910836915,0,0,-0.104785943667884,0,0,0,0,0,0,0,0,0.273784989757007,0,0,-0.127884341961256,0.116636293707948,0.126137373393575,0,0,-0.0602306817168406,0,0.118745798277464,0,0,0,0,0.123737960877503,0,0,0,0,0.470109365983841,0,0,0,0.0717382575092292,0,0,0,0.00451515541962539,0.0204205979316992,0,0.339712770694676,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669745021765784,0,0.127926422541353,0,0,0,0,0,0,0,0,0,0,0.0506385692719182,0,0,0,0,0,0,0,0,0,0,0.46537514657508,0.0323342590515419,0,0,0,0,0,0.173391403365697,0,-0.0178537956961744,0.0256722927525665,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0087512978513374,0.00665817379937448,0.0899193402243644,0,0,0,0,0,0.21239216713969,0,0.0502766721267855,0.0162475240990599,0,0,0,0,0,0,0.0640381905050948,0,0,0.000332555006733445,0,0,0,0,0.177909237956502,0,0.299754819538488,0,0.0984452729847932,0,0,0,-0.00744983338202031,0.00154317726214406,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.19666094447889,0,0,0,0,0,0,0.102947302211235,0,-0.0958059899358289,0,0,0,0,0,0,0,0,0.00177437172621486,0,0.0501669898270998,0,0,0,0,0.0563118252479435,0,0,0,0,0,0,0,0,0,0,0.0870933601120523,0.0374553040954425,0,0.0216969118749167,0,0,0.100208549665263,0,0,0,-0.000351454569924786,-0.0146908471139155,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111529890031092,0.0486129460451972,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0131235697237125,0.0710662909493026,0,0,0,0,0.0733284467535902,0,0,0,0,0,0,0,0,0,0,0.313105052446191,0,0,0,0.0951323134879934,0,0,0.0138432022947709,-0.00280293724099116,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0747872391636559,0,0.049618094959808,0.143859311666782,0.203427311676142,0,0.0345963941978358,0,0,0,0,0,0,0,0.0945637669330554,0.246153818479324,0,0,0,0,0,0,0,0,0.025374093016228,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.242475691222063,0,0,0,0,0,0.0969118774722555,0,0.176906437061444,0,0,0,0,0.201604193950619,0,0,0.00243467997195313,0,0,0,0,0,0,0,0.0490489483462894,0,0,-0.209669079185384,0,0,-0.245236211286616,0,0,0,0,0,0,0.588459514525892,0,-0.0165450415809786,0,0.0153932926790677,0.0217922126197776,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.00910115469839909,0,0,0,0.0122713591342998,0,0,0,0,0,0,0,0,0,0,0,0,0.0738278778960202,0,0,0,0,0,0,0,0.0761450511035194,0,0,0,0,0,0,0,0.129596199222591,0.0688963302690925,0,0,0,0,0,0,0,0,0,-0.00755492803662686,0.00601838913444383,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.0819957853656379,0,0,0,0,0,0,0,0.379549473935053,0.0339251699850337,0,0,0,0.0531103405800037,0,0,0,0,0,0,0,0.0960552838454589,0.2016250605543,0,0.0215638212029212,0,0,0.0616750705168198,0,0,0,0,0.0426416624779605,0.0279891226973793,0,0,0.021768168165982,0.0793346067852861,0,0,0,0.0137668917988331,-0.0338966221068291,0,0,0,0,0,0
X300136.SZ,0,0,0,0.151221442476147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00641597180019512,0.0389158132591934,0,0,0,0.0858332884140459,0,0,0,0,0.131910605724133,0,0,0,0,0,0.29941962289411,0,0,0,0.0578747395964212,0,0,0,0,0,0.0465774184346595,0,0,0,0,0,0,0.0134479931514393,0.00871808374010841,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402445686756405,0,0,0,0,0,0.0373043399110079,0,0,0.0747291818923055,0,0,0,0,0.0362060766524529,0.445694255142574,0,0,0,0,0,0.121083758185522,0,0,0,0,0,0,0.175287124581172,0,0,0,0.0011356656331511,0.0100513627422583,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,-0.0114185529726832,0,0,0,0,0,0,0,0,0.297865839126621,0,0,-0.0135912768657716,-0.0633422304744609,0.0661376436944107,0,0,0,0,0,0.0886044120866884,0,0,0,0.470786353323865,0,0.0117570219281741,0,0,0.00947803705999424,0,0,0,0,0.0368991283357471,0,0,0,0,0.0295243993414243,0,0,0,-0.0169627692304759,-0.0178658321005214,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795414751937518,0,0,0,0.115570157959969,0.0391997221174826,0,0.0998369347192089,0.196707677277032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198309140818678,0,0,0,0,0,0,0,0,-0.0459966652310333,0.0185037811055322,-0.0337673998478365,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0.0415282342482095,0,0,0,0,0,0,0.0610975198785905,0,0.0310628771632968,0,0,0,0,0,0,0,0,0.0600077080514042,0,0,0,0,0,0.394806836626612,0.0107410129225094,0,0.0108832180814532,0,0,-2.16840434497101e-19,0.0473810187799208,0,0.0324478993669725,0.0682927117120487,0,0,0,0,0,0,-0.00288721223999094,-0.00432052619617549,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0.110008044856459,0,0,0,0,0,0,0,0,0,0,0,0,0.00369221970816853,0,0,0,0,0,0,0,0,0,0,0.0181013887290448,0,0,0,0,0,0,0,0,0,0,0.172190378806036,0.0120827563836823,-0.0675253853717599,0,0,0,0,0.0573908024973812,0,-0.00648984004239724,-0.0267546802003632,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0.195488533000657,0,-0.032366111276227,0,0,0.0186455878908278,0,0,0,0,0,0,0,0,0,0.0714056364887487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219376295002866,0,0,0,0,0,0.408233351410907,0,0.0735884045367956,0,0,0,0.107428802550393,0,0,-0.0186991543573674,0,0.0513998754549761,-0.070236958265154,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0.0846089073257247,0,0,0,-0.0779273436038861,0,0,0,0,0,0,0,0.142462296660631,0,0.0950066575209377,0,0.0663374461731034,0,0,0,-0.0128987597237915,0,0.233957628456686,0,-0.0582165973596045,0.0291542698674817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868345161320368,0,0.0377810078148871,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,-0.00789642230612753,0,0,0,0.0607598304039309,0,0,0.0002735909104094,0,0,0.272443354014841,0,0,0,0,0,0.105331040230062,0.152034704059665,0.0844299175957455,0,0,0,-0.103303195000087,0,0,0,0,0,0,0,0,0,0,0,0.283459621770097,0,0.10177475771045,0.102166436095773,0,0,0,0.0061919040391793,-0.0150394746322771,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0942810091277095,0,0,0,0,-0.249223261292191,0,0,0,-0.0633531176917117,0,0,0,0,0,0,0,0,0.00706840557335062,0,0.108631935154836,0,0,0,0.0797596945303633,0,0,0,0,0,0.0671088383790436,0,0,0,0.0692676842218444,0,-0.123405842825706,0,-0.187121836865599,0.104649860215947,0,0,0,0,0,0.0254452936025994,0,0,0.0464453291072143,-0.110789962538049,0,0,0,-0.313497497870286,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,-0.0189305169633267,0,0,0,0,0,0,0,0,-0.241502028011196,0,0,0,0,0,0.0739092569126475,0,0,0,0.149814083428192,0,0,0,0,0,0,0,0,0,0,0,0.653653369374492,0,0.621788661635724,0,0,0,7.41017589213509,0,0
TED,0,0,0,-3.27231361070952,0,0,0,0,0,0,0,-0.131590234708751,0,0,0,0,-1.12214953720789,0,0.44217527464474,0,0,0,0,0,1.69092048401847,0,0,1.30079637771166,0,0,0,0,0.339984040293611,0,0,0,0,-0.0868718972802808,0.781008180333215,0,0,-0.0112447929725137,0.200533150207758,0,0,0,0,0,0,0,-1.77555798537186,0.503055960713776,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.0348343569077976,-0.0480709858492872,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125765016673905,0,0,0,0,0,0,0,-0.0937242523156318,0,-0.045676479006032,0,0,0,0,0.136267720561046,0.0215766364011264,0,0.000898162353729616,0,0,0,0,0,0,-0.0264782815244662,0,0,0,-0.110171472997096,0,0,3.46944695195361e-18,0,0,-0.0160331710728261,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.122872159004677,0,0,0,0,0,0.0226364121911273,0,0,0,0,0,0,-0.0424995130551888,0,-0.0403148055102476,-0.0655265950638945,0,0.0256252426504057,0,-0.269444677367787,0,0,0.126475055618028,0,0,0,0.0273953845373836,0,0,0,0,0.052789817325166,0,0,0,0,0,-0.0445806908519021,0,0,0.0418152254977555,0.0839913763321627,0,0,0.0238533514306093,0.0100722865809892,-0.00687212049078691,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.00392565971323294,0,0,0,0,0,0,0,0,0,-0.00149755102936303,0,0,0,0,0,0,0,0,0,-0.00441665670039229,0,0,-0.00143505465946892,0,0,0,0,0,0,0,0,-0.00276588320397625,0,0,0,0,0,0,0,0,0,0,0,0.00834854666540969,-0.00642574294270563,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.140789258359856,0,0,0.0699813984005848,0,0,0,0,0,0,-0.027264395729298,0,0,0,0,0,0,0,-0.170522255803241,0,0.110619662957442,0,0.042699457645537,0,0,0,-0.010198021291415,0,0,0,0,0.0085249808757327,-0.0401470437353906,0,0,0,0,0,-0.00415323469266939,0,0,0,0,-0.0619439238212987,0,0.0753916473945304,-0.00159788611726093,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00333455447782802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00332736208915306,0.00201991795725114,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.00144960345902711,0,0,0,0,0,0,0.00236471212586712,0,0,0,0,0,0.000924353108624306,0.00728245085157286,-0.00161234931782888,0,0,0,0,0,0,0,0,0,0.00218870281604566,0,0.00194614364210761,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0.00394993841648588,-0.00414460409916439,0,0,0,0,0,0
