,X600519.SH,X002415.SZ,X600104.SH,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600703.SH,X600741.SH,X601877.SH,X600271.SH,X002236.SZ,X000100.SZ,X000661.SZ,X002008.SZ,X600809.SH,X300124.SZ,X300003.SZ,X600487.SH,X000596.SZ,X600776.SH,X002456.SZ,X600498.SH,X000625.SZ,X002007.SZ,X000050.SZ,X002241.SZ,X000977.SZ,X300142.SZ,X000157.SZ,X002179.SZ,X002371.SZ,X600522.SH,X600089.SH,X002180.SZ,X600372.SH,X600066.SH,X600177.SH,X300146.SZ,X600566.SH,X600867.SH,X300136.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418886435963964,0,0,0,0.851957738899914,0,0,-0.0142309167288701,0,0,0,-0.139966435237529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134750456977374,0,0,0,0,-0.335836206984503,0,0
X600741.SH,0,0,0.61448560143387,0,0,0,0,0,0,0,0,0,0.111694662639556,0,0,0,0,0,9.24978405456786e-05,0,0,0.102282768931213,0,0,0,0,0,0,0.0513101878063937,0,0.0419934689188683,0,-0.0431345927760487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190382009008357,0,0,0,0.00477967019700951,0.0544652039093848,0,0,0,0,0,0
X601877.SH,0,0.0346980346840064,0,0,0,0,0,0,0,0,0.0277999708544771,0,0,0,0,0.089881939482827,0,0,0,0,0,0.0170400060264469,0.222195696620189,0,0,0,0,-0.00123694702577547,0.00515351008477576,0,0,0,0,0.0233079938404358,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0809965216114294,0.0156364801420504,0,0,0,-0.0179494702112191,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.160301865514141,0.194073047051522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719296653873327,0,0,0,0,-0.112588998209014,0,0,0,0,0,0,0.239689179299949,0,0,0,0,0,0,0.158619989363325,0,0,0,0,0,0.132331606178331,0,0.0824802564780067,0,-0.0513989610210365,0.00599507177188343,0,0,0,0.164962774425401,0,0
X002236.SZ,0,0.277379896723839,0,0,0,0,0,0,0,0,0,0,0,0,0.0137338010471369,0,0,0,0,0,0,0,-0.0117733323158091,0,0,0,0,0.0428217480617949,0.0921823164137006,0.093940042994216,0,0,0.0130890061080793,0.116408258538642,0,0.0413576009310978,0,0,0,0,0,0.165011534235916,0,0,0,-0.133086131141979,0.119334179932045,0,0.187592919256834,0,0,0,0.000406062183307817,0,0,0,0.0489314254789965,0,0
X000100.SZ,0,0,0,0,0,-0.187565977385526,0,0,0,0,0,0,0,0,0.0523522494999085,0,0,0,0,0,0,0,0,0,0.228806696778706,0,0,0,0,0,0.366029680710548,0,0.0219556645200435,0.0445687695958696,0.253156704336573,0,0,0,0.0930343949885438,0,0,-0.0901638156221497,0,0,0,0,0,0,-0.0143226808987669,0,-0.283509710318645,-0.0302092758977812,-0.017417374340534,0,0,0,-0.0118733239088728,0,0
X000661.SZ,0,0,0,0,0,0.21872125070312,0,0,0,0,-0.0804279821226329,0.0365263691930748,0,0,-0.154856542033743,0,0,0,0,0,0,0.228633498612589,0.072773875518338,0,0,0,0,0,0,0,0,0.0539026022249969,0,0,0,0,0,0,0,0,0,0,0,-0.0261753308380783,0,0.112896537627216,0,0,0.161409221320791,0.00798952355046387,0,0.0189218759768029,0,0,-0.00114739353209269,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202432711348194,0.25940323323954,0,0,0,0,0.0262703291926211,0,0,0,0,0,0,-0.15937628945056,0.0614718325337952,0,0,0,0,0,0,0,0,0.0485377187193455,0,0,0,0,0,0.251415065562753,0,0,0,0,0.141575770053924,0,0,0.0100538542708615,0,0,0,0,0.0977474409245374,0,0
X600809.SH,0.0415741011985651,0,0,0.468127354170158,0,0,0,0.129786048259205,0,0,0,0,0,0.0524168450297333,0,0,0,0,0,0,0,0,0,0,0,0,0.0811438897700361,-0.0470541515616949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00179293327542555,0.00844672392020546,0.0437433505081716,0,0,0.00871514321390196,0,0,0,-0.0123274427645872,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.0654750067108693,0,0,0,0,0,0,0,0,0,0,0.185847949782298,-0.0732721782290556,0,0.0504766395916082,0,0,0.0266571158526679,0,0.103531775935058,0,0,0,0,-0.00583952326088602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00142711651757933,0.0699336545344201,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.124975335668535,0,0,0,0,0,0,0,0,0,0,-0.0308318519158667,0,0.094555573704427,0,0,0,0,0,-0.0196241364031634,0,0,0,0,0,0,0.0196994548454997,0,0,0,0.0945166015703894,0,0,0,0,0,0.463478813571918,0,0,0,0.528858636617158,0,0,0,0,-0.0392849766207814,-0.0672424350444091,0,0,0,0.406092176295555,0,0
X600487.SH,0,0.0875001594357152,0,0,0,0,0,0,0.126444931686179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573256982626253,0,-1.73472347597681e-18,-0.0447008530992097,0,0,0,0,0,0,0,0,0.6358740478483,0,0,0,0,0,0.11143145348278,0,0,0,-0.0862205199309466,0,0.0034186598126389,0,0,0,0,0.00470453277023001,0,0
X000596.SZ,0.162089842598394,0,0,0.18682054012719,0,0,0,0,0.0205454363601407,0,0,-0.0159649399356108,0,0.098840446293354,0,0,0,0,0,0,0,0,0.183590766863838,0,0,0.0669761217413444,0,-0.0183381015531005,0,0,0,0,0,0,0,-0.0214363269244936,0,0,0,0,0,0,0,0,0,0,0,0,0.0543951123629089,0,0,-2.16840434497101e-19,0.0136363356313913,0,0,0,-0.0732298700399569,0,0
X600776.SH,0,0,0,0,0,0,0,0,0.420207757333095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210001881600062,0,0,0,0,-0.570452307648807,0,0,0,0.618562939668315,0,0.73045991649136,0,0,0,0,0,0,0,0,0,0,0,-0.433065655369799,0,0,0,0,0.0246026254435995,-0.0515925151729527,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0.0592227812082302,0.0197241716658974,0,0,0,0,0,0.219339536192374,0,0,0,0,0.0282293787193883,0,0.18811304407153,0.0332385924703078,0.497923930557276,0,0,0,-0.0423233483542602,0,0,0.0503699931014164,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00627790512720113,0.0483657736550072,0,-0.000776130296119278,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,-0.0470181368015009,0.296156944781351,0,0,0,0,0,0,0,0,0,0.094420695132537,0,0.0301031688481236,0,0,0,0.125963167367704,0.201242172812781,0,0.042672222196792,0,0,0.0364392088211648,0,0.00439915213169452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887771855525562,0.0635714888875007,0,-0.021788961850694,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217472481763702,0,0.0884273444761467,0.0132030869015662,0.267763835175863,0,0,0,0.0215304347936197,0,0,0,0,0,0,0,0,-0.0830182068192222,0,0.187117116686763,0,0,0,0,0,0.0943340233391316,0,0.0878990802732769,0,0,0.0201449888422872,0,0,0,0,0,-0.0261816011540247,0,0,0,0,-0.0809598437861073,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198871002381708,0,0,0,0,0,0,0,-0.426597574782686,0,0.455436591810446,0,0,0.0941383523903981,-0.0445981884422252,0,-0.192495465314044,0,0.0432350100948807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522531554984108,0,0.0272959968137351,0.240074620443436,0,-0.0458759689639074,0,0,0,0,0.251977115122557,0,0
X000050.SZ,0,0,0,0,0,0,0.0601993793090095,0,0,0,0.0656595665280787,0,0.119568287123191,0,0.140093678929714,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.271945534183242,0,0,0,0,0,0,0,0,0,0,0.219690815922665,0,0,0.09788334034985,-0.279609596529509,0,0,0,0,0,-0.170687779369184,0.148375257592421,0,0,0,0,0,0,-0.155960368898522,0,0
X002241.SZ,0,0.0178276852818337,0,0,0,0.00988564906900003,0,0,0,0,0,0,0,0,0,0,0.0195785899250374,0,0,0,0,0,0,0,0,0,0,0,0,0.227225536569764,0.0462284238832503,0,0.0875045091673574,0,0.0206902990318724,0,0,0,0,0,0,0,0.0508733195007736,0,0,0,0,0,0,2.99756695138645e-05,0,0,0.0510674603917506,0,-0.220502524002517,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.176263434787054,0.53258970033953,0,0,0,0,0.243944320038507,0,0,0.459574929976594,0,0.0575452434526868,0,0,0,0,0,0,0,0.0412350508970932,0,0,0,0,0.0176022591588548,-0.151400722777473,0,0,0,0,0,0,0.126034354158966,-0.224770225982058,0.138243846126067,0,0,0,0,0,0.0114941234254172,0,0,0.0193250930565421,0,0,0,0,-0.0504639325436874,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0911456115770359,0,0,-0.0061289700495929,0,0,0,0,0,-0.133803272976484,0,0,0,0,0,0,0.0541198735613867,0,0,0.00298012877906458,0.0895154491805808,0,-0.0836499678752762,0.00245798013900054,0,0,0.0573539780675906,0,0,0,0.204965644969952,0,0,0,0.0375742822236718,0.156150060352656,0.186893124482953,0,0,-0.0866795907371213,0.0225675701422079,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.000822188840885963,0,0.0228662152644979,0,0.119397080563687,0,0,0.0423456078593886,0,0,0,0,0,0,0,-0.0401280158037447,0,0,0,0.147233569440062,0,0,0,0,0,0,0,0,0,0.203044409620756,0,0,0,-0.0526516161782306,0,0.0408462117717954,0,0,0,0,0,0,0,-0.0222226787169408,0,0,0.00265821663010856,0.009046374912292,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.0322938879101038,0,0.448555906067581,0,0,0,0,0,0,-0.25695596586019,0,0,0,0,0.1928556898117,0,0,0,0,0,0.00723796013574003,0,0,-0.145096092935651,0,0.0757470945336251,0,6.93889390390723e-18,0,0,0,0,0,0.374439204372671,0,0,0,0,0,0,0,0,0,0,-0.0132346027243008,0.0972134473578801,0,0,0,2.77555756156289e-17,-0.360081143280498,0
X002371.SZ,0,0,0,0,0,0,0,-0.0330090053975917,0,0,0.0276082085712082,0,0,0,0,0,0,0,0,0,0.190906612724843,0,0,-0.102584605054728,0,0,0,0,0,0.0382028873702761,0,0,0,0,0.275341388395485,0,0,0,0,0,-0.125314230454354,0,0,0,0,0,0,0,0.186834931975821,0,0,0,0.0109234346016656,0,0,0,-0.0169847956506241,0,0
X600522.SH,0,0,0,-0.030714992530767,0,0.113683437831674,0,0,0,0,0,0,0,0,0,0,0.071103099798218,0,0,0,0.018652578515917,0.0299679489553918,0,0,0,0.250749113689832,0,0,0,0,0,0,0,0,0.0652134243644611,0,0,0,0,0,0,0,0,0,0,0,0,0.074225802860645,0,0,0,-0.00995307628050117,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.0117506832914884,0,0,0,0,0,0,0.0209992482307519,0,0,0.106945292516023,0,0.0391307885141917,0,0,0.00192803308281107,0.0980377107354677,0,0,0,0.024469974836823,0.0458186673875716,0,0.0447447897204163,0,0,0,0.096187658131103,0,0,0.0407417366419909,0,0,0,0,0,0,0,0,0,0,0,0.0839770928620451,0,-0.0106140544451114,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668466758767628,0,0.0285928017819377,0.122347942689818,0.0798516009082116,0,0,0,0,0,0,0,0.105757952576015,0.0459074745050235,0,0,0,0,0.0404517253460849,0,0.032172753341528,0,0,0,0.0689459989504086,0,0,0,0,0,0,0.111700385907771,0.0214138289806446,0.0995795490925818,0,0,0,-0.0178978381054266,0,0,0,0,-0.00905272815305691,0,0
X600372.SH,0,0,-0.010798143391385,0,0,0,0,0.0846631682684523,0,0,0,0,0,0,-0.00999531093739007,0,0,0.170710324697478,0,0,0,0,0,0.065194877066348,0.0673526588678245,0,0,0,0.00393204099861623,0,0,0,0,0,0,0,0.278795759202028,0.118913881974482,0,0,0.0818375559487588,0,0,0,0,0,0,0.0323256251231603,0,0,0,0.028645865690784,0.0277717937105859,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.338560374873675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582519960245114,0,0,-0.0173225894808962,0,0,0.0480429313291457,0,0,0,0,0,0,0.0639377561410296,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.0931849596206516,0,-0.0811117350144457,0.128585562327494,0,0,0,-0.0525801712530078,0,0
X600177.SH,0,0,0,0,0,0.17152678050428,0.129361685747851,0.0318007820032596,0,0,0,0,0,0,0,0.0364903869591408,0,0,0,0.0223465946094212,0,0,0,0,0,0,0,0.0896866799432536,0,0,0,0,0,-0.0166545324736711,0.056425543007151,0,0.0384041343765567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129179532358426,0,0,0,0,-0.0923171252968111,0
X300146.SZ,0,0,0,0,0,0.164892122219695,0,0,0,0,0,0.52931348798904,0,0,0,0,0,0,0,0,0.168386307446018,0,0,0,0,0,0,0,0,0,0,0.3955470427259,0,0,0,0.428033925384885,0,0,0,0,0,0.215476464234249,0,0,0,0,0,0.0719924699669087,0,0,0,-0.0140424451838345,0.00855061786255332,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324489682425378,0,0,-0.086809060786553,0.164882129277509,0,0,-0.150431232253154,-0.02768168033765,0,0,0.431536010891996,-8.67361737988404e-19,0,0.00156512978069213,0.297879010435156,0,0,0,0,0,0,0,0,0,0,0,0.0559695828526316,-0.0439243569410661,-0.00999732836366596,0,-0.0157068021724743,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0886076697502459,0,0,0,0,-0.181253540185126,0,0,0,0.248361536815642,0,0,0.329686355997544,0,0,0,0,0,0.0499988312902356,0,0.129790671155732,0,0.504381771855847,0.388416354907928,0,0,0,0,0.106078389888036,-0.20899724790045,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0.175331848586126,0,0,0.489706241119547,0,0.167814550551918,0.0495901799959042,0,0,0,0.104780113205078,0,0.014970117053861,0.0222222169641361,0,0,0.0959783026972802,0,0,0,0.214707399504272,0,0,0,0,0,0,0,0,0,0.0428679024851676,0,0,0,0,0,0,0,0.00536386845029633,6.93889390390723e-18,0,0.00909409371635545,0,0.0301441400187634,-0.055488167074111,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.170941120815882,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.221569269730675,-0.273180075697899,0,0,0,0.13136372568182,0,0,-0.201253679212097,-0.0711679640135793,0,0.14984749222441,0,0,0.215791308850852,0,0,0,0,0,0,0,0,0,0,0,0,0.265388112049837,0,-0.207168641199624,0,0,-0.212033941327156,0.0162257456630459,-0.0672038301949222,0,0,0,-0.108649259410656,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.0733682392909129,-0.39511979192758,0.115542619025492,0,0,0,0,0,0,0,0,0,0,0,0.141177395602563,0.0101883152249236,-0.0980729178581936,0,0,0,0.202317910937411,0,-0.0324278796516634,-0.00647194910671385,0,0,-0.0866861039676669,0,0,0,0,0,0,0,0,0,0,-0.0282064024646241,-0.116389316749539,0,0.0155886282377845,-0.107667345897105,0,0,0,-0.148426601137831,0,0
Slope,0,0,0.736576910718392,0,0,0,0,0,0,0,0,0,0,0,0.0225785184798417,0,0,-1.32072052373718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60910110686006,0.0345096620643679,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0.209039743578268,0.0408611545479418,0,0.993914071637962,0,0.79180410762363,0,0,0,0,-3.33979874736807,0
TED,0,0,0,-0.200376284376454,0,-0.0410578259143149,0,0,0,0,0,0,0,0,0,0,0,0,0.339352484588998,0,0,0,0,0,-0.112838040679476,0,0,0,0.37083698538346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161248606074338,0,0,0,0,-0.290295468695984,0,-0.212572050186924,0.521549144781671,0,0,0,0,-0.835424820371027,0,0
RealEstate_excess,0,0,0,0,0,0,-0.198069012877634,0,0,0,-0.0382652972544962,0,0,0,0.0195902842922692,0,0,0,0,0,0,0,0,0,0,0,0.0660596347724208,0,0,0,0,0,0.0458846296186868,0,-0.0449306593378931,0,0,0,0,0,0,0,0,0,0,0.0192570722392131,0,0,0,0,0,-0.00406614841403888,0.0120482327254462,0,0,0,0.0253859470526238,0,0
MKreturn,0,0,0,0,0,0.0603238798858662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211598971321162,0.0254955415375461,0,0,0,0,0.0356274698696886,-0.0542920091749935,0,0.0285169749171091,0,0,0,0,-0.305118392710141,0,0,0,0,0,0,0.0091087941630584,0,0,0,0.00652617412780419,0,0,0,0,0.0432107777642789,0,0
MKvol,0,0,0,0,0,-0.00133673460154425,0,-0.00295373674042651,0,0,0,-0.00184044531514291,0,0,-0.0020135169821138,0.00250321570805926,0,0,0,0,0,0,0,0,-0.00114013567161473,0,0,0,-0.00114938496870683,0,0,0,-0.00140917104315834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021771780135509,0,-0.00112566977859465,0,0,-0.0027271178151132,0,0,0,0,0.102672325949745,0
CarbonVol_Shenzhen,0,0.0929124770830184,0,0,0,0,0,0,0,0.125204896096705,0,0,0,0,0,-0.268958994870718,0,0.552854601912399,0,0,0,0,0,0,0,0,-0.247826648846944,0.0434799237659562,0.133266487321142,0,-0.0523316893089351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190378603494068,-0.0125611027144229,0,0,0,0,0,-0.100129498544619,0,0,0,0,-1.50969632918975,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122082078936583,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.006033145603738,0,0,0.003948360460201,0,0,0,0,0,0,0,0,0.00248218368829677,-0.0106635504579266,0,0,0,0,0.0040005708434312,0,0,0,0,0,0.00348395080100245,-0.000479855901062711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00569836994569429,0.00366747424313358,0,0,0,0,0.0389171245966693,0,0
