,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X000100.SZ,X002292.SZ,X600690.SH,X600703.SH,X600066.SH,X600741.SH,X002241.SZ,X002236.SZ,X600031.SH,X002506.SZ,X000559.SZ,X600118.SH,X002049.SZ,X002475.SZ,X000157.SZ,X600372.SH,X000568.SZ,X000338.SZ,X300003.SZ,X002294.SZ,X002074.SZ,X600089.SH,X600867.SH,X300124.SZ,X600582.SH,X002085.SZ,X002465.SZ,X600177.SH,X002180.SZ,X601877.SH,X002007.SZ,X000869.SZ,X600498.SH,X600584.SH,X002456.SZ,X000550.SZ,X300001.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.301946720641576,0,0,0,0,0,0,0,0,0.296834950496395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341816635601713,0,0,0,0,-0.0472319673141114,0.0125756489563113,0,0,0,0,0,-0.0025278594928585,0,0.0940719978374853,-0.0175668618254235,0,0,0,0,0,0
X600104.SH,0,0,0.157869402888995,0.00137478179387761,0,0,0,0,0,0,0.115270329817473,-6.93889390390723e-18,0,0,0,0.226518544043257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956365263195041,0,0.024838754355261,0,0,0,0.0492390819975848,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0.1262766439273,0,0,0,0,0,0,0,0,0.305333276738017,0,0,0,0,0,0.0868524644456653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655116604411083,0,0,0,0,0,0.165859436185936,0,0,0.191716101833607,0,0,0,0,0,-0.0171880320151863,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.0885133673422189,0.0925725431410028,0,-0.0440882629268935,0,0,0,0,0,0,0.0897643363119636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132468215057929,0,0,0,0,0.412389959537213,0,0.0383215192919172,0.0958296538059559,0,-0.0304738669417209,0,0,0,0,0,0,0,0.0286596087723239,0,0,0,0,0,0
X600276.SH,0,0,0,0.0336500749226324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100495253686497,0,0,0,0,0,0,0,0,0,0.0498590107323153,0,0,0,0.0534394338483997,0.0156078978745796,0,0,0,0.0272152602145415,0,0,0.0118316159999333,0,0.0419032296613829,0,0.0115892217233786,0,0,0,0.00743454564693397,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0114874448494008,0,0,0,0,0.15630393140497,0,0,0.0768167271045378,0,0.00447578832946618,0,0,0,0,0,0.0105815285121317,0,0,0,0,0,0,0.0513914721656842,0,0,0,0,0,0,0,0,0.00867894932434517,0,0,0,0.0300089642277007,0,0.233007158457802,0.135821251516492,0,0,0,0,0,0,0.0119010327310783,-0.00867281875781222,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403809087354298,0,0,0,0,0,0,0,0,0,0.38478540935699,0,0,0,0,0,0.19191646737651,0,0,0.0245899407422156,0,0,0.056966957260178,0,0,0.132330811201636,0.00514525550155641,0,0,0,0,0,0,0,-0.00192081391516466,0,0,0,0,0,0
X000725.SZ,0,0,0.143003502513335,0,0,0.0268039511624648,0,0,0,0,0.208227183131591,0,0,0,0,0,0,0.0939422069154658,0,0,0,0,0,0,0,0,0,0,0,0,0.0380826537504234,0.181231972268557,0,0,0,0.0246402387125473,0,0.174679270955906,0,0.0447847030874039,0,0,0,0,0,0,0,0,0,-0.00463588715741214,-0.0131082776325822,0,0,0,0,0,0
X000625.SZ,0,0,0,0.110255436222194,0,0,0,0,0,0,0.19419620168807,0,0,0,0,0,0.0163503387564572,0,0,0.0168024391805847,0.0722580970599913,0,0,0,0,0.0850695718228317,0,0,0,0,0,0,0,0,0,0.0365274032963018,0.0218246797113619,0,0,0,0.158443639107598,0,0,0,0,0.0995309982851142,0.100918741696706,0,0,0,-0.0163566331501903,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.027413490406285,0,0,0.0138036926882661,0,0,0,0,0,0,0,0,0.437481289132533,0,0,0,0,0,0,0,0,0,0.0198011776504846,0,0.0352692464174676,0,0.0116784642573107,0.038768640890184,0,0.0510254702223745,0.0401171387031041,0.0113243975085664,0,0,0,0,0,0,0,0.108431193019993,0,0,0,0,0,0,0,0,0
