,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X600031.SH,X003816.SZ,X002304.SZ,X000725.SZ,X000661.SZ,X000568.SZ,X000338.SZ,X600690.SH,X600809.SH,X600703.SH,X002007.SZ,X002371.SZ,X600183.SH,X000596.SZ,X300003.SZ,X300142.SZ,X300014.SZ,X600741.SH,X002241.SZ,X000100.SZ,X300124.SZ,X000977.SZ,X601877.SH,X002236.SZ,X000157.SZ,X000800.SZ,X002463.SZ,X002129.SZ,X000625.SZ,X002456.SZ,X002179.SZ,X300136.SZ,X600498.SH,X600118.SH,X600584.SH,X002049.SZ,X002414.SZ,X002223.SZ,X002185.SZ,X000066.SZ,X600271.SH,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.266627589163713,0.111362942729911,0,0.0329598409632213,0,0,0,0,0,0,0,0,0.118338326820591,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784939905098385,0,0,0,0,0,0,-0.0352290162735208,0,0.075778116505246,0,0,0,0,0.073355187930455,0,-0.103033676911937,0,0,0,0,0.0387510637011453,0,0,0.00526696355073454,0.00047593430682302,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.0228299263938204,0,0,0,0,0,0,0.152819101384989,0,0,0.39206017588578,0,0,0,0,0.188909082868473,0,0.00426758633580091,0.0393183361033326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00823514040801075,0,0,0,0,0,0.0410242926152876,0,0,0,0,0.0166766314046064,0.0144913155926108,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288486816787772,0,0,0,0,0,0,0.0155596963026229,0,0,0.0132154269343919,0,0,0.037470821963701,0,0,0.180313330394217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151268483926822,0,0,0,0,0,0,0
X000651.SZ,0,0.172032014049731,0,0,0,0.153003759136311,0,0,0.0614379396618311,0,0,0,0.178871051209031,0,0,0.179757799408451,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153502802707753,0,0,0,0,0,0,0,-0.0552112920678101,0,0,0,0,0,0.0101980640258691,0,0,0,0,0,0,0,0,0.0148121366851964,0,0,0,0,0,0
X002415.SZ,0,0.0649965467687871,0,0,0,0.116193059466278,0,0,0,0,0,0,0,0,0.109007688675049,0,0,0,0,0,0,0.176044561520918,0,0,0.0624034493591464,0,0,0.00534255486145534,0,0,0,0.123202725302519,0,0,0,0,0,0,0,0,0.110904885268876,0,0,0.00976238355749637,0,0,0,0,0,0,0,0.010895494916337,0,0,0,0,0,0,0
X002475.SZ,0,0,-0.0520522576982671,0.0630181235866381,0.400800921539751,0,0.0335056897079901,0,0,0,0,0,0,0,0,0,0,0,0,0.0506541827133535,0,0,0,0,0.0678534456051938,0.060085544951997,0.163261401654972,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0508383617930923,0,0.283091263142205,0,0,0,0,0,0,0,-0.0605125665221688,0,0,0,0.0256808607164212,-0.00502151859467376,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.000888441427565196,0,0,0.0441513550154798,0,0,0,0,0,0,0,0,0,0,0,0,0.314136337617264,0,0,0.149490043326449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164257117807265,0,0.0285288857493128,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238015892868781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167560592997625,0,0,0.336278942993455,0.324955715439183,0.02223874330221,0,0,0.0424788727803614,0.0165108904779856,0,0,0,-0.287699583216555,0,0.0267324897337363,0.0128375763094947,0,0,0,0,0,0
X600031.SH,0,0.139435625656492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0674427177256175,0,0,0,0,0,0,0,0.613771468559888,0,0,0,0,0,0,0,0,0,0,0.0191241074759098,0,0,0,0,0,0,0,0.0102510924868204,0.00605729794240527,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.196677631699026,0.0739987576482398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.141339157391862,0,0.0122092341485365,0.0539686060776154,0,0.000248797423642472,0,0,0,3.46944695195361e-18,0,0.0303035975473697,0,0,0,0,0,0,0.144086703029952,0,0.0324632934700252,-0.0192574015266829,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.0571849225201658,0,0,0,0.0717886393661928,0.24005947377752,0.0627929232960033,0,0.0155239015766588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125445453998108,0,0,0,0,0,0,0,0,0,0.0564177992319607,0,0.098596317772766,0,0,0.0372135013924403,-0.00112734815379954,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,-0.0231949486532243,0,0,0,0,0,0,0.0605782736477599,0,0,0,0,0,0,0,0.0351325712401364,0,0.0667930941495541,0,0,0.151891296090554,0,0.435217540695123,0,0,0,0.0694386322916654,0,0,0.00256389827906699,0,0,0.0144053281322632,0,0,0,0.0279556456893609,0,0,0,0,0,0,0.131109629117852,0,0,-2.71050543121376e-20,-0.00669192096968818,0,0,0,0,0,0
X000661.SZ,0,0.265073063657919,0,0,0,0,0,0,0,0,0.0156122169174322,0,0,0,0,0,0.0594063543746778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160769737698683,0.0078389919981834,0,0,0,0.0791347241781762,0,0,0,0,0,0,0,0,0,0,0,0.0561337250649623,0,0.0323056886155904,0,0,0,0,0,0,0
X000568.SZ,0,0.404063784058595,0,0,0,0,0,0,0,0,0.0776987955060571,0,0,0,0,0,0.403584425102795,0,0,-4.33680868994202e-19,0,0,0,-0.0422190813189695,0,0,0,0,0,0,0,0,0,0.0574337675809678,0,0,0.0524168566797785,0,0,0,0.0230305106589198,-0.0200736492128549,0,0.0370855861039484,0.0328509231691528,0,0,0,0,-0.0131043601884865,0,-0.0189709129152761,-0.0178445400721409,0,0,0,0,0,0
