,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X002475.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X600183.SH,X600703.SH,X002241.SZ,X000596.SZ,X002007.SZ,X002236.SZ,X000100.SZ,X000157.SZ,X300003.SZ,X601877.SH,X002463.SZ,X300142.SZ,X002179.SZ,X300124.SZ,X600271.SH,X002008.SZ,X000066.SZ,X000625.SZ,X002129.SZ,X300136.SZ,X600867.SH,X300014.SZ,X000977.SZ,X002506.SZ,X600498.SH,X600177.SH,X002456.SZ,X002049.SZ,X002371.SZ,X002180.SZ,X600066.SH,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0470338097412256,0.0626470467567575,0,0,0,0,0,0,0,0,0.49402586493023,0,0,0,-0.00228713043818086,-8.67361737988404e-19,0,0,0,0.0786464112399741,0,0,0,-0.0620336206632987,0,0,0,0,0,0,0,0,0.0139121000677338,-0.00487747973842597,0,0,0,0,-0.0264002785085859,0,0,0,0,0.0201480081098411,0,0,0,0,0,0,0.00199724983585243,0,0,0,0,0,0,0
X000858.SZ,0.0395412136815005,0,0,0,0,0,0,0,0,0,0,0.310504591630754,0,0,0,0,0.336272362051726,0,0,0,0.0607057483349792,0.106161007671925,0,0,0,0,0,0,-0.0645053158194308,0,0,0,0,0,0,0,0.0270299925801232,0,0,-0.0196591845794181,0,0,0,0,0.0559348640078464,0,0.0223976279524676,0,0,0,0,0,-0.0232220929582129,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0999305918214462,0,0,0.222362375073235,0,0,0,0.0645339339426537,0,0.0472412569160022,0,0,0,0.0573263821447073,0,0,0,0,0,0,-0.0141196514221093,0.0380480587344936,0,0,0,0,0,0,0,0,0.0471232833066515,-0.060126580354441,0,0.0617656330127153,0,0,0.0175937897298035,0,0.0162306564938144,0,0,0,0,0,-0.0119345745240567,0,0,0,0.00279757233146507,0,0
X000651.SZ,0,0,0,0,0.0327206584489007,0,0,0,0,0,0,0,0,0,0,0,0.242052959484035,0,-0.054470947351797,0,0,0,0.257209586304152,0.00426107209873314,0,0.0287120458379597,0,0.0192244087894007,-0.0225878570099567,0,0,0.0680747593978312,0,0,0.117918062290327,0,0.0181524401499231,0,0,0,0,0,0,0,0,0,0,-0.0478802227858407,0,0,0,-0.00515682913766351,0,0,0,0,0.0142678222795436,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0155100067179247,0,0,0,0.080555145296696,0,0,0,0,0.0559481068320387,0,0,0.463845537125404,0,0,0,0.0678087675007032,0,0,0,0.244706995571424,0,0,-0.0406124052837374,0,0.044282093173853,-0.0788418709854764,0,-0.0315413480060299,0,0,0.0521628728476313,0,-0.0333259813576171,0,0,0.107717004165,0,0,0,0,-0.00579618646254771,0,0,0,-0.0186656464510816,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663856267881066,0.0669916033815746,0,0,-0.0361565225110196,0,0,0,0,0,0,0.00520575038212706,0,0.0748673187039928,0,0,0,0,0,0.0432694129967852,0,0.156737680628881,0,0.0304592323046781,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00509026857912305,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0.188363682448499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132092677025812,0,0,-0.0610953504012751,0,0,0,0,-0.0393582634755545,-0.0994459294150456,0,0,0,0,-0.11791215033873,0,0,0,0,0,0,0,0,0.00933919048417692,0,0,-0.0292871914374293,0,0,0,0,0.167172775680699,0,0
X002304.SZ,0,0,0.0783842791396898,0,0,0,0.147422494939573,0,0,0,0,0.222183737007235,0,0,0,0.113444722499554,0,0,0,0,0.0566792513356511,0.108502123814066,0,0,0,0,0,0,0,0,0,0,0,0.0281294477645868,0,0,-0.0559777839216126,0,0.0285049757552676,0,0,0,0,0,0,0,0,0,0,0,0,-0.00400749308448199,0.0374862817726317,0,0,0,-0.0187485352781816,0,0
X002475.SZ,0,0.160490797197218,0,0,0,0,0,0,0,0.014160924718188,0.0632153299565506,0,0,0,0,0.121708533016206,0,0,0.0600053082304349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134134557587779,0,0,0,0.00913103966396946,0,0,0,0,0,0,0.19583398046446,0.0968544183600672,0,0,0,0,0,0.00476628425448529,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177233067231658,0,0,0.122885454779844,0,0.179359870801859,0,0.526473694335157,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.137727282737619,0.0764879303898617,0,0,0,0,0,0,0,0,0,0,0,0,-0.148379698987135,0,0.355739996998623,0,0,0.047413639614745,0,0,0,-0.0706508814930925,0,0
