,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X002475.SZ,X002304.SZ,X600690.SH,X300124.SZ,X300014.SZ,X000651.SZ,X600104.SH,X002129.SZ,X002371.SZ,X002049.SZ,X000725.SZ,X003816.SZ,X600031.SH,X000625.SZ,X000596.SZ,X000063.SZ,X002179.SZ,X000338.SZ,X600703.SH,X600089.SH,X002241.SZ,X002180.SZ,X600522.SH,X000661.SZ,X300142.SZ,X000733.SZ,X002074.SZ,X601877.SH,X000100.SZ,X600741.SH,X600460.SH,X000157.SZ,X300003.SZ,X600702.SH,X600884.SH,X600487.SH,X600584.SH,X600563.SH,X601799.SH,X000799.SZ,X002414.SZ,X002176.SZ,X002223.SZ,X002236.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300014.SZ,0,0,-0.0455937486252249,0,0,0,0,0,0,0,0,0,0,0,-0.0938810499794255,-0.0431963941481691,0,0,0,0.119212267160852,0,0,0,0,0,0.00192914535679858,0,0,0.0795408817623195,0.0983693320154347,0,-0.142454584940389,0.375480059035834,0,0,0,0,0,0,0,0,0,0,0.227890072761022,0.0655557300849988,0,0.136033254060356,0,0,0,0,0.000989425523625714,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,-0.0239975188920144,0,0.460199294537893,0,-0.0830007643740488,0,0,0,0,0,0,0,0.308616131375173,0,0,0,0,0,0,0,-0.000223215857048405,0,0,0,0,-0.0846484336238919,0,0,0,0,0,0,0.111961650247179,0,0,0,0,0,0,0,0,0.0230308004969379,-0.0496478160465153,0,0,0.0413464209021374,-0.0351714363648407,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0417338146446415,0,0,0,0.188843545003662,0,0,0,0.0472128705466764,0,0,0,0,-0.0122757357297734,0,0,0,0,0,0,0.0081927789376539,0,0.0379230945042143,0,0,0.144232546615753,0,0.0653078796122529,0,0,0,0,0,0,0,0.104874044384624,0,-0.01130137704668,0,0,0,0,0,0,0,-0.00301361989481663,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,-0.0461001068266164,0,0,-0.126581833440661,0.17494184839035,0.0660064534111538,0,0,0.00712784602687685,0,0,0,0,0,0,0,0,0,0,0.111596690964189,0,0,0.0892405268391177,0.13894351829665,0,0,0.12239998477671,0,0,0,0,0,0.119257440604408,0.0391778625349918,0,0.136336027664937,0,0.00889839272790705,0.0873158948159435,0,0.12074971655811,0,0,0,0,-0.0358608843521999,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,-0.167440801184666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.426105487038505,0,0,0,0,0,0,0,0,0.186235034483487,0,-0.064865109229639,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0357074338043565,0,0,0,0,0,0.581765056246953,0,-0.271598426674642,0.12753199742994,0,0,0,0.639777902411629,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.0603051815525761,0,0,0,0.0252043430996331,0,0,0,0.102259859410104,0.0486961919712142,0,0,0,0,0,0,0,0,0,0,0,0.0684339952844694,0,0,0.0404854060714484,0.0628660275773219,0,0,0,0,0,0.0334196304811174,0,0.224282270403792,0,0,0.165342071512372,0,-0.133823521249087,0.0967792765238285,0,0.0806286709467642,0.00148103046275811,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.00664991231572202,0,0,0,0,0,0,0,0.209808000360311,0,-0.0609594852462586,0,0,0,0,0.0424522857961111,0,-0.0780261866784909,0,0.0155052339368786,0,0,0,-4.33680868994202e-19,0.343325142595018,0,0,0,0,0.0811704065331247,0,-0.0350316189955106,0,-0.0505528360248269,-0.015974955429747,0,0,0.0414883483141398,0,0,0,0.0115094134254811,-0.00094367072801398,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331586666319636,0,-0.0632135956657107,0,0,0.0481599955693046,0,0.0215175589970719,0,-0.0162227992270671,0,0.0353084198750229,0.0812752168179491,0,0,0,0,0,0,0,0,0.07031506736795,0,0,0,0,-0.0878272309555401,0,0.0110619347664146,0.101710643052288,0.0233226860770661,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,-0.0475082145584838,0,0,-0.0381820292614793,0,0.0364464880212305,0,0,0,0,0.0938279300776107,0,0,0,0,0,0,0,0.0463695323888093,0,0,0,0,0,0,0,0,0,0.593887886755967,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0509540190132609,0.131322054888956,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.0165988957346806,0,0,0,0.249644210768619,0,0,0,0,0,0,0,0.227680842509718,0,0,0,0,0,0,0,0.0217625577717633,0,0,0,0,0,0.0164631774258651,0.076714402010181,0,0,0,0,0,0,0,0.00208631132318667,0,0.0681314039905736,0.0388327940004893,0,0,0.136794503442772,0,0,0,0,-0.0862009249189246,0,0,0,0,0,0
X000596.SZ,0,0,0.232857008204751,0,0,0,0,0.371690958965371,0,-0.397995614340728,0,0,0,0.199363277012901,-0.101652634242803,0,0,0,0,0,0,0,0,0,0,0,0,-0.10512423283971,0,0,0,0,0,0,-0.250528549115556,0,0,0,-0.0089687515927406,0,0,0,0,0.296334456418847,0.0622277695798922,0,-0.0155432345702027,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215392250600089,0,0,0,0,0,0.107981507947143,0,0,0.0617585139912218,0,0,0,0,-0.0580532757711701,0,0.195708587434,0,0,0,0,0,0,-0.000505720670703575,0.0219771984233104,0,-0.175404872758895,0,0,0,0,0.279711379395826,0,0,0.0402154199365173,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,-0.0461437797264358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872371411207544,0,0.0675998243957982,0.237779945089091,0,0,0.0813674958629517,0,0,0,0,0,0,0,0,0,0.113936639655563,0,0,0,-0.0410145455466441,0,0,0,0,0.0106093544104029,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.177372872189448,0,0,0,0,0,0,0,-0.0109564134956655,0,0,0,0.224707446205366,0,0,0.0426550931635665,0,0,0,0.0179376844109948,0,0,0,0,0,0,0,0,0.083307137562173,0,0,0,0,0,0,0,0,0,0,0.0841083353647049,0.0359981175216912,0.17365098806802,0,0,0,0.0015653070227945,-0.0114554816465333,0,0,0,0,0,0
X600703.SH,0,0,0,0,-0.116771774540414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377631619784603,0,0,0,0,0.0394219899836117,0,0.240778646509821,0,0,0,0,0.0880857914834058,-0.2097936829209,0,0,0,-0.155365003090953,0,0,0.211503762751601,-0.127295449940588,0.0390890187622859,0,0,-0.133013572651707,0.0905280558229231,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.212581459641569,0,0,-0.030973418176872,0,0.091890713252782,0,0,0.188539658770112,0,0.0709188869990978,0,0,0,0,0,0,0,0,0,0,0.0387870502703296,0,0.0687509192994588,0,0,0,0,0.309988184269995,0,0,0,0,0,0,0,-0.0132213572311984,0,0,0,0,0,0.0128384151136289,0,-0.0438487288984705,0,0.00130779726872734,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.399801036931729,0,0,0.201899175847643,0.0409301196318372,0,0,0,0,0,0,0,0,0.0168900548458312,0,0,0,0,0.0598580850760616,0.13156641495537,0,0,-0.051320844321121,0,0.114274158345236,0,0,0,0,0,0,0,0,0,0,-0.17747236448867,0,0.00124655650300208,0.0623449998434875,0,0.0817778764671816,0,0.137409217146721,0,0.0632528486953701,0.133324487320818,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.123043879675615,0.0143057251278774,0,0.292049598153395,-0.444747155042075,0,0,0,0,0,0,0.113445442237866,0,0,0,0,0,0.362618184204218,0,0,0,-0.246815718724124,0,0,0.0710875845029463,0,0,0,0.0917481382277275,0,0,0,0.430729924034633,0,0,0,0,0,0,0.115428988878953,0,0,-0.277196676776568,0,0.0493835426759431,0,0.111783186089749,0,0.0366917731198216,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,-0.170697144396713,0,0,0.0601621934726077,0,0,0,0,0.0720921555080971,0,0,0,0,0,0.106275031916721,0,0.222722322032895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695954693424514,0,0.0523388156934359,0.101304260381363,0,0,0,0,0,0,0.121862187790281,-0.0306400379154239,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.207662304149345,-0.296558965206218,0,0,0.0854904892380287,0.0938656265556783,0,0,0.156798865591864,0,0,0,0,0,0,0,0,0,0,-0.364974326819817,0,0,0.346786658325691,0,0,0,0.0366884800514032,0,0,0.38336534828949,0,0,0,0.529306599839527,0.517818382496361,0,-0.0921255853109316,0,-0.0599467655751265,-0.0803590586844029,0,0,0,0,0,0,0,-0.0113289712541199,0,0,0,0,0,0
X300142.SZ,0,0,0.0583346149795219,0.0676076533560184,0,0.379455209507047,0,0,0,-0.079827629400687,0,0,0,0,0,0,0,0,0,-0.111321915009724,0,0,0.135612943470269,0,0,0,0.119686960224568,-0.0372877596176937,-0.0318902741822557,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.144426213917608,0.0169437882543063,0,0,4.33680868994202e-19,0.131583846244842,0,0.0377637673751567,0,0,0,-0.0352646676960044,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,-0.00604245065604836,0,0,0,0,0,0.0933837918736791,0.0529133184309546,0,0,0,0,0,0,0.159925342581452,0,0.0455322912470425,0,-0.0687483582993392,0,0.00843523837065594,0,0.076410072158008,0,0,0,0,0,0,0,0,-0.176218384019564,0,0,0,0,0,0,8.67361737988404e-19,0.12226250476675,0,0.140103566564379,0,0,0.0260240982677511,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0.377313642292515,0,0,0.501422425489452,0,0,0,-0.0408890400274044,0.0565919297385035,0,0,0,0.0528159543115405,0,0,0,0,0,0,0,0.256897647592028,0,-0.066798689035138,0,0,0,0,0,0,0,0,-0.0372948223781468,-0.0883955893086095,0.266761137137426,0,0,0.0134380160036075,0,0,-0.0316343797217125,0,0,0,0,0.0144640204032869,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0887795261294455,0,0,0,0,0,-1.38777878078145e-17,-0.179060722700224,0,0,0,0,0,0,0,0.0970809039317784,0,0,0,0,0.109349778501968,0,0,0,0.214224992971735,0,0.15957181521085,0.0786962898036777,0.209345709861878,0,0,0,0,0,0,0,0,0,0,0,0,0.0442019133337993,0.0331726004952779,0.127851676404515,-0.0709382206524885,0,0,0.000412719301121649,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.053065622077665,0,0,0,0,0,0,0.364967734805073,0,0,0,0,0,0,0,0,-0.0275709153653716,0,0,0,0,0,0,0,0,0,0,-0.0695086572533751,0,0.16677533884214,0,0,0,-0.0334169486546301,0,0,0,0,0,0,0.0249099189036938,0.00103066397486764,0,0,0,0,0,0
X600741.SH,0,0,0.168483090231057,0,0,0,0,0,0,0,0.0359140322281214,0,0,0,0,0,0,0,0,0,0,0,0,0.00544673278580654,0,0,0,0,0,0,0,-0.0958297573201115,0.158007203088071,0,0.10693137881514,0,0,0,0,0,0,0,0,0,0.0831700196038344,0,0.0908880973832903,0,0.00375193009177582,0.0170989842075837,0,0,-0.053428752991817,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646479036340406,0,0,0,0,0,0,0,0,0,0.145708896515594,0,0.0567332343033677,0.217129309849037,-0.0641381258496557,0,0,0,0,0,0,0,0,0,0,0,-0.0453349314818954,0,0.244681785469058,0.0251045286468519,0.0351109541738581,0,0,0.270411985308858,0.0846598644431134,-0.0455007736760386,0.22134496602703,0.00319245216663143,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0055226874189612,0,0,0,0,0,0,0,0,0,0,0,0.326002293189351,0.0636745193252035,0.00978697756749257,0,0,0,0,0.0536475129330535,0,-0.00824103772153539,0,0,0.0586903886075332,0,0,0,0,0,0,0,0,-0.0632278857082499,0,-0.0058550734620461,0,0,0,0,0,0.106165812281825,0,0,0,0.00109815666211609,-0.0142130545485069,0,0,0,0.0621908016855358,0,0
X300003.SZ,0,0,0,0,-0.028784883425546,0.393094726756668,0,0,0,0,0,0,0,-0.0233340443951785,0,0,0,0,0,0,-0.0724991678465164,0,0,0,0,0,0,0,0,0.125386469969586,0,-0.162634951139385,0,0,0,0,0,0,0,0,0,0.110799314964139,0.116974781050956,0,0,0,0.00749841366062795,0,0.160292719532306,0,0,0.0933678211471796,-0.0655939173692247,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.335647416020537,0,0,0,0,0,0,0,0,0,0,0,0.1126337863483,0.508810883953341,0,0,0,0,-0.00359121028456418,0,0,0.0658261103926799,0,-0.0159493143152269,0,0.0793271181277675,0,-0.127213669787229,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412114102186112,-2.16840434497101e-19,0,0,0,0,0,0.0781606133410625,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,-0.151704827139773,0,0,0.181836232603613,0,0,0,0,0,0,0,0,0.0683977500848286,0,0,0,0,0,0,0,0.0157957605401839,0,0,0.00918316791528482,0,0.0319779452647351,0,0,0,0,0,0,0,0,0,0.0122732029406196,0,0.0271310496534107,0,0,0.330015543360748,0.0923331712245296,0,0,0.0238523285634305,0.035523910447379,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826560254934358,0.182813954126367,0,0,0,0,0,0,0,0,0,0.28205224002431,0,0.0273228947970717,0.500077742970174,0,0,0,0.0637269522467085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173755473657513,0.0520919498374433,-0.191944585200438,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156548705215135,0,0,0,0,0,0,0.0315803018463373,0,-0.0313103391790859,0.137663188026761,0,0,0,0,0.421167122655812,0,0,0,0.0493074596231879,0,0,0.0248698187931175,0,0,-0.00897297702759063,0,0,0.157488586674243,0,0,-0.0343280614155811,0,0,0,0,0,0
X600563.SH,0,0,0,0,-0.0755714693325138,0,-0.0193630756313303,0,-0.0549000511771218,0,0.261115274040455,0,0,0,0.102918316297221,0.233065448679326,0,0,0,0.0328015378476639,0.0721037795243719,0,0,0,0,0,0,0,0.068163467039036,-0.117480487531022,0,0,0.10943032949915,0,0,0,0.00596142037129459,0,0,0,0,0.18340729313982,0,0,0.177087872178996,0,0,0,0,0,0.0811532934782981,-0.0710741252762082,-0.0147569897234092,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178245807401165,-0.137727662945236,0,0,0,0,0.120018712736539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137608343411919,-0.0631119068468569,-0.069346004012522,0.0163591104012126,0,0,0,0,0.0974606993498117,0.029120524235846,-0.422589862325761,0,0,0,0,0,0,0,0
X000799.SZ,0.0540641070826468,0,0,0,0.0536962679691079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097586888480685,0,0,0,0,0,0.119284474108604,0,0,0,0.182629321836348,0,0.0128023477329149,0,0,0,0,0,0,0.229347109099218,0,0,0,0,0,0,0.0797916728466915,0,0,0,0,0.0592588648720254,0,0,0,0,0,0,0
X002414.SZ,0,0,-0.0745559537940241,0,0,0,0,0,0,0,0.431982039181366,0,0,0.0339725272350212,0,0.0359190938227535,0,0,0.03214727778364,0,0,0,0,0,0.201079611279331,0,0,0,0,0.240510513292727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20389547002495,0,0,0,0,0,0,-0.00284100005873641,0,0.00526724792716578,0,0,0,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0.289686869473895,0,0,0,0,0,0,0,0,0,0,0,0,0.216792350368411,0,0.140194717135411,0.304019058099132,0,0,0.0246760548957193,0,0,0,0,0,0,0,0,0,0,0,0.0453046969721672,0,0.242266952785618,0,-0.0526701530087752,0,0,0,0.140874964113118,0,0,-0.0884444285645494,0.0586142519030299,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,-0.00580634950318726,0,0,0,0,0,0,0.05948116815541,0.135873772271408,0,0,0,0,0,0,0,-0.120728527571815,0,0,-0.0557561424918601,0,0,0,0,0.297641788216876,0,0,0,0,0,0,0,0.245087740887158,-0.101012853563148,0.231548628183224,0,0,-0.081091127890991,-0.0315061803169752,0,-0.03199595169912,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0877883029387473,0.366589957903254,0.0697268883913422,0,0,0,0,0,0,0,0,0.144158727793214,0.0925413905763688,0,0,0.082906348594185,0,0,0.131197047877075,0,0.2155644629364,0,0,0.0860460430587233,0,0,0,0,0.183150429648263,0,0,0,0,0,0,0.0529442309752228,0,0,0,0,0,0,0,0.0492739790095702,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,-0.0431893022596992,0,0,0.153722150815135,0,0,-0.0889150324128851,0,0,-0.00827945687179337,0,0,0,0,0,0,0,0,0.0487492283620561,0,0,0,0,0,0,0,0.169404953951531,0,0,0.0240948746357184,0,0,0,0,0,0,0,0,0,0.0018336461073185,-0.302296558281112,0,0,0,0,0,0,0,-0.0473131100856284,0,0,0.0404769364277386,-0.117910888651135,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.288920880292701,0,0,0,0,0,0.501837618101653,0,0,0,0,0,0,0,0.0848933443409387,0,0,0,0,0,0,0.0335544755765861,0,0,-0.518406167670472,-0.094948521342815,0,-0.0880587114907145,-0.538507540547073,0,0,0,0.834036989437098,0,0,0,0,0,0
TED,0,0,0,0,0,-0.353927119475435,0.234469992448653,0,0,-0.279580404983588,0,0,0,-0.0347002379281849,0.0775316440677216,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111087472460897,0,0.0317974587885995,0,0,0,0,0,0,0,0,0,0.283834342127975,0,0,0,0,0,0,0,0.0974689899421633,0,0.506479006973644,0,0,0,0,0,0,0
RealEstate_excess,-0.142805950744919,0,-0.132772684909463,0,0,-0.0267600012626861,0,0,0,0,0.0224721269115985,0,0,0,-0.0779293073049452,0,0,0,0,-0.0450370050487412,0,0,0,0,0,0,0,-0.0294504418049719,0,0,0,-0.0574962141710791,0,0,0,0,0,0,0,0.164485891259431,0,0.0135794049012159,0,0,0,0,0,0,0,0,0.0725992396214493,0,0.0337755592351977,0,0.115518961541998,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.10991981700451,0,-0.135214919551354,0,0,0,0,0,0,0,0,0,0,0,0.0271576084249805,0,0,0,0,0,0.000349273232377561,0,0,0,0,-0.0170172106770032,0,0.174433663795408,0,-0.0932522727310692,0,0.052495934263145,0,0.065655625647975,-0.0546184162270074,0,0,0,0,0,0,0.000171461916550789,-1.73472347597681e-18,0,0,-0.0228596058307591,0,0,0,0,0,0
MKvol,0,-0.000260818482842312,0,0,0,0,0,0,0,0,0.000246173154982559,0,0,0,0,0,0,0,0,0,-0.00130461213777047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000829478605489071,0,0,0,0,0,0.000369124806331553,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,1.73472347597681e-18,-0.0539196034186275,-1.0842021724855e-19,0,0,0,-0.0105504635208263,0,0,0,0.0255188086915856,0,0,0,0,0,0.0424023009033942,0,0,0,0,0,0,-0.0797350102435645,0,4.33680868994202e-19,0,0,-0.041139244432027,0,0,0,0,0,0,0,0,-0.0206580864406621,0,0,0.0419868378736838,0,0,0,0,0,-0.0193048451682258,0.0536063088587967,0.00808926855780973,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00384581423211067,0,0,0,0,0.00347668020396497,0,0,0,-0.0031916889363446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00567398025188145,0,0.00569665072572736,0,0,0,0,0,0.000667240597097951,0,0,0,0,0,0.00489968857100864,0,0,0,0,0,0,-0.0307031426151675,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.000543244956745516,0.00272039052363145,0,0,0,0,0,0,0,0,-0.00389162704725411,0,0,0,0,0,0,0,0,0,0,0,0,0.00395870121815465,0,0,0,0,0,0,0,0,0,-0.00560377634260857,0,0,0,0,0,-0.00265786093278626,0,0.00144226493149077,0,0.000533390524023322,-0.00172798951619976,0,0,0,0,-0.00647276689450135,0,0,0,0,0,0
