,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X600031.SH,X000568.SZ,X600066.SH,X002475.SZ,X002241.SZ,X600271.SH,X002236.SZ,X002456.SZ,X000338.SZ,X600118.SH,X600177.SH,X002085.SZ,X000157.SZ,X002292.SZ,X300124.SZ,X600372.SH,X000559.SZ,X002007.SZ,X600867.SH,X300003.SZ,X002180.SZ,X002294.SZ,X000623.SZ,X002506.SZ,X600089.SH,X601877.SH,X600522.SH,X002426.SZ,X002074.SZ,X600498.SH,X000981.SZ,X002508.SZ,X000550.SZ,X000869.SZ,X000050.SZ,X002465.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0726195933699988,0,0,0.251959360503739,0,0,0.0398659687017435,0,0.00580136561904863,0,0,0.00924544862788517,0,0,0,0,0.0464431328860198,0,0,0.1094399290692,0.0145582839397343,0.137052041785613,0,0.00367289500179881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0982022183046775,0,0,0,0,0,0,0,0,0,0,0.0169778348921694,0,0,0,0,0,0
X600104.SH,0.0042805385500839,0,0,0,0,0,0,0,0,0,0.00993602879816508,0,0,0,0,0,0,0.109044072741285,0,0,0,0,0,0,0,0,0,0,0,0,-0.0562305195272459,0,0,0,0,0.00952933995159076,-0.0010691042595519,0,0,0,0.0201958392598886,0.0503219948648812,0,0.129404292161438,0,0,0,0,-0.0428530060412772,0,-0.0464069098132034,0,0.140263294401589,0,0,0,0,0
X000651.SZ,0,0,0,0,-0.00322786648816955,0,0,0,0,0,0,0,0,0,-0.0579547490414694,0,0,0,0,0.116110289787442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107966159413407,0,0,0.181439619052863,0,0.105702429474222,0,0,0.0207967059999543,0,0.015174736983742,0,0,0,0,-0.0566339705887438,0.0983427164311483,-0.0658129132545364,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,3.46944695195361e-18,-0.209123206019571,0,0,0,0.0540489185376188,0,-0.0493826206383117,0,0,0,0,0,0,0.141071235198849,0,0,0,0,0,0,0,0,0,0,0,0.202450606886537,0,0.123115261914283,0,0,0,0,0,0,0,0.0639715722451956,0.258037851666433,0,0,0,0,0,0.0179655951950381,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259020238884768,0,0,0,0,0,0,0,0,0,0.0522353901006439,0,0,0,0.11686585397198,0,0.0192114352950792,0,0,0,0,0.0635210531633856,0,0,0,0.119913973783675,0,0.153037755102243,0.0407857079059921,0,0,0,0,0,0,0,0,0.00597551368613678,0,0,0,0,0,0
X600276.SH,0,0,0.0227969424483732,0,0,0,0,-0.0138326121077436,0,0,0,0,0,0,0.0278145040593149,0,0,-0.0523519833956718,0,0,0.0368515422086768,0,0,0,-0.0249425775715079,0,0,0,0,0,0,0,0,0.113457644101803,0.142538591142103,0.189402310147939,0,0,0.0950937441559253,0,0,0.0129871834342511,0,0.162615498607258,0,-0.093291782300913,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.347663834782501,0,0,-0.0541674123446077,0,0,0,0,0,0,0,0.052694432894603,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0191319420918766,0,0.0566079923353739,0.00752666229152713,0,0,0,0,0,0.0654178251252296,0,0,-0.0185279812480417,0,0,0,0,0.0559715761980876,0,0,0.0416767279853917,0,0,0,-0.0385643948006613,0.00831775149149827,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.0572516596790247,0,0.0815146460719003,0.0797475986389014,0,0,0,0,0,0,0.0647043331107228,0,0,0,0.0230652586012334,0,0,0,0,0,0.0314805407929604,0.0808066579394992,0,0,0,0.0174003837713615,0,0,0,0,0,0,0.0353768348012584,0.0857445762737714,-0.0353112489427137,0.123323988110092,0,0,0,0.0457006686679132,-0.051391452049494,0,-0.0534211633671153,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0915439915250277,-0.0304445410472228,0,0,0.0316246602040522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129962104188,0,0,0,0,-0.084800762088638,0,0,0,0.0176350944267543,0,0.0824560663720443,0.0440090981244247,0,0.0462396182667438,0,0,0,0,0,0,0.071214193702677,-0.00615964292392068,0,0,0,0,0,0
X000063.SZ,0,0,0.0605829216465103,0,0,0,0,0,0,0,0.0518525232115845,0,0,0.0372325511968164,0.0458935756965762,0,0,0.0919866072646022,0,0,0,0.136150822861754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101017888329793,0,0,0.0838143008474776,0,0,0,-0.0117202365055684,0,0,0,0,0,0.0511935107153255,-0.0841932491541509,0,0,0,0,0,0,0
