,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X600066.SH,X000568.SZ,X600271.SH,X000100.SZ,X600118.SH,X002241.SZ,X600031.SH,X002236.SZ,X002292.SZ,X600372.SH,X600177.SH,X000559.SZ,X002074.SZ,X002506.SZ,X002475.SZ,X000157.SZ,X000338.SZ,X300003.SZ,X300124.SZ,X002007.SZ,X002456.SZ,X002508.SZ,X000869.SZ,X002294.SZ,X000050.SZ,X002085.SZ,X600867.SH,X002180.SZ,X600089.SH,X002426.SZ,X002249.SZ,X601877.SH,X600435.SH,X600498.SH,X002465.SZ,X000981.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.301912539987673,0,0,0,0,0,0,0.14594548172874,0,0,0,0,0,0,0,0,-0.190521655212115,0,0.221385187939468,0,0,0,0,0.0922475047692886,0,0,0,0,0,0.289528140316276,0.101754065521361,-0.179202225764253,-0.0816771355481208,0,0,0,0.0189268467368153,0,0.0669338736886367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0.0508591525166413,0,0,0,0,0,0,0.114175490927237,0.0624648856768475,0,0,0.169213414762807,0,0,0.0142742861472231,0,0,0,0,0.0329624975550325,0,0,0,0,0,-0.00215048232928474,0,0,0,0,0,0.0153765378919599,0,0,0,0,-1.73472347597681e-18,0,0,0.0235231569434773,0,0,0,0,0,0,0,0,0,0,-0.00781864566536442,0.0651890872128932,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836675628171545,0,0,0.0541055833349138,0,0.0164569382063017,0,0,0.0842745647144878,0,0.0717385877552784,0,0,0,0.0526136120391635,0.104678650361439,0.0848956004590828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00681450040468052,0.0316862492677939,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.298740601046922,0,0,0,0.114690065924184,0,0,0,0,0.0404042569661357,0,0,0,0,0,0,0.0385583201002389,0.0628064556862703,0,0,0,0.0399167716756712,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116784099924883,0,0.0682455831134495,0,0,0,0.02302221536386,0,0.00278025634379498,0,0,0,0,0,0,0,0,0,0
X002304.SZ,-3.46944695195361e-18,0,0,0.709747290931393,0,0,0,0,0,0,0,0,0,0.117454093134364,-0.0233053140853823,0,0,0,0,-0.0138465590472878,0,0,0,0,0,0,0,0,0,0.184126975908357,0,0,0,0,0,0,-0.0629796967958615,0,0,-0.0777509858653964,0,-0.00191146679122977,0,0,0,0,0,0,0,0,0.0458423166465744,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0292895320047055,0.0866464963920023,0,0,0,0.0398689501754236,0.0776631140552957,0.0227236103556613,0,0,0,0,0,0,0.14989572896906,0,0,0.0689346689592244,0,0,0,0,0,0,0,0.0159834964285852,0,0,0,-0.0102356590384455,-0.188945962609078,0,-0.0646565088720442,0,0,0,0,0,0,0,0,0,0,-0.0154998453958845,-0.00222246903976278,0.0743990188604012,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.00590567121321458,0,0,0.0487410212111628,0,0,0,0,0.311388129111044,0,0,0,0,0.0316033475018454,0,0,0.162331423647542,0,-1.73472347597681e-18,0,0,0.0470711452799857,0,0,0.0114897113689916,0.0537407525974847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464949029947757,0,0,0,-0.0396211910155651,0.0403621989045377,0,0,0,0,0,0
X000625.SZ,0,0.249572050202835,0,0.0249783730536485,0,0,0,0,0.0574072718495065,0,0,0.482857286981291,0,0,0,0,0,0.199495042858269,0,0,0,-0.0289908530143579,0,-0.135275052272161,0,0.141004935177393,0,0,0,0,-0.154906604444821,0,0,0,0,0,0,0,0,0,0,0,0.10839743158201,0.107970920044194,0,0,0,0,0,0,0,0.218791692752374,0,0,0,0,0,0
X600690.SH,0,0,0.125956005352132,0.121296510477238,0,0,0,0,0,0,0,0,0,-0.138100017336315,0,0,0,0,0,0,0,0,0,0.182179873236772,0,-0.0366128940996541,0,0,0,0,0,0.0211270000008421,0,0.0404736995311599,0.049568584475659,0,0.0465469241827327,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0590149249619772,0,0,0.00199708605354741,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0323194440847273,0,0,0,0,0.110516272869132,0,0,0,0,0,0,0,0,0.138969678597563,0,0.0981492933276183,0,0,0.0274123947979611,0.069973499725419,0.00799012959113071,0,0,0,0,0,0,0.0346449331647365,0.0149744187926914,0,0,0,0.0278457877817739,0,0,0,0,0,0,0,0.0998142484283103,0,0,0.0399804308769321,0,0,0,0,0,0,0,0,0,0
