,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X600031.SH,X000568.SZ,X600066.SH,X002475.SZ,X002241.SZ,X600271.SH,X002236.SZ,X000338.SZ,X002456.SZ,X600118.SH,X600177.SH,X002085.SZ,X000157.SZ,X002292.SZ,X600372.SH,X300124.SZ,X000623.SZ,X000559.SZ,X002007.SZ,X002426.SZ,X300003.SZ,X600867.SH,X002294.SZ,X002180.SZ,X600089.SH,X600522.SH,X002506.SZ,X601877.SH,X000981.SZ,X002074.SZ,X600498.SH,X002508.SZ,X000869.SZ,X000550.SZ,X300136.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0914482651152356,0,0,0.339941588841296,0,0,0.0213704575517904,0,0.00120674881950124,0,0,0.0747085737349206,0,0.0044112874422396,0,0,0,0,0,0.0161150752362071,0.0813240489734046,0,0,0,0,0,0,0,0.0398016590928827,0,0.0316701290607999,-0.0882869159061374,0,0,0,0,0,0,0,0,0,0,0.0218206592861748,0,0,0,0.0393164210404889,0,0,0,0.0247382550131472,0,0,0,0,0,0
X600104.SH,0,0,-0.000464501335194442,0,0,0,0,0,0,0.108315782450986,0,0,0,0,0,0,0.0687576244301446,0.130048964852909,0,0,-0.0170636021075455,0.0311715787185734,0,0,0,0,0,0,0,0,0,-0.0625380620686879,0,0,0.0528521536582918,0,0,0,0,0,0,0.131465796333829,0.109677812829891,0,0,0,0,-0.182242078310392,0,0,0,-0.0534697787655191,0.119497313485799,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.0164343509466664,0,0,0,-0.0316331992904479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207433821571234,0,0,0.0913820713924688,0,0,0,0,0,0,0,0.195583679777016,0,0,0.00257012793601426,0,0,0,0.0448918937696006,0,0,-0.0423806519377218,0.0895000783373167,-0.0421233133514322,0,0,0,0,0
X002415.SZ,0.16075211148062,0,0,0,0,0,0,0,-0.098774775746694,0,0,0,0.0638308203288065,0.224811892558338,0,0,0,0,0,0,0.0116869889407536,0,0,0,0,0,0,-0.152965397105082,0,0.0596354502755925,0,0.0508373973710502,0,0,0,-0.127374090816799,0.0554761872918615,0,0,0,0,0.255703873423835,0,0,0.400413738787572,0,0,0,0,0,0,0.000368497476553682,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.0170541828020439,0,0,0,0,0.0622543702257041,0.0716470650353442,0.435478580847343,0,0,0,0,0,0,0,0,0,0.0494212192533106,0,0,0.0626753539260078,0,0.025185298568398,0,0.053031363291616,0,0,0.0334143743950041,0,0,0,0,0,0,0,0,0.0417805802281974,0,0.0634636741700138,0,0,0,0,0,0.0541950763570595,0,0,0,0,0,0
X600276.SH,0,0,0.0446515747817594,0,0,0,0,-0.0147728099793938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029714086602326,0,0,-0.0305467490795514,0,0,0,0,0.0553347193892464,0,0,0,0,0,0.263042213410999,0.0406935699365622,0,0,0,0.102685269554083,0.215097213070031,0,0,0,0,-0.115312099078955,0,0,0,-0.000820322491809394,-4.33680868994202e-19,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.352925301293363,0,0,-0.068023894857036,0,0,0,0.0379569974793278,0,0,0,0.0195423030989546,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.168420885856049,0,0.0522184076818938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443154911054576,0,0,0,0,-0.021004992367576,0.0165361786570033,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0246356220949131,0.104105737864741,0,0,0,0,0,0,0,0.0474036477797655,0,0,0.0432753768092964,0,0,0,0,0.052873042188193,0,0.0142607246389681,0,0,0.0837034617140624,0,0,0,0,0,0,0.0577596551962215,0,0.0980304989343725,-0.0533429111262915,0,0.118252035872911,0,0,0,-0.0578915714265594,-8.67361737988404e-19,-0.04845880187975,0,0,0,0,0
X000625.SZ,0,0.0373754398392367,0.0844738503541464,0,0.0715479207943608,0,0,0,0,0,0,0.25283550701207,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.00769813097185377,0,0,0,0.0516001410547419,0,0,0,0,0,0.228035727562745,0,0,0,-0.0588620523444552,-0.0806713870096241,0,0,0,0.0620909863986563,2.16840434497101e-19,0.0275244257274051,0,0,0,0,0,0,0,0.0611064233576022,0,0.0824086649352354,0,0,0,0,0
X000063.SZ,0,0,0.0258638620729949,0,0,0,0,0,0,0,0,0,0.0165457642036157,0.0224950869307047,0,0,0,0.0494631178551755,0.0151900293023445,0,0.159779052505678,0,0,0,0,0,0,0,0,0.233491135951161,0,0,0,0,0.161946679100518,0,0,0,0,0,0,-0.0232251785797208,0,0,0.113685474691261,0,0.0211448705567109,-0.0767025369760453,0,0,-0.0492852531369413,-0.0460822322836395,0,0,0,0,0,0
X600690.SH,0,0,0.0109179012210821,0,0.242863785371303,0,0,0.0318699988651143,0,0,0,0,0,0.113719280628838,0,0,-0.0938392175459751,0.140219628003173,0,0,0,0,0,0.078612221166045,0,-0.0333394298194764,0,0,0.0324221408830573,0,0,0,0,0,0,0,0,0,0,0.190695497377502,0.148429134764548,-0.0107949134289952,0,0,0,-0.17203069391796,-0.00825214527923761,-0.0177821025056706,0,0,0.0246896424651434,0.0528523466080693,0,0,0,0,0,0
X600741.SH,0,0.0208854557434745,0,0,0,0,0,-0.0986996093615648,0.317384777047913,0,0,0,0,0,0,0.00429509684611346,0.0259402986952291,0,0,0,-0.0277215876238516,0,0,0,0,0,0,0.0405592738255212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597256961589481,0,0.062148799374551,0,0.14198634074716,0,0.0152499846959226,0,0,0.0171264640496376,-0.0177825112110295,0,0,0,0,0,0
X600703.SH,0.100537592744504,0,0.0016306461014476,0.0984258035897534,0,0,0,0,0.377070480578702,0,0,0,0,0.108482071371868,0,0,0,-0.0854097508553814,0,0,0,-0.0676903631430642,0,0,-0.031957631207424,0,0,0,0,0,0,0,0,0,0,0,-0.0163801550531439,0.157706324168888,0,0,0,-0.0404195433049507,0,0.0359328454943956,0,0,0,0,0,0,0.0267317149694439,0.0290550163830701,0,0,0,0,0,0
X600031.SH,0,0,0,0.0644524820735434,0,0,0,0,0.0662966277985667,0,0.0144454009579909,0,0,0,0,0,0,0,0,0.0187141056205256,0,3.46944695195361e-18,0.0979340974000407,0.179436990810174,0.115729673023942,0.256131829276143,0,0,0,0,0,0,0,0,0,0,0,0.401461667669587,0,0,0.107635168430671,-0.124871101490967,0,0,0,0,0,0,0,0,0,-0.0561289220595151,0,0,0,0,0,0
X000568.SZ,0,0,0.0762866969452129,0,0.338420302537719,0.117249469396054,0.223835360370417,0,0,0,0,0,0,-0.045660747867213,0,0,0,0.0538246427765634,0,0,0.0448813629065412,0.0302412421794415,0,0,0.0651014443615777,0,0,0,0,0,0.0373240958739566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278866144054359,0,0,0,0,0,0,0
X600066.SH,0,0,-0.0244814252619194,0,0,0,0,-0.272940105514766,0,0,0.13946514125641,0,0.183226710618412,-0.184391818744427,0,0,0,0.0679276563679914,0,0,0.152975697476504,0,0,0,0.0442706207182969,0,0,0,0,0,0,0,0,0.176684305563198,0,0,0,0.0530714528544101,0.181029512080668,0,0,0,0,0,0,0.0474627228428816,0.023841199658492,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215484472028327,0,0,0,0,0,0,0,-0.0382853342953657,0.183389095696015,0,0,0.136981800977785,0,0,0,0,0.232061657931061,0,0,-0.0281794680538879,0,0,0,0.127180219502557,0,0,-0.0569222615201223,0,-0.170398930097835,0,0.216632143941809,0,0,0.0527803349129686,0,0,0,-0.0118145623758968,0,0,0,0,0,0,0
X002241.SZ,0,0,0.0601209074124527,0.192739659113182,0,0,0,0,0,0,0.0286665005408253,0,0,0,0,0,0,0,0,0,0,0.0927085281300044,0,0,0.086431344079711,0,0,0,0.216498353625869,0,0,0,0,0,0.443192730680393,0,0,0,0,0,-0.350310970565996,-0.028823909785058,0,0.177656055455089,0,0,0.149089155118491,0.112302384277553,0.233087881038973,0,0,0.00969452956671332,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0.0707524515080541,0,0,0,0,0,0,0.0147499684951636,0,0,0,-3.46944695195361e-18,0.0777282735370959,0,0,0,0,0,0.0113936840168898,0,0,0,0,0,0.104526341561075,0,0,0,0,0.0636862306522085,0,0.00353117679333434,0,0.0057596542459824,0,0,0,0,0,0,0.0258183656603796,0.00637618173043918,0,0,0,0,0,0
X002236.SZ,0,0,0.0857137021580006,0,0,0,0,-0.0378807348400424,0,0,0,0,0,0,0,0,0,0,0,0,-0.114283759767812,0.0713800039610323,0.0474114326346306,0,0,0,0,0,0,0,0,0.145951170320307,0,0,0,0.144077263956646,0,0,0,0,0,0,-0.372653760691408,0,-0.396522140837587,0,-0.0544947460833507,0.199984271962524,0,0,0,-0.125222577023195,0.116955002145599,0,0,0.684063365910745,0,0
X000338.SZ,0,0,0,0,-0.304760649015602,0,0,0.0130394152959741,0,0,0,0,0,0,0,0.14069837807005,0,0,0,0,0,0.0835174947042917,0,0,0,0.271939759412236,0,0.086263549987961,0,0,0,0.315016856416041,0,0,0,0,-0.00700396682162983,0,0,0.00697663671609202,0,0,0,0,0,0,0.276218540136418,0,0,0,-0.0538901924918449,0,0,0,0,0,0,0
X002456.SZ,0,0.153631715266611,0.0505545925139073,0,0.0146451035009956,0,0,0,0,0,0,0,0,0,0,0,0.277148159208213,0.172988262029048,0,0,0,0,0,0,0,0,0,0.195815444591066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197267804975202,0.106367211772072,0,0.139760481082022,-0.207154612705832,0.0140400631651064,0,0,0,0,0,0
X600118.SH,0.0948490897542476,0,-0.0141364430931973,0,0.0422648602011471,0,0,0,0,0,0,0,0,0.201382576919184,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557219111542825,0,0,0.0118341054900377,0,0,0,0.0307801578687695,0,0,0.0367725542815304,0.0941302212698763,0.0907047239433935,0,0,0,0.114964620068366,0,0,0,0.0163735320735928,0,0,0,0,0,0
X600177.SH,0,0,-0.00813548372133571,0,0,0,0,0,0,0.0102015755555075,0.0706512173374812,0,0,0.209626501733553,0,0,0,0,0,0,0,0.013610659702003,0,0,0,0,0,0,0,0,0.0272016006283739,0,0,0,0.0694401274393352,0,0,0,0.11965974831559,0.0898873596959057,0.0222728052752922,-0.0150518904992502,0,0,0,0,0,0,0,0,0,0.00699646076821913,0,0,0,0,0,0
X002085.SZ,0,0,-0.152692279483572,0,0,0,0,0,0,0,0,0,0,0.0675016592187154,0,0,0,0,0,0,0,0,0,0,0,0.151810977585478,0,0,0,0,0,0,0,0,-0.197102639518657,0,0,0,0.0955888874324763,0,0,0,0.312151153848475,0,0.380645504083073,0,0.171306481322829,0,0,0,0,-0.0521937841652727,0,0,0,0,0,0
X000157.SZ,0,-0.0706167028577794,0.0927744405958453,0,0,-0.161756021710616,0,0,0,0,0,0,0.100657766113192,0.371563878043617,0,0,0,0,0,0,0.0537912459549775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794517390559724,0,0,0,-1.0842021724855e-19,0,0,0.00397342806904331,-0.0029845298945004,0,-0.213634561262279,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0.133281654992758,0,0,0,0,0,0,0,0,0,0,0.019202876522772,0,0,0,0,0,0,0,0,0,0,0,0.0649444912804222,0.145558222286347,0,0,0,0,0,0,0,0.128232308414812,0,0,0.0664659432015279,0.0359409949538016,0,0,0.0455342374344251,0.0178851885278512,0.00634925079427443,0,0,0,-0.0606798505553487,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.252817702904885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631273045824597,0.02679369475718,0,0,0.0214290006883702,0,0,0,0,0.0453123074459125,0.032241436715797,0,0.131243194948453,0,0,0,0,0,0.0413071770273296,0,-0.0232142825495955,0,0.0994949235094032,0.0308865109588657,0,0,0.0201034159435887,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0.118299392977846,0,0,0,0,0,0,0.0675194257455199,0,0,0.142667120572965,0.213935459604201,0,0,0.0501324136971529,0,0,0,0,0,0,0,0.123587654281242,0,0,0.136185000045099,0,0,0,0,0.0512078180284371,0,0,-2.1219684530843e-07,0.0316852075578571,0,0,0,0,-0.0422904406125045,0.0857558626567337,0,0,0.0372393433795053,-0.070454634176151,0,0,0,0,0,0
X000623.SZ,0,-0.00562289544096033,0,0,0,0,0,0,0,0.0794622427230092,0,0,0,0,0,0,0,0,0,0,0.121806279071556,0,0,0,0,0,0,0,0.257867601586291,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0486448891701063,0.0602058428530347,0,0,0,0.075584421009767,0,0,0,0.00639202240969452,0,0,0,0,0,0,0
