,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000568.SZ,X600690.SH,X000338.SZ,X000661.SZ,X600741.SH,X600809.SH,X600703.SH,X000596.SZ,X002241.SZ,X002236.SZ,X000100.SZ,X300003.SZ,X601877.SH,X000625.SZ,X600183.SH,X300124.SZ,X300014.SZ,X000157.SZ,X002371.SZ,X002007.SZ,X000066.SZ,X300142.SZ,X002008.SZ,X600271.SH,X300136.SZ,X002456.SZ,X002463.SZ,X000977.SZ,X002179.SZ,X002180.SZ,X600177.SH,X002129.SZ,X600584.SH,X600487.SH,X000050.SZ,X002049.SZ,X600498.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.315396421669327,0,0,0,0,0.0659602773116836,0,0,0,0,0.0634752058602816,0.253637154220687,0,-0.025146336637313,0,0,0,0,0.201927575701165,0,0,0,0.064969252350134,0,0,-0.0250102489019272,0,-0.015588154574435,0,0,0,0,0.102176440729947,0,-0.00491089763705442,0,0.0152490171680163,0,0,0,0,0,0,0,0,-0.0655775844996123,-0.0658938969072688,0,0,0,-0.0468707068808,-0.0462805072778768,0,0,0,-0.0642937112533433,0,0
X000858.SZ,0,0,0,0,0,0,0.0299258317590084,0,0,0,0,0,0.307212462999734,0.012554508106851,0,0,0,0.115173295328045,0,0,0.037212801084645,0,0,0,0,0.0113854606746144,0,0,0.0167516460633911,0,0,0,0.0700862482018358,0.0561973597257328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00703829463746344,0,0,0,0,-0.016798254178249,0,0
X000651.SZ,0,0,0,0,0,0.203431579343881,0,0,0,0,0,0,0,0.274545408639582,0,0,0,0,-0.0269131403132888,0,0,0,0.0692372605247269,0,0,0,-0.106357428036401,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0570329922869063,0,-0.0942299516379227,0,0,0.154088466680403,0,0.0300093077395048,0,0,0,0,0,0,0,0,0.0155948482161124,0,0,0,-0.0268691233767579,0,0
X600276.SH,0.196906447377962,0,0,0,0,0,0,0,0,0,0,0,0,0.0606466287846169,0,0.246366164432341,0,0.0308248693968816,0,0.10251778216789,0,0,0,0,0,0.134436827567332,0,0,0,0,0,0.140555191720005,0,0,0,0,0,-0.00525943580157075,0,-0.0959327389529589,0,0,0,0,0,0,0,0,0,0,0,0.0153231392767918,-0.00974594350394886,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0991765993860412,-0.144467488110884,0,0,0,0,0,0,0,0,0,0,0,-0.0376887235328181,0.0263362941249074,0.238506443256084,0,0,0,0,0,0,0.0133336692458477,0,0,0,0,0.0154692138014058,0.0678168322925885,0,0.213881431476466,0,0,0.0908764762015504,0,0,0,0,-0.151533819238079,0,0,0,0,-0.0172033907309594,0,0.0419413080564176,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396575782382365,0,0,0,0,0,0,0.0393309771942889,0,0,0,0,-0.059579875832496,0.233947733931766,-0.0309074437944169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,-0.109237698714573,0,0,0,0,0,-0.0105861217166273,0,0,0,0,0,0.0729794732881889,0,0,0,-0.0419297351266815,0,0.42843560857976,0,0,0,0,0,0,0,0,0,0,0,0.154846780105557,0,0.100610689268592,0,0,-0.0380498679344481,0.124031759981029,-0.084657615126076,0,0,0,0,0,0,0,0,0,0,0,-0.0173164208426435,0.038167279380393,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.0659798090850209,0,0,0.157807388649725,0,0,0,0,0,0,0,0,0,0,0,-0.0353247617249244,0,0,-0.0941087654070585,0,-0.0728625638141497,0,0.0253609752807259,0,0,0.183229891563278,0.143219837471281,0.0671502579707349,0.122324527606388,0,0,0,0,0,0,0,0.0231868915728829,0,0,0,0,0.0039686643351181,0.0238009674867749,0,0,0,0,0,0
X002304.SZ,0,0,0.0149832771676205,0,0,0,0,0.0041564661340093,0,0,0,0,0,0.0264940936955888,0,0,0,0,0,0.126274561698403,-0.0350871425217047,0,0,0,0,0,0.0467181271745048,0,0,0,0,0.185856231248174,0,0,0,0,0,0,0.00190189061904325,0,0,0,0,-0.05008241678102,0,0,0,0.0526223148780094,0,0,0,-0.0394287014797543,0.0248475627828882,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.00721696824307932,0,0,0,0,0,0,0,0,0,0,0,0.204851405685387,0,0,0,0,0,0.0749816978870531,0,0,0,0.0229285644690059,0,0,0,0,0.0410834585321316,0.0841690681946907,0.0369913328569465,0,0.0285027275459612,0,0.0137845761923253,0.0851083107113904,0,0,0,0,0,0,0,-0.0173522777932663,0,0,0,0,0,0
