,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X002241.SZ,X000625.SZ,X002456.SZ,X000338.SZ,X600031.SH,X600066.SH,X000100.SZ,X601877.SH,X600809.SH,X002008.SZ,X300124.SZ,X300136.SZ,X600487.SH,X002508.SZ,X300003.SZ,X600522.SH,X600867.SH,X002085.SZ,X600089.SH,X600699.SH,X000596.SZ,X002294.SZ,X600498.SH,X000157.SZ,X000050.SZ,X600177.SH,X600271.SH,X600566.SH,X002180.SZ,X600118.SH,X000559.SZ,X300115.SZ,X002179.SZ,X600707.SH,X000661.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0.221447439874786,0,0,0,0,0.0299599127535651,0,-0.0372293603972701,0.0188986126675228,0,0,0.0803740865527335,0,0.0839464287504136,0,0,0,0,0,0,0,0,-0.0378497536400408,0,0,0.113572513809212,0,0,0,0.30323757479929,0,0,0,-0.0987495570110203,0,0,0,0,0,0,-0.108029391005778,0,0,0,0,0.0740332662343379,0,0,0.181781766765838,0,-0.00456640016665593,0.0031186614578228,0,0,0,0,0,0
X000568.SZ,0,0,0,0.255845119464619,0.329643347510226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12288069012543,-0.0625419554250658,0,0.0932273299924353,0,-0.0908574836057278,0,0,0,0,0,0,0.113501259621384,0,0,0,0,0,0,0,0,0,0,0,0,0.113054952271232,0,0,-0.00123960515083237,-3.46944695195361e-18,0,0,0,0,0,0
X600741.SH,0,0.439300096174237,0,0,0,0,0,0,0,0,0.131810189754221,0.0151888035869239,0,0,0,0,0,0,0,0,0,0,0,-0.0933042095140718,0,0,0.0696720691194548,0.000486650389397275,0,0,0,0.0173921924338516,0,0,0,0.0380127135051369,0,0,0,0,0,0,0.0483128142972564,0,0,0,0,0,-0.0310640541563456,0,0,0.017270329264599,0,0,0,0,0,0,0
X002475.SZ,0,0.085226848673145,0,0,0,0,0,0,0.0218196969965144,0,0,0.0614625841788459,0,0,0,0.070824786613222,0,0.0319779608469456,0,-0.0699342718324445,0.0981974942779481,0,-0.221741955651042,0,0.0459304594236557,0,0.444874717561152,0,0,0,0,0,-0.0516671542306732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384668092349196,0,0.111684930960848,0,0,-0.0330327349682939,-0.0180982930072964,0,0,0,0,0,0
X002236.SZ,-0.207665735582607,0,0.445558497515361,0.0838945831857826,0,-0.163158318995973,0,0,0.210948135408708,0,0.186999237735038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0522267461806514,0,0,0,0,0,0,0,0,0,0,0,0,0.00330496337002425,0,0,0,0,-0.0344224191460128,0,0,0,-0.0280230461340729,0,0,0,0,0,0
X002241.SZ,0,0,0.164189938385865,0,0,0,0,0,0,-0.0684203167896492,0,-0.162775749750506,0,0.0559912545899411,0,0,0,0.409649901741251,0,0,0,0,0,0,0,0,0,0,0,0.0631587797274671,0,0.22069710233065,0.0690638143675613,0,-0.0770952916498043,0,0,0,0,0,0,0,-0.00798838181445993,3.46944695195361e-18,0,0,0.0728298101652129,0,0,0,0,0.0301854418488711,-0.0234431512143119,0,0,0,0,0,0
X000625.SZ,0,0,-1.73472347597681e-18,0,0,0,0,0.0708515719742344,0,0,0,0.00842529095739771,0.299486897455912,0,0,0,0,0,0,0.123613486944361,0,0,0.0130810099099041,0,0,0.104687430090318,0,0,0.0805156000699359,0.0551981477480467,0,0,0,0,0.118711496398588,0,0,0,0,0.0433589265674269,0,0,0,0,0,0,0,0,0.0243542182962134,0,0,-0.0145416192213731,0.0466812756803126,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,-0.0222789720080104,0,0,0.133415360049834,0.187148633784483,0.241510903175419,0,0,0,-0.0539861296807496,0,0.0788620809103622,0,0.0275474435635238,0,0,0,0,0,0,0,0.140346462070903,0,0,0,-3.46944695195361e-18,0,0.218901782496857,0,0.255524477428593,0,0,0,0.156335640860361,0,0,0,0,0.00985389724746154,0,0,0.0116479937832061,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0826206737023298,-0.0394625348097748,0,0,-0.0599146750470294,0,0,0,0,0,0,0,0,0,0,0.0729957640732094,0,0,0,0,0,0,0,-0.027183315759357,0.0131321043744048,0.272812042932266,0,0,0,0,0,0.272136325166221,0,0,0,0,0,0,0,0,0,0,0,0.00209861258369316,-0.0104089366847105,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.298115944817651,0,0,0,0,0,0,0,0,0,0,0.15522853121565,0,0,0,0,-0.0942720420056647,0,0,-6.93889390390723e-18,0.176946890139395,4.33680868994202e-19,0,0,-0.0146544882518142,0,0,0,0,0,0,0.502018631622971,0,0,0,0,0,0,0,-0.323116120717726,0,0,0,0,-0.0187921856848343,-0.0208922070729066,0,0,0,0,0,0
X600066.SH,0,0,-0.0634069034070122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427257405993033,0,0,0,0,-0.174646102102622,-0.329598208956834,0,0,0.280648265558153,0,-0.0696651276349579,-0.0126324886420472,0,0,0,0,0,0,0,-0.0265308568387736,0,0,-0.14049760511813,0,0,0,0,0,0,0,0.355311960693999,0.00122998472873713,0,0,-0.0172716489754005,-0.00181588856149656,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0904285925679086,0,0,-0.00380418789650334,0,0,0,-0.00921442033222344,0,0,0,0,0.0794741659185231,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211222894195896,0,0,0.186565443578234,0.0426255206433744,0,0,0,0,0.0443454653849538,0,0,0,0,0,0,0,0,0,0.0783587461406656,0,-8.67361737988404e-19,0.01584138262258,0,0,0,0,0,0
X601877.SH,0,0,0,0.257269629201145,0.0077801805806589,-0.0599243001313066,0,0.0239207022918826,0.0618830411585913,0,0,0,0,0,0.0173523962491133,0,0,0,0.0210176995086658,0.117201988701473,0,0,0,0,0,0,0,0,0,0.122747322066364,0,-0.0799710556631684,0,0,0.136259406690641,0.0357196430626517,0,0,0,0,0,0,0,0.0555384082579006,0,0,0,0,0,0,0,0,0.0207141430446987,0,0,0,0,0,0
X600809.SH,0,-0.102128835147227,0,0,0.108867365043843,-0.00575510277762084,0,0,0,0,-0.000527070353293326,0.565763078367823,0,0,0,0.0595705290625432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103343328591504,0,0,0.187219874271225,0,0,0,-0.0611437112993797,0,0,0,0,0,0,0.107516163441812,0,0,-0.0843689258963037,0,0,-0.020330986560591,0,0,0,0,0,0
X002008.SZ,0,0,0.0181025033653727,0,0,0,0,0,-0.064552120229463,0,0,0,0.294048301141221,0,0,0,0,0.115245437247017,0,-0.0953432601957017,0,0,0,0,0,0,0.10426697318366,0.0352328037780144,0.170697156559724,0,0.0373800283368726,0,0,0,0,0,0,0,0,0.0631895346480723,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0402843414459004,0,0,0.0124783776859625,0,0,0,0,0,0
X300124.SZ,0,0,0.0516429205047054,0,0,0,0,0,0,0,0.138654558381701,0,0,0,0,0.0738472847978472,0,0,0,0,0.0161628743073555,0,0,0,0.120463757630953,0,0,0,0,0.222474367012768,0,0,-0.187156514398034,0.181316443591731,0.125802298715841,-0.00548380681502049,0,0,0,0.0477135179728115,0,0.0965222894819251,0.0345924146464551,0.0652385408714129,0,0,0,0,0,0,0,-0.00240407782873322,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.0804848236638342,0,0,0,0.332252457843886,0,0.226659585586567,0.120809186084049,0.266387754348109,0.31175244189969,0,0,0,0.0154259348785038,0,0,0,0,-0.007308546860459,0,0,0,0,0,0,0,-0.00915585795644645,0,0,0,0,0,0,0,0,0,0,0,0.0563902469791447,0,0,0,0,0,0,0,0,0.0299408102179574,0.00798016215946064,0,0,0,0,0,0
X600487.SH,-0.0809539763204551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058510456265159,0,0,0,0.239890285732537,0.103483090444833,0,0,0,0.138215071254036,0,0,0,0,0,0,0.154275987970322,0,0.419676892174444,0,0,0,0,0.0171322044030775,0,0,0,0,0,0,-0.0307861490248883,0,0,0,-0.107900238756188,0,0,-0.0246555601245272,0.00457194764621061,0,0,0,0,0,0
X002508.SZ,-0.0484222687303219,0,0.102720495090578,0.256374082828344,0,0.0354036383488767,0,0,0,0,0.138047999874331,0,0,0,-0.0559793700334048,0,0.170928449409993,0,0,0,0,0,0,0,0.0650038086956963,0,0.0116087159425941,0,0,0,0,0.0428524563710891,-0.245425538537353,0,0,0,0,0,0,0,0,-0.110543783048648,0,-0.0446091805034734,-0.00516936471687204,0,0,-0.00152815154142609,0,0,0,-0.0228204979249178,0.0420284132100913,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.260762702675195,0,0,-0.081778861251058,0,0,0,0,0,0,0.262290319608433,0,0,0,0,0,0.0402732252627459,0.0341008438078106,0,0.0909496768438949,0,0,0,0,0,0,0,0,0,-0.178210518064544,-0.108430854982896,0,0.10343591913266,0,0,0,0,0.367580794787862,0.0669202514629636,-0.0821835430415808,0,0,0,0,0,0,0.0567597290231349,-0.0729374752940651,0,0,0,0,0,0
X600522.SH,0.0821371051543064,0,0,0,0,0,0,0,0,0.10612615560745,0.246182841736006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306442613786894,0,0,0.0804628056241919,0,0,0,0,0,0,0,-0.140553151025082,0,0,0,0,0,0,0,0,0,0.0405868692556896,0.0681371968900827,0,0,0,0,0.0126711122657523,0.0329251441280867,0,0,0,0,0,0
X600867.SH,0,0,0.227871566810572,0,0,0,0,0,0,0,0,0,0.0465373519805318,0,-0.0426730635724231,0.0554578656428313,0,0,0,0,0,0,0,-0.0361251420161473,0,0,0,0,0.00367857638859886,0,0,0,0,0,0,0,0,0,0,-0.0121987660391383,0,0,0,0,0,0,0,0,0.129272816502517,0,0,0.0324581386553048,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0.245952883319939,0,0,0,0,-0.0807579925238441,0.0666581234455513,-0.102221213400069,0.0632766949604635,-0.2374168619915,0,0,0,0,0.0178250220985904,0,0.193722749558863,0,0,0,0.240752323686903,-0.263398948102507,0,0,0,0,0,0,0,0,0,0,0.0849351479714772,0,0,2.16840434497101e-19,0,0,0,0,0.138886571781895,0,0,0,0.0531234076298922,0.034968046027208,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0384587902400932,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0733126283610062,0,0.111800762899187,0,0,0,0.00327715306935067,0,0,0,0,-0.0467825271453605,0,0,0,0.0786881725875304,0,0,0,0,0,0,0.148486197566039,0,0,0,0.120153792616641,0,0,0,0,0,0,0,-0.0396725689901318,0.0364237931405982,-0.0306742510651571,0,0,0,0,0
X600699.SH,0,-0.161372267719531,0,0,0,0,0,0,0.0727702513295341,-8.67361737988404e-19,0,0,0,-0.0946558911678401,0.0317349182296225,0,0,0,0,0.121037585439954,-0.120961598753146,0,0.0743229437866445,0,0,0.0922469769796005,-0.113237429177563,0,0,0,0,0,0,0,0,0,0,0,0.0588726171312648,0.060229189201709,0.0543519682366142,0,0,0,0,0,0,0,-0.00686269897192263,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0.296748700287068,0.338109281638407,0.0974983665194453,0.0654035713852476,0,0.0430849303654522,0,0.323798938498407,0,0,0.105565487515086,0,0,0.110694946445561,-0.109520968412085,0,0,0,0,0,0.018482546263272,0,0.0866984450913775,0.331095583959744,0,0.0854505953581931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186553774389246,0.0178918408045366,0,0,0,0,0,0
X002294.SZ,-0.0674965043024721,0,-0.0844192922435297,0,0,0,0,0,0,0,-0.0671054481682394,0,0,0,0,-0.0222687192445523,0,0,0,-0.175918761732346,0,-0.134190319248639,0,-0.0534120874077366,0,0,-0.0168740817537869,0,0,0,0,0,0,-0.0533906775502948,-0.006347792791108,0,0,-0.102068845496932,0,0,0,0,0,0,0,0,0.299853650187275,0,0,0,0,-0.0298937884466341,-0.0151758961586114,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.239898815126361,-0.0647191601408008,0,0,0,0,0,-0.00186961758988682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277350995870693,0,0,0,0,0,0,0,-0.119260878920034,-0.111975310974758,0,0.0339722554797427,0,0,0.168773058374391,0,0,0,0.00287086580274087,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,-0.00495768872299706,0,-0.0176726696682578,0,0,0,0,0,0,0,0,0,0.260441128607483,0,0,0,0,-0.0298458694729445,0,0,0.0561670176056096,0,0.0138691549282993,0,0,0,0,0.112498926082763,0,0,0.00373113476575266,0,0.0911600508875496,0,0,0,0,0,0,0,0,0,0,0,-0.016562782016083,0.0194802196216933,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0.18143333594191,0,0,0.07720439425698,0,0,0,0,0,0,0.493943966528245,0.615876995378822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417829262840626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111349618960593,0,0.163870525438069,0,0,0,0.00321211430309508,0,0,0,0,0,0
X600177.SH,0,0,0,0.0568912282560663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15412790827248,0.0306965599103925,0,0,0.0603645124968787,0,-0.0245737864984739,0,0,0,0.0934681655540789,0,0.0330620473063056,0,0,0.0350917235453475,0.013880060582076,-0.00341845848084944,0,0,0.0398639871784555,0,0,0,0,0,0,0,0,0,0.00355099919614747,0,0,-0.0289913071352915,0.0105880188084841,0,0,0,0,0,0
X600271.SH,0.0259823342527125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879886898250736,0,0,0,0,0.00269977617423732,0.0248951105578149,0,0,-2.16840434497101e-19,0,0,0.0304847709475167,0,0,0,0.0629601932919814,0,0,0,0,0.0395528836338591,0,0,0,0,0.297983633444899,0,0,0,0.106255458063431,0,0,3.3881317890172e-21,-0.00988309034064105,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0.301311703293224,0,0,0,0,0,0,0,-0.249748174807635,0,0.0778588121696152,0,-0.0233877241207993,0,0.0320651274349641,0,0.0269937008614021,0,0,0.183372597111948,0,0,0,0,0,0,-0.0965193317282427,0,0,0,0,0,0,0,0,-0.0826931699264229,-0.125484635737434,0,0,0,0,-0.07607390466983,0.0579034255554452,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,-0.36269047670869,0,0,0,-0.162388481539746,0,0,0,0,0,0,0,0,0,0,0,0,0.26912552601576,0.116505642329194,0,0,0,0,-0.128319523499078,0.291152658754037,0,0,0.178195750406806,0,0,-0.139480263123272,0,0,0,0,0,0,0,0,0,-0.000845619429628795,0.278740776476847,0,0,0.0561069371463722,-0.059413429138313,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0.0548019412805632,0,0,0.00529973971747013,0,0,0,-0.0761671891728897,0,0,0.0495183617243575,0,0,0,0,0,0,0,-0.0269979895688178,0,0,0,0,0,0,0.054261105870092,0,0,0,0,0,0,0,0,0.0257707930665079,0,0.206746742662901,0,0,0,0.085156726094782,0,0,0,-0.0343068355710585,0,-0.0736729116162738,0.0722572594001274,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0.0371550287833933,0,0,0.0530695674943021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126274086415639,0,0,0,0,0,0,0,0,0,0.440262170673439,0,0,0.0492955553405603,0,0.136570675182879,0,0,0,0,0.0104904029067228,0,0,0,0.141261660379262,0,-0.124780767127306,0,0.0606442670766635,0,0,0,0,0,0
X300115.SZ,0,0,-0.140097649868966,0,0,-0.176376518523108,0,0,0,0.256892680960167,0,0,0,0.0886481793702008,0,0.133280847782369,0,0,0,0,0,-0.0639789562316975,0,0.0494629378169448,0,0,0,0,0,0,0,0,0.278645929835607,0,0,0,0.241337046397397,0,0,0,0,0,-0.194249670300089,0.033270731810525,0,0,0,0,0.0140085783052093,0,0,0,-0.00488017040845224,0.191834579261435,0,0,0,0,0
X002179.SZ,0.10174331258712,0,0.0872684277803779,0,0,0,0,0,0,0,0,0,0,0.0681286819967247,0,0,0,0,0,0,0,-0.239587951573447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138744750998744,0,0,0,0,-0.0196360233701339,0.0284138724680567,0,0,0.0105452139504976,0,0.145190598348014,0,0,-0.041284090227872,0.0271207293975619,0.0555795644775778,0,0,0,0,0
X600707.SH,0,0,0,0,0,0.123154467084874,0,0,0,-0.0217706155786501,0,0,0,0,0,0,0,-0.158971556008669,0.0813986511325332,0,0,0,0,0,-0.155344112950878,0,0,0,0,0,0,0.0661165926670097,0,0,0,0,0,0.147533776236718,0,0,0,0.441178279067297,-0.0161952340847929,0.162152753814307,0,0,0.216774305229688,0.191306311090687,0,0,-0.0269320827271276,0.0129222462443892,0.0061780512794584,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0454913840430835,0,0,0.0599675430821303,0.135836070367462,0.206054720829676,0,0,0,0,0,0,0,0,0,0,0,-0.0449926890878289,0,0,0,0.20788401910733,-0.056602135375333,0,0,0.0838971287937573,0.0588264779761967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137354017669269,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0890970074410545,-0.0163407710444311,-0.0180745350557342,0,0,0,-0.0996209743153882,0,0,0,0,-3.46944695195361e-18,0,-0.0459534215744113,-0.0110594634419967,0,0.0305175486170337,0,-0.227511645439511,0,0.125259636925063,0,0,0,-0.0624839395971632,0,0,0,0,0,0,0,0,0,0,0,-0.0814610944786327,-0.0675764825807836,0,0,-0.118942481034567,0,0,-0.0504051098924742,0.0201802076693111,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.230639167995416,0,0,0.0250925249958062,0,0,0,0,0,0,0,0,0,0,0,0,-0.120164937171362,0,0.331950661266687,0,-0.131283435922856,0.371298605373987,0,0,0.0929186918191069,0,-0.0891080023249252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0726228975540856,0,0.709574048431617,0,0,0,0,0,0
TED,-0.00754462574508704,0,0,0,0,0,0,0,0,0,0.076913553544499,-0.331368636332576,0,0,0,-0.389533209911547,0,0,0,0,0,0,0,-0.141886897013069,0.106293939998133,0.00987162791987942,8.67361737988404e-19,0.597503555999617,0,0,0,0,0.146630649963047,0,0,0.107831799750986,0,0,0,0,0,0,-0.141386847775187,0,0,0.584159085058062,0,1.0688954848519,0,0,0,1.04801390656912,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.157324679265768,0,0,-0.0183972450328985,0,0,0,0,0,0,-0.199497723600727,0,0,0,-0.0508595429913761,0,0,0.0516044269216875,0,0,0,0.286849269316918,0,0,0,0,0,-0.175435255045272,0,0,0.0588701273915676,0,0,0,0,0,0,0,0,0,0,0,0.179868886386273,0.101285116344887,0,0,0.0848274023583093,-0.0720545594706917,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0978998968590704,0,0.00958629182668942,0,0,0,0,0,0,-2.16840434497101e-19,0,-0.0376432187479387,0,0,0,0,0,0,-0.0295320626601655,0,0,0,0,0,0,0.0255242622918116,0,0,0,0.0260290645357013,0,-0.0831412965789636,0,-0.00192986584522583,0,0,0,0,-0.0421720368063479,0,0.00951806008502449,0,0,0,0.0180490072258366,-0.00934632968512176,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00182580159937192,0,0,0,0,0,0,-0.00269503365317377,0,0,0,0,0,0,-0.00123576172926602,-0.00151012330745369,0,0,0,8.11489830525029e-05,0,0,0,0,0,0,0,0,0,0,0,0.00152489534333074,0,0,0,0,0,0.00144297824665506,0,0,0,0.000922652619490777,0,0,0,0,-0.0025584560568475,0.00361501770055686,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0132664730966943,0,-0.0244989906018295,0,0,0,0,-0.0497879307998195,0,0,0,0,0,0,0,0,-0.001823294561066,0,0,0,0,-0.0246657667112173,0,0,0,0,0,0,0,0,0.0549397240587203,0.0296286969723775,0.00874387143844981,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,-0.0318970857906082,0.0762029697763464,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.0100123311855722,0,0,0,0,0,0.0107990136219207,0,0,0,0,0,0,0.0165446079753634,0,0,0,0,0,0,0,0.016482120162784,0,0,0.00645259852659734,0,0,0,0,0,0,0,0,0,0,0,0,0.00195667491132639,0,0,0,0,0,0,0,0,-0.0123460408629017,0,0,0.00490814001975499,0.0110116207940868,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.0190237847761782,0,0,0,0,0,0,0,0,0,0.0106852821319619,0,0,0,0,-0.0518834385428415,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146122005394707,0,-0.00618471490233117,-0.00800896370239543,0,0,0,0,0,0,0.00683428429098996,0,0,0,0,0,0,0,0,-0.0506175893523303,0.0457930831619119,-0.0194641233527924,0,0,0,0,0
