,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X000625.SZ,X002236.SZ,X600031.SH,X600741.SH,X002475.SZ,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X000100.SZ,X601877.SH,X300124.SZ,X600089.SH,X300003.SZ,X600177.SH,X002085.SZ,X000157.SZ,X002508.SZ,X600487.SH,X002008.SZ,X600809.SH,X600271.SH,X300136.SZ,X600522.SH,X002294.SZ,X000050.SZ,X600118.SH,X000981.SZ,X002074.SZ,X600699.SH,X600867.SH,X000559.SZ,X300115.SZ,X600372.SH,X600566.SH,X600498.SH,X000623.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0247091077156719,0,0.0517574811157306,0,0.0643805757391904,0,0,0,0,0.362774537292153,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0111739358304985,0,0.0387978214842203,-0.0184031774982266,0,0.155094769686207,0,0,0,0,0,0,0,-0.10365306920431,0,0,0,0,0,0,-0.0488729516196069,0,0,0,-0.00388555612860668,-0.00229000795131505,0,0,0,0,0,0
X600104.SH,0,0,0,0.126388098463372,0,0,0,0,0,0.268608915298711,0,0,0.0524975102783421,0,0,0.341612907896771,0,0,0,0,0.0818781840292069,0,0,0,0,0.139958734513206,0,0,0,0,0,0,0,-0.075881185150796,0,0,0,0,0,0,0,0,0,-0.0574757464425246,0,0,0,-0.0901063647631162,0,-0.0366142387249273,-0.0409842248820549,0.0272407376904495,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.213025661108196,0,0.141264112906944,0,0,0.126069511969846,0,0.0713949750718692,0,0.179002226388963,0,0,0.17623372691078,0.149815415657607,0,0,0,0,0,0,0,0.101256565223633,0,0,0,0.169278736734683,0,0.0239317785983267,0,0,0,0,0,0,-0.0839306796864943,0,0,-0.0686623818033741,0,0,0,-0.0429939385659639,0,0,0,-0.0990648472682055,0,-0.00449897643351665,0.0584648076649089,0,0,0,0,0,0
X000651.SZ,0,0.113194279164815,0,0,0.205265199188013,0,0.0390268014969069,0,0.0496307674085286,0.166069244488467,0,0,0,0.0975412040700927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174533106682838,0,-0.0455190252011011,0,0,0,-0.107525891612595,0,0,0,0,0,-0.0357702271559953,0,0,0,0,0,0,0,0,0,-0.00767010914929518,-0.0212486270012873,0,0,0,0,0,0
X000858.SZ,0,0,0,0.206704504149844,0,0,0,0.0806190988590664,0,0,0,0.505945921590356,0,0,0,0,0,0,0.0255966598545821,0,0,0,0,0,0,0.104084342298902,0,0,0,0.0417694289408708,0,0,0.0127194963646547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00379396931333403,0.0183117900509783,0,0,0,0,0,0
X600276.SH,0,0.0254813887545702,0.0696045184673926,0,0.365891899383694,0,0,0.0522279094048662,0,0,0,0,0,0,0,0,0,0,-0.0309075276577122,0,0,0,-0.121826165776967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00326094579167306,0,0,0.0829433702089387,0,0,0,0,-0.059078479652737,0,0,0,0,-0.186493611494577,0.0172450490492961,0,0,0,0,0,0,0
X000725.SZ,0,0,0.0460160338596098,0,0,0,0,0,0.107152643613883,-0.000857388458682871,0,0,0,0,0,0,0,0,0,0.120891726904888,-0.115406640044843,0,0,0,0.366348451491223,0,0,0.283550780130281,0,0,0,0,0,0.381839801796927,0,0,0,0.130314136071754,0,0,0,0,0.228011096797922,0,0,0,0,0,0,0,0,0,-0.0389782688653522,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.389263546192336,0,0,0,0,0,0.107160593107293,0.177900552792711,0,0,0,0.0458673430356694,0,-0.0753869652553848,0,-0.166043826901319,0.147324620822516,0,0,0,0,0,0,-0.0113220441589903,0,0,0,-0.00733026011650743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153779947200065,0,0,-3.46944695195361e-18,-0.0114023238316514,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.202970788883539,0,0,0.164495046843233,0,0.0658677048510323,0,0.142549726890248,0.0298108425756732,0,0,0,0,0,0,0.113700128141827,0,0,0,0,0,0.151524757131084,0,0,0,0,0,0,0,0,0,0,0,0.0780846118171804,0,0.140841415101968,0,0.104966924286026,0,-0.04339571979361,0,-0.0208575615902844,-8.67361737988404e-19,0,0,0,-0.141480536090497,0,0
X600690.SH,0,0.227863285386231,0,0.272751312030943,0,0,0,0,0,0,0.00109781979738979,0,0.0530117402184911,0.13375525766658,0,0.128792278844898,0,0,-0.0959043613453411,0,0,0,0,0,0,0,0,0.0440035158343676,0,0,0.154450424674281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130843381157557,0,0,-0.091676722536085,0,0.0203639437751479,-0.01237885193074,0,0,0,0,0,0
