,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000063.SZ,X600372.SH,X600690.SH,X600031.SH,X002241.SZ,X000338.SZ,X000157.SZ,X600703.SH,X600741.SH,X600089.SH,X002236.SZ,X000100.SZ,X000581.SZ,X000050.SZ,X600118.SH,X002475.SZ,X000559.SZ,X601877.SH,X000550.SZ,X002129.SZ,X000568.SZ,X600066.SH,X002456.SZ,X600271.SH,X002294.SZ,X002292.SZ,X600435.SH,X300124.SZ,X300003.SZ,X002038.SZ,X000400.SZ,X000800.SZ,X000869.SZ,X600566.SH,X600839.SH,X002049.SZ,X000977.SZ,X000623.SZ,X002008.SZ,X002007.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0.0836734542411428,0.116690762264281,0,0.0216891319409795,0,0,0,0.045544266401663,0,0,0,0,0,0.337658067253115,0.126706428630003,0,0,0,-0.0351423623675668,0,0,0,0,0,0,0,0,0.106748486788798,0,0,0,0.0596581610052858,0,0,0,0.0210491226585037,0,0,0,-0.0350354634137509,0,0,0,0.00702930374556875,0,0,0,0.0150599479720972,0,0,0,0,0,0,0
X600519.SH,0.150568854900908,0,0,0,0.0451704038070055,0,0.237175023947398,0.135083125497051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355992428525383,0,0,0,0,0,0,0,0,0,0,-0.0831235648571612,0,0,-0.0197915225517828,-0.0151965054365995,0,0,0,-6.93889390390723e-18,0,-0.0108691763946048,0,0,0,0,0,0,0,-0.0126176871340382,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917881329503369,0,-0.00237161592565147,0,-0.0111351071430271,0,0,0.105230253774825,0,0,0,0,0,0,0,0.0501013068277416,0,0,0,0,0.0943159814903861,0,0,0,0.0216111881890296,0,0,0,0.00502021398302157,0,0,0.0298598718359781,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.11880257579725,0,0,0,0,0.196600725821655,0,0,0,0,0,0.0381651660028802,0,0,0,0,-0.00917153520903403,0,0,-0.0789951930013069,0,-8.67361737988404e-19,0,0.244611643269105,0,0,0,0,0.0467958473482807,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241280860349706,0.0655996487481434,0,0,0,0.00960007803836977,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0458646684621916,0,0,0,0,0,0,0,0,0.400850007676703,0,0,0,0,0,0.0573183473120075,0,-0.00987717772353752,0,0,0,0,0,0,0,0,0,0,0,0.0624662235236924,0,0,0,0,0.136989156726429,0,0,0.116875091415335,0,0,0,-0.0529757813576021,0.0726217197034474,0,0,0,0,0,0
X000625.SZ,0.448137401450621,0,0,0,0,0,0,0,0,0,0,0,0.0850283578628098,0,0,0,0.241341694076968,0,0,0,0,0,0,0.0622447970081853,0,0.0182878822072971,0.0383524203582454,0,0,0,0.0840460759994698,0.00828245896441552,0,0,0,0,0,0,0,0,0,0,-0.116633618359013,0,0,0,0.0163391882814544,0,0,0,0,-0.00879487071749055,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.00578280218400918,0,0,0,0.311154421338109,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.175356841882575,0,0,0,0,-0.0992328258259193,0,0,-0.00493257364995352,0,0,0,0.189022877529627,0,0,0,0,0.11139681726809,0,0,-0.00357257346075039,0,0,0,0,-0.00365069567444409,0,0,-2.16840434497101e-19,0,0,0,0,0,-0.00463291140475352,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0.055950188023795,0,0.0395671477499944,0,0,0,0,0.241419509375198,0,0,0,0,-0.0136603358468777,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0.0462675056119681,0.00206285072058337,0,0,0,0.186815896529772,0,0,0.010233516489062,0,0,0,0,0,0,0,-0.0168149750507346,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.0588670286668573,0,0,0,0,0,0,0,0,0.0126063299249579,0,0,0,0,-6.93889390390723e-18,0.14033016478253,0,0.0462659918168076,0,0,0,0,0,0,0,0,0,0.0503914897094502,0.00678339991261805,0,0.0280533344815536,0,0,-0.0977450560951961,0,0,0,-0.104376509383592,0.0777447940584038,0,0,0.0231258361434381,-0.0178537334661557,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.0128885264794198,0,0,0,0.000493720515180654,0,0,0,0,0,0,0,0,0.0399321740795188,0,0,4.33680868994202e-19,0,0,0,0,0,0.0556713859819374,0,0,0.0276886078652108,0,0,0,-0.0180575771524162,0,0.153052934050627,0,0,0,0.0480570521796404,-1.73472347597681e-18,0,0.0866502422810122,0,0,0,0,0,0,0,0.00352304437387426,0,0,0,0,0,0
