,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600066.SH,X600703.SH,X002236.SZ,X002241.SZ,X000568.SZ,X600271.SH,X000100.SZ,X600031.SH,X600118.SH,X600177.SH,X002292.SZ,X002456.SZ,X002475.SZ,X600372.SH,X000338.SZ,X002007.SZ,X000559.SZ,X000981.SZ,X000157.SZ,X002180.SZ,X300003.SZ,X002506.SZ,X600522.SH,X002074.SZ,X600867.SH,X300124.SZ,X002294.SZ,X002085.SZ,X002426.SZ,X600089.SH,X000869.SZ,X601877.SH,X002508.SZ,X002249.SZ,X600498.SH,X000050.SZ,X002465.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600372.SH,0,0,0,0,0,0,0,0,-0.0502086012386188,0,0,0,0,0.167971920353464,0.083569065060726,0,0,0,0,0.599735028377557,0,0,0.00211014160849697,0,0,0,0,0,-0.0475323238954504,0,-0.0137573976789592,0,0,0,0,0,0,0,0,0.0170217720786457,0,0,0.00385814531452641,0,0,0,0.0692360354155243,0,0,0,0.0137219889136954,0,0,0,0,0,0,0
X000338.SZ,0.111873530724853,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0332647884074288,0,0.107472753776222,0,0,0,0,-5.42101086242752e-20,0,0,0,0,-0.000212744224023122,0.136486878239057,0,0,-1.0842021724855e-19,0,-0.00836989019874527,0.0530667394595308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262660239556952,0,0.0291082703028662,0,0,-0.0436176362045259,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0.436908816328649,0,0,0,0,0,0,0,0,0,0,0.146768944292887,0,0,0.189295457760257,0,0.0481913028562855,0,0,0,0.0879211043321376,0,0,0,0,0,0,0,0,0,0,-0.0835584708792865,0.122481405090819,0,0,0,0,0,0,0,0.124432501891401,0,-0.0441576827927782,0,0.241272276330741,0,0,0,0,0
X000559.SZ,0,0.125647559082951,0,0,0,0,0,0,0,0,0.00362533731856589,0,0,0,0,0,0.0791005558117074,0,0,0,0,0,0,0,0,0.224952691232135,0,0,0.0323687295073751,0,0.0203509997331265,0,0,-0.0463339409532366,0.157358625627127,0,0,0,0,0.0446098076063891,0,0,0,0,0,0,0.336255601179297,0,0.124132415311312,0,0,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138461019529622,0,0.0338335178209339,0.0909016270070819,0,0,0,0.295214919172237,0.197385759968102,0,0,0,0.217770470444477,0,0,0,0,0,-0.251294859296821,0,0,-0.0789052229217892,0,0,0.148335181240501,0.0380919564334965,0,0,0,0,0,0,0.0132457859613312,0,0,0,-0.0229882498944998,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0597420207980065,0,0,0,0.303632209304462,0.0604504169812274,0,0.0354311831584033,0,0,0,0,0.0445647391838841,0,-0.028811795489745,0,0.000604217643159699,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.0630346717241225,0,0,0,0,0,0,-0.0353523957064616,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706695537875652,0,-0.118798145776701,0,0,0,0,0,0,0.0299822156170403,0,0,0,0.0609852144830757,0,0,0,0,0.21789562285658,0,0.0376245194995872,0.033216443396758,0,0.0209829360394746,0,0,0.389911581410766,0.229576641493388,0,0,0,0.0428679299512371,0,0,0,0,0,-0.0280475787906032,0,0,0,0,0,0,0
X300003.SZ,0.0339044134956621,0,0,0,0,0,0,0,0.0835081557319891,0,0,0,0,0,0,0.148985322467686,0,0,0,-0.0741042458201945,0,0,0.0347282210137756,0.0288648067631115,0,0,0,0.241998123075639,0,0,0,0,0,-0.0342749522373074,0,-0.108787820161708,0.0901101333695928,0,0,0,0,0,0.196171495387992,0,0,-6.93889390390723e-18,0,0,0,0,-0.0373028816362262,0,-0.137132803737121,0,0,0,0,0
X002506.SZ,0.0272078578935401,0,-0.162420771476958,0,0,0,0,0,0,0,0,0,0,0,0,-0.115983204846909,0,0,0,0.0437169370288327,0,0.0207785692831453,1.38777878078145e-17,0,0,0,0,-5.42101086242752e-20,0,0.418153441996588,0,-0.197811315954406,0,0.19278447386851,-0.0185553334905056,0,0.413909236275316,0,0,0,0,0,0.0145826597998424,0,0,0,0,0,0,0,-0.0479025162784056,0,0,0,0,0,0,0
X600522.SH,0.0776218136696624,0,0,0,0.192192376949998,0,0,0,0,0,0,0,0,0.0807108857021918,0,0,0,0,0,0,0,0.187032155069594,0,0,0,0,0,0,0,0,0.0429923010987836,0,0.122034298797064,0,0,0,0.0628043326094574,0,0.0643812463194248,0.0767407977293857,0,0,0,0.155383453886221,-0.0775662653882253,0,0.0300450136075016,0,0,0,0.101450994959011,-0.102232016208849,-0.0445324588694049,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0.240129429771657,0,0,0,0,0,0,0,0.0101777381031353,0.0442206302674212,0.0514366202686297,0,-0.118433986820574,0,0,0,0,0,0,0,0,0.0146188961256105,0,0,0,-0.229506668676074,0,0,0,0,0,0.469351754118528,0,0,0,0,0,0,0,0,0.301093303948489,0,0,0,0,0.0674164264406389,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189259239760892,0.0786748882604401,0,0,0,0,0,0,0.0994370219736466,-0.0856319713739794,0,0,0,0,0,0,0,0,0,0,-0.00772019991988867,0,0,0,0,-0.0113751431465141,0,0,0,0.0474223303247244,0,0,0,0,0.016020758944586,0,0,0,0,0,0,0,0,0
X300124.SZ,0.0270599436756087,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119882946551573,0,0,0,0,0.123496375012901,0,0.107593326529513,0,0,0.00433690350368657,0,0,0,0.0773726926599876,0,0.04421629610571,0.142577200893595,0,0,0.0310432608851679,0,0,0,0,0.103532945613169,0,0,0.00209585986724087,0,0,0.00386618146629088,0.0403943391320669,0,0,0,-0.0252989751966299,0,0,0,0,0,0,0
X002294.SZ,0.0647905675047174,0,0,0.0428724945596278,0,0,0,0,0.0385340667832085,0,0.00129361753948141,0,0,0,-0.0186975638715065,0,0,0,0,0,0,0,0,0,0,0,0.05573814741063,0,0,0,0.0588339715968078,0,0,0,0.0207207743502934,0,0.0804966383595106,0,0,0.0412409770657407,0.111772600383319,0.0038480298275412,0,0.0269523682468088,-1.73472347597681e-18,0.0832694015102168,0,0,0,0,0.0182463781182505,0,0,0,0,0,0,0
X002085.SZ,0,-0.0861919800974276,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0419998034903011,0,0,0,0,0,0,0,0.189073058618613,0,0.0397769080822571,0,0,-0.0132182326304664,0,0,0,0.1027964135555,-0.114837242912512,0,0.0757842138072372,0.0262777628572411,0,0,0,0,0,0,0,0.0269183911594819,-0.0456104334253013,0,0,0,0,0,0,-0.014889976019191,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024217029346817,0,0,0,0,0,0,0.0921563059602267,0,0,0,0,-0.17273675170212,0,0,0,-0.0251895022733263,0,0.103433293377709,0.122810711067586,0.318833969538345,0,0.177182327324504,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149587702716716,0,0,0,0,0,0,0
X600089.SH,0,0,0.0423168003714152,0,0,0,0,0,0.0523591305189734,0,0,0,0,0,0,0,0,0,0,0.0826761201357688,0.0970735053751172,0,0,0,0,0,0.00167050489926201,0.140402412599832,0,0,0.0118564983604549,0,0,0.0346487170814733,0,0,0,0,0,0,0,0,0,0,0,0.119122856218314,0.0157473935397274,0,0,0,0,0.053016039115588,0,0,0,0,0,0
X000869.SZ,0,0,0,0.159521536836259,0,0,0,0,0,0,0,0,0.016970859405342,0,0,0.243501655894712,0,0,0,0,0.0419387822596572,-0.00925749818965293,0,0,0,0,0,0,0,0,0,-0.00877081267676793,0.132899533895009,0,0,0,0,0,0,0,0,0,0,0,-0.0135745112330883,0,0.186914300910998,0,0,0,-0.00777071290160306,0.0776475695941247,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.031850131836984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689519999462915,0,0.281788298335345,0,0,0.114320948450929,0.0083535050494427,0,0.065873091781735,0.0712637817412035,0.211838351382611,0.147051805031668,0,0,0,0,0,0.0347926274486291,0,0,0,0,0,0,0.193160116121033,0,-0.0916833808629573,0,0.0418303613396451,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0.298164919485201,0,0,0,0,0.0517910200929112,0,0,0,0,0.150106616310478,0,0,0,0,0,0,0,0,0,0.0928916886716948,0.0562818005137198,0,0.013887401419949,0,-0.0163957896266114,0,0,0,-0.0612301851060618,0.0506850096624315,0,0,-0.190893427320735,0,0.0753287897533059,0,0,0,0,0,0,0,0,0,0,0,-0.0144983511294192,0,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,-0.202033287993639,-0.389366786575806,0,0,0,0,-0.271822466860367,0.215515207849316,0,0.0599750508525672,0,0,0.0961588490738146,0,0.208151706357673,0,0,0,-0.480524237269158,0,0,-0.173792377867788,0,0.0811636951765077,0,0.013097082185893,0.143658299955805,0,-0.495630804726754,0,0,0,0,0,0,0,0,0,0.106786658195437,0.135540826253343,0,0,0,0.0441685388995619,0.160545693965014,0,0,0,0,0,0
X600498.SH,0,0,0.107658959809912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260253140358644,0,0,0,-0.101812949694808,0,0,0.0349179996811059,0,0,0,0,0,0,0.311198285763052,0.0124198873948603,0,0.0428180434846108,0.119524207048208,0,0,0.175443624475644,0,0,0,0.0890360977846663,0,0,0,0,0,0.0173706544760565,0.0164217322198989,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0.0364457410746646,0,0,0,0,0,0.107170397676378,0,0.181264922358918,0,0,0,0,0,0,0.147549520047784,0,0.0535807052079515,0.0421268767734727,0,0,0.422520369321839,0.110964093202527,0,0,0,0.286252052046643,0,0,0,0,0,0.141898232178377,0,0,0,0,0,0,0,0,0,0,0,-0.0568567611529568,0,0,0,0,0,0,0
X002465.SZ,-0.00414077835529777,0,0,-0.00412150572661552,0,0,0,0,0,0,0,0,0,-0.00744704296356809,0,0,0,0,0,0,0,0,0.0115389243920705,-0.0137152060732134,0,0,0.0156007334888746,0,0.00451389772688633,0,0.0101929213027408,0,0,0,0.00478776765003649,0,0,0,0,0,0,0,0,0,-0.00578224714000962,0,0,0,0,0,-0.0273128354212048,0,0,0,0,0,0,0
X002179.SZ,0,0.0808775328308819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484468398430043,0,0,0.0659825785414449,-0.0526202131623183,0.0207691529119567,0,0.137322585550319,0,0,0,0,0,0.0184850627043442,0,0,0,0,0,0,0,0,0.0265785055060619,0,0.0973691314744914,0,0,0,0,0,0,0,0,0.0430745012692808,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.109433299831825,0,0,0,0,0,-0.0564122985027135,0,0,0,0,0.018132383780393,0,0.012544225068232,0,-0.064074626627815,0.0203331409258522,0,0,-0.0057078553491915,0,-0.007940386729667,0,0,0,0,-0.0367211580726109,0,0,0,0,0,0,0,0,0,0,0,0,0.0256261995397457,0,0,0,0,-0.0129566433626221,-0.0548701039682703,0,0,0,0,0
Slope,0.529602189131914,0,0,0,0.0249866588628163,0,0,0,-0.0672257338162178,0,0,0,0,0,0.341312544977033,0,-6.93889390390723e-18,0,0,0,0,0,0,-6.93889390390723e-18,-0.314653877113803,0,0.205455328274702,0,0,0,-3.46944695195361e-18,-0.0824129873159684,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0883223526686132,-3.46944695195361e-18,0,0,-0.239390075266637,0,0,0,0,0,0,0,0,-0.373317723284238,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0976052872281579,0,0,0,0,0,0.0855624712761013,0,0,0,0,0.0430669482036696,0,0,0,0.0177557303172478,0,0.253693471808244,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.0440332496207672,0,0,0,-0.068641125496995,0,0,0,0,0,0,0,0.0521999780408575,0,0,0,0,0,0,0,0,0,0,0.0223886755565757,0,-0.00985235866813407,-0.23918737547126,0,0,0,0,0,-0.115116804099213,0,-0.0215898784243084,0,0,-0.0494542709806612,0,0,0,0.0522540797580412,0,0,0,0,0,0.0467742067860919,0.0146475880042841,0,0.26161806223347,0,0,0,0
MKreturn,0,0,0,0,-0.0999311202518946,0,0,0,0.0891366431857957,0,0,0,0,0,-0.0252102005014629,0,0.123708234345997,0,0,0,0,0,0,0.0372843334047169,0,0,0,0,0,-0.291024182460119,-0.166331255270688,0,0,0,0,0,0,0,0.0383872140805734,0.0436939134145234,0,0,0,-0.0491237092352979,0.067042210514808,0,0,0,0,0,6.93889390390723e-18,-0.0186286974772678,0.156033930498789,0,0,0,0,0
MKvol,0,0.00534614339576804,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,-0.00839219576740584,0,0.00863862458519682,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0.000316662216230226,0,0.00587466899789553,0,0,0,0,0,-0.00218941776798001,0,-0.00105298221640006,0,0,0,0,0,0,0,0,0,0,0,0.00887181208701115,0,0,0,0,-0.0279447048537359,0,0
CarbonVol_Shenzhen,0.0462227163597112,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020968522275508,0,0,0,0.0100872308498074,-0.029474645719167,0,0,0,0,0,0.0503774569637679,0,0,0.00804874779310078,0,0,0,-0.0551673930260035,0,-0.0247422125497175,0,-0.100779355298571,0,0,0,0,0,-0.203105053387391,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00479563137566683,0,0,0,0,0,0,0,0,0,0,0,0,0.0062121030100133,0,0,-0.00424791432605771,0,0,0.00391486081975568,0,0,0,0,0.00928795059028754,0,0,0,0,0,0,0
CarbonVol_Hubei,-1.0842021724855e-19,0,0,-0.00177573189589033,0,0,0,0,-0.0035793652878037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000600433874143604,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00537704918391272,0,-0.000375639891651973,0,-4.33680868994202e-19,0,-0.00515427558359132,0,0,0,0,0.0448988588926293,0,0
