,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X000651.SZ,X002475.SZ,X300124.SZ,X000063.SZ,X000725.SZ,X600104.SH,X003816.SZ,X600031.SH,X002129.SZ,X000596.SZ,X002371.SZ,X300014.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X000100.SZ,X002241.SZ,X000661.SZ,X002180.SZ,X002236.SZ,X600702.SH,X600584.SH,X600522.SH,X300142.SZ,X601877.SH,X000977.SZ,X000157.SZ,X600741.SH,X002074.SZ,X600460.SH,X000733.SZ,X000066.SZ,X600183.SH,X300003.SZ,X000799.SZ,X002414.SZ,X002007.SZ,X002463.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002179.SZ,0,0,0.0640608752398998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168558634346208,0,-0.0515489795845406,0.0260931775449405,0.117821530078824,0,0,0.031401820625281,0,0.19675099167772,0,0,0,0.0249299772576252,0,0,0,0,0,0,0,0,0,0,0,0.0453536440211839,0.0562323473684129,0,0,0,0.0438307124139177,0,0.022648617265775,0,0,0,-0.01272060334675,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,-0.0304295887954154,0,0,0,0,0,0,0.167922353465666,0,0,0,0,0,0,0.0619288997854661,0,0,0,-0.000368491465063571,0,0,0,0,0,0.0883077260578172,0,0.0441202357699697,0.00473824398281777,0,0.128402877026036,0,0,0,0.0384753821013946,0,0,-8.67361737988404e-19,0,0,-1.73472347597681e-18,0,0,0.0348920971106064,0.0103666328813341,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0744391170803929,0.0995337647648634,0,0,0,0,0,0,0,0,0,0,0.0213787962323699,0,0,0,0.00487743520246445,0,0,0.0213805961857077,0,0,0.0440734832227889,0,0.0586779399503602,0.0473583392878128,0,0,0,0,0,0,0.0662693877137221,0,0,0,0,0.0225838928542011,0,0,0,0.0408451948202772,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.0200771760762277,0,-0.0231216727104669,0,0,0,0,0,0,0,0,0.0873977378760219,0,0,0,0.218260812075203,0,0,0,0.00905733801532528,0,0,0.0209354437099599,0.289846035020111,0,0,0.135768922339473,0,0,0,0,0,0.0578910865020182,0.0584873064607806,0,0,0,0,0,0.10655445374134,0,0,-0.0260502785501078,0,0,0,0,0,0,0
X000661.SZ,0,0,-0.171394918836412,0.0324663719110609,0,0,0.392242536571337,0,0,0,0,0,0,0,0,0,0,0.280348785873827,0,0,0,0,0,0,0,0,0,0,0,0,-0.324312316434984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893850587174917,0,0.396687104757931,0,0,0,0.118231068766035,-0.0742084042145844,0,0,0,0,0,0
X002180.SZ,0,0,0.166229535006284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599601414454246,0.0746129942155703,0.0503089476773606,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221532697397019,0.233421323446769,0.00899304315294282,0,0,0,0,0,0,0,0,0,0,0.0176678905035699,0,0,0,0.000927766580321083,0.090663560250107,0,-0.0386791766296497,-0.0454292457710577,0,0,0,0,0,0
X002236.SZ,0,0,0.394020231025168,0,0,0.0732943714156109,0,0,0,0,0,0.244838867034583,0,0,0,0.110588064169956,0,0,0,0,0,0,0.0985029602792678,0.0990870315838151,0,0,0,0.0295886996792584,0,0,0,0,-0.0479355439888763,0,0,0,0.027160467290121,0,0,0,0,0,0.00352066537088065,0,0,0,0,0,0.114022982296135,0,0,0,0.0367746891257975,0,0,0,0,0,0
X600702.SH,0,0.0566028301748844,0,0.129644412400347,0,0.0608205966219642,0,0,0,0,0,-0.146850350233157,0,0,0,0,0,0,-0.133056898742449,0.191183573165865,0,0,0,0,0,0,0,0.152542540101673,0,0,0,0,0,0,0,0,0.0788724793265919,0,0,0,0,0,0,0,0,0.453923812324298,0,0,0,0,0,0.0217382932693409,-0.00635612243908553,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0416584409963867,0,0,0,-0.05790481672588,0,0.100217174805451,-0.0592873267057627,0,0,0.117820719584128,0,0,0,0,0.0976090012944318,-0.0487140122212441,0,0.027598651334303,-0.0303736774479827,0,0,0,0,0,0.148355190023351,0,0,0.19977916177857,0,0.0407796120840056,0,0,0,0,0,0.277069325405537,0,0,0.00658121645046006,0,0,0,0,0,0,0
X600522.SH,0,0,-0.271622808539376,0,0,-0.369654897439437,0,0,0,0.171761680386323,0,0,0,0,0,0,0.222410995403352,0,0,0,0,0,-0.113702984660962,0,0,0.361870046652869,-0.334183577657831,0,0,5.55111512312578e-17,0,0,0.185365050756666,0,0,0.196289733883376,0,0,0,0,0.0282493609633057,0,0,0,0,0.010223909716792,0.252562894061652,0,0.311274478498014,0,-0.510774169957089,-0.0519892478638569,-0.0534654398880723,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.266862659135804,0,0,0,0,0,0,0,0,0,0,0,0,0.225964025055275,-0.0206536652649118,0,0,0,-0.0828072566440049,0,0,0,-0.123521254926477,0,0,0,0,0,0,0,0,-0.0882985288989288,0.179159686272328,0,0,0,0,0,0,0.0307529122344614,0,0,0,-0.0154995164262152,0,0,0,-0.010925773341257,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0854958362278216,0,0,0,0,0,0,0,0,0,0,-0.122682841511976,0,0,0.0137982576462931,0,0.0275345366556556,0,0.0298612854568568,0,0,0,-0.0232918348725271,0,0.0431454343145324,0,0,0,0.170243115263927,0,0,0,0,0,0,0.0125650808986291,0,0,0,0.0847457478463809,0,0,0,0.0189312314529473,0,0,0,0,0,0
X000977.SZ,0,0,0.0290767410973696,0,0,0,0,0.263281956001692,0,0,0.668391920329725,0,0,0,0,0,-0.120933295185851,0,-0.806699187582558,-0.00441552736514972,0,0.423211195805493,0,0,0,0,0,0.136428137663421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228562869475482,0,0,0,0,0.504902240706854,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0487389362850493,0,0,0,0,0,0,0,0,0,0.254535330937017,0,0,0,0,0,0,0,0.0144553093459885,0,0.168274424489385,0,0.0091193359132063,0,0,0,0,0,0,0,0.0685063179200945,0,0,0,0,0,0,0.0647778820828903,0,0,0,0.00911704803527696,0,0.0535519045073977,0,0,0.00191156868643704,-4.33680868994202e-19,0,0,0,0,0,0
X600741.SH,0,0,0.0652596429099905,0,0,0,0,0,0,0.0421346002213158,-3.46944695195361e-18,0,0,0.56645982190563,0,0,0,0,0,0,0.106596855359618,0,0,0,0,0.167629261298447,0,0,0,0,0,0,0,0,0,0.0288943013538075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526709529284889,-0.0582782457413022,0,0,0,0,0,0
X002074.SZ,0,0,0,-0.0391204845834497,0,-0.190685868296879,0,0,0,0.0167007105125479,0,0,0,0,0,0,0.182857132153382,0,0,0.116662909032682,0,0,0,0.0977075451829718,0,-0.0312039216674218,0,-0.007169420430045,0,0,0,0,0,0.134648201914495,0,0,0,0.0717663174917024,0,0,0,0,0.0401358256591731,0,0,0,0,0,0,0,0,0.02251290943691,0.0388070845453884,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0.0645497325483256,0,0.0481552407407946,0,0,0,0,-0.251661644850137,0.27764441293962,0,0.03615763029522,0,0.138496219703532,0,0,0,0,0,0,0,0.0153644799395281,0,0.151671994936804,0.125549033263888,0,0,0,0,0,0,0,0,0,0.0549882732939314,0,0,0,0.0668780151106725,0,0,0,0,0.025307577773161,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0272713109873525,0,0,0,0,0,0.132347520122017,0,0,0,0.250960355985592,0.0834630020286446,0,0,0,0,0.130841590214501,0,0,0,0,0,0,0,-0.00254478009440841,-0.0338370907432333,0,0,0,0,0,0,-0.117193678584437,0,0,0,0,-0.329348458370529,0,0.0702492652676165,-0.0611575489885503,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262253107208182,0,0,0.267204924940146,0,0,0,0,0.0114405653457116,0,0,0,0,0.0317831640876397,0,0.203862054438988,0,0.179268116863176,0,0,0.153982750112218,0,0,0,0,0,0,0,0,0,0,0.0846433314742752,0,0.0584592191924331,0,-0.0914638993554865,-0.0232693164170622,-0.0547003737678136,0,0,0,0,0,0
X600183.SH,0,0,0.205994198168853,0,0,0,0,0,0,0,0,0.139008219356323,0,0,0,0,0.0670235147854192,0,0.142165877839006,0,0.078294597573759,0,0,0,0,-0.0714513355674958,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.00564863637250166,0,0,0.0210380018612235,0,0,0,0,0,0,0,0,0.239761894262386,0,0,0,0.0123499982958801,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.32009216731296,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128591002318108,0,0,0,0,0,0,0,-0.18996714331491,0,0.106070030837847,0,-0.181110050150404,0,0,0,0.0335010399346135,0.149749901777555,0,0,0,0,0,0,0,0,0,0,0.495961645200352,0.0640299508092249,0,0,-0.0211303962540394,0.130839915095565,0,0,0,0,0,0
X000799.SZ,0,0.168413591389206,0,0,0,0,0,0,0,0,0,0.00171220752502525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893396000291661,0,0.01110897401293,0.358245680295281,0.209167558280456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00740015241450253,0,0,0.0238308310471824,-0.00352558370542685,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0.0148785502893999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224558691789565,0.123447618714156,0.102373150577725,0.00803941178334547,0,0.0232929450426616,0,0,0.0200217815617844,0,0,0,0,0.0702420289581013,0,0,0,-4.33680868994202e-19,0,0.290378274164626,0.115364089902023,0,0,0,0,0,0.0243422927030644,0,-0.0599710980819013,0.0240003445763831,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0.231141492378926,0,0,0,0,0,0.185889356822966,0.151189324683642,0.0400241947590104,0,0,0,0,0,0,0,0,0,0,0,0.135977954375574,0,0,0,-0.14286815698345,0.0470453864471785,0,0,0,0,-0.0948610158101984,0,-0.0230891582401978,-0.0139681701511098,0,0,0,0,0,0,0,0.249313356996794,0,0,0,0,0,0,0.0277321672136006,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0977841535006861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174591311705829,0,0.0512946340266205,0.097222985485901,0,0.229347661690751,0.156673706916617,0,0,0,0,0,0,0,0,0.0240030223239621,0.337786647579156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0.0301932749211404,0,0,0,0.155642907123693,0,0.0628373246229541,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.150769938748979,0,0,0,0,0,0,0,0,0.243856809948978,0.145346433844946,-0.191451729049731,0,0,0,0,0,-0.0116632148696064,0,0,0,0,0,-0.134304837283282,0,0.0425065810993808,0.0475390694587891,0,0,0.0770851411156458,0,0,-0.0648649832054527,0.078491635859249,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0806204743426428,0.573001625121294,0.00529952886582868,0,0,0,0,0,0,0,0,-0.334056536769392,-0.359377578921854,0,0,0,0,0,-0.0863107169040081,-0.11368498305559,-0.107691456167194,0,0.0198138702898684,-0.147573157723532,0,-0.0494946765239857,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0764932919019961,0.0519984651611964,0,0,0.0942937372288441,-0.0954186023064916,0,0,0,0,0,0
Slope,0,0,0,0,-0.0405555672091976,0,0,0,0,0.0225505662319053,0,0,0,0,0,0,0.389868871298307,0,0,0,0,0,0,0,0,0,0,0,0.112375844122662,0,-0.167099865326484,0,-0.077807306861241,-0.109292338767496,0,0,1.73472347597681e-18,0,0,-0.129337099819445,0,0,0,0,-0.0771896348910685,0.105274008699508,0,0,-1.73472347597681e-18,0,0.0898510086163541,0,0.978348620135894,0,0,0,3.45188839162513,0,0
TED,0,0,0,0,0,0,0,-0.0132719838197047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931899527414511,0,0,0,0,0,0,0,0,0.0261022098610568,0.114582903861753,0.0830074597240218,0,0,0,0,0,0.128848331337316,0,0,0,0,0.33906105384718,0,0,0,0,0,-0.276466739514482,0.852711082496066,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.135764303187475,0,-0.0193337035703065,0,0,0,0,0,0,0,0,-0.0613733331576019,0,0.277015755820908,0,0,0,0,0,0.0468325364182939,0,0,0,0.0164257337334188,-0.0976436615359576,0.0783604900875109,0,0,0,0,0,0,0.0164897829126519,0,0,0,0,-2.16840434497101e-19,0,0,-0.0526084049292739,0,0,0,0,0,0,0.028483656855935,-0.00722061168157609,0,0,0,0,0,0
MKreturn,0,0,-0.006636408560336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066996452824984,0,0,0.0237855585394109,0,0,0,0,0,-0.0257303914340283,0,0,0,0,0,0.0746948988424442,0,0,0,0,-0.0221378281292478,0,0,0,0.0262819937274114,0,0,0,-0.0953150899058816,0,0,0.102290498073434,-0.0471848463991283,0,0,0.0122505100018786,0.0148564586104326,0,0,0,0,0,0
MKvol,0,0,0.002301614063232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000710895081747198,0,0,0,0.00135584273872625,0,0,0,0.00151601184263823,0,0,-5.42101086242752e-20,0.000448797350740025,0,0,0,0,-0.00146965987058587,0,0,0,0,0,0,0,0,7.40550461652168e-06,0,0,0,0,0,0.00448702450817432,-6.7762635780344e-21,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101276242164361,-0.0234553232075307,0,0,0,-0.0115928119769403,0,0,0,0,0,0,0,0,0,0,0.00431061829163015,0,-0.00573569630435933,0,0,-0.00544938398087528,0,0,0,0,0,0,0,0,-0.022753850220165,0,0,0.0650443384245683,-0.0621448605128421,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0101025727917947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00262871142319101,0,0,0,0,0,0.00370010675151286,-0.00186555379500102,0,0.00585275970037909,0.00256461401988273,0,0,0,0,0,0,0,0,0,0,0,0.000444072502122889,0,0,0,1.0842021724855e-19,0,0.0329431392937544,-0.0344633592656061,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000674790003444338,0,0,0,0,0,0
