,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X000063.SZ,X600031.SH,X600690.SH,X600276.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600089.SH,X600703.SH,X600066.SH,X600271.SH,X000100.SZ,X600118.SH,X000550.SZ,X002236.SZ,X601877.SH,X000581.SZ,X000623.SZ,X002475.SZ,X300124.SZ,X000800.SZ,X000568.SZ,X002294.SZ,X600582.SH,X000400.SZ,X600177.SH,X002129.SZ,X600839.SH,X000869.SZ,X000559.SZ,X002292.SZ,X002456.SZ,X000977.SZ,X002007.SZ,X000050.SZ,X600312.SH,X002465.SZ,X300003.SZ,X600252.SH,X002038.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.21534878199072,0,0,0,0.118343704202562,0,0,0,0,0,0.542329480764505,0,0,0,0.118364216761042,-0.0772828214852718,0,0,0.0242042661721533,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.012041603242796,0,0.0699562870899808,0,0,0,0,0,-0.0543936349352372,0.203325814326044,0,0,0,0,0,0,0.000838329841845701,-0.135457105298509,0,0,0,0,0
X600519.SH,0,0,0,0,0.0976687480628961,0,0.0833638120697188,0.156923844312021,0,0,0.213712662824695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738748177177546,0,0,0,0,0,0,0.104721328628191,0,0,0,0,0,-0.0222551150151237,0.00756824759014765,0,0,0,0,0,0,-0.0775285365690457,0,0,-0.101643149703959,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0.286529641796087,0,0,0.0881749896038443,0.211115063748985,0,0,0,0,-0.0528953930420276,0.0232676466970663,0,0.085452445916185,0,0,0.0683591374754593,0.0256035227437489,0,0,0,0,0,0,0,0,0.151289065229601,0,0,0,0.0107323609585926,0,0,0,0,0,0,0.13695091873861,0,0,0,0,0,0.144303758049014,0,0,0,0,0,0,0,0,0,-0.00641236798310943,0,0,0,0,0,0
X002415.SZ,0,0,0.103593021067274,0,0,0.111245524552684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180610029991428,0,0,0,0.0187887007685788,0.21983523834653,0,0,-0.0129339130633852,0,0,0,0,0,0,0.0148792030943967,-0.130782323986072,0,0,0,0,0,0,0,0,0.0378871948101091,0,0.0365618741290384,0,0,0,0,-0.0019351995696435,0,0,0,0,0,0,0
X000725.SZ,0,3.46944695195361e-18,0.0116917753001653,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.0577763628783073,0.19163847317345,0,0,0,0,0,0.0770268692753099,0.425070301641491,0.153906064925354,0,0,0,0,0,0,0,0,0.00571931136663309,0,8.67361737988404e-19,0,0.238336091224103,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.0260033935428922,0,0,0,0.0101667116995017,0,0,0,0,0,0
X000625.SZ,0.394227121362199,0,0,0,0,0,0,0.0222180845957371,0.184493544036706,0,0,0,0,0,0,0.061563651739166,0,0.144494204494883,0,0,0,0,0.0178107903862043,0,0,0,0,0.0673349842150221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644611078533111,0,0,0,0,0,0,0,-0.0147173968877731,-0.0200210821786868,0,0,0,0,0,0
X000858.SZ,0.03690421411614,0.109041068711636,0,0,0,0,0,0.0960507862570113,0.107646953873136,0,0.0299071132663517,0,0.241806407346359,0,0,0,0,0,0,0,0,0.0700137335802606,0,0,0,0,0,0,0,0,0,0.048871233638572,0,0,0,0.0112313132483135,0,0,0.0284729445635708,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128947607275565,0,0,0,0,0,0
X002304.SZ,0,0,-1.38777878078145e-17,0,0,0,0.530073692629482,0,0,0,0,0,0,0,0,0,0,0,-0.0219478478878501,0,0,0,0,0,0,0,0,-0.0618314542914512,0,-0.137000662806329,0,0,0,0,0,0,0,0,0.174117528603601,0,0,0,0,0,0,0,0,0,0,0.366133444753465,0,0.0272457981792441,0.00808939353985446,0,0.0141133424339908,0,0,0,0
X000063.SZ,0.0637643117320691,0,0,0,0,0,0,0,0,0.0923017740522103,0,0,0.0408961100499205,0,0.0843489912302281,0.0281592986849558,0,0,0.0611266094982527,0,0,0,0,0,0,0,0,0,0,0.101594598959791,0.0245245572761955,0,0,0,0,0.253309820869114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225052452705994,-0.0215863344315108,0,0,0,0,0,0
X600031.SH,0,0.0813277548636977,0,0,0,0,0,0.0144337667329617,0.0604238450859225,0,0,0,0,0,0.972728146048011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0570889805231023,0,0,0,0,0,-0.111611494322761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182219469011969,-0.00162511748370344,0,0,0,0,0,0
X600690.SH,0,0.170860220861049,0.248339465286164,0,0,0,0,0,0,0,0,0,0.184770736145176,0,0,0.155011773504011,0,0,0,0,0.0536411879743152,0.112291503514689,0,0.0732851996642138,0,0,0,0,0,-0.0552320563900018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806840178003396,0,0,0,0,-0.00658898791802898,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.0316873764736309,0,0,0,0.113747908040978,0,0.0430305923361385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094356438433232,0,0,0,-0.118072247570906,0,-0.0683082669733338,0,0,0,0,0,0,0.0668686874274474,0,0,0.0945941425353766,0.122135512587589,0,0,0.124087059528259,0,0,0,0,0,0,0,-0.00946302597961496,0.0121406046207994,0.074137745326149,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0573292451688823,0,0.214265528709591,0,0,0,0.543935869361953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440073373052336,0,0,0,0,0,0,0.0878359230084702,0,0,0,0,0,0,0,-0.152449675008725,0,0,0.13719912343327,0,0,-0.0674456892641683,0,0,0,0,0,0,0
X600372.SH,0,0,0.127024801492665,0,0.0920205070063622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298579008504811,0.0588214331211123,0,0.0154050581282951,0,0,0,0,0.0797887033540173,0,0,0,0,0,0,0,0.0558301047766247,0.170422831626397,0,-0.058604760401295,0,0,0,0.119590397153366,0,0,0,0.107991504996216,0,0,0,0,-0.0347815798716947,0.0217167302340773,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.302330838623597,0,0,0.369043680134929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.17824142455641,0,0,0,0.071823627733681,0,1.73472347597681e-18,0,0.00229045788907475,0,0,0,0,0,0,0,0,0,-0.0551656716820006,-0.0386299308714947,0.0346210485930069,0,0,0,0,0
X600741.SH,0.255189475807149,0,0.133446122949481,0,0,0,0,0,0,0,0,0,0,0,0.03758660593587,0,0,0.235855775545707,0,0,0,0,0,0,0,0,0,0.0608574328434046,0,0.00460635703873562,0,0,0,0,0,0,0,0.0384351086510007,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.00564162715945338,0,0,0,0,0,0
X002241.SZ,0,-0.0717763581529805,0.138153907725074,0,0,0,0,-0.0419120816145833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059977322484184,0,0,0,0,0,0,0,0,0,-0.0373524952753998,0.167028026854829,0.170052769288867,0.0765068670934366,0,0,0,0.0329714183059581,0,0.136994324444827,0,0,0.0162704575241525,0.00476514060936145,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.188784598093542,0.0362904386425537,0,0,0,0,0,0,0.283049354849124,0.139587271678316,0,0,0,0,0,0,0,0,0.0222562308516247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728803207845123,0,0,4.33680868994202e-19,0,0.242083236600718,0,0,0,0,0,-0.00106182529835074,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.093414266751199,0,0.0456125512226517,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.246003873726012,0,0,0.0287735735586361,0,0,0.137051524037091,0,0,0,0,0,0,0,0,0,0.0666845096536865,0,0,0,0,0,0,0,0,0.118290612943881,0,0,-0.0214304649043619,-0.00100565646801881,0,0,0,0,0,0
X600066.SH,0.375061109891336,0,0.0206963739449298,0,0,0,0,0,0,0.053769741851603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178429163961676,0,0,0,0,0,0,0,0.0761823118725339,0,0,0,0,0,0,-0.01554099157171,0,0.0719587183923707,-0.0064849940029237,0,0,0,0,0,0.000336112931425945,-0.017732873598142,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,-0.132767636868683,0,0,0,0.0625211793247376,0,0,0,0,0,0,0,0,0,0.0969230132761426,0.0936271585515187,0,0,0,0,0.126758940592085,0.121493071945519,0.147725189429481,0,0.342892082682816,1.73472347597681e-18,0,0,0.0880596019064338,0,0,0,0,0,0.0168150742120459,0,0,0.0720373285072032,0.028775535924808,0.117689734525852,0,0,-0.0256782571364128,-0.00578159177283264,0,0,0,0,0,0
X000100.SZ,0.0499803719853975,0,0,0,0,0,0,0,0,0.127264856290467,0.188237869098759,0,-6.93889390390723e-18,0,0,0.0477962421634499,0,0,0,0,0.0279148227543614,0,0,0.0108629126714746,0,0,0,0.14949413078409,0,0.0261034167782217,0.0109271448986827,0,0,0,0,0,0,0,0.140711248988039,0,0,0,0,0,0,0,0,0.0271813455242128,0,0,0,0.00798399446139563,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,-0.115647022297753,0,0,0,0,0.0123664395825598,0.500071704508995,0.438086914678347,0,0,0.00963078583289618,0,0,0,0,0,-0.100732727151359,0,0,0,0,0,0,0,0,0,0,0.0691186297766447,0,0,0,0,0.00159857139943321,0.484138573930718,0,0,0,0,0,0.064429926733985,0,0,0,0,0,-0.0237353263946479,0,0,0,0,0,0
X000550.SZ,0.190616342890021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00643702395657714,0,0,0.153256100419669,0,0,0,0,0,0,0.140992823967021,0.161056970568933,-0.0268518418755036,0,0,0,0,0,0.155274028379953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153129218334047,0,0,0,0,0,0,0
