,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X000568.SZ,X600031.SH,X002475.SZ,X600690.SH,X000338.SZ,X600741.SH,X000661.SZ,X000596.SZ,X600809.SH,X601877.SH,X600183.SH,X002007.SZ,X300003.SZ,X002236.SZ,X000100.SZ,X600703.SH,X000157.SZ,X300142.SZ,X002179.SZ,X300124.SZ,X600271.SH,X000625.SZ,X002241.SZ,X600498.SH,X002463.SZ,X600177.SH,X002506.SZ,X002129.SZ,X600867.SH,X300014.SZ,X300146.SZ,X002008.SZ,X600066.SH,X300136.SZ,X002049.SZ,X600487.SH,X000050.SZ,X002371.SZ,X000977.SZ,X600776.SH,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.443803114278324,0.161589550365777,0,0,0.0699250783982336,0,0,0,0,0,0.0724005682294495,0,0,-0.0733002346349149,0.0286496272717851,0,0,0,-0.0599656296792591,0,0,0,0,0.0335683247193389,0,0,0,0,0,0,0,0,-0.0164048479344761,0,0,0,0,0,0,0,0,0,0.0155606903007213,0,0,0,0,0.0330151090886651,0,0,0,0.00651580243755365,0,0,0,-0.0635752395544297,0,0
X000858.SZ,0.047019097790721,0,0,0,0,0,0,0,0,0.33683448333761,0,0.155071074102652,0,0.0417742598281059,0,0,0.0458753635539481,0,0,0,0,0,0,0,-0.0257382130655314,0,0,0,0,0,0,0,0,-0.0903186975424627,0,0,0.0222966514592448,0,0,0,0,0,0,0,0,0,0.126510241478511,0,0,0,0,-0.014678462590679,0,0,0,0,-0.0122239782476515,0,0
X000651.SZ,0,0.0378233628118954,0,0,0,0,0.194834258372421,0,0.0557958717238634,0,0,0.131506415315018,0,0,0.107478850476226,0.0789554544283713,0,0.0872675966271855,0,0,0.0815275947830509,0,0,0,0,0,0.0329830933363606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.0148261586909451,0,0,0,0.0203213980221525,3.46944695195361e-18,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.193659011349605,0,0,0,0.134387847544128,0,0,0,0,0.139531603950409,0,0,0,0,0,0.11778755065784,0,0,0,0.0204766481073027,-0.0402995460296146,0,0,0,0,0,0.0675559942953405,0,0.206684933524277,0,0,0,0.150730052458394,0,0,0,0,0,0,0,0,-0.0259757620551923,0,0,0,0.0505544146644109,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107114417313947,0.206731502626293,0,0,0,0,-0.0916085402161483,0,0.0180541922329833,0,0,-0.0458624553898516,0,0,0,0,0,0.227428104383915,0,0,0,0,0,0,0,0.12218012602611,0.0240135813342383,0,0,0,0,0,0,0,0.0674206093809369,0.0326005863422494,0,-0.143131133979645,0,-0.0176209671718948,0,0,0,0,0,0
X002415.SZ,0,0.135318705616213,0,0,0,0,0,0,0,0,0,0.127238391581629,0,0,0,0,0,0,0,0.0170221279820011,0.112860506396929,0,0.539100026999878,0,0,0,0,0,0,0,0,0.266538747602357,0,0,0,0,0.0252977675421138,0.00897963197055793,0.00533165919602757,0,0,-0.0853144769419231,0,0,0,0,0,0,-0.0776803162069372,0,0,0.000350859973853146,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0698195275666734,0,0,0,0,0,0.140916645741047,0,0,0,0,0.164154741592972,0,0.141602462130037,0.171158576700429,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.134101398393999,0,0.0162998247880719,0,0,0,-0.0257448826669084,0,0,0,0,0,-0.022657550184761,0,0.120700777878586,-0.0236868282068549,0.0494332427108062,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.151209388632703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466363534640517,0.0236883137483983,0,0,0,0,0,0,0,0,0.0624886010647889,0,-0.0207748059090701,0,-0.0618499127160571,0,0,0,0,0,0,0,0.426808620436501,0.0499590115500914,0,0.0554597947005834,0,0,-0.00446844200143262,0.0827754123627095,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0274690043007054,0,0,0,0.0413307194890527,0,0.253932749536318,0,0,0,0,0,0,0,0,0,0,0.0602121587984624,0,0,0,0,-0.155608026798366,0,0,0,0.020012325180114,0,0.0821521089161195,0,0,0,0,0.0342870374215949,0,0,0,0.0929350691232093,0.128134881621472,0,0,0,0,0.249409411195938,0,0,0.0413215623480569,0.0827659184119595,0,0,0,0,0,0
X000568.SZ,0,0.732382948248512,0,0,0,0,0.0125941477115998,0,0,0,0,0,0,0,0,0.180069968474609,0.0895217263270587,0,0,0.0357525576863267,0,0,0.0257663619561988,0,-0.0195110227765106,0,0,0,0,0,-0.0332235825003273,-0.0120485319364689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118091237809033,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0.0846147589107761,0,0,0,0,0,0,0.09595272042275,0,0,0,0.144410063515238,0,0,0,0,0,-0.0484063900391636,0,0,0,0,0,0,0.10630328579816,0,0,0,0,0,0,0,0,-0.0164163338908132,0,0,0.0749670246574226,0,0,0,0,0,0,0,0,0,0.0234036732949328,0,0,0,0,0,0,0,0.0179505558226278,0,0
X002475.SZ,0.188761802863447,0.183568123508169,0.192296719035623,0.0255312066142015,0,0.208926756661028,0,0,0.300256991465163,0,0,0,0,0,0.17737878342272,0,0,0,0,0,0,0,0,0,0.118402730537908,0,0,0,0,0,0,0,0,0.0316425749308159,0,0,0,0,0,-0.156260192564307,0,0,0,0.0111114437737001,0,0,0,0,0,0,0,0.0172055000200138,-0.0465407249051467,0,0,0,0.059663074429858,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030488096161605,0,0,0,0,0,0,0.158072523276451,0.0983968538267134,0,0,0,0,0,0,0,0.0628560840686715,0.0331789226257795,0,0,0,0,-0.0127777271711327,0,0.0117058154176123,0,0.110416947342259,0,0,-2.16840434497101e-19,0,0,0,0,0.0685388373417101,0.0208279100567649,0,-0.0142961265572986,0.0331690292176437,0,0,0,0,0,0
X000338.SZ,0,0,0.130078285744901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842894097076831,0,0.126228068278389,0,0,0,0,0,0,0,0.106227869009101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387934380740057,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.369567710765954,0,0,0,0,0,0.217351840276726,0.383842607244889,0,0,0,0,0,-0.0920157835085922,0,0,0,0,0,0,0,0,0.0907600264199796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00481416769193777,0,0,0,-0.0680200662782784,0,0,0.166986503315909,0.00978069854706937,0.0355309604129296,0,0,0,0,0,0
X000661.SZ,0.120051961371169,0,0,0.131447391220734,0,0,0,0,0,0,0,0.0540502112979976,0,0,0,0,0.108194135874213,0.0139459800848053,0,0,0.487193475269704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000230329422287797,0,0,0.000455363442251865,-0.00181890201065282,0,0,0,-0.0160303375319024,0,0
X000596.SZ,0,0,0,0,0,0,0.170004768966332,0,0,0.377686206969378,0,0,0,0,0,0,0,0.325155886590592,0,0,0,0,0.00283133527764801,0,0,0,0,0.102390681966545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869261625479189,0,0,0,0.0816656212199122,0,0,0,0,0.00220188837431384,0,0,0,0,0.00159507424496945,0,0
X600809.SH,0,0.194535674677767,0,0,0,0,0,0,0,0.0564475360959674,0,0,0,0,0,0.0131864945797779,0.218549648880999,0,0,0,0,0,0,0,0.0606835485272633,0,0,0,0,0,0,0,0,0,0,0,0,0.0815892150949295,0,0,0,0,0,0,0,0,0,0,0,0.111722213117423,0,0.00467421760518695,-0.00670702580272155,0,0,0,0.0145575955287774,0,0
X601877.SH,0,0,0,0,0,0.0313881921070405,0,0.0101911509386507,0,0,0,0.0300031115198133,0,0,0,0,0,0,0,0.00795111619647382,0,0,0,0,0,0,0.0577298361414052,0,0,0,0,0,0,0,0,0.0101659930956264,0,0,0,0.0296280039957573,0.0240723335146977,0,0,0.0579323070254394,0,0,0,0.0578443573933153,0,0,0,0.00265650610869906,-0.0183520287755581,0,0,0,0.0399398492997355,0,0
X600183.SH,0,0,-0.435753485605887,0,0,0,0,0,0.0530385757162574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260301631404713,-0.0730712787454739,0.073992267657661,0,0,0.0751155548533896,0,0.0769072873640646,0.117761466897926,0,0,0.240112403886912,0,0.146242795534709,0.0555233747115127,0.136399463463719,0,0,0.275424746507895,0,0,0,0.0646940754934813,0.00890304912574401,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0.0383859948970623,0,0,0,0,0,0,0,0.315259018265908,0,0,0,0,0,0.0185600365464335,0,0,0,0,0.21892959509791,0,0,0,0.0642457647847879,0,0,0,0,0,0.06879633870158,0,0.113804533638829,0,0,0,0,0,0,0,0,0,0.0934858972677894,0,0,0,0.0313070607831146,0,0,0,-0.0218291790364197,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.0380748830084121,0,0,0,0,0,0,0,0,0,0.0634762804895365,0.122664139796586,0,0,0,0,0,0.183503137792321,0,0,0,0,0.276193260798884,0,0.0286326002948103,0,0,0,0.0285267177308746,0.0936008075885827,0,0,0,0,-0.0869437354435961,0,0,0,0,0.0438612210897033,0,0,0.0130435839165851,0.0165900545468568,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.722765312603166,0,0,0.0671004246103043,0,0,0,0,0,0.0573190052609801,0,0,0,0,0,0,0,0,0,0,0.0854089700123486,0,0,0,0,0,0,0,0,0,0,0.0204543351927061,0,0.0872231845236212,0,-0.0373164629029805,0,0.0821940060368398,-0.0289197850153491,0,0,0,0,0,0,0,0,-0.0123744253296791,0,0,0,0.147077561460715,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17238955639596,0,0,0,0,0,0,0,0,0.121076128675438,0,0.0272986297668491,0,0.0401955562758281,0,0,0,0,0,0,0.0808544696379743,0,0,0,-0.0695831974367394,0,0,0,0,0,0.0189717748134002,0,0.0763629333557718,0.0554455191490007,0,0,0,0,0,0.0398897101024852,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334867695382702,0,0,0.405305859414518,0.161559723121374,0,0,0.0758303098300912,0,0.183071234625857,0,0,0,0,0.127114385932006,0,0,0,0.109423408647639,0,0,0,-0.259802001213537,0,0,0,-0.00838526351934188,0,0,0,0.306770861345586,0,0
X000157.SZ,0,-0.136679541625151,0,0,0,0,0,-0.118656817769647,0,0,0.35164665253951,0,0,0,0.0622464181995033,0,0,0,0,-0.0754256388012302,0,0,0,0,-0.0479797722420716,0,0,0,0,0,0,0,0,0,0,0.0502402850544211,0,0,0.277927264660368,0,-0.114818917285484,0,0,-0.0571423465406255,0,0,0,0,0.122569883455316,0,0,-0.0826002979126846,0.0952059470464258,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,-0.218781897358472,0,0,0,0,0,0,0.10605397943246,0,0,0,0,0.263792809379938,0.0677041903576761,0,0,0,0,0,0,0,0,0.17310396838392,0,0,0.118932763419444,0,0,0,0.136100327438055,0,0,0,0,0,0.0741383857637066,0,0,0,0,0.252464590414029,0,0,0.0151009614870623,0.0172037772743242,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,-0.0701703943292655,0,0,0,0,0,0,0,0,0,0,0.0248072619991438,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033670187111206,0,0,0.0603739006614192,0.0448457616921971,0.152276419092066,0,0,0.131699174818625,0,-0.0644028584300737,0,0,0.159238324807936,0.183880694729123,-0.0759937248083046,0,0,-0.0144374547584601,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266996147730851,0,0.0604846784526095,0,0,0,0,0.0932275517218136,0,0,0,0,0,0,0,0,0,0,0.0794023258058576,0,0,0,0.0989336822520156,0,0,0,0,0,0.0210185976641461,-0.000205119395071082,0,0,0,0.00490075683350115,-0.0243604258184759,0,0,0,0,0,0,0,4.63935974504715e-05,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1274591293976,0.00708080792134429,0,0,0,0,0,0.000828542105767814,0,-0.0164444478854395,0,0,0,0,0.0285533685561102,0,0,0,0,0,0.0742243629656209,0.145650359941397,0,0.0820374650382996,0.0506649580487196,0.253212480002683,0,0.00846823158609252,0.0155842586858545,0,0,0,0,0,0
X000625.SZ,0,0,0,0.13821211107653,0.277100660971086,0.0619590020579306,0,0,0,0,0,0.0817664079567226,0,0,0.0840786882852929,0,0.0387756273300696,0,0,0,0,0,0,0,0.0741424449267161,0,0.18234514820081,0,0,0,0,0,-0.141312941914411,0.0801732782092371,0,0,0,8.67361737988404e-19,0.00226190773245199,0,0,0.103618783894905,0,0,0,0,0,0,0,-0.0483981587737997,0,0.0324137173259386,-0.0514118041298301,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.285258115286924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362450745809647,0,0,0,0,0.201322145019934,0,0,0,0.0655735317336803,0,0,0,0,0.0128483797367434,0,0,0,0.18129219191625,0,0,0.201726905937922,-0.183201959121513,0.118241583325866,0,-0.0780361068879871,0,0,0,0,0,0,0.010984377231353,0.0133025864526619,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.229889825928059,0,0,0.00541262372821081,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728769040049771,0,0,0,0,0,0,0,0.160003302916182,0,0.0373525203907364,0,0.0222140450482497,0,0.020322607302198,0.0290658133022195,0.132390896348248,0,0,0.0714423613717212,0.0871013527785179,0,0,0,0,0,0,0,0.0249879390962327,0,0
