,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X600104.SH,X002415.SZ,X003816.SZ,X002304.SZ,X000568.SZ,X002475.SZ,X000725.SZ,X000063.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X600183.SH,X002236.SZ,X300003.SZ,X601877.SH,X002007.SZ,X002241.SZ,X600703.SH,X000100.SZ,X002179.SZ,X300142.SZ,X000157.SZ,X600271.SH,X000625.SZ,X300124.SZ,X002463.SZ,X600867.SH,X300014.SZ,X002008.SZ,X600066.SH,X000977.SZ,X600498.SH,X000066.SZ,X300136.SZ,X002506.SZ,X600177.SH,X002129.SZ,X002049.SZ,X300146.SZ,X002371.SZ,X000050.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.404380152972221,0,0,0,0.0301023834950908,0,0,0,0.183128353632875,0,0,0,0,0,-0.129813899604628,0,0,0.0560540246188596,-0.075155627634324,0,0,0,0.059129147212783,0,0.104792578945961,0,-0.108705793564832,0,0,0,0,0,-0.00660510491136121,0.03129844759575,0,0.00284949745817019,-0.0271597552252306,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157413692316259,0.0174234033379532,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.2923411521739,0.248882725603532,0.0383642169320287,0,0.0164917527068738,0,0,0,-0.029237505154126,0.270968447050588,0,0,-0.0315806503094598,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.043709933886015,0,0,0,0,0,0,0,0,0,0,0.0831513318796438,0,0,0.0833959451635131,0,0,0,-0.0160977972177363,0,0,0,0,0,0,0
X600276.SH,3.46944695195361e-18,0,0,0,0,0.0193563068268191,0,0,0.15974447939045,0.0270700045906467,0,0,0,0,0,0,0,0,0.195490399921676,0,0,0,0,0,0,0,0,0,0.187509041132859,0,0,0,0,-0.0262553806136064,0.179302144193926,0,0,0,0,0,-0.127550003109796,0,0,0,0,0.172931897318655,0,0,0,0,0,-0.0032201074541342,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.189771265183109,0,0.0995979156183838,0,0,0,0,0,0.158460088185054,0.13027458595608,0,0,-0.0439535407009028,0,0.000579494580986551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139356973231936,-0.0611911827365057,0,0.0286263819577992,0,0,0,0,0,0,0,0,0,0,0,-0.0123004178193963,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032931530856418,0.242569788497178,0,0,0,-0.0587360345448444,0,0,0.0820565436771,0,0,0.00499075149205719,0,0,0.00873625238173265,0.0881553099018397,0,0,0,0,0,0,0,0,0.0175855016042235,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.010946953746252,0,0,0,0,0,0,0
X002415.SZ,0,0.0687079938728688,0,0,0,0,0,0,0,0.171025102452563,0,0,1.73472347597681e-18,0,0,0,0,0,0.101191023395642,0,0.215579800252369,0,-3.46944695195361e-18,0,0.202329229267298,0,0,0,0,0,0,0,0,0,-0.0252554008524265,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.00799792478305908,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.0858369181661594,0,0,0.321514134226269,0,0,0,0,0,0,0.0990515987125539,0.203247011005507,0.0506817417654095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420439016791528,0.0378358599546917,0,0,0,0,0,0,0,0,0,-0.0704812030237941,0,0,0,0,0,0.106016346979638,-0.0259116644244955,0.0520395632650082,0,0,0,0,0,0
X000568.SZ,0,0.62141061892067,0.0792486300627553,0,0,0,0,0.0807086853328239,0,0,0,0,0,0,0,0,0,0.147891451219379,0,0,0,0,0,0,-0.086683612830049,0,0,0,0,0,0,-0.172253910704739,0,-0.0277265250638258,0,0.104302931694431,0.053600802254381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00396353109192578,0,0,0,0,0,0
X002475.SZ,0.19164345787518,0.248082981804439,0,0.122944651623463,0,-1.0842021724855e-19,0,0.0447586653802254,0,0,0,0,0.151765697654685,0,0,0.013655995302842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110474893221773,0,0,0,0,0.102367412378897,0,0,0,0.217764736676475,0,0,0,0,0,0.038561137583526,-0.0405584393883382,0,0,0,0,0,0
