,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002475.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X000661.SZ,X600809.SH,X600741.SH,X002241.SZ,X600703.SH,X300003.SZ,X000596.SZ,X002236.SZ,X600183.SH,X601877.SH,X002007.SZ,X000100.SZ,X000157.SZ,X300142.SZ,X000066.SZ,X002179.SZ,X300124.SZ,X300136.SZ,X600271.SH,X002008.SZ,X002463.SZ,X300014.SZ,X000977.SZ,X000625.SZ,X600177.SH,X002456.SZ,X002129.SZ,X002506.SZ,X002371.SZ,X600066.SH,X600867.SH,X600498.SH,X000050.SZ,X002508.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0953558308232393,0,0,0.0304939459069572,0,0.100634444678055,0,0,0.0303147924123076,0,0,-0.0351342413518979,0,0,0,0.22919605182427,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0475067945360995,0,0,0.00897480046742344,0,0,0.118467983983978,0,0,-0.0142161983668057,0,0,0,0,-0.0175651561346304,0,0
X000338.SZ,0,0,0,0,-0.00449536549663255,0,0,3.46944695195361e-18,0,0,0,0,0.326728363065463,0,0,0,0,0.038755897294889,-0.0237463684676114,0,0,0.0798899957029459,0,-0.0311519484464873,0,0,0.0722074503302532,0,0,0.142912503721659,0,0,0,0,0,0,-0.0326368257568326,0,0,0,0,-0.0574938626492401,0,0,0,0,0,0,0,0,0,-0.0135632227370946,0,0,0,0,0,0,0
X000661.SZ,0,0,0.102519080041588,0,0,0,0.0465202021787648,0,0,0,0,0.131290765572711,0,0,0,0,0,0,0.101075321411569,0,0.0541227894346422,0,0,0.056168723953747,0,0.0152600997374627,0,0,0.134461679285343,-0.0650390403886742,0.116192979395394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00059067248132075,0,0,0,0,-0.175716614584671,-0.0451747952143218,0,0,0,0,-0.120369852382749,0,0
X600809.SH,0,0.467255712647278,0,0,0,0,0,0,0,0.0186893863590768,0,0.0400329102886669,0,0,0,0,0,0,0.0136604425153093,0.015516572005167,0,0.0975858669633131,0,0,-0.134838008562718,0,0,0,0,0.0158997201665754,0.076844463774764,0,0,0,0.00362084486303669,-0.0177273658623553,0,0,0,0,0.0264784365806785,0,0,0,0,0,0,0,0,0,0,0.0346712179838476,0,0,0,0,-2.16840434497101e-19,0,0
X600741.SH,0,0,0,0,0,0.346385227040065,0,0.04945617776043,0,0,0,0,0,0,0,0,-0.0422199244077566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174449284824096,0,0,0.0975988203253048,0.017582778848855,0.127594010726447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226896739848531,0,0,0,0,-0.0975167461343501,0,0
X002241.SZ,0,0,0,0,0,0,-0.109441377063953,0,0,0,0,-0.0528831402364319,0,0,0,0,0,0,0,0,0.143385992599838,0,0.00230918662764293,0.147425322260597,0,0,0,0,0,-0.0109532430751656,0,0,0.230139831691461,0,-0.087480419974334,0,0,0.229804832515436,0,0,0.0902070752384568,0,0,0,0,0.00498404613231378,0,0.189938222605666,0.366947082254303,0,0,0,0.0156957335621823,0,0,0,0.103641201638626,0,0
X600703.SH,0,0,0,0,0,0,0.1101738850937,0,0,0,0,0,-0.190302985252846,0,0,0,0,0,0,0,0,0,0.108796030368433,0,0,0,0.390554046291052,0,0,0.271707550889034,0,0,0.066516116815556,0,0,0,0,0,0,0,0.184520810337268,0,0,0,0,0,0,0.227717960223946,0,0,0,0,0,0,0,0,-0.0244110514207837,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.145079102760921,0,0,0,0,0,0,0.0513690207568476,0,0,0,0,0.1147211512068,0,0,0,0,0,0,0,0,0.0892845396924573,0,0,0,0,0,0.00713201915383044,0.19148807412659,0,0,0,0.00264732405772943,0,0.113604042012818,0,0,0,0.0054261189422891,0,0,0,0,-0.00858509566097613,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.0440156606134192,0,0,0.196805927154189,0,0,0,0,0.298876600502397,0,0,0,0,0,0,0.0871726881073093,0,0,0,0.0621730872306236,0,0,0,0,-0.109722549166397,0,0,0,0,0,0,0,0,0,0,0.0248611966056301,0,0,0,0,0,0,0,-0.0525848694981765,0,0,0,0,-0.0661259089042242,0,0
X002236.SZ,0,0,-0.258470505394889,0,0.682869481608294,0,-0.0764357849863126,0,0,0,0,0,0,0,0,0,0,0,0.0174887594146133,0.0372968774377499,0,0,0,0,0,-0.05030103657936,0,0,-0.0351452994978798,0.0730129621832478,0,0,0,0,0,0,0,0,0.0798261013673968,0,0,0,0,-0.0313777875639159,0,0,0,0.0726022443309157,0,0,0,0,-0.00076632345102984,0,0,0,-0.0240114234362508,0,0
X600183.SH,0,0,0,0,0,0,-0.0867424585674391,0,0,0.00043447441645586,0,0,0,0,-0.457997637328708,0,0,3.46944695195361e-18,0,0.374558213107139,0,0,0,0,0,0,0,0,0,0,0,0,0.0235093887291806,0,0,0.796759623336381,0,0,0,0,0.251420071000537,0.00666206705828317,0,0,0,0.0865597969978083,0,0,-0.0926904145103144,0,0,0,0.00796827549184606,0,0,0,0.0833756344831997,0,0
X601877.SH,0,0,0.0664349238007793,0,0.124380588776766,0.0223308053543813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0484311238979069,0,0,-0.0319850090593448,0,0.0357667781963824,0,0,0,0,-0.137100152621431,0,0,0,0,0,0,0.0329173061245967,0,0,0,0.211665926491077,0,-0.148395828592292,0,0,0,0,0.0970197206863799,0.129605791517701,0,0,0.0298113506398439,0,0,0,-0.034352610144022,0,0
X002007.SZ,0.13923131754401,0,0,0,0,0,-0.241728406611708,0,0,0,0,0,0.0921261977807061,0,0,0.265608001795357,0,0,-0.104172763907095,0,0,0,0,-0.026391712931915,0,0,0,0,0.0355562354750439,0,0,0,-0.0215945257902368,0.0212951218994004,0,0.0948612913923111,4.33680868994202e-19,0,0,0,0,0,0,-0.0374319872925997,0,0,0,0,0,0,0,0,0.0264181367791528,0,0,0,0.0843924843956706,0,0
X000100.SZ,0,0,0,0,0,0.0544545795229275,0.0577193250584929,0,0,0,0.331808689862027,0,0,0,0,0,0,0,0,0.181808305502021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056018096958787,0,0,0,0,0.0179648836149185,0,0,0.0538340560929668,0,0,0,0,0,0.067950716558753,0,0,0,-0.00697727456093917,0,0,0,0,0,0,0
X000157.SZ,0,0,0.0246642498392813,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0729245161420249,0.054992721918529,0.088805033812004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250140047067834,0,0,0,0,0,0.0484059256731144,0.0665812134085541,0,0.031908458453522,0.0352350201721673,0,0,0,0,-0.0938381340216569,0,0,0,0.0755446057924412,0.074597707399644,0.00277267118831376,0,0,0,0,0,0,-0.0323545935027321,0,0
X300142.SZ,0,0,0.173739173592168,0,-0.00103828789333642,0,0,0.049290716368998,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085269002146687,0,0,0,0,0.0680411089879889,0,0.0398150151423721,0,0,0,0,0,0,0,0.0424019590396122,0,0,0,0,0.157261774060138,0,-0.0349733766162315,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0339006436668471,0,-0.220186558670224,0.404052788056984,0,0,0,0.0249603885093578,0.180179585704404,0.0711677842067125,0,0,0,0,0,0,0,0,0,0,0,0.0851608695492061,0.180278253663831,0,0.349516224785145,0.0600890542611493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0473704275653541,0,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.101630124145903,0,0,0,0,0,0,0,0,0,0,0,0.111277725501165,0,0.320528248859179,0,0,0,0,0,0,0,0,0,0,0.012004395992964,0.196968562645353,0,0,0.00685616262386044,0,-0.0398628157813103,0,0.0784299944737945,0.201713072906224,0,0,0,0,0,0,0,-0.201740191126175,0,0,0,-0.204894032101391,0,-0.0297112227497471,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189852365178853,-0.0223828802407319,0.118847016960167,0,0,0,0.0395346327760497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648131625405718,0,0,0.169473256447288,0.0385115228471897,0,0.0591870178642151,0,0,0,0,0,0,0,-0.0746884172689829,0,0,0,0,-0.0586942983886744,0,0
X300136.SZ,0,0,0,0,0,0,0,0.29373618127179,0,0,0,-0.137014725622992,0,0,0,0,0,0,0.31349096526865,0,-0.168765497033708,0,0,0.164287443370429,0,0,0,-0.28213945676396,0,0.118725232214265,0,0,0,0,0,0.0436776335096983,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275099202751257,0,0,0,0,0.0054278087526168,0,0
X600271.SH,0,0,0,0,0,0,0.075796011683977,-0.0711275184458519,0,0,0,0,0,0,0.213470317419122,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0761944746144825,0,0,0,0.159833722433108,0,0,-0.00301992433522572,0,0,-0.0611241660662136,0,-8.67361737988404e-19,0,0,0.0536941887381648,0,0,0,0,0,0,0.482923620420831,0,0.112818149438959,0,0,0.1360032764658,0,0,0,0.103632888832775,0,0
X002008.SZ,0,0,0.0661953848189075,0,0.114964432128268,0,0,0.166831423191593,0,0,0,0,0,0,0,0,0,0,0.0648490311601308,0,-0.0685996710147734,0,0,0.162971639828062,0,0,0,0,0.094922825738423,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115049750286237,0,0,0,0,-0.0529178738803762,0,0
X002463.SZ,0,0,0,0,0,0,0,-0.105282806518914,0,0,0,-0.202245396002708,0,0,0.0542948443414123,0,0,0,0.089741705634184,0,-0.0348852549455082,0,0,0.385871962632275,0,0,0,0,0,0.270562270895545,0,0,0.0422539904764545,0,0,0,0.135922080863571,0,0,0,0,0.0703881615819593,0,0,0,0,0.165110321066054,0,0,0,0,0.019646127232222,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.32835882963207,0,0,0,0,0,0,0,0,0,-0.30862081733201,0,0,0,0.191581574545552,0,0,0,0,0,0,0,0,-0.132047758489432,0.221448951920489,-0.429710838843006,0,0,0,0.0376601951657074,0,0,0.419265241509735,0,0,0,0,0,0,0.500268942345118,0,0,0,0,0.514312332429455,0.159462825426171,0,0,0,0,0.134632982140779,0,0
X000977.SZ,0,0,0,0,0,0,0.160517483432444,0,0,0,0,0,0,0,0.182489838310587,0,0,0.0883341734813809,0,0.0714006044463398,0.181643892789728,0,0,0,0,0,0,0,0,0.0335312655380066,0.138011260407035,0,0.0395015003578467,0,0,0.0240459526634463,0.196575299413014,0,0,0,0,0,0,0,0,0.180217480479473,0,0.19590856670591,0.120659876722702,0,0,0,-0.00585299397088735,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0.067352086811447,0,0,0.142719925810734,0,0,0,0,0.0157869577126402,0,0,0.048074367225314,0,0,0,0,0,0,0,0,0,0.0665132482491999,0,-0.0877537322848776,0,0,0,0,0,0,0,0.080940621854632,0.146034639727327,0,0,0.089206382855525,0,0,0,0,0,0,0,0.00524596803686817,0,0,0.0142056914729555,0,0,0,0,0.0424017259980004,0,0
X600177.SH,0,0,0,0.0148271910539352,0,0,0,0,0,0,0,0,0,0.0149580581139144,0,0,0.0178800030618434,0,0,0,0,0,0,-0.00860137574817254,0,0,0,0.0963549952848652,0,0,0,0,-0.00777262716581249,0,0,-0.028799623558559,0,0,-0.0205455793379708,0,0.0647887533215375,0,0,0,0,0,0,0.0709733946496329,0.0505475692910494,0,0,-0.0415067114688772,0,0,0,0,-0.0457569371669069,0,0
X002456.SZ,0,0,0.0150545293142189,0,0,0,0,0,0,0,0.400774505823316,0,0.0592578185809996,0,0,0,0,0,0.328110227535809,0.166473910856411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705668734936447,0.0871252817981209,0,0.180830031787454,0,0.313443925543244,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0602298299318639,0,0,0,-0.0137918048073172,0,0
X002129.SZ,0,0,0,0,0,0,0.00222733621922364,0,0,0,0,0,0,0,0,0,0,0.141462098262727,0,0,0.146490329807024,0,0,0,0,0,0,0,0,0,0,0.384072124131848,0,0,-0.289702624111687,0.301785193201675,-0.172873130933522,-0.049944620926255,0,0,0,0,0,0.206558392444919,0,0,0.249284389225554,0.0357692435384706,0,0,0,0,0,0,0,0,-0.129528202876665,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,-0.0161834448274917,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.0466938657032016,0,0,-8.67361737988404e-19,0,0,0,0,0,0.138633915860786,0,0,0,0,0,-0.160145866981563,-0.201891921492063,0.0609968083879307,0,0,-0.0149805834762504,-0.0851730330884258,0,0,0,0,0,0,0.0265237940118734,0,0,0,-0.0215208711188193,0,0,0,-0.0376609779321019,0,0
X002371.SZ,0,0,0,0,0,0,-0.0104365231004769,0,0,-0.141979112068932,0,0,-1.73472347597681e-18,0,0,0,-0.12418098049631,0,0,0,0.414054631610844,0.0319272957994854,0,0.0881896755487834,0.141978829493808,0,0,0,0,0.280018048729042,0,0,0,0,0,0,0,0.187641783174995,0.047488396941814,0,-0.117493323619174,0,0,0,0,0,0.238943484875686,0,0,0,0,0,-0.10527507746627,0,0,0,-0.0390204381573427,0,0
X600066.SH,0,0,0,0,0,0,0,-0.0384485130063496,0,0.0988696818088936,0,0.00489011803350688,0,0,0.1021901702516,0,0.147689709138459,-0.0651692470293425,0,0,0,0,0,-0.0150466113389656,0,0,0,0,0,0,0,0,0,0,-0.0348038603210725,0.03123845245841,0,0,0.200576410386288,0,0,0,0,0,0,0,0,0,0.0553779083133815,0,0,0,0,0,0,0,0.0197525239107775,0,0
X600867.SH,0,0,0,0,0,0,0,-0.136920381707609,0,0,-0.057495070767519,0,0,0,0,0,0,0,0.149755211711347,0,0,0,0,-0.0757872661044345,0,0.32222968560289,0,0,0,-0.258932287865952,0,-0.0754163870019095,0.167471830302011,0,0,0.0327377628368868,0.0466543815885454,0.302293908269826,0,0,0,0,0,0,0,0,0,0,0.246121100001171,0,0,-0.156719339886454,0,0,0,0,0.0302072130752768,0,0
X600498.SH,0,0,0,0,0,0,-0.192694569939023,0,0,0.0930705231115423,0,-0.15073884331705,0,0,0,0,0,0,0.0611555341944779,0.0374637934895761,0.0766314865868395,0,0,0,0,0,0,0,0,0,0,0,0.0363199915220878,0,0,0,0,0.0732051896307182,0,0,0,0.193210764634552,0,0.0297445981190357,0,0,0,0,0,0,0,0.029267215940563,0,0,0,0,0.0299274400244898,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0.108698939772374,0,0,0,0,0,0,0,0.110704491793776,0.1648755327558,0,0,0.0516285294996184,0.0261150308756772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108998584188169,0,0,0,0.00735636393925429,0,0,0,0,0,0,0.0929169858366331,0.347821616892088,0,0.0326373522462777,0,0,0,0,0.00191809400655142,0,0
X002508.SZ,0,0,0,0.0567693679689274,0.313090198155714,0,0,0,0,0,0,0,0.228736141577803,0,0,0,0.0242560583187208,0,0,0,0,-0.0119264009979391,0,-0.0659991551917243,0.124446305212387,0,0,0.0977799024857839,0,0,0,0,0,0,0.0624302220517595,0,0,0.0166250599325827,0,0,0,0,0,0,0,0.161680722604334,0,0,0,0,0,0.046668642876779,0,0.199582681973419,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.0849246515162898,0,0,0,0,0,0,0,0,0,0.0291527277359905,0,0,0,0,0,0,0,0,0.106571471301537,0.105452068979576,0,0,0,0.219936655317516,0.0148566268824129,0,0.00700382424633527,0.106171687395416,0,0,0,0,0,0,0,0,0,0.104999378728638,0,0,0,-0.00455305977066373,0,0,0,0,0,0,0
Change_TY3M,0,0.0348660137920574,0,0,0,0,0.0104006282115824,0,0,0,0,0,-0.0714337645161918,0,0,0,0,0.149798750262953,0,0.0344253786213156,0.0385736078062476,0,0,0.0350110237029055,0,0,0,0,0,-0.0376283599356904,-0.0200218058434099,0,0,0,-0.0566680137634743,-0.0747119022439678,0.00973023346808234,-0.109144590470268,0,0,0,0,0,0,0,0,0,0,0.059153879374982,0,0,6.93889390390723e-18,-0.0647609097711375,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.073314820776565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.303086622513355,0.106950341151783,0,0,-0.230212425097044,0,0,0,0,0,0,0,0.207619369300784,0,0,0,0,-0.242017230775058,-0.144743894455819,-0.00818360195671204,0,0,0,0,0,0,0,0,0,0,1.22691399881245,0,0,0,0.200957424003651,0,0
TED,0,0,0,0,0,0,-0.0044012275766154,0,0,0.140874662821172,0,0,0,0,0.124740500515052,0,0,0,0,-0.0676095791256021,0,0,0,8.67361737988404e-19,0,0,0,0.262634317342648,0,0.00074585079573233,0,0,0,0.00414427474094827,-0.133679424742965,0.0426681547336818,-0.118386197227032,0,0,0,0,0,0,-0.110587769141915,0,0.0356571505279988,0,0,-0.268359957827826,0,0,0.582005245325319,0,0,0,0,-0.118037254433884,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.0073169468707961,0,0.0573011695783416,0,0,0,0,0,-0.0250949035874844,0,0,0,0,0,0,0,0,0,0,0,0,-0.055482302805917,0,-0.015397566776171,0,-0.0529894271059961,0,0.00116015489642487,0,0,0,0,-0.0548596976324628,0,0.0507341090786783,0,0,0,0,0.102259311507969,0,0,0,0,0,0,0,-0.000185665204294998,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1280260242901,0.0419076684502439,-0.0272312118054678,0,0,0,0,0.0459311836498641,0,0,0,0,0.0400747414869268,0.0535118806720714,0,0,0,0,0,-0.0219189081407774,0.00985545249107645,0,0,-0.00479067846810929,0,-0.00753038781410859,0,0.0235074850383348,0,0,0,0,0,0.0224747258375498,0,-0.012409270970748,0,0,0,0,-0.0325124244755625,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00050329730491855,0,0,0,-0.00362509680716456,0,0,0,0,0,0,0,0,-0.000569128503461808,0,0,0.000215319131531343,0,0,0.000862303401378593,0,-0.000785383006566101,0,0,0.000437642003712255,0,0,0,0,0,0,-0.000424333144732564,0,0,-0.00353723891349187,-0.00107675213633832,-0.00308296651268986,0,0,0,0.0034688545570781,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.0613897579883908,0,0,0,0,0,0,-0.143709157467276,0,0,0,0,-0.167491121145668,-0.0777502263424882,0,0,0,0.232566839086839,0,0,0,0,0,0.0521126043729571,0,0,0,0,0,0,0,-0.0753365353000637,0,-0.234513805807359,0,0,0,0,0,0,0,-0.169607493893763,0,0,-0.560299076409569,-0.182267897959827,-0.432943723968241,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00254121466604962,0,0,0,0,0.00267460860019957,0,0,0,0,0,0,0,0,0,0,0,0.00588806187157189,0,0,0,-0.0014611591710843,0,0,0,0,-0.00182714831712737,0,0.00190434233942943,-0.006614067244874,0,0,0,0,-0.0031099449651373,0,0,0.00122928302449548,0,0.00366073351472597,0,0,0,0,0,0.00109875985933632,0,0,0,0,-0.0315475619616137,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.0336559420368039,0,0,0,0,0,0,0,0,0,-0.0125622603241216,0.0145025410832871,-0.00871007946739181,-0.0200662531695755,0,-0.00710346345238941,0,0,0.0161573251840231,0,0,0,0,0.00607921525655985,0,0,0,0,0,0.00530666473810275,0,-0.0075724931050382,-0.000164446311650734,0,0,-0.00149402591368165,0,0,0.0183121667048004,0,0,0,-0.00986288951697539,0,0,-0.0341949106754878,0,0,0,0,0.101190671452767,0,0
