,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X600690.SH,X002415.SZ,X000651.SZ,X600809.SH,X003816.SZ,X002371.SZ,X000568.SZ,X000725.SZ,X300124.SZ,X600104.SH,X600031.SH,X000063.SZ,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002179.SZ,X002241.SZ,X002463.SZ,X000100.SZ,X600418.SH,X600584.SH,X600089.SH,X600703.SH,X000977.SZ,X600372.SH,X002049.SZ,X000157.SZ,X002028.SZ,X600522.SH,X600066.SH,X002236.SZ,X600741.SH,X600460.SH,X600183.SH,X601877.SH,X600839.SH,X002456.SZ,X600487.SH,X601799.SH,X000800.SZ,X000661.SZ,X000921.SZ,X002129.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.496855097292348,0,0,0,0,0,0.0371948137679946,0,0,0,0,0,0,0,0,0,0.151092611615847,0,0,-0.0260612224658954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00942243466774558,0,0,0,0,0.0649983451845384,-0.137468515897843,-0.0189876145436433,0,0,0,0,0
X000858.SZ,0.290320778016918,0,0,0.00294373082255011,0,0,0,0.528689402850231,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,6.93889390390723e-18,0,0,-0.00497467202851954,0,-0.113902032073694,0,0,0,0,0,0,0,0.164393240761403,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0789185671257076,0,0,0,0,0.0580263409365315,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.0466145865792206,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0510830908432166,0.726996395784134,0.124526416525917,0.0448524304125525,0.0573763495127627,0,0,0,0.00363560304836007,0,0,0,0,0,0,0,0,-0.0526702775922209,0.04766894502242,0,0,0,0.160714573036458,0,0,0,0,0,0,0,0,0,0,0,0,0.0377901764542203,0,0
X600276.SH,0,0.337848043681294,0,0,0,0,0,0,0,0,0,0,0.271387943107817,0,0,0,0,0,0,0,0,0,0,0,0,-0.00305912408490571,0,0,0,0,0,0,0,0,0.0796451548056511,0,0,0,0.0190270368297378,0,0,-0.0981966571558902,0,0,0,0,0.303092125602393,0,0.0532356201580268,-0.353668951830149,0,0.0386445376319935,-0.162597914469334,0,0,0,0,0,0
X600690.SH,0.120384755893761,0,0,0,0,0,0.542008647429713,0,0,0,0,0,-0.0207876529720386,0,0,0,0,0,0.0549035030451654,0.0219969117211309,0,0,0.080315363196293,0,0,0.089864117145684,0,0,0,0,0,0,0,0.18556341752704,0,0,0,0,-0.0332081062977364,0,0,3.46944695195361e-18,0.0339297311363254,0,0,0,0,0.07400809350766,-0.0578512602255008,0,0,-0.0584731069678296,0.0260820914051227,-0.014613037375284,0,0,0,0,0
X002415.SZ,0,0,0,0,0.233269233478156,0,0,0.0403844226308747,0,0,0,0,0,0,0,0,0,0.0510697501046395,0,-8.67361737988404e-19,0.133019274266788,0,0,0,0,0,0,0,0,0,0,0.014352562229419,0,0,0,0,0,0,0.0777808062937774,0,0,-0.0281549436778822,0.133186106715645,0,0.0139485381308634,0,0.10554922804121,0.000246252435761825,0,0,0,0,0,0.0172945516602028,0,0,0,0,0
X000651.SZ,0,0,0,0,0.435465782786261,0,0,0,0,-0.0305595081041318,0,0,0.0906380499876061,0.147412879026618,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0198902129668807,0,0,0,0,0,-0.00361762613242174,0,0,0,0,0,0,-0.0406270120515336,0,0,0,0.0334235193026553,0,0,0,0,0,0.00120454597432236,0,0,0,-0.0104661133494536,0,0,0,0,0,0
X600809.SH,0,0.244447616321074,0,0,0,0,0,0,0.145120073172743,0,0.360547349153373,0,0,0,0,0,0,0,0,0.26686954258262,0.0792147691887338,-0.0227681070918369,0,0,0,0.0930350860200833,0,0,0,0,0,0,0,0,0,0,0,0,0.0452553968515682,0,0,0,-0.0410924099773787,-0.106800910934909,0,0,0,0,0,0,0,-0.00534654638644055,-0.02322220255028,0,0,0,0,0,0
X003816.SZ,0,0,0,-0.0241287590412881,-0.1953633158298,-8.67361737988404e-19,0,0.0422151970342256,0,0,0,0,0,0,0,0,0.0438861207135029,0,0.409401066591453,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565595628653287,-0.391340396628376,0,0,0,0,0,0,0,0.0555024170888688,0,0,0,0,0,-0.375332290554699,-0.141778277328821,0,0,0,-0.0568026365143257,0.124149774370642,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.0661879238783542,-0.0754119250737143,0,0,0,0.320930447645535,0,-0.0721534957908275,0,0,0,0,0,0.00471668244730121,0,0,0.0456632249394592,0,0,0.383494869927123,0,0,0,0,0,0,0,0,0,0,0,0.0621713472976703,0,0,0,0,0,0,0,0,0,0.0042096310849626,0,0,0.070571384575706,-0.0174751324362129,0,0,0,0,0,0
