,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002236.SZ,X600031.SH,X000338.SZ,X002475.SZ,X000625.SZ,X002008.SZ,X600809.SH,X600487.SH,X601877.SH,X000100.SZ,X600066.SH,X002241.SZ,X002508.SZ,X002456.SZ,X300003.SZ,X300124.SZ,X002294.SZ,X600867.SH,X600271.SH,X300136.SZ,X600522.SH,X000596.SZ,X600089.SH,X000157.SZ,X600177.SH,X002085.SZ,X600566.SH,X000981.SZ,X000661.SZ,X600498.SH,X600699.SH,X300142.SZ,X002179.SZ,X600118.SH,X002180.SZ,X600707.SH,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,0.0211065009792377,0,0,0,0,0,0,0,0,0,0,0,0,0.245338012101267,0,0,0,0,-4.33680868994202e-19,0,-0.262563072729288,0,0.120904794596258,0,0.139274635194659,0,0,0.318309186787278,-0.105349650733214,0,0,0,-0.0629736581971204,0,0,0,0,0,0,0,0,0.309313598397413,0,0,0.0581593596843776,0,0,0,0.0878910726787706,0,-0.0185163452854664,0.049999540034522,0,0,0,0,0,0
X002475.SZ,0,0,1.38777878078145e-17,0,0,0.0668350184183612,0,0,0,0,0,0,-0.0845716056944412,0.172589064188141,0,0,0,0,0,0,0,0,0.0128999848964762,0,7.07745774547061e-05,0,0.308656306556255,0,0,0,0,-0.038997986417897,0,0,0,0,0,0,0,0,0,0.270967661137955,0,0,0.0589726128319683,0,0,0,0,-0.0429288467663382,0,0.00515651755877027,-0.0331314649438367,0,0,0,0,0,0
X000625.SZ,0,0,0,0,-0.220850333137186,0,0,0,-0.0813657391233814,0,0,0.179658194982538,0,-0.0771319221211095,0,-0.00488767299565662,0,0,0.00887310232718613,-0.0258051869468869,0,0,0,0,0.0599294943036769,0.176490202897454,-0.0179266841333146,0,0,0,0.0687585123099054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584035846757995,0,0,0,0,0.00978529655341836,0,-0.0129898485330949,0.024862141103566,0.0283019211759284,0,0,0,0,0
X002008.SZ,0,0,0.251071913498856,0,0,0,0,0,0,0.132876967643035,0,0,0,0,0,0,0,0,0,0,0,0.0123849303770331,0.287422797011781,0,0,0.0425522476993874,0,0,0.105843071063351,0.0657202957019682,0,0.146083400260969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105046952629312,0,-0.000704182308701506,4.33680868994202e-19,-0.154166517931685,0,0,0,0,0
X600809.SH,0.0946447043980403,0,0,0,0.33102292206415,0.26152413634926,0,0,0,0,0,0,-0.0450824017757889,0,-0.00139836861694628,0,0,0,0,0,0,0,0.188628820750464,0,0,0,0,0,0,0,0,0,-0.0559049375398521,-0.122883355935206,-1.38777878078145e-17,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0599039353651186,0,0,0,-0.00635016186670941,0.0166802360719254,0,0,0,0,0,0
X600487.SH,0,0,0.0603335434280552,0,0,0.0152483991231497,0,0,0.358806933591197,0,0,0,0,0.0723124462743448,0,0.130036166641009,0,0,0.170653787911659,0,0,0.160425076588286,0.0854827727086622,0.132023919516658,0,0,0,0,0.105826817027516,0,0.209338330168845,-0.0843223081583346,-0.0404904952925123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0568724617843249,0.0691553714729087,0,0.00922402765483743,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.0205739938458968,0,0,0,0,0,0,0,0,0.147235932942744,0,-0.0652558858608617,0,-0.201037783923394,0,0.389490579738682,0,0,0.0366763200773805,0,0,0,0,0,0,0,0,0.106933064243631,0,0,0,0,0,0,0,0,0,0.0349182823852078,0.421030174971156,0.332699258872593,0,0,0,0,0,0,0.0411608591172615,-0.0032891717871837,-0.17858607146881,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.158522107009859,0,0,0,0,0,0,-0.0214107629915516,0,0,0,0.106555084166186,0,0.249839222462932,0.141503906454554,0.0835703173572218,0,0,0,0,0,0,0,0,0,0.0129169677638546,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226221426864587,0.173152333077422,0,0,0,0,0,0,0.0178580547917363,0,0,0,0,0,0
X600066.SH,0,0,0.23318385553806,0,0,0,-0.0862918947241453,-0.0373457511501805,-0.26817767839798,0,-0.000697470756516043,0,0,0,0,0,0,0,0,0,0.18555814908113,0.0678040300431859,0,0,0,0,0,0,0.367509730639517,0,0,0.0277078502625931,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0425173315532139,0,0,-0.154142205963985,0,0,-0.0376206461035987,0.0538951339495719,0,0,0,0,0,0
X002241.SZ,0,0,0.0913743021848253,0,0,-0.118202557457163,0,0,0.125669919290673,0,0,0,0,0,0,-0.0629990000883651,0.229336261852376,0,0,0,0,0.0177143579014367,0,0,0,0,0,0,0,0,0,0,0,0.162098563570865,0,0,0,0,0,0,0,0,0,0,0.0581572084217391,0,0,0.155854241833063,0,0,0,0,0.0207922521987598,0,0,0,0,0,0
X002508.SZ,0,0,0.0407892665608888,0,0,0.0826660351908867,0,0.130976982828844,0,0.0201155554437248,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.041652224325738,0,0,0,0,0,-0.0358131553756414,0.0366286455668875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0282250272863631,0.0273888354374426,0,0,0,0,0,0
X002456.SZ,0,0,0.230700018140545,0,0,-0.0215796352160836,0,0,0,-0.0526648055741195,-0.129062115311932,0,0,0,0.00473646831627145,0,0.568646571003317,0,-0.0267417864165013,0,0,0,0,0,0,0,0,0,0,0,0,-0.257531590878844,0.404681551419454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0442082686745304,0,0.000591375343496958,0,0,0,0,0,0,0
X300003.SZ,0,0.00833339876442348,0,0,0.0380730011706492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432940634831356,0,0,0,0,0.0581142054124285,0,0,0,-0.00718566421546577,0,0,0,0,0,0,0,0,0.148396046809287,0,0,0.118714016474745,0.00197136718612742,0,0,0,0.112165746579645,0,0.0187869403626775,0,0,0,0,0,0,0
X300124.SZ,0,0,0.089379695949286,0,-0.152802723377041,0,0,0,0,0,0,0,-0.183995604762346,0,0.0089152743136643,0.358705232983887,0,0,0.0845739759135612,0,0,0,0,0.196546063660199,0,0,0,0,0,0.255627055121049,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0679125388342235,0,0,0,-0.0159672571270791,0,0,0,-0.036030849504737,0.0408823880273327,0,0,0,0,0,0
X002294.SZ,0,0,0.0680485811972097,0,0,0,0.232693972005109,0,0.099302262281147,0,0,0.108729573187327,0.0851511696144117,0,0,0,0,0,0,0,0,-0.000610794726737412,0,0,0,0,0,0,0,0,0,0,0.0756841801667733,0,0,0,0,0,0,0,0,0.114311076027828,0,0,-0.0774190448485267,0,0,0,0,0,0,0.0176960448632055,-0.0812240615565584,0,0,0,0,0,0
X600867.SH,0,0.0572665411510758,0,0,0,0,0,0.0239129187447883,0,0,0,0,0,0,0,-0.0798280090529108,0,0,0,0,0.228872722985707,0,0,0,0,0.0732605359974009,0,0.0204904750160955,0,0,0,0,0,0.23115061426654,0,0,0,0,0,0,0,0,0,0,0.00264810751252695,0,0,0,0,-8.67361737988404e-19,0,-0.0141328084553198,0.0168007748347999,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043737675755442,0,-0.269335474631603,0,0.0523429586739082,0.10289764271944,0,0.0685363074682599,0,0,0,0,0,0,0,0,0,0,0,0.174202349623024,0,0,0,0,0,0,0,0,0.0593546376829094,0.218819475953334,0,0,0,0,0,0.197085244166184,-0.0527710674599553,0.017986250889878,-0.00580116954939456,-0.348559167147497,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0.0777608090094074,0.173386698993885,0,0,0,0,0,0,0,0,0.0088578752279448,0.096334042047703,0,0,0,0,0.349906145493732,0,0,0,0,0.187631114055225,0,0,0.0471586876299265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470737141621824,-0.122695080318401,0,0,0,0,0,0
X600522.SH,0.339249176743847,0,0,0,0,0,0,0,0,0,0,0.19910637916867,0,0,0,0,0,0,0.19794707167994,-0.0101566687745054,0.150725482854208,0.0555492346413059,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277438937498669,0,0,0,0,0,0,0,0.0360733346178793,0,0,0.248040077624176,0,0.0403669035839176,0,0,0,0.00933437445683512,0.00522127345562105,0,0,0,0,0,0
X000596.SZ,0.0976106292154058,0,0,0,0.159655483017222,0,0,0,0,0,0.0587991415513101,0,0,0,0,0,0,0,0,0.288846781814263,0,0,0,0,0,0,0,0,0,0,0,0,0.206617856345736,0,0,0,0,0,0,0,0,0.0965543456104241,0,0,0,0,0,-0.0887098382930037,0,0,0,-0.0258054551336955,0.0473385284637198,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.0404155683732258,0,0,0.0765701064810221,0.0898026563506597,0.00223624276390559,0,0,0,0,0.0989644698845683,0,0,0.0703021103085648,0,0.00375577529038984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055096994967523,0,0,0,0,0,0,0,0,-0.00163186380749841,0,0,0,0,0,0,0
X000157.SZ,0,-0.0125611353053036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165533933267345,6.93889390390723e-18,0,0.0959076803149134,0,0,0,0,0,0,0,0,0,0,0,0.138951151894828,0.0893320319532578,0,0,0,0,0,0,-0.175802456727422,0,-0.0418722626185869,0,0,0,0.121552688082614,0.136129024579934,0,0,0,0.0147805371178896,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0765623873525336,0,0,0.0540121813704377,0.0169698154367065,0,0,0,0,0,0.0483313359579465,0,0,0,0,0,0.0970011206296749,0,0,0,0,0,0.00970609014791101,0,0,0,0,0,0,0,0.018867402589369,0,0,0,0,0,0,0.0235596399851232,0,0,0.00532904117833686,0,0,0,0,0,0
X002085.SZ,0,0,0,-0.0239512870663632,0,0,0,0,0,0,0,0,0,0,-0.0528628547347457,0,0,0,0,0,0,0,0.00584378467324984,0,0,0,-0.0713278254083473,0,0,0.14317026042281,0,0,0.0347945877919434,0.0532369861606991,-0.0254435605477961,0,0,0,0,0,0,0.0490988954265897,0,0,-0.0742871786713999,0,0.0742475382779351,0,0,0,0,0.023993893746328,-0.05463556740391,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0.199479671076362,0,0,0,0,0,0,-0.0469155467515415,0,-0.0221460735647627,0,0,-0.102983820899929,0,0,0,0,0,0,0,-0.0479268860145279,0.0271342994218079,0,0,0,0,0,0,0,0,0,0.0695917379618,0,0.028141777513415,0,0,-0.0380807128886153,0,0,0,-0.0424440803541286,0.0659954546251093,0,0,0,0,0,0
X000981.SZ,0,0,0,-0.170553350299525,0,0.0928963833296672,0,0,0.0266519081086469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544029803943335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173644761558232,0,0,0,0,0,0,0
X000661.SZ,0,0,0.153313214481057,0,0,0.0763345363659257,0,0,0,0,0,0.194220891818549,0,0,0,0,0,0,0,0,0,0,0.0557653428437135,0,0,0,0,0,0,0,0,-0.140189878320072,0,0,0,0,0,0,0,0,0,0,0.0869266685819688,0,0,0,0,0,0,-0.0803128354634291,0,0,0.0124971179142022,0,0,0,0,0,0
X600498.SH,0,0,0.0316335110328265,0,0,0,0,0,0.134637211917289,0,0,0,0,0,0,0.411554194170789,0,0,0,0,0,0.356791709969483,0,0,0,0,0,0.136449955906613,0,0,0,0.147019216665478,0,0,0,0,0,0,0,0,0,0,0,0,0.0134630109477872,0,0,0,0,0.0249262523158309,0,-0.0107243941395848,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,-0.0345249695809051,-0.0388826369840085,0,0,0.230963265178288,0,0,-0.162601519319773,0,0,0,0.226403035376068,0,0,0.0568507288065059,0,0,0,0,0,0,0,0,0,0,0,0,-0.0649117897533904,0,0,0,0,0,0,0,0.0328097146033647,0,0.0671549896763877,-0.191243243389141,0,0,0,0,0,0.00107280924543713,0,0,0,0,0,0,0
X300142.SZ,0,0.682708804973926,0,0,0.0363432323397847,0,0,0,-0.119528778722892,0,0,0,0,0,0,0,0.0325816201784509,0,0,0,0,0.0493359432285703,0,0,0.0678152587161997,0,0,0,0,0,0,0,0.263105133092107,0,0,0,0,0,0,0,0,0,0,0.280428921632564,0,0,0,0,0,-0.0792951773506403,0,0.0327385443519152,-0.0734492791449029,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.180516776624013,0,0.147782525220333,0,0,-0.0532059108030185,0,0,0,0,0,0,0,0.0216996790396105,-0.034176514593531,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.187549084452516,0.208315117078488,0,0,0,-0.0274595890508133,0,0,0,0,0,0,0
X600118.SH,0.0504524398257189,0,0,0,0,-0.0617828325940822,0,0,0,0,0,0,0,0,0,0,0.00697911672210997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109270433746457,0,0.0863164079836416,0,0,0,0,0,0,0,0,0.0213778030259154,0.146283462301212,0,0,0,0,0.0582396219191713,0.0573010430251953,0,-0.0116236050171304,0.0198717140474147,0,0,0,0,0,0
X002180.SZ,0,0.170404714781738,-0.50351190220668,0,0,0,0,0,0,-0.0424179908892509,0,0,-0.0626992957930828,0,0,0,0.179228280429977,0,-0.0366028485747092,0.235883633665575,-0.166869920050916,0,0.0991974907142786,0,0,0,0.0243696388130844,0,0,0,0,0,-0.0505259265659201,0.155624091316482,0,0,0,0,0,0,0,0,0,-0.0559355886123472,0,0.54431180815293,0,0,0,0.00721847717271383,0,-0.0151760886037045,0.0499057847442833,0,0,0,0,0,0
X600707.SH,0.0615999549836355,0,0,0,0,0,0,0,0,0,0,0,0,-0.0671195289566837,0,0.0296294819374391,0,0,0,0,0.035394975310549,0.162060658842865,0,-0.0309545218837918,0,0,0,0,0,0,0.0411002301828701,0,0,0,0,0,0,0,0,0,0,-0.0700326030619113,0.130897286354436,0.0571365372827818,0,0.0709353117143302,0,0,0,0.0730792721691013,0,-0.0692061555830243,0.111260802261235,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218524107259589,0,0,0,0,-0.0894313254851418,0.0302117506169613,0.0689158874208015,-0.493729807852154,0,0,0,0,0,0.157832247518062,0,0,0,0.184925041075496,0.230325100701164,0,0,0,0,0,0,0,0,0.164952945981486,0.0279359124790509,0,0,0,0,0,0,0,0,0.0811866092362997,-0.132637987800997,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0387302655723847,0,0,-0.140248001468296,0.0935809431252296,0,0,0,0,0,0,0,0,0,0,-0.0287978754035907,0,0.0217497430971172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682125134801575,0,0,0,0,0,0,0,0,0,0.0194930580796208,-0.127070127995092,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0.210989673031617,0,0.0419409570216008,0,0,0,0,-0.404509883512388,-1.09085751036133,0,0,0,0,0,1.84498884284386,0,0,0,-1.10018043890447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180271280288926,0,0,0,0,-0.126934936279592,0,0,0,0,0,0,0,0,1.45919671863737,0,0,0,7.10116234054335,0,0
TED,0,0,0,0,0,0,0,0,0,0.0889725245229267,0,0,0,0,-0.0217293555873338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249039363733334,0,0,0,0,-0.138562410453424,0,0.310583814676958,0,0,0,0,-0.878356708852014,0,0
RealEstate_excess,0.199564868348673,0,0,0,0,-0.0136794004030156,0,0,0,0,0.052113409167345,-0.0432475555325329,0,0,0,0.0585690046488785,-0.0571276897506854,0,0.0558428030471752,0,0,0,0,0,0,0,0,0,0,0,0,-0.169905381594719,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177223026716663,0,0,0,0,0,0.00208517809367307,-0.0197133953413645,0,0,0,0,0,0
MKreturn,0,0.0697726525138206,0,0,-0.0338740448753601,0.0796615395610893,-0.158756255677758,0,0,0,0,0,0,0,0,-0.0350176362030826,0,0,-0.0261480963942539,0,0,0,0,0,0,0.0855651194883954,0.103605002525871,0,0,0.0150767620444229,0,0,0,-0.0200194085242495,0,0,0,0,0,0,0,0,0,0,-0.0300189670818478,0,0,0,0,0,0,0,0.0166972923558525,0,0,0,0,0,0
MKvol,0.00205714954454366,0,0,0,0,0,0,0,0,0,0,0,0,0.0024257403603951,0,0,-0.0023296805588635,0,0,0,0,0.00030687985560132,0,0,0,0,0,0,0,0,0,-0.00126475228276875,0,-0.00108243257628682,0,0,0,0,0,0.00495734100379298,0,0,0,0,0,0,0,0,0,0,0,-0.00224898821175653,0.00520549341329106,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00528971136687099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388378521058752,-0.0580714525176263,0,0,0,0,0,0
CarbonVol_Guangdong,0.0273271390663999,0,0.0103093670151254,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0.0115633097663657,0.00702129515531751,0,0,-0.0198500105105006,0,0.00557757376332565,0,0,0,0,0,0,0.000588245232703684,0,0,0,0,0,-0.000730772784335198,0,0,0,0,0,0.00014892760789951,0,0,0,0,-0.0077447439301481,0,0,0,0,0,0,-0.0204053339631996,0.040835686052877,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00152814706647847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.00323850740716889,0,0,0,0,-0.00522506940014178,0,0,8.38825121592221e-05,0,0,0,0,0,0,0,0,-0.00978969816017711,0,0,0,-0.00885805163030575,-0.00879544071440656,-0.00262313938929532,0,0.00864673147993006,-0.0320682804898952,0,0,0,0,0,0
