,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X600690.SH,X002304.SZ,X000568.SZ,X000651.SZ,X002475.SZ,X600104.SH,X000725.SZ,X600031.SH,X300014.SZ,X300124.SZ,X002371.SZ,X000338.SZ,X002129.SZ,X600703.SH,X002241.SZ,X000625.SZ,X000063.SZ,X002049.SZ,X601877.SH,X003816.SZ,X300142.SZ,X000596.SZ,X002179.SZ,X000661.SZ,X000100.SZ,X600089.SH,X600741.SH,X600460.SH,X002236.SZ,X002074.SZ,X000157.SZ,X000799.SZ,X002414.SZ,X600702.SH,X600584.SH,X000733.SZ,X600884.SH,X600779.SH,X601799.SH,X600183.SH,X002007.SZ,X000800.SZ,X002008.SZ,X300003.SZ,X002176.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,-0.0182162913646925,0,0,0,0,0,0,0,0,0,-0.00533348092281386,0,0,-0.026961756174718,0.0140058940059827,0,0,0,0,0,0,-0.00236363671038765,0,0,0,0.31194454399318,0,0,0,0,-0.00685285783308724,0,0,0,0.0464134963031285,0,0,0,-0.0377265417145388,0,0,0,0.210090774146798,0,0,0,0,0,-0.0368387830399693,0,0,0,0,0,0
X600031.SH,0,0.223972834910107,0,0,0,0,0,0,0,0.00521204634712749,0,0,0,0,0.0463188859869698,0,0,0,0.0142211041882087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207638800409959,0.232703955617057,0,0,0.00783694619920861,0,0.0393423542543603,0,0,0.110627701399322,0,3.46944695195361e-18,0,0,0,0,0,0,0.101501211300575,0,0,0,0.00998103629068349,0,0
X300014.SZ,0,0,0.373982791802106,0,0,0.00356139586079887,0,0,0,0,0,0,0,0,0,0,0,0.29572857818207,0,0,0.269849449335899,0,0,0,0,0,0,0,0,0,0.0580628711735897,0,0,0,0.192941287079736,0,0,0,0,0,0.0383375851988676,0,-3.46944695195361e-18,0,-0.024832033313808,0,0,0,0,0.0656734095704972,0,-0.000642863976475481,-0.0271395120850809,0,0,0,0,0,0
X300124.SZ,0.272423542970703,0,0,0,0.11218719203872,0,0,0,0,0,0,0,0,0.166238531100602,0,0,0.124932636266083,0.410297854672526,0,-0.316802230456101,0,0,0.0901350823731898,0.0956513773678591,0,0,0.0815635910489867,0,0,0,-0.140319211040576,0,0,0,0,0,0,0.0553751232638908,0,0,0.0699644816594003,-0.240962861604976,0,0,0,0,0,0,0,0.0515458202111303,0,3.46944695195361e-18,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0.0510329364434457,-0.0409384972065002,0,0,0,0,0,0,0,0,-0.281047187029067,0.0273962664243432,0.139841843769374,0,0,0.252488756853373,0.13236547698152,0,0,0,0,0,0,0,0,0,0.250556910608795,0,0,0,-6.93889390390723e-18,0,0,0,-0.205352251465194,0.332412110235933,1.73472347597681e-18,-0.217852041126464,0,0,0,0,0,0,0,0.0799174097263416,0,0,0,0,0,0,0
X000338.SZ,0,0.0400370779378489,0,0.0214028316438839,0,0,0,0,0,0,0,0,0.14832892849365,0,0.0865924643815358,0,0,0,0,0,-0.0362364917404417,0,0,0.135642673551252,0,0.0974008527633543,0,0,0,0,0,0,0.0520262751838275,0,0,0,0.0434273224643236,0,0,0,0,0,0,0,0,0,0,0,0,0.00448839359421625,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,-0.244956131309383,0,0,0.325931466286386,-0.0431165063686714,0.0988012587737686,0,0,0.129994643613197,0,0,0,0,0.110351993003208,0,0.089320452456791,0,0,0,-0.0427683601991718,0.135171347683759,0,0,0,0.14055601004077,0,0,0,0,0,0,0.0806480895519016,0.0223814474428933,0,0,0,0,-0.0777137058171472,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0680250937738584,0,0,0,0,0,0.0883870818706051,0,0,0.22221940709932,0,0.232942249501334,0,0,0,0,0,0,0,0,0.0800961513720921,0,0.0113382824161665,-0.135813604280425,0,0,0.104208990250549,0,-1.73472347597681e-18,0,0,0.0461909161085826,0,0.108582085702406,0.0267196524846804,0,0,0,0,0.0151233157816325,0,0,0,0,0,-0.0353445311172311,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,-0.142047731051228,0,0,0,0.586078010185258,0,0,0,0,0,-0.0146588368271706,0,0,-0.063220093947751,0,0,0,0,0,0,0,-0.245590297061005,0,0,0,0,0,0,0,0,-0.0433265958512643,0.234042544093131,0,0,0.00675051591811176,0.131601702554178,-0.0514163506097209,0,-0.060608407930589,0,0,0,0,0,0,0,0,-0.0980164685192994,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.0920131240927385,0.145374692123764,0,0,0.26468839432948,0,0,0,0,0,0.0112651180044811,0,0,0,0,0,0.0408000691552506,0.0250247579085572,0,0,0,0,0,-0.0903951042003834,0,0.192885272826958,0,-0.192467131283455,0.183665106088491,0,0,0,0.0122837363726731,0,0,0,0,0,0.119725697167735,0,0.180324713001588,0,0,-0.0218050019553348,0,0,0,0,0,0
X000063.SZ,0,0,0,0.231290133509787,0,0,0,0,0,0,0,0,0,0,0,0.0189628457014793,0,0,0,0,0,0,0.0968111661570653,0.0922912726526074,0,0.174850621492985,0,0,0,0,0,0,0,0,-0.126932908152227,0,0,0,0.135313382421124,0,0,-0.0484441909760267,-0.276882693802451,0,0,0.0588606107367538,-0.112390739008752,0,0,0,0,0.0648748915050245,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,-0.0236116702925037,0,0,0,0,0,0,0,0,0.057802869486498,0.175895460875211,0,0,0.120150702938342,0,0.192328914510346,-0.0201435760069203,0,0,0,0,0,0,0,0,0,-0.13020437863663,-2.16840434497101e-19,0,0,0,0,0.0675155087675263,0,0.164710632023051,0.0356392661758348,0.00731135143214766,0,0,0,0,0,0,0,0.0593444870658523,0,0,0.00516199821858133,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0307504192487364,0,0,0,0,-0.156301533993427,0,0,0,0,0.133172256432272,0,0,0.00875970069274849,0,0,0,0,0,0,0,0,0,0.127024828940949,0,0,0,0.309194916266847,0,0,0.124821640221414,0,0.0347911939731735,0,0,0.0910148929092607,0.143683398037112,0,0,0,0,1.0842021724855e-19,0,0,0,0,-0.143339873135185,0,0.00401444761163441,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275294769749856,-0.0147987905845867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0533122344281453,0.0436174615387706,0,-0.0535885564997014,-0.00368917797346095,0,0,0,0,0,0,0.0269243355574401,0.0621296883057334,0,0,0,0,1.0842021724855e-19,-0.00318288460148801,0,0,0,0,0,0
X300142.SZ,0,0,0,-0.0420917984322668,0,0,0,0,0,0,0,0,0,-0.0869776248725203,0.219127979922525,0,0,0,0.0549074758852306,0,0,0,0,0,0,0,0,0,0,0,0,0.0824937870861134,0.270794894439063,0,0.26854390528196,0,0,0,0,-0.0794694234117227,0,-0.311175815346577,0,0.0081884589228722,0,0,0,0,0,-0.0235168476200824,0,0.0449956906108715,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.00346939200386661,0,0,-0.0916365158326788,0,0,0,0,0.0657511112430865,0,0.062301047464773,0,0,0,0,0,0.206238242395723,0,0,0,0,0.158930283897725,-0.0378511265010412,0,0.359324143940271,0.13829595071025,0,0,0.00847979354461902,0,0.208830163469452,0,0,0,0,0,0,0,0,0,-0.00735706718357372,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.089648110987904,0,0,0,0,0,0,0,0,0,0,0.0388497878903794,0,0.115113657590083,0,0,-0.0270184697162442,0,0,0,0,0,0,0,0,0.15861743013695,-0.0154950377131685,0,0.203297631627613,0.0818593527837014,0,0,0,0,-0.0271834789911259,0.218415744580221,0,0.0407168159131748,0,8.67361737988404e-19,-0.0291354989622532,0,0,0,0,0,0
X000661.SZ,0,0.139104166451455,0,0,0,0,0,0,0,0,0,0,0,0.165300749797195,0,0.0281627850875964,0,0,-1.0842021724855e-19,0,0,0,-0.241789609626747,0,0,0,0.206737780796618,0,0,0,0,0,0,0.213230545542896,-0.132934271048194,0,0,0,0,0,0,0.156513787590124,0,0,0,0,0,0,0,-0.0482085130255134,0,0.135040933584681,-0.19862269931585,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0506867270958027,0,0.564719798180949,0,0.0209661078466818,0,0,0,0,0,0,0.0124016889835257,0,0.00928881391798769,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.0276521006645957,0,0,0,0,0,0,0.0815571289295008,0,0,0,0,0,4.48872424754203e-05,0,0,0,-0.00793160376336061,-0.0352134493618229,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0403760974057156,0.00969673234447684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00599511479385785,0,0.160257579764979,0.169358725032441,0,0,-0.0362398031213064,0,0,0.18774774620888,0,0,0,0,0,0.0208770845134039,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.119064156777992,0.0367885682935937,0,0,0,0.322090009873401,0,0.157531936429773,0,0,0,0,-0.127921386601996,0,0,0,0,0,0.192593722369909,0,0,0,0,0,0.0183315980083562,-0.0333831683898615,0,0,0,-0.0117279179850249,0,0,0,0,0,0.0545972780475983,0,0,0,0,0,0.18248562137941,0,0,0,0,-0.0348034908956535,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,-0.152591967012829,0,0,0,0.00368018981757392,0,0,0,0,0,0.142806209475711,0,0,0.0486299899601063,0,0,0,0.195267457306786,0.402991803548334,0,0.0469953069096044,0,0,-0.33795641558765,0,0,0,0,0,0,0,0,0,0.139538001553274,0.14022038446619,0,0,0,0,-0.253248430611169,0,0,0.379012660338886,0,0,0,0.0649312100629443,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.049241735459594,0,0,0,0,0,0,0,0,0,0,-0.0149509216786136,0,0,0.116036676594756,0,-0.00245649750213661,0,0,0,0,0,-0.0208373023490102,0.116895681734194,0,0.0806123179866387,0,0,-0.0968498762530728,-0.0568660694347381,0,-0.0115574888572772,0,0,0,-0.01413183466267,0,0,0.110101255939375,0,0,0,0,0,0,0,0.111330256257614,0,-0.0287089868049519,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.118984918102355,0.310746339151822,0,0.139069669893879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502395257881878,0,0,0,0,0,0.0843935605153756,0,0,0,0,0.0348460122402849,0,0,0,0,0,0.0337507142280267,0,0,0,0.0468015459319331,0,0,0,0,0,0,0
X000157.SZ,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.466380076524243,0,0,-0.0206862151481354,0.0623212960620483,0,0,0,-0.0314621867533502,-0.0702934793332398,0,0,0,0,0.0529703805280776,0,0,0,0,0,0,0,0,0,0,-0.15653395551018,-0.0105816354669689,0,-0.0675488506980182,0.0911315642763032,0.0319884007169754,0,0,0,0,0,0,0,0,0.00132058929969968,0.0290612820015582,0,0,0,0,0,0
X000799.SZ,0,0,0,0.390291754793448,0.0400810247366859,0,0,0.0125301769036593,0,0,0,0,0,0.09347806629681,0,0,0,0,0,0.0290383315143179,0,0,0,0.0463592098993358,0,0,0.104888263095014,0,0,0,-0.103231208859008,0,0,0,0,0,0,0.0879993613402016,0.152908417140917,0,0,0,0.224230175733966,0,0,0,-0.00190198554145672,0,0.217489257434877,0,0,0,-0.00768803428501268,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014730222310425,0.0294766432594937,0,0.0638363772148897,0,0,0.193202770743199,0,0,0,0.0372324953468432,0,0,0,0,0.0337331323707243,0,0,0,0,0,0,0,0.263515281078478,0,-0.0392151007990769,0,0.153732833971152,0,0,0,0,0,0,0.0194350906380924,0,0,0,0,0,0,0
X600702.SH,0,0,-0.274408382951778,0,-0.0177026503456923,0,0,0,0,0,0,0,0,-0.362260850986905,0,0,0,0,0,0,0,0,0.158057498603834,0,0,0,0.715192876514867,0,0,0,0,0,0.140575275048527,0,0,0,6.7762635780344e-21,0,0,0,0,0.106807346518577,0.459535858642436,0,0,0,0,0,0,0,-0.562961135262606,-0.131250244725973,0.213803356889091,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,-0.223100123736425,0.0592041464221905,0,0,0.194777900624833,0,0,0,0,0,0.199848859232923,0,0,0,0.0225593087408793,0.132035078401834,0,0,0,0,0,0,0,0,0.0444332695950539,0,0,0.0244284494716739,0,0,0,0,0,0,0,0.0523330909363822,0,0,-0.0575662437829869,0,0,0,0,0,0,0,0,-0.0367783180967877,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0.0446331597664771,0,0,0,0,0,0,0,0.0505153078143244,0,-0.139535926328615,0,0.180968947859252,0,0,0,0,0.0175033088308985,0,0,0,0.225627526536509,0,0,0,0,0,0,0,0,0,0.0518884443799888,-0.0207580777275529,0.0974015489446406,0,0.0134841408527744,0,0,0,0,0,0,0,0.108643845126918,0,0,-0.0710043461051927,0,0,0,0,0,0
X600884.SH,0,0,0,-0.311288396106899,0,0,0,0,0,0,0,0,0,0.205124590905232,0,0,0,0,0,0,0,-0.287943388813518,0,0,0,0,0,0,-0.177621691219283,0,0.178272647141079,0,0.21910419944189,0,0.160373385679741,0.0285234740082761,0,0,0.190470984092313,0,0,0,0,0,0,0,0,0.174959282314743,0,0,0,0.0295767874607413,-1.73472347597681e-18,0,0,0,0,0,0
X600779.SH,0,0.136083711035272,0,0.0225762806371131,0,0,0,0,0,0,0,0,0.0366505611571209,0,0,0,0,0.103020271083862,0,0,0,-0.0379722859087651,0.0589082116571832,0,0,0,0,0,0.274363861731114,0,0,0,0,0,0,0,0.138645035080051,0,0.28539591064591,0,0.0530017059569183,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.126034126435764,0,0,0,0,0,0
X601799.SH,0,0,0,0.0139077241215528,0,0.105403013824455,0,0,0,0.184291950299716,0,0,0,0,0.0715631122436916,0,0,0,0,0.159784992077062,0.0219209394185438,0.0989787032235397,0,0,0,0.055584478570891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683185444978392,-0.0382773480187615,0,0,0,0,-0.0190531975015794,0,0,0,-0.031895039132738,0.0488924071616587,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11088419007622,0,0,0,0,0,0,0,-0.0375042133075412,0,0,0.240104323220081,0,0.130480544080099,0,0,0,0,0,0,0,0,0,0,0.026749938862663,-0.0468363841271499,0,0,0,0,0,0,0,0,0.0327610178848091,0.0625613283627418,0,0,0,0,0,0
X002007.SZ,0,0.122716551279674,0.126015458023396,0,0,0,0.1284750526017,0,0,0,0,0,0.0944643783912937,-0.119556427184992,0,0,0,0,0,-0.235173989879584,0.0598200186528693,0,0.108749811385677,0,0,0,0,0,0,0,-0.0389321627597468,0,8.67361737988404e-19,0,0,0,0,0,-1.73472347597681e-18,0,-0.100764175750141,0,0,0,0,0,0,0,0.028730880892922,0,0,0.0696529034207794,0.0833041953452183,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.140506898487471,0,0,0,0,0,-0.0506329578850431,0.0724602105384152,0,0.020768809376416,0,-0.00742289517391247,0.0443473240950188,0,0,0,0,0,0,0,0.360874824723541,0,0,0.0630738286504657,-0.086742649573693,0,0,0,0,0,0,-0.0770999322026703,0,0,0,0,0,0,0,0,0.0102174787230197,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,-0.0836961940918611,0.0213923390046532,0,0,0.197112726285572,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0659016730001078,0,0,0,0,0,0.191959680590795,0,0,0,0.210252774656952,0,0,0,0,0,0,0,-0.0252714245893489,0.0799425927410765,-0.0333521550492903,0,0,0,0,0,0,-0.048376619553754,0,-0.00804916960605646,-0.036308542987868,0,0,0,0,0,0
X300003.SZ,0,0.0659145611126039,0,0,0.166086792561584,0,0,0,0,0,0,0,0.0476859719508796,0,0,0,0,0,0,0,0.0338595332758628,0,-0.163056744269134,0,0,0.177633870957122,0,0,0,0,0,0,-0.0611789252716098,0,0.0980479018000894,0,0,0,0.0374457658965884,0,-0.0705638805333991,-0.032770177305752,0,0,0,0.149977113473643,0,0,0,-4.33680868994202e-19,0,0,-0.0599919195024803,0,0,0,0,0,0
X002176.SZ,-0.364742410130984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21963443078087,0,0,0,0,0,0,0,0,0,0,0.347709398360841,-0.261739180146569,0.0579767449342522,0,0,0,0,0.331666968691716,0,0,0,0,0.132941400259444,0,0,0,0,0,0,0.108651242731857,0,0,0,0,0.0142598082410327,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0268777117444789,0,0.0974923226892717,0,0.0428241228991972,0,0,0,0,0.0742646484990116,0,0.0131189089541026,0,0,0,0,-0.0190919928505292,0,0,0,0,0,0,0.0473311650222472,0,-0.0643956478136972,0,0.0921626185977202,0,-0.0859453118391888,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302189897965684,-0.0200229853261923,0,0,0,0,0,0
Slope,0.245071590166737,0,0,0,0,0,0,0,0,-0.374296281365711,0,0,0,0,0,0.217188379868273,0,0,0,0,-0.15677813891465,0,0,-0.192394957303043,0,0.275432423366699,0,0,0.0539968343224736,0,0,0,0.373964591716839,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.147304104276814,0,0,0.878232931552006,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.206068071030378,0,0,0,0,0,0,0,0,-0.139716914132446,0,0,3.46944695195361e-18,0,0,0.178204000177009,0,0,0,0,0,0,0,0,0,0,-0.0722354538728327,0,0.10541021018631,0,-0.1386627794551,0,0,-0.131995942622484,0,0.0591686769325611,0,0,0,0.208201132266432,0,0.597085856730074,0,0,0,0,-0.0999570483343993,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0.00587974859535717,0,0,0,0,0,0,0,-0.00609098188373948,0.0179274330176818,0,0.0318517322159227,0,-0.0531219126260848,0,0,0,0,0,0,-0.0284146416221858,0,0,0.096960636726828,0,0,-0.0225457933051728,0,-0.00800857819495292,-0.0883547167809828,-0.00652387128822431,0,0,0,0,0,0,0,0,0.0185103280860547,-0.0126710561352019,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0587889961644965,0,0,0,-0.0401370578152989,0.0165667647646749,-0.0618876308790037,-0.0538610790141595,0,0,-0.000861788076163411,-0.0162495636780062,0,0.0314683804698086,0,0,0,0,0,0,0,-0.0017186782269356,0.128072745629406,0,0,0,0.0265663916888372,-0.0291635019482567,0,-0.0303580524215028,0,0,0,0,0.042636822557435,0,0.0105557367621565,-0.0278232087199094,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.000638175006110868,0,0,0,0,0,0,0,0.00178320111963744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000329460786652468,0.00155278372342744,0.000677585339863741,0,0,0,0,0,0,-0.00175581652744437,0,-0.00504172836823659,0,0,0,0,-0.00266752877259344,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0.0343849515508236,0,0.000795380511139539,0,0,0,0,0,0,-0.0929099229604504,0.103234430880362,0.133753051877491,0,0.000870721555594286,-0.00498700199440268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0559386933479783,0,0,0.0269732132694334,0.022918681780497,0,-0.00824071282949062,0,-0.0726077267722254,0,-0.135803551855763,0.0998308531830178,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321967995415745,0,0,0,0,0,0,0,0,0,0.00289014427301737,0,0.00256219891302083,0,0.00563067467318041,0,0,0,0,-0.000977882799932812,0,0,0.000472428160883655,0,0,-0.000327445868601187,0,0,-0.00621841899202411,1.0842021724855e-19,-0.000364721910559941,0,0,0,0,0,0,0,-0.0226654111478999,0.0124746222670497,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202241522789134,0,0,0,0,-0.0081471198163181,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,-0.0158492264253895,0.00261530570196326,0,0,0,0,0,0.00937481545394323,0,-0.000557721597913286,0,0.0394075742191572,-0.0298513775054904,0,0,0,0,0,0
