,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X000338.SZ,X600031.SH,X300003.SZ,X300124.SZ,X002008.SZ,X601877.SH,X000625.SZ,X002456.SZ,X600487.SH,X600271.SH,X600066.SH,X000100.SZ,X600809.SH,X002241.SZ,X600867.SH,X002294.SZ,X600566.SH,X600522.SH,X300136.SZ,X000981.SZ,X002179.SZ,X300142.SZ,X002508.SZ,X000050.SZ,X000157.SZ,X600089.SH,X600498.SH,X002049.SZ,X600707.SH,X000977.SZ,X600177.SH,X000661.SZ,X600584.SH,X002180.SZ,X000596.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.376180772828217,0.147056209617349,-1.73472347597681e-18,0.113150301338706,0,0,0.0337157697965198,0,0,0,0,0,0,0,0,0,0.0618670935258358,0,-0.0899901630525811,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0162542423311855,-0.00194554834521925,0,0,0.0176697600223893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129824871091981,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.221033494310185,0,0,0.129787582464506,0.175461450838782,0,0,0,0,0,0,0.0139124670680892,0,-0.139487064072379,0,0,-0.0225266113435273,0,0,0,0,-0.163530090231379,0,0,0,0,0,0.0504857519593739,0,0,0,0,0,0,0,0,0,0,0.0312726958240928,0,-0.151092818706769,0,0,-0.0156821028236323,0,0.276356363646198,0,0,0,0
X002415.SZ,0,0,0,0.0412803568119368,0,0.137024256160602,0,0.00851673415772143,0,0.166865692553898,0,0,0,0,0.207978217451281,0.0872847676411531,0.0368622740959927,0,0,0,0,0,0,0.22195247421603,0,0,0,0,0,0,0,0,0,0.113282681155966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125617180777375,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.284506554905035,0,0,-1.73472347597681e-18,0,0.30291364354796,0,0,0,0,0.0141127301396261,0,0,0,0.0528013903080745,0.0797548185228655,-0.018278019419675,0,0.0212948459487141,0,0,0,0,0,0,0.0167081780640108,0,0,0,0,0,0,0.095201362057701,0.0864033885887805,0,0,0,0,-0.0205614494653749,-0.0858719137587271,0,0,0,0,0,0,0,-0.00470813419630927,0,0,0,0,0,0,0
X000858.SZ,0.114266296967721,0,0,0.178664838336247,0,0,1.73472347597681e-18,0,0,0,0,0.619437105212944,0,0,0.038636712807613,0,0.0352458451255121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120447253205176,0,0,0.00467359515892361,0,-0.0402648734812518,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100542856736279,0,0,0,0,0,0,0
X600276.SH,0.0918997708658061,0,0.116760050714552,0.0151677249296662,0,0,0,0,0,0.0418975535208566,0.00436480364040098,0,0.0507565911430542,0,0.0118881647116453,0,0,0.0384153159842874,0,0,0,0,0,0.246825443801433,-0.0487436018723701,0,0,0.101033872569362,0,0.0291794775819806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117851572354622,0,0,0,0,0.0035122215564719,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.218292468580705,0.0790578674775435,0,0,0,0,0,0.0121112594902579,0,0,0,0,0,0,0,0,0,0,0.329552354885131,0,0.0291631032085704,0,0,0,0,0,-0.0109095351760658,0,0,0,0,0,0.495895319007414,0,0,0,0,0,0.127241431673139,0,0,0.0283929648276782,0,-0.0192062698197951,0.0249755676604569,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.267777065561614,0.184476159970427,0,0,0,0,0,0.137960074015814,0.230950433829589,0,0,0,0,0,0,0,0,0,0,-0.0376715364018373,-0.0198464169794507,0,0,0,0,0,-0.0681821744648506,0,0,0,0,0,0,0.257133277939431,0,0,0,0,0.0571553448244167,0,-0.0923033946855001,0,0,0,0,0.10947768154217,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.328062408627017,0,0,-0.00165477845820026,0,0,0,0,-0.0341296016489832,0,0,-0.00890535964317172,0,0,0,0,0,0.276233622291479,0.111197291229176,0,0.329148227281738,-0.0433402913632694,0,-0.173739543890337,0,0.262760143430282,0,-0.0445851753630608,0,0.0546206455269978,0,0,0,0,0,0.142269601601985,0,0,0.0690539748525364,0,0,0,0,0.266709916845049,0,3.46944695195361e-18,0.0187657147997127,0,0,0,0,0,0
X600690.SH,0,0,0,0.183955419521393,0.428628329164652,0,0,0.152894366518789,0,0,0,0,0.0190475176355373,0,0,0,-0.0485291914640523,0,0,0,0,0,0,0,0,0,-0.0434585679902473,0,0,0,0,0,0,0,0,-0.0767725662563328,0,0.0524589238491345,0,0,0,0,0,0,0.000324180946337606,0,0,0,0.0775243557571641,0,0,0,0.00209848878742238,0,0,0,0,0,0
