,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X600809.SH,X000725.SZ,X600690.SH,X000063.SZ,X002241.SZ,X300124.SZ,X000661.SZ,X003816.SZ,X000338.SZ,X300014.SZ,X000596.SZ,X600703.SH,X600741.SH,X000100.SZ,X002371.SZ,X000625.SZ,X002007.SZ,X300142.SZ,X002129.SZ,X600584.SH,X002236.SZ,X601877.SH,X002049.SZ,X002179.SZ,X600183.SH,X000157.SZ,X000800.SZ,X002414.SZ,X601799.SH,X300003.SZ,X300136.SZ,X000066.SZ,X002008.SZ,X002456.SZ,X000977.SZ,X002185.SZ,X300146.SZ,X002508.SZ,X600066.SH,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0,0,0,0,0,0,-0.10738312549829,0,0,-1.73472347597681e-18,0,0,0,0,0,0.116188754759603,0,0,0,0.403284589029048,0.0456329010007112,0,0,0,0.143986245089439,0,0,0,0,0,0,0,0,0,-0.070847009870285,0,0,0,0,0.164524703498305,0,0,0.13812142186018,0,0,0,0,-0.0194688046894079,0.0491179356842267,0,0,0,0.009287591558338,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120660422624525,0.00766663400224502,0,0,0,0,0.0701676090766077,0,0.17678227036177,-0.15831479077522,0,0,0,0,0.139487690097942,0,0.122146023182623,0,0,0,0,0,0,0,0,0,-0.00533114642077452,0,0,0,0,-0.0893027272418829,0,0,0,0,0,-0.030155413674443,0.00451094341895627,0,0,0,0.00175242814446675,0,0
X000063.SZ,0,0,0,0,0,0,0,-0.00313904865228447,0,0,-0.151275653338291,0.0924114545790958,0,0,0,0,0,0,0,0.0292274970596989,-0.0870914116523087,0,-0.0931135396874461,0,0,-0.0206767146893411,0.0688241408410378,0,0,0,0.0951564352400244,0,0,0,0,0,0,0.0511338613458206,0,0,0,0,0,0,0.061563744982539,0.217580069910761,0,0,0,0.0461700163983306,0,0.0553793790224951,0,0,0,0,0.0313167207697572,0,0
X002241.SZ,0,0,0,0,0.470845151968091,0,0,0.29986674057063,0,-0.012942482728685,0,0,0.105496763481147,0,0,0,0,0,0,0.0302716994795993,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0551998107685403,0,-0.0810540952523409,0.255469527672907,0,0,0,0,0,0,0,0,0,0,0,0,-0.0878482860794607,0,-0.0266813909528743,-0.0250907156129442,0,0,0,-0.0423681970055418,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0655728593200229,0,0,0,0,0,0,0,0.0822415195695577,0,0,-0.0225546338909459,0,0.0254794633064505,0.0695315791742354,0,0,0,0.0167694419067778,0,0.115460146329777,5.42101086242752e-20,0,0,0,0,0.0539016358459989,0,0,0,0,0,0,0,0,0.0728916494001117,0.112535220533632,0.101118468614839,0,-0.0580826226328118,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.79187660137644,0.0386198308105448,0,0.472551157791293,0,0,0.513585834118575,0,0,0,-0.189582794260723,0,0,0,0,0.043999047914311,0.151455338692284,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362232017712516,0.138396246447337,0,0,0,0.0278281724309478,0,0
X003816.SZ,0,0,0,0,0,0,0,-0.00874819065908416,0.00622809039794331,0,0,0.0173141623616155,0,0.0533347300991833,0,0,0,0,0,0.0739575450976771,0,0.0327532684850296,0,0,0.0251887814936991,0,-0.00495599271061506,-0.0422676109919454,0,0,0,0,0,-0.0624767382314236,0,0,0,0,0,0,0,0,0,0,0,0,0.065111238038232,0,0,0.146527693851175,0,0.0117080268343396,0,0,0,0,0.00939406330751282,0,0
X000338.SZ,0,0,0,0,0,0,0.0569398977617058,0,-0.000893689687453817,0.0866386641231707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230622326962791,0,0,0,0,-0.0458826440706783,0,0,0,0.180891921973378,0,0,-0.105650226555201,0,0,0.152595327231377,0,0,0,0,0.201016092630107,0.180885923055469,-0.00235643554421397,0,8.67361737988404e-19,0.00722544629085544,0,0,0,0.0175438134104084,0,0
X300014.SZ,0,0,0,0,0.214941145725219,0,0,-0.151096285650829,0.347036119161339,0,0,0.00382572827230012,0,0,0,0,0,0,0,0,0,0,-0.156334247363593,0,0.154628959383451,0,0,0,0.167295881877286,0,0,0,-0.102159561133007,0.285670153929191,0,0.185822905441313,0,0,0,0,0,0,0,0,0,0,0,-0.114201913518696,0,0,0,0,-0.016086600808238,0,0,0,0.0344784752225855,0,0
X000596.SZ,0,0,0,0,0,0,0,0.178849300129108,0.0466440451036144,0,0.186267195690208,0,0.0333941250701894,0,0.0309140367295467,0.169608445711251,0,0,0,0.112777284932858,0,0,0,-0.165733916795863,0,0,0,0,0,-0.144184227403268,0,0.185334267710489,0,0,0,0,0,0,0,0,0,0,0,0.244341010045599,0,-0.028699697876482,0,0,0.0903601713838052,0.119139673947727,0,0.0500863819720318,0,0,0,0,0.0424112274239355,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.115698150720784,0,0.122293248337429,0,0,0,0,0,0,0,0,0,0.158347031509154,0,0,0.228695460997249,0,0,0.0604854574238645,0,0,0,0.103623348787942,0,0,0,0,0,0,0,0,0,0.0163370885336334,0,0.235812228912863,0.0403994908338578,-0.0627420905713069,0,0,0,0,0.00585069976305389,0,0,0,0.0535708653970942,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0.150278422530837,0,0,0,0,0,0,0,0,0,-0.00309555618232074,0,0.176511556292032,0,0.319835563238085,0,0,0,0,0,0.115180559510796,0.071197315676192,0,0,0,0,0,0.104957007131375,0,0,0.0498719282336599,-0.0716578730212278,0,0,0,0.0650282304185604,0.130869876175251,0,0,0,-0.00514649204005665,0,0,0,0,-0.010686741592347,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0684662607264209,0.343540678811935,0.0849859875167102,0,0,0,0,0,0,0,0.0377542402320725,0,0,0,0.0622931260594059,0,0,0,0.0200512006854724,0.0693556028967494,0,0.0944810203043377,0.0362717398942168,0,0,0,0.0675915115848206,0,0,0,0,0,0.0585682546634697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346296485259212,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0.12052193605116,0,0,0,0,0.0944969687615246,0,0,0,0,0,0,0.061839989471139,0,0,0.0164829194884364,0,0,0.250126240241822,0,0.122208939669001,0.300785939149957,0,0.254804643317463,0,0,0,0,0,0,0,0,0.054923260183579,0,0,0,0,0,0.0732880296626299,0,0,0,0,0,0,-0.0110636785830557,0,0
X000625.SZ,0,0,0,0,0,0,0.280505705648165,0,0,0,0,0,-0.0223708905862062,0,0.0958887784014637,0,0,0,0,0,0,0,0.198643697328616,0,0,0,0,0.251413402997318,0.0420258752411644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0745547525104222,0,0,0.000400069490599614,0,0,0,0,0,0,0,-0.00262448334045243,0,0
X002007.SZ,0,0,0,0,0,0,0,0,-0.203751151656859,0.152764405418883,0.166557862139048,0,0,0,0,0,0,0,0,0,0,0,-0.0903236832173193,0,0,0,0,0.348782884892711,0,-0.0184115410523035,0,0,0,0,0,0,0,0,-0.193476530528604,0.391486807074537,0.169461253828577,0,0,-0.0858119087173388,0.334745377068044,0,0.286257824877124,0,0,0.0480805587013026,0,0,-0.0353202503860742,0,0,0,0,0,0
X300142.SZ,0,0,0,0,-0.0242116359226716,0,0,0,0,0,0.0717626597209823,0,0,0,0,0,0.0735060374601739,0,0,0.130649865392225,0,0,0,0,0,0.230078301488077,0.678718466793318,0,0.197407532490328,0.393916097909323,0,-0.271737855217078,0,0,0,0,0,0,0.0737586837504739,0,0,0,0,-0.261434674117669,0,0,0,0,0,-0.111226802125539,0,0,-0.099259528211502,0,0,0,-3.46944695195361e-18,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.262738079412994,0.262070847737002,0,0.168207088912711,0.0858873718588816,0,0,0,0.175744671966544,0,0,0.120841173452669,0,0,0.131716580942951,0,0.116698140671653,0,0,0,-0.337170788927784,0,0,0.0951232512974043,0,0,0,0,0,0,0.0565751324764952,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.0327124085972384,0,0,0,-0.0469908801359484,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127261046667969,0,0,0,0,0,0,0.0960643036975869,0,-0.131300534252972,0.236685640413805,0.0416726460761649,0,0.13299637417683,0,0,0,0,0,0,0,0,0,0,0,-0.0793953565283099,-0.093289750210009,0,0,0.451322717405497,0,0.260990744231487,0,0,0,0,0,0,-0.0584980972871902,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.369605288387856,0,0,0,0,0,0,0,0,0,0.0565698705742215,0,0.143857275767137,0,0,0,0,0,-0.194225772849107,0.104316660635633,0,-0.0180367594749912,0,0,0,0,0,0,0,0.31059921910283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0608595679011106,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.340803243178094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222354649215082,-0.0222339537600838,0,0.155898890666826,-0.0662487856579383,0.0461517605890482,0.135023387666161,0,0,0,-0.0644035987671465,0,0,-0.118614516337462,0,0.410164119943861,0,0,0,0,0.0244446689906358,0,0,0.0523436527500363,0,0,0,0,1.73472347597681e-18,0.0900723449146842,0,0.0208980357380984,-0.0594276921236926,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,-0.0938071112356848,0,0,0,0,0,-0.267618266427959,0,0,-0.0659280663834003,0,0,0,0,0,-0.0559391610939838,0,0,0,0,0,0,0,0.579524094603533,0,0,0,0,0,0,0,0.449337449793684,0,0,0.261196507804216,0,0,0,0.157594652318404,0.0555420543912524,0,0,0,0.204568460116138,0,0,0.129383296117963,0,0,0,0.023548019154193,0,0
X002179.SZ,0,0,0,0,0,0.0854821274475543,0,0,0,0,0.0730273842663661,0,0,0,-0.0583522797008759,0.171124995109944,-0.177401828550606,0,0,0.319802695115031,0.0561658186549192,0,0,0,0,0,0,0,0,0,0.243196647015616,0,0,0,0,0,0,0,0,0,-0.0790178467846394,0,0,0,0,0,0,0.112114442057856,0,0.0361330903989068,0,0,-0.096765320983995,0,0,0,-0.025088513225708,0,0
X600183.SH,0,0,0,0,0,0,0,0.137881701451817,0,0.0358252728990692,0,0,0.136101149622567,0,-0.219386223148206,0,0,0,0,0,0.0212537666103354,0.0420374411617921,0,0,0,-0.120392746446389,0.00926297044451327,0,0.0822288224548116,0.351725277196449,0,0,0.164092704062907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0535878819020883,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0423417755556935,0,0.114547004096738,0,0,0,0,0,0,0.0331890154429497,0,0,0.170268815105197,0,0,0,0,0.0428046544034712,0,0,0,0.00690993245932784,0.0221803822779494,0,0,0,0,0.0338912852911553,0,0,0,0,0,0,0,0,0,0.0399363013231959,0,0,0,0,0,0,0.0434120907173814,0,0,0,0,0.0133392769299601,0,0
X000800.SZ,0,0,-0.675660660606808,0,-0.116517722583859,-0.190591901369266,0,0,0,0,0,0,0,0,0,0.213129705559712,0,0,0,0.0359806631799708,0,0,0,0,0,0.382255276646564,0,0,0.0222941049634303,0,0.151237056488937,0,0,-0.0341953331312093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26425439530293,0,0,-0.0623998834716265,0.0302068566242267,0,0,0,0,0,0
X002414.SZ,0,0.162111003973925,0,0,0,0,0,0,0,0,0,0,0,0,0.0540225480427465,0.17380337509417,0,0,0.151652351539063,0,0,-0.0543954023621885,0,0.149276329281426,0,0,-0.171390161450178,-0.0832510639049266,0,0,0,0,0.508946386383276,0,0,0,0,0,0.17369233770236,0,0.0728206101539572,0,0,0,0,0,0,0,0.0804047069131797,0,0,-0.0246098049852779,-0.005709447676269,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0.0495232670093965,0,0,0,0.113610795621516,0,0.297958837503482,0,0,0.0923649703076418,0,-0.120651803807593,0,0,0.144569122172809,0,0,0,0,0,0.222888738266177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0423918572996422,0,0,0,-0.0552082724714456,0,0,0.0303872868881233,0,0,0,0,0,0
X300003.SZ,0,0,0,-0.0673669222208069,0,0,0,0,0,0,0.176701727239948,0,0,0,0,0,0,0,0,0.228512867559148,0,0,0,0.110634446417303,0,-0.121250080679634,0.173649822534636,0,0,0,0.0173058191712305,0,-0.114019482980362,0,0,0,0,0,0.0215541526269884,0,0,0,0.0226368623363575,0,0,0,0,-0.0765695396874777,0,0,0,0.0115868536958181,0.139138098839801,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.140528621538961,0,0,0,0,0,-0.57854413729254,0.1912067257776,0,0,0.149989445142445,0,0,0,0,0,0,0,0,0,-0.418475904103401,0,0.0214119319335123,0,0,0,0,1.73472347597681e-18,0.180253666654362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223373543987253,0,0,0,0,-0.111257659622136,0.0987788964128195,0,0,0,0.0204517750365307,0,0
X000066.SZ,0,0,0,-0.0722831804276944,0,0,0,-0.0333041596751478,0,0,0,0,0,0,0,0,0.0587102907811311,0,0,0,0,0.189587583318253,0.0656487299754768,0.129787367427203,0,0,0,0,0.0365163711466157,0.066195297820611,0,0,0,0,0,0,0,0.0634852188535483,0,0,0,0,0,0,0.353055137824209,0,0,-0.070060791973888,0,0,0,0.04135026761411,-0.0783482074657696,0,0,0,0.0438633373414854,0,0
X002008.SZ,0,0,0,0,0.101937733820507,0,0,0,0,0,0,0.0104959725966136,0.0566914802582092,0,0.17976686027194,0.0053387681321679,0,0,0.0214016052946287,0,0,0,0.234598535258698,0.0341139981258728,0,0,0,0,0,0,0.0754933935646206,0,-0.0245027784978487,0,0,0,0,0,0,0,0,0,0,0.0535770942983515,0,0.181274989371908,0,0,0.0565263538087647,0,0,-0.0371579507033298,0,0,0,0,-0.0462593107988889,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0.0376753944770717,0,0,0,0.366770264599474,0.284684790313475,0,0,0,0,0,0,0.274267410024001,0,0,0,0,-0.0560073019177403,0,0,0,0.215974817632359,0,0,0,0,0,0,-0.0585740298208957,-0.18103016666897,-0.128135188247324,0,0,0,0.016108792695236,0,0,0.201140465905369,0,0,-0.144401087255827,0.0918261724743165,0,0,-0.0743098822547831,0,0,0,-0.0139315841947227,0,0
X000977.SZ,0,0,0,0,0,0,0,0.149653935072003,0,0,0,0,-0.0715708948308136,0.113123968297745,0,-0.279412210202439,0,0,0,0.122183319633785,0,0,0,0,0,0,0.148954613354561,0,0,0,0,0,0.0819405425526592,0,0.07155761884271,0,0,0,0,0,0,0.243479985131047,0,0,0,0.0927122363396373,0,0,0,0,0,0,0.008114235060742,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0.152747926743895,0,0,0,-0.0847521122492497,0,0,0,0,0.16982216377651,0,0,0,0,0,0,0,0,0.0739490547722527,0,0,0,0,0,0,0.219417187087661,0,0,0.0291867623824885,0,0,0,0,0,0,0,0,0,0,0,0.30600411630789,0,0,0,0,0.00402277800059491,0,-0.0188499945272637,0,0,0,0,-0.0364753037442513,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0.0949116149822642,0,0,0,0,0,0.117430637131413,0,-0.0212450008425309,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.27646960870657,0,0,0,0,0,0,0.216516576173152,0,0,0,0,0.247950383315012,0,-4.33680868994202e-19,0.146594843350858,0,0,0.110247006731661,0,0,0,0,0,0,0,0.0016198979301882,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0.153418700403473,0.390473746030479,0,0,0,0,0,0,0,0.338340658733471,-0.263935664404995,0,0,0.0744343814540879,0,0,0,0,0,0.0269193058574672,0,0,0,0.0392452555506024,0.00124377091885852,0,0,0,0,0.0146264963998114,-0.184471659495694,0,0,-0.0564501053698642,0,0,0,0,0,0,0,0,-0.102916214770815,0.01770453870117,0,0.297440617502653,0,0.0192395563736768,0,0
X600066.SH,0,0,0,0.123437043452677,0,0,0,0,0,0.211503784861237,-0.188238205314761,0,0,-0.143377630103541,0,0.158612441432016,0,0,0.102733915801575,0,3.46944695195361e-18,0,0,0.129191218332002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331091570762569,0,0,0,0,-0.165528192021941,-0.280190194982689,0,0.200232450792527,0,0.146596130215086,-0.143430130495888,0,0,0,0.0838449386053711,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890120551525046,-0.236060140185283,0.235613648317217,0,0,0,0,0,0,0,0,0,0,0.19595749521442,0,0,0,0.129339542755531,0,0,0.148384217859213,0,0,0,0,-0.22756955085456,0,-0.0580696535351317,0,0,0,0,0,0,0,0.271511798043604,0,0,0,-0.0582829819195227,0,0,0,0.04760512241791,0,0
Change_TY3M,0,0,0,0,-0.0533791713602069,0,0,0,0.0793975923070915,0,0,0.0950003715854446,0,0,8.67361737988404e-19,-0.0729867968494106,0,0,0,-0.0760278278319707,0.0198133414176902,0.00109571409762915,0.137587419131406,0,0,0,-0.120569302894564,0,0,-0.0177083139975813,-0.00110680775689965,0.00908811236984024,0,0,0,0,0,0.0359524107687278,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.016026413049221,0,0,0,-0.000920985745430135,0,0
Slope,0,0,0,-0.330592039649951,0,0,0,0,0,0.0930898352816613,0,0,0,0,6.93889390390723e-18,0.0175555614958475,-0.0286369641901323,0,0,0.159679955162728,0,0,-0.362085833127564,0,0,0,0,0,0,-0.088794903545217,0,0.211430079363143,0,0,0,0,0,0,0,0,0,0,-0.17929603581463,0,0,0,0,-0.491540819343231,0.501385228358711,6.93889390390723e-18,0,0,1.17466511708594,0,0,0,-0.486024589922049,0,0
TED,0,0,0,0,0,0,0,0,-0.115827153966253,-0.00888127631893798,0,0,0,0,0,0,0,0,0,0,0.269486009814399,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.304943676090526,0.0704317101753885,0,0,0.215531814077033,0.120701989989509,0,0,-0.113672057390388,0,0,0,0,0,0,-0.305692551290186,0.872708738870935,0,0,0,0,0.408978000834361,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0180387372260202,0,-0.0182545065598081,0.0791893190664341,0,0,0,0,0.0498769693833051,0,0,0,0,0,0,0.0637972545731609,0,0,0.00130641405770759,0,0.100445451489153,0,0,0,-0.0638215453988088,0,0,0,0,-0.0298058330689684,0,-0.0362833272714148,0,0,0,0,-0.0653305504176771,0,0,0,0,0,0,0,0,0.0222393635373431,0,0,0,-0.0128522785303192,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.011734371916329,0,0,0,-0.00869362260178184,-0.0136473675366161,0,0,0,0,0,0,0,0,-0.144442674543506,0,-0.0248023212661944,0,-0.0226209461201949,0.0066912713435688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101694754980861,0,0.0238465133091072,0,5.42101086242752e-20,0.00345468943495018,0,0,0,0.0196461382681047,0,0
MKvol,0,0,0,-0.00232044870444915,0,0,0,0,0,0,0,0,0,0,0.00606716206751216,0,-0.00177228215349668,0,0,0,0,0,0,0,-0.00330800912909916,0,0.00568282709552815,0,0,0,-0.00216471922579458,0,0,0,0,0,0,0,-0.00209339391294511,0,0.00190143937171697,0,-0.00216206793013496,0,0,0,0,0,0,0,0,0.0104319631348013,-0.00156112067975369,0,0,0,-0.00364173473074509,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0454439965106523,0,0,0,0,0,0,0,0,0,-0.0607587153120023,0,0,0,0,0,0,0,0,0,0,-0.0749101024470889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993992699326072,0,0,0,0,0,0.00421422872100508,0,-0.189546294467932,0.0565561128941032,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00635012103296599,-4.33680868994202e-19,0,0,0,0,0.00349493770421166,0,0,0,0,0,0,0,0,0,0,0,-0.00302283892990906,0,0,0,0,0,0,0,0,0,-0.0043872256674138,0,0,0,0,0,0,0,0.00259049744339127,0,0,0,0.0118426357654098,-0.014457109300238,0.0262514098353757,0,0,0,2.16840434497101e-19,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00257588209954092,0,0,0,0,0,0
