,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X600276.SH,X600104.SH,X300124.SZ,X000725.SZ,X003816.SZ,X300014.SZ,X600031.SH,X002129.SZ,X002371.SZ,X002241.SZ,X002049.SZ,X000063.SZ,X000596.SZ,X000338.SZ,X000625.SZ,X002179.SZ,X600703.SH,X300142.SZ,X601877.SH,X600089.SH,X000661.SZ,X600741.SH,X002180.SZ,X600460.SH,X000100.SZ,X000733.SZ,X600522.SH,X002074.SZ,X000157.SZ,X600884.SH,X600702.SH,X002236.SZ,X000799.SZ,X600584.SH,X600183.SH,X002414.SZ,X601799.SH,X000977.SZ,X000800.SZ,X600563.SH,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.189816327563149,0,0,0.111334470780664,0,0.0738528994654115,0,0,0,0,0.105518844136506,0,0,-0.0601175964422572,0,0,0,0,0,0,0.138737830377348,0,0,0,0,0,0,0,-0.00750392010505582,0,0,-0.0731766113817316,0,0,0.0595025113664057,0,0,0,0,0,0,0.0849606999981894,0,0,0.0513714857135865,0,0,0,0,0,-0.0156064988644077,-0.0256922476999468,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.411123779447864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413502327292799,0.0435045533590403,0.13025451872441,0,0,0,0,0,0,0,0,0,0,0.0573984496598149,0,0,0.0360816854168666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0374161837806884,0.0190462189650394,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.130645307454712,0,0,0,0,0,0,0.188544691158929,0,0.136345158317489,0,0,-0.488178589687087,0,0,0.0181101248153545,0,0,0.0774823964506585,0,0,0,0,0,0.0584879997642548,0,0,0.124888655808687,0.283496695343873,0.211161425641395,0,0,0,0,-0.125728740669879,0.0765264639474134,0,0,0,0.221309523876052,-0.101850029763271,0.0831359352964107,0,0,0,0,0,0
X600809.SH,0,0.22209431517165,0.0559349464931551,0,0.383682249984108,0,0,0,0,0,0,0,0,0,0,0,0,0.0718412333632461,-0.0164063037582379,0.0186342138666069,0,0.0751929746204547,0,0,0,0.193303837753018,0,0,0,0,0,0,0,0,0,0.0559601240611716,0,0,0,0.040186432136181,0,0,0,0,0,0.00537201807827071,0.034479148299559,0,0,0,0,0.0444021696791009,-0.00930871242267068,0,0,0,0,0,0
X000568.SZ,0,0.451112165536304,0,0.0655496524033628,0,0,0.150258667619752,0,0,0,0,0,0,0,0,0,0,0.104594998397484,0.0375484687715562,0,0.0522373529794258,0.0321235760684717,0,0,0,0,0,0,0,-0.07409567647805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187674715034593,0.0353972281584955,0,0,0,0,0,0
X600690.SH,0,0.361470973388227,0,0,0.0368520286342545,0,0,-0.086435568004105,0.153473531989028,0.0681478133649435,0,0,0,0,0.0935509781647073,0,0,0,0,0,0.0336604676432994,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291079101292368,0,0,0,0,0,0,0,0,0,0.121067777404312,0,0,0,0,0,0.0115108298411981,-0.0488196826279776,0.00703621491295772,0,0,0,0,0,0
X002304.SZ,0.264174509107965,0,0,0.132966577501074,0,0.0757666796995129,0,0,0,0,0,0.0927139282863518,0,0.119067900974722,0,0,0,-0.131820401088895,0,0,0,0.165551074632855,0,0,0,0,0,0,0,0.0156795762936425,0.0154400984150745,0,0,0,0,0,0,0,0,0.225094346304227,0,0.0359563614328956,0,0,0.000303034855730237,0,0,0,0,0,0.0668687978540449,0,-0.00680342062353348,0,0,0,0,0,0
X002475.SZ,0,0,0,-0.0620175340522861,0,0,0,0,0,0,0,0,0,-0.342641565133829,0,0,0.0883157925908933,0.116444023936416,0.315035851354177,-0.158019183504513,0,0.31031638416923,0,0,0,0,0.00612714316373254,0,0,-0.0430241054311922,0,0,0,0,0,0.0745330577538994,0,-0.157077018438263,0.118338485504646,0,0.275494118844842,-0.00829247156430303,0,0,0,0,0.059394404009848,0,0,0,0,0,-0.0623077153905215,0,0,0,0,0,0
X000651.SZ,0,0.0213787481599906,0,0,0,0.0592653218338908,0.167263188560594,0,0,0,0,0,0,0.136367502364176,0,0.114580149644949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015723051369336,0,0,0.0541250884639348,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0769447738334164,0.071792339174208,0,0,0,-0.0226048526046452,-0.00574771058164164,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.154498553238541,0,0.134292702822601,0,0,0,0,0,0,0,0,-0.0242993540990965,1.38777878078145e-17,0,0,0,0,0.0089020912577829,0.264938927348155,0,0,0,0,0,0.0927662227906784,0,0,0,0,0,0,0,0,0.0627872734368622,0.0713653939405607,0,0,0,0,-0.0687012953919668,0,0.142136308379083,0,0,0.1741745429561,0,-0.104917110007502,0.0665780372220257,0.158770191689189,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14264748429421,0,0.021329852703078,0,0,0,0,0,0,0,0.149426500772616,0,0,0,0,0,0,0.159195198685782,0.0181998338341854,0,0,0,0.0349113820791479,0,0,0,0,0,0,0,0,0,0,0,0.0439186896615351,0,0,0.0182644661592547,-0.00141002567080181,0.00444607834482846,0,0,0,0,0,0
X300124.SZ,0,0,0.016723857247797,0,0,0,0.125878030928981,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0942098648222441,0,0,0,0,-0.0141142600508035,0,0,0,0.0695058556460769,0.229917774738352,0,0,0,0.202956776040168,0,0,0,0.0375260405817008,0,0.039665682771749,0,0,0,-0.0496016324402713,0,0,0,0,0,0,0.0180929403375185,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569985232361858,0,0.0452748843469118,0,0,0,0,0,0.0381173867718396,0.173835683800155,0.0335282158741467,0,0,0.0307046201671164,0,0,0.0583972004388626,0,0,0,0.141282318296274,0,0,0,0,0,0,0.0200830530017969,0,0,0,0.0534399149320574,0,0,0.119126791274883,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0
X003816.SZ,0.0215165616576791,0,0,0,0,-6.93889390390723e-18,0,0,0.207551301650948,0,0.0518142667687544,0,0,0,0,0,0,0,0,0,0.144728845521094,0.049148500874374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0791532634708666,0,0,0.0732581721668444,0.105174575288872,0,0,0,0.170652095427589,0,0,0.120481836879966,0,0.0138549579130838,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11699849478656,0,0,0.183939794948385,0,0,0,0,0,0,0.0193563159425442,0,0,0.090048889087075,0,0.173777468002373,0,0,0.0236149531534585,0.628113128784098,0,0,6.93889390390723e-18,0,0.0251457249460622,0,0,0.0778841612801827,0,0,0,0.0782769297204195,0,0,0,-0.0299493736125533,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.173982818303008,0,0,0,0,0,0,0,0,0.0752903168997096,0,0,0,0.215892566181111,0,0,0,0,0,0,0.034212375895768,0,0,0,0,0,0,0,0.312947252171238,0,0,0,0,0,0,0,0,0.0538959637831886,0,0,0.0427275245119396,0,0,0.016324282692728,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0564782840110176,0,0,0.0601830505581678,0,0,0,0,0.111547091876388,0,-0.0632695784919941,0,0.0458804924303117,0.194339144045607,0,-0.0758444897974988,0,0,0,-0.218409452890817,0,0.0230459319039477,0,0,0,0,0,0.279064092767509,0,0,0,0,0,0.243920666372841,0,0,0,0,0,0,0.0306286184477494,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.474579717571163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127041068121463,0,0,0,0,0,0.335254876824191,0,-0.0265196731977172,0,0,0,0.0949850067015847,0,0,0.0675216754295599,0,0,0,0,-0.0161725272653333,0,0.100532461186155,-2.77555756156289e-17,0,-0.0636230432821195,0.0263422157802107,0.184996620534255,-0.376123259260121,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.498773872841158,0,0,0,0,0,0,0,0.0992103952791633,0,0.0839657342853451,0,0,0.146511932035336,0,0,0.0715520684711803,0,0,0,0.208884834069369,0,0.0228860586763447,0,0,0,0,0,0,0.0281249443531134,0,0,0,0,-0.0620532059245984,0,0,0,0,0.0670436683568772,0,0,0.00599959301671502,0,0.0843444603407932,-0.0198210247433506,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0.242545398487677,0,-0.216347309176643,-0.0705507791018431,-0.210168119548181,0,0,-0.0126554840633086,0,0,0,0,0,0.740444547778655,0,0.0700354308099901,0,0,0,0,-0.00918289962358903,0,0,0.00128172284234815,0.10740779593534,0,0,0,-0.0531203955236042,0,0,0,0,0,0,0,0,0.260203634569206,0,0.0690294367207152,-0.0801916318853545,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.206550512500785,0,0,0,0,0,0,0,0,0,0,0,0.0654429098332879,0,0,0,0,0,0,0,0.0183947319549947,0.107459635514614,0,0,0,0,0.286058330688815,0,0,0,0,0,0,0.191316443878363,0,0,0,0,0,0.0965956281781733,0,0.0546910131545839,0,0,0,0,0.00257926109780295,0,0,0,0,0,0,0
X000596.SZ,0,0.522074403688809,0,0,0,0,0.198983274631669,0.0959928236634676,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0353030370994652,0,0,0,0,0,-0.0488811929759447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.00374325953499597,1.0842021724855e-19,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0272507953156088,0,0.0446271981457814,0,0,0.171791641991983,0,0,0,0,0,0.308722592638627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160925375777891,0,-1.73472347597681e-18,0,-0.00398628003177512,0.1242625673091,0.150142703852897,0,0.0350194525200019,0,0,0,0,0,0,0,0,0,0,0.185358373255579,-0.0169595209111176,0.00583454738055362,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.0486958345944839,0,0,0,0,0,0,0,0,0,0.0402896875782967,0,0,0.247014053397365,0,0,0,0.112010083106357,0,0,0,0,0.0727144259345407,0,0.292782237080476,0.0550986130033964,0,0,0,0.141375413580136,0,0,0,0,0,0.0602281770732062,0,0,0,0,0,0,-0.110244072907264,0.0691510613226737,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.0480241879599172,0,0,0,0,0,0,0,0,0,0,0,0.0406923210177465,0,0,0.194664258616359,0,0,-0.0294007154108833,0,0,0,0.0170057645087416,0.15271341760256,0,0,0,0,0,0,0,0.0353741141274809,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0348091102782632,0.440788371736827,-0.0272575011429277,0.0388176050847407,-0.0104781194063758,0,0,0,0,0,0
X600703.SH,0,0,0,-0.0651671515161023,-0.00697256138744056,0,0,0,0,0.0890333089977751,0,0,0,0,0,0,0,0.200470976624931,0,0,0.0561675754081624,0,0,0,0,0,0.0426085122298493,0.27406170615544,0,0,0,0.0747431393189348,0,0,0,0.0867738917523032,0.204040705474934,0.0641082946074282,0,0,0,-0.0612993506973351,0,0,0,0,0,0,0,0,0,0,0.0326433779846568,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,-0.177786661260411,0,0,0,0,-0.443547214591041,0,0,0,0.158383680918863,0.0752881382471828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510371720409714,0.335553108294661,0,0,0,-0.294912238193843,0,0,0.200716260116152,0,0,0,-0.0108941231221654,0,0,0.0372776524856498,0,-0.544498716449669,0,0.00583108791370223,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100626843761821,0,0,0,0.208153967780211,0,0.0294470311271575,0,0,0,0,-0.0160801753987628,0,0,0,0.026691747840852,0,0,0,0,0.0465230760755658,0.177599145607273,0,0,0,0,0,0,0,0,0,0,0,0,0.200921806781914,0,-0.189480808711165,0.0312856589358687,-0.0256481072291333,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.0119201582877839,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0937372837499806,0.0426522779046945,0,0.0160302232575494,0,0,0,0,0,0,0,0,0,0.00357661620946432,0,0.0181590912933575,0,0,0.0687860441463052,0,0,0,-1.73472347597681e-18,0,0,0.0248308154825208,0,0.171611930949431,0.0992270244218974,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0.0602034279341479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327198807969275,0,0,0,0.228659493982197,0,0,0,0,0,0,0,0,0,-0.163225126111387,0,0,0,0,0,0,0,0,0,0,0,0.147428930656497,0,0.147354132302809,0,0,0,0,0.0674128675617309,-0.041748838789937,0,0,0,0,0,0
