,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X002475.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X000596.SZ,X600703.SH,X002241.SZ,X600183.SH,X002236.SZ,X000100.SZ,X002007.SZ,X601877.SH,X000157.SZ,X300003.SZ,X002179.SZ,X002463.SZ,X300142.SZ,X300124.SZ,X600271.SH,X002008.SZ,X000066.SZ,X600867.SH,X000625.SZ,X300136.SZ,X002506.SZ,X002129.SZ,X000977.SZ,X002456.SZ,X600177.SH,X600498.SH,X002180.SZ,X002049.SZ,X600066.SH,X002371.SZ,X600487.SH,X300014.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300003.SZ,0,0,0,0,0,0,0,0,0,0.0965989119201788,0,0,0,0,0.104988108895693,0,0,0,0.037758388602171,0,0,-0.0450963167283964,0,0,0,0,0,0,0.0924507036663173,0,0,0,0,0,0.184088569812027,0.0997968910404685,0.0776505911179335,0,0,0.0850838477190887,0.127006887350643,0,0,0,0,-0.198135743682543,0,0,0,0.0240645978045172,0,-0.00135935541957965,0,0,0,0,9.36442693983759e-05,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302453427068249,0,0,0,0,0,0.152977905024187,0,0,0,0,0,0.0455062341388056,0,0,0,0,0,-0.036459789795074,0,-0.198724189458227,0,0,0,-1.73472347597681e-18,0.239026604159421,0,0,0,0,0,0,0.0162524250038681,0,0,0,0,0.0254314353859151,0,0,0,0.0037698518510542,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0214275526728807,0,0,0,0,0,0,0,0,0.195853172130985,0.455545580071048,0,0,0,0,0,0,0,0,0,0,0,0,0.034433013102751,0,0,0.447680308392001,0,0,0,0,0,0,0,0,0,0,0,0.088924007153687,0,0.0015321376594642,0,0,0,0,0.0290386263843281,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143516563067232,0.207658718306063,0,0.0949888276018314,0,0,0,0,0,0,0.11853801707156,0,0.0440194616281661,0,0,0,0,0,0.0307328371939691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135014837984183,0,0,0,-0.0199689668952877,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783610995723899,0,0,0,0,-0.0734026788012801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771450715833536,0,0.0956222308899093,0,0.0913387727136808,0,0,0.0110662589745195,0.0666640758918164,0,0.0962867425608197,0,0,0,0.00996983731054017,0,0,0,0,-0.0206756885862716,0,0
X600271.SH,0,0,0,0,0,0,-0.00260607999287374,0,0,0,0,0,0,0.0938112272546722,0,0,0,0,0,0.306721445008035,0,0,0,0,0.153803729351498,0,0,0,0,-0.0400984999164304,0,0,0,0,0.0705558048876106,0,0,0,0,-0.0109787062753078,0.0906244076080825,0.0343543663102624,0,0,0,0,0,0,0,0,0,0,0.0296606391936749,0,0,0,0.0123700726398525,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371232872117802,0,0,0,6.93889390390723e-18,0,0,0.138905097356655,0,0.20966263671385,0,0,0,0,0,-0.200990300567483,0,0,0,0,0,0,0,0,-0.0878785288007836,0.521734205742397,0,-0.387908732508381,0.166846540824438,-0.0775122476109009,0,0,0,-0.0581688064433908,0.112715366871165,0,0,0,0,-0.0333617398398578,0,0,0,0,-0.0826242546652775,0,0
X000066.SZ,-0.168837026373772,0,0,0,0,0,0,0,0,0.12709595379594,0,0,0,0,0.0134170264001779,0,0,0,0,0.13248298702974,0,0,0.17431762163955,0,0,0,0,0,0,0.152838681508388,0,0,0.0243643939088233,0,0,0,0,6.93889390390723e-18,0.024231010717676,0,0.17536440626165,0,0,0,0.150553096347425,0,0,0.315760936308952,0.196912049501795,0.130315363083322,0,-0.0184532796886661,0,0,0,0,0.0295294056037052,0,0
X600867.SH,0,0,0.0861362355470875,0,0,0,0,0.011759595685274,0,0,0,0,0,0,0,0.0392410329601426,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.195575074503749,0,0,0,0,0,0.078605392755587,0,0,0,0,0,-0.00281742783462772,0.150801133927808,0,0,0,0,0,0,0,0,0.0444647317734233,0,0,0,0,0,0,0.00664096074437043,0,0
X000625.SZ,0,0,0,0,0,0.0503295032402448,-1.0842021724855e-19,0,0,0,0,-0.0116291450726299,0,0,0,0.0514436796088336,0,-0.146707337653366,0,0.0156266490991685,0.0256096799107667,0,0,0,0,0,0,0,0,0,0,0,0,0.0415858626161877,0,0,0,0,-0.0140374316989223,-8.67361737988404e-19,0.0216295177747366,0,0,0.0726282900286434,0,0,0.0770787507089411,0,0,0.149618408172095,0,-0.000837582830442314,0,0,0,0,0,0,0
X300136.SZ,0,0,-0.0896536753600593,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327218576809971,0,0,0,0,0.202318391800435,0.0475387939899178,-0.174390779230309,0,0,-0.0163512947364578,-0.000291872125196175,0,0,0,0,0,0.423387148776272,0,-4.33680868994202e-19,0,0,0,0.107952706323031,0,0,0,0,-0.0919232745002539,0.3075196412874,0,0,0,0,0,0.000269212363697672,0,0,0,0,-0.0079304864583794,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928717012329202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290736413961304,0.133915228254787,0,0.248619528097174,0,0,-0.0484620586667045,0,0,0,-0.323062055075957,0,0,0.0625229888660015,0.0491431013822917,0,-0.0792749155823871,0,0.0138147457914473,0,0,0,0,-0.0471772812329746,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.00348865498514617,0.106502581986491,0.0715930956413,0,0,0,0,0.0503912163507712,0,0,0,0,0.00476468539716048,0.0488638565027027,0,0,0,0,0,0,0,0,0,0,0.172019757421644,-0.297633811713831,0,0,0,0.173281792082749,0,0,0,0,0,0,-0.231569006548228,0.39755557690872,0,0.145276385770904,0,-0.225681754216764,0,0.0578994770873573,0,0,0,0,-0.0888567230848141,0,0
X000977.SZ,0,0,0,0,0,0,0.202037328468649,0,0,0,0,0,0,0,0.0362954799225408,0,0,0,0,0.0864685333200873,0,0,0,0,0,0,0,0.177208121388396,0.467817573705849,0,0.160092411566493,0,0,0.530309600931599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00257083668512507,0,8.67361737988404e-19,0,0,0,0,0.0537951290406598,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106986768309621,0,0.159111117055308,0,0,0,0,0,0,0,0,0,0,0,0,0.0297082641012507,0,0,0,0,0.0349916420698761,0.188004836043739,0,0,0,0,0.0504691787012142,0,0.0965577789317655,0,0,0,0,0,0,0,0,0.0245606867407637,0,0
X600177.SH,0,0,0,0,0,0,0,0,-0.0317430697323268,0,0,0,0,0,0.065913951819439,0,0,0,0.0216068911351576,0.0350140868808356,0,0,0,0,0,0,0,0.0774803389186273,0,-0.0206700064307525,0,0,0,0,0,0,0,-0.0219511059589575,0,0,0,0,0,0,0.111168333051987,0,0,0,0,0,0,0,0.0162306770607424,0,0,0,-0.0186358942547318,0,0
X600498.SH,0,0,0,0,0,0,-0.138007220590981,0,0,0.356102189969423,0,-0.254290426588367,0,0,0,0,0.133002091266281,0,0,0,0,0,0,0,0,0,0,0,0,-0.0318801475035917,0,0,0,0,0,0,0,0.168440096966955,0,0.0831088638896177,0.129613336930554,0,0,0,0,0,0,0,0,-0.0145418733444787,0,2.16840434497101e-19,0,0,0,0,0.00810206650693583,0,0
X002180.SZ,0,0,-0.0319212997432299,0,8.67361737988404e-19,0,0,0,-0.0472632337821039,0,0,0,0,0,0,-0.0655704223185071,0,0,-0.128861737485293,0.0324588120779345,0,0,0,0,0,0,0,0,0,-0.0322682887396709,0,0,0.525760795574793,0,0.119774787768402,0,0,0,0,0,0,0.00977784463160078,0,1.73472347597681e-18,0,0.0763940323312883,-0.0637571972572958,0,0,0,0,0,0,0,0.363288338446565,0,-0.0382649471709813,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0.0324863894749335,0.0458962502297524,0,0,0,0,0,0.142485797182383,0,0,0.268660315011084,0,0,0.00889826253834072,0,0,0,0,0,0,0.0773307777455947,0,0,0,0,0.13964087980418,0,0,0.190745106081902,0,0,0,0.0971902005826532,0,0,0,0,0,-8.67361737988404e-19,0.0169969853389062,0,0,0,0,0,0,0,0.0458108705945111,0,0
X600066.SH,0,0,0,0,0,0,0.0159230469707655,0.1375866803564,-0.16139662438322,0,0,0,0,0,0,0,0.0806929909815281,0,0,0,0,0.0270667989802695,0,0,0,0,0,0,0,0.0889058606282056,0.262882412938944,0,0,-0.00609920868061738,0,0,0.202307634725244,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.0127646213722775,0,0,0,0,0.0277585068913323,0,0
X002371.SZ,0,0,0,0.0572425962571724,0,0,-0.0627592723550726,0,-0.0324912071770053,0,0,0,0,0,0,0,0,0,0.0671869344631534,0,0,0.0749888043429121,0,0,0,0,0,0.208552023650516,0,0,0,0,0,0,0.355249000016617,0,0,0,0.28502351146288,0,0.0958651490097426,-0.0701278795202553,0,0,0,0.184158344791885,0,0,0,0,0,-0.0388549205243204,0,0,0,0,0.0601276584483406,0,0
X600487.SH,0,0,0,0,-0.0542632396444839,0,0,0,0,0.168799695826128,0,0,0,0,0,0.0048763007883402,0,0,0,0.0970486824956064,0,0,0,0,0,0,0,0,0,0,0,0,0.140844438809417,0.133561968256031,0.0422086113091694,0,0.0333505919653657,0,0,0,0.142469666449122,0.0848151158090739,0,0,0,0.0679409762761782,0,0,0,0.0505938306234965,0,0.0113534369436994,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,-0.288206693098034,0,0,0,0,0,0,0,-0.256678194201672,0,0,0,0,0,0,0,0.469027320247657,0,0,0,0.182713752636465,0.117593880668838,0,-0.39633498264994,0,0,0,0.496634078560223,0.242112576959825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00907368211252212,0,0,0,0.196966020789983,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19548817321355,0.146187523071801,0,0,0,0.0929758970980323,0,0,0,0,0,-0.000687582832932665,0,0,-0.0228573943933644,0,0,0,0,-0.0614734774613474,-0.106970838492748,0,0,0,0,0,-0.0560300653906121,0,0,0,0,0,0,0,0,0,0,0.0498499175490757,-0.20174459134479,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.0112191643239607,0,0,0,0,0,0,0,0,0.234175673856567,-0.102872377938438,0,0.0555577171861066,-0.125040262017622,-0.0382743489383816,0,0,0,0,0,0.0956558236749267,0,0,0,0,0,0,0,0,0,-0.0584310607227032,-0.0454957699466735,-0.107572167940341,0,0,0,0,0,0,0,0,0.170883473176216,0,1.4593993041198,0,0,0,0.271244493531667,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.110978780542859,0,0,0,0,0,0,0,0,0,0.180596394636349,0,0,0,0.465194699711825,0,0,0,0,0,-0.052692219336254,0,0,0,0,0,0,0,0,-0.0367412206625737,0,-0.109870992406236,0,-0.0426559927190674,0,0,0,0,-0.132205785474322,-0.0283199466752466,-0.307714487676169,0.567552049432809,0,0,0,0,-0.200628308039272,0,0
RealEstate_excess,0,0,0,0.0764620230966158,0,0,0,0,0,0.0222562139134413,0.0672510691853232,0,0,0,-0.0189536427247209,0,0,-0.101296154102084,0,0,0,0,0,0,0,0,0,0,-0.0351738295336246,0,0,0,0,0,0.0368460911464235,0,0,-0.0302329731706627,0,0,0,-0.0744902836749608,0,0,0,0,0,0,0,-0.0326832777894779,0,0,0.00200036664193358,0,0,0,0.0142041317107906,0,0
MKreturn,0,0,0,0,0,0,0.00353013626391402,0,0,0,0,0,0,0,0,0.0472354985112306,-0.184085627802503,0,0.0222849477682828,0,0.0245215048783872,0.0116011699020075,0,0,0,0,0,0,0,0,0,0.0802095230482023,0,-0.0372880718773604,0,0,0,0,0,0,0,0,0,0,0.179283252668687,0,-0.0270195025060385,0.00170978487042355,0,-0.022455480894558,0,-0.0204889374164248,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.000592181349576682,0,0,0,0,0,0,0,0,0.00198245575210046,0,0,0,0.00383109232069943,0.00324697389430199,0,0,0,0,0,-0.00649307828516414,0,0,0,0,0,0,0,0,0,0,-0.00221482966239199,0,0.0012780070512907,0,0,-0.00257153111798883,0,0,0.000493087097652879,0,0,0,0.0129794734465337,-0.0101087158941833,0,0,0,0.00849744573048078,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.0298137772294386,0,0,0,0,0.345816374089144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593976271348696,0,0,0,0,0,0,-0.0490195247508065,0,0,0,0,0,0,0,0,0,-0.119832625908461,-8.67361737988404e-19,0,0,-0.0228644324192099,0,0,0.580089596309821,-0.521618819882617,0,0,0,0,0,3.88215068226866
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.000171782331254132,0.00910782273890002,0,0,0,0,0,0,0,0,0,0,-0.00905560806446003,0.0108752111067158,0,0,-0.0112670559568511,0,0,0,0,-0.00621735242380949,0,0.00371637528115198,0,0,0.000969051032076218,0.00176802641995963,0,0,0,0,0,0,0,0,0,0,0,0.00106354381404226,0,0,0.00175708320910181,0.00989636878136721,0,0,0,0,-0.0222389494918062,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226121138234497,0,0,0,0,0,0.0106190972298692,0,0.0139975777672826,0,0,-0.00291540990991277,0,0,0,0,0,0,-0.0124505186190752,-0.010069185367156,-0.000883629922882556,0,0,-0.00885471091005086,0,0,0,0,0,0,-0.0107421095527932,0,0,0,0,0.12358303019678,0,0
