,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X002475.SZ,X600271.SH,X300003.SZ,X601877.SH,X002008.SZ,X300124.SZ,X600487.SH,X002236.SZ,X000596.SZ,X600809.SH,X000100.SZ,X000661.SZ,X002456.SZ,X002179.SZ,X600867.SH,X000625.SZ,X300142.SZ,X002007.SZ,X600498.SH,X000977.SZ,X600066.SH,X600566.SH,X000157.SZ,X002294.SZ,X300136.SZ,X002241.SZ,X002180.SZ,X600522.SH,X600177.SH,X300146.SZ,X600089.SH,X600372.SH,X000050.SZ,X000869.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.442991559198741,0,0,0,0,0,0,0,0,0.0736864641911624,0,0,0.00881247792890403,0,0.121291169113415,0,0,0.0505847438456612,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0740794786995676,0,0,0,0,0,0.000985834550960875,0,0,0,0,0,0,0,0,0,0,-0.00229121954541487,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.351270111622867,0.246479816054429,0,0,0.123446412936299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00934616801141912,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00438989154711424,-0.025834839398304,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0518215396708149,0.0304907791906573,0,0,0,0,0,0,0,0,0,0.0464781346818494,0,0,0,0,0.440082872087314,0.0772410964176451,0,0,0,0,0,0,0,0,0,0,0.193181222357867,0,0.107460021552459,0,0,0,0,0,0,0,-0.0246932955707911,0,-0.109099160719582,0,0,0,0,-0.0013379277628672,0.00885069094723296,0,0,0,0,0,0
X000858.SZ,0.386516139925286,0.123287118403345,0,0,0,0,0.192243849246742,0,0.0734172553707538,0,0,0,0.0571378152200797,0,0,0.00475539336766468,0,-0.0387528133165712,0.0551505972772749,0,0,0,0,0.0786666554539987,0,0,0,0,0,0,0,0.0555612851046648,-0.0300245105484416,0,0,0,-0.0461784690285493,0,0.217314535004173,0,0,0,0,0,0,0,0,0,0.0110623238990091,0,0,0.00468726663438452,0,0,0,0,0,0,0
X000651.SZ,0.289197166098099,0,0,0.194736000801382,0,0,0,0,0,0,0,0.0447273558423951,0.0325311741255437,0,0,0,0,0,0,0.258162759098075,0.049398767390426,0,0,0,0,0,-0.0492516319777652,0,0,0.0777722115709556,0,0,-0.0158734704766544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00732028676116106,0.0139519460972974,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402623178589756,0,0,0,0,0.041536951286182,0.11885561061379,0,0,0.0729067667406356,0,0,0,0,0,0.0404119380192219,-0.0896355825170981,0,0,0.0620287807958196,0,0.265981046338384,0,0,0,0,0,0.198975438137564,0,0,0,0,0,0,0.0266968074516835,0.0276567488283662,0,0,0,0,0,0
X002304.SZ,0,0,0,0.284462589799881,0,0,0,0,0,0.145438749860798,0,0,0.458918194810082,-0.148762356040403,0,0,0,0.0498782816583083,0,0,0,0,0,0,0.360025779021817,0,0,0,0.0343822222066794,0,0,0,0,0,0,0,0,0,0,0,0,-0.113793710487858,0,0,0,0,-0.165626591309565,0,0,0,0,-0.00375409220151061,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0336479024434077,0,-2.16840434497101e-19,0,0,0,0,0,0,0.122244496193109,0,0,0,0.16934144616975,0,0,0,0.398294517783749,0.0240189398560923,0,0,0,0,0,0,0.0921066462315713,0.102820798829933,0,0,0,0,0,0,0,0.055467517738563,0,0,0,0.18700709653691,0,0,0,0,0.00592423859598013,0.027669381163387,0,0,0,0,0,0
X600690.SH,0,0,0.0452235463922955,0.183780174882576,0.253842026465696,0,0,0.121514910210359,0,-0.0288729240114941,0,0,0,0,0,0.0254047546626587,0,-0.0673577536369991,0,0,0,0,0,0,0,0,0,0.161205278065096,0,0.201060507225817,0,0.10496656422659,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,-0.0530383220224981,0,0,0,0,0,0,0.0072634524791879,-0.0255885941237136,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174448947191913,0,0,0,0.0895730654344994,0,0.0642919371966066,0,0,0,0,0,0.205586904491906,0.0531694842677369,0,0,0,0,0,0,0,0,0,0,0,0.0690897563703408,0,0.171439881082875,0,0,0,0,0,0,0,0,0,-0.0181603788240111,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.2166950668325,0,-0.181880560977428,0,0,0,0,0.115518366727158,0,0.114908113641981,0.0826712867035729,0,0,0,0.190825216285495,0,0,0,0,0,0.0258530425707677,-0.201424958760002,0,0,0,0,0,0.0647180500440414,0,0,0,0,0,0,0.0180283198637596,0.0965755949182008,0,0,0,0,0,0,0,0,0.0188819811019355,0.00139826899266838,0,0,0,0,0,0
X000338.SZ,0,0.0325893758224689,0,0,0.601881486837109,0,0,0,0,0,0,0,0,0,0,-0.058266067307248,0,0,0,0,0,0,0,0.10209205448605,0,0,0,0,0,0,0,-0.0369275047093924,0,0,0,0,0,0,0,0,0.0296642281700799,0,0,0,0,0,0.134949592492959,0,0,0,0,0.0118267836254423,0,0,0,0,0,0,0
